[00:00:19.642 --> 00:00:21.484]  Welcome to the InfoWars Nightly News.
[00:00:21.544 --> 00:00:25.830]  It is Tuesday, April 29th, 2014, and I'm Leigh Ann McAdoo.
[00:00:25.930 --> 00:00:26.951]  Here's what's coming up tonight.
[00:00:29.254 --> 00:00:34.080]  Tonight, the White House calls for Chinese-style internet censorship.
[00:00:35.359 --> 00:00:40.184]  Then, anti-immigration leaflets spark calls for hate crime charges.
[00:00:41.105 --> 00:00:45.810]  And the Senate refuses to reveal the official numbers of drone strike victims.
[00:00:46.350 --> 00:00:48.753]  That's next on the InfoWars Nightly News.
[00:00:58.936 --> 00:01:07.440]  Testing is set to begin next month on a pilot program that could lead to the introduction of a Chinese-style Internet ID system.
[00:01:07.880 --> 00:01:12.482]  Now, we've reported on this before, we've said it's coming, and so it begins.
[00:01:12.922 --> 00:01:22.786]  Now, the White House's National Strategy for Trusted Identities in Cyberspace, it'll replace the current system of using passwords to access sensitive online accounts,
[00:01:23.246 --> 00:01:26.511]  It'll be using something more akin to a biometric ID card.
[00:01:26.871 --> 00:01:38.889]  It'll link one individual to all of their government services like welfare and food stamps as well as a myriad of other things like any mortgage applications and applications for licenses.
[00:01:39.329 --> 00:01:50.386]  Now if successful, it could pave the way for an interoperable authentication protocol that would work from any website, from your Facebook account to your health insurance company.
[00:01:50.847 --> 00:01:54.333]  Now back when the NSTIC plan was first introduced,
[00:01:54.833 --> 00:02:09.749]  CNET's Declan McCullough noted that it represented the virtual equivalent of a national ID card because it'll eventually be mandatory to use for filing any IRS tax returns, applying for benefits, or renewing licenses.
[00:02:10.456 --> 00:02:25.391]  And of course, we've reported about the Trans-Pacific Partnership creating an internet police who will basically have the authority to shut down entire websites as well as delete any content and censor information that it sees as threatening.
[00:02:25.711 --> 00:02:26.592]  So presumably,
[00:02:27.256 --> 00:02:31.801]  These same people could authorize your accessing the internet at all.
[00:02:31.921 --> 00:02:41.512]  If they deem you to be a domestic terrorist, they just might decide to cut off your access altogether, seeing as how it's a privilege granted by the state.
[00:02:41.892 --> 00:02:43.774]  Just look at what's happening in Russia.
[00:02:44.275 --> 00:02:47.158]  They are also cracking down on internet dissent.
[00:02:47.498 --> 00:02:49.039]  This happened very quickly today.
[00:02:49.119 --> 00:02:58.042]  Russia's Upper House of Parliament approved a law that will impose stricter rules on blogs and websites that attract more than 3,000 daily visits.
[00:02:58.563 --> 00:03:07.846]  Opponents say the law will enable Putin to silence any opponents who are rarely given airtime on their mostly state-controlled or pro-Putin television channels.
[00:03:08.267 --> 00:03:13.909]  And according to a prominent Russian blogger, the new policy is to restrict free information exchange
[00:03:14.369 --> 00:03:19.912]  And restrict expression of opinion, be that in written text, speech, or video.
[00:03:19.952 --> 00:03:25.635]  And of course, this is what we see going on in China as well, which is what they are trying to push here for America.
[00:03:26.035 --> 00:03:29.757]  Now, according to Putin, the internet is a CIA project.
[00:03:29.817 --> 00:03:31.678]  And of course, that's why he's doing this.
[00:03:31.758 --> 00:03:39.122]  Now, he isn't wrong to have any concern over that, but it's clear that this is more about cracking down on dissent.
[00:03:39.622 --> 00:03:43.405]  And of course, that's what is being pushed here for America as well.
[00:03:43.485 --> 00:03:56.096]  And the government, they're going to get it, be it axing net neutrality or by just completely cutting off any access to the internet by creating this online ID that you have to apply for and be
[00:03:56.616 --> 00:04:01.118]  Approved for in order to access information because that is the problem.
[00:04:01.418 --> 00:04:08.261]  They know that knowledge is power and they don't want you to have access to all of the information that's out there on the internet.
[00:04:08.641 --> 00:04:12.803]  That's why the drone strike issue is such a huge hot button for them.
[00:04:13.163 --> 00:04:18.105]  The Senate has even agreed with the Intelligence Chief James Clapper on this.
[00:04:18.545 --> 00:04:25.468]  They agreed that the American people should not know the number of people that are killed by US drone attacks overseas.
[00:04:25.988 --> 00:04:32.915]  Nor should they hope to understand the circumstances under which such lethal killings are authorized or executed.
[00:04:33.576 --> 00:04:34.096]  Now, U.S.
[00:04:34.136 --> 00:04:48.150]  Senators removed a provision from a major intelligence bill that originally required the President to issue an annual public report clarifying the total number of combatants and non-combatant civilians that are killed or injured by drone strikes.
[00:04:48.590 --> 00:04:49.671]  In the previous year.
[00:04:50.271 --> 00:04:55.396]  But Senate leaders removed this language because they're preparing to bring the bill to the floor for a vote.
[00:04:55.776 --> 00:05:08.667]  And at the behest of James Clapper, he assured them in a recent letter that the Obama administration was looking for its own ways to disclose more about its highly controversial drone strikes.
[00:05:09.167 --> 00:05:16.293]  So now they've got to figure out what kind of spin they can put on the murdering of innocent civilians in other countries
[00:05:16.893 --> 00:05:26.762]  So, you know, these people, they may or may not pose an active threat to our national security, but, you know, we don't know because there's no transparency in that either.
[00:05:27.262 --> 00:05:32.307]  Now, Zeke Johnson of Amnesty International said, Now, there are some other independent websites out there.
[00:05:32.327 --> 00:05:34.028]  I know there's a Twitter account.
[00:05:43.596 --> 00:05:54.602]  That tries to publish the account of, you know, in newspapers they might say how if their civilians were killed in drone strikes and that's really the only access people have to any of that information.
[00:05:54.642 --> 00:06:02.706]  We're not going to obviously be getting it from the Obama administration, you know, the most transparent administration ever as we were promised.
[00:06:03.067 --> 00:06:12.672]  But of course they realize that if we do see how many people are actually being killed with this lethal weaponry, these unmanned drones,
[00:06:13.152 --> 00:06:14.373]  We would be outraged.
[00:06:14.713 --> 00:06:16.474]  There would be a lot of concern there.
[00:06:16.834 --> 00:06:31.482]  And not to mention the fact that it is the very killing of innocent people in these other countries that is causing more people to join Al Qaeda and to join these groups that are anti-USA, that hate us for our freedom.
[00:06:33.320 --> 00:06:35.864]  We are allowing our government to create that.
[00:06:36.264 --> 00:06:39.909]  Now what's gonna happen when these countries get drones?
[00:06:40.330 --> 00:06:47.820]  Are we going to have the same sort of casual reaction when innocent children are killed on our streets here in America?
[00:06:49.202 --> 00:06:58.367]  According to analysts, they predict that in less than a decade's time, the United States will spend less than half the global total on drone research and development.
[00:06:58.988 --> 00:07:05.692]  Asia, in particular, is expected to surge ahead, and South Korea is set to produce suicide drones.
[00:07:06.352 --> 00:07:10.836]  Now all the countries, all the countries are getting in on drones now.
[00:07:10.876 --> 00:07:11.716]  They all want them.
[00:07:12.137 --> 00:07:17.001]  Major world powers are expected to have much larger drone fleets by 2022.
[00:07:17.561 --> 00:07:24.266]  And unmanned systems could make up 50% of the aircraft of some militaries by 2030, according to data.
[00:07:26.863 --> 00:07:28.424]  War is peace, y'all.
[00:07:28.724 --> 00:07:37.570]  And the major players, they all just want the biggest, baddest equipment with which to drop all of those love bombs down on all of our heads.
[00:07:37.890 --> 00:07:38.690]  So thank you, U.S.
[00:07:38.730 --> 00:07:42.633]  government, creating a lot of enemies for us worldwide.
[00:07:43.093 --> 00:07:53.384]  Now, just like Congress wants to withhold the drone strike death numbers, they don't want to let us know the high cost of some of the other programs of the Obama administration.
