[00:00:19.542 --> 00:00:21.385]  Welcome to the InfoWars Nightly News.
[00:00:21.485 --> 00:00:25.290]  It's Tuesday, June 3rd, 2014, and I'm Leanne McAdoo.
[00:00:25.430 --> 00:00:26.511]  Here's what's coming up tonight.
[00:00:28.454 --> 00:00:35.102]  Tonight, top experts agree Obama violated law in Bergdahl's negotiation.
[00:00:36.090 --> 00:00:41.413]  Then, will Holder's Terror Task Force investigate Operation Fast and Furious?
[00:00:42.293 --> 00:00:46.856]  And an intrepid teenage journalist leaves Pelosi at a loss for words.
[00:00:47.156 --> 00:00:50.498]  That's next, on the InfoWars Nightly News.
[00:00:51.338 --> 00:00:56.201]  It's all about, we're all off balance, we have no free speech, but government can do whatever it wants.
[00:00:57.728 --> 00:01:08.454]  Well, before I get into the latest regarding the release of Army Sergeant Beau Bergdahl, I just wanted to let you guys know that we are not falling for the divide and conquer tactic that is Bergdahlgate.
[00:01:08.874 --> 00:01:15.117]  We will not forget, we will continue reporting on the scandal plaguing the White House prior to this scandal.
[00:01:15.498 --> 00:01:20.340]  Of course, I'm talking about the sorry state of affairs there at Veterans Affairs.
[00:01:20.720 --> 00:01:25.283]  It seems as if they were, you know, the Obama administration was kind of sitting there going,
[00:01:25.623 --> 00:01:29.245]  Hmm, the entire country is now rallying behind the veterans.
[00:01:29.645 --> 00:01:36.167]  Even the mainstream media is demanding that we do something about the poor quality of health care that these veterans are receiving.
[00:01:36.528 --> 00:01:42.110]  We had just done a really stellar job at convincing everyone that veterans were domestic terrorists.
[00:01:42.470 --> 00:01:44.871]  And now they're demanding that we do something about it.
[00:01:45.291 --> 00:01:46.031]  What can we do?
[00:01:46.111 --> 00:01:46.852]  And then, boom!
[00:01:47.512 --> 00:01:48.133]  Bergdahlgate.
[00:01:48.713 --> 00:02:05.166]  And so not only now are the veterans fighting amongst themselves rather than fighting the real enemy, the mainstream media is now talking about this storyline, the Veterans Affairs scandal has been pushed out of the headlines, and Obama thinks that he can now say, hey, look, veterans, I care about you.
[00:02:05.366 --> 00:02:06.907]  No soldier left behind.
[00:02:07.107 --> 00:02:09.089]  You know, we were here fighting for you.
[00:02:09.649 --> 00:02:17.375]  And of course, that has now blown up in his face and is just another scandal to add to the scandals plaguing the
[00:02:17.415 --> 00:02:18.516]  The Obama White House.
[00:02:19.096 --> 00:02:22.119]  Now, on to the Beau Bergdahl saga.
[00:02:22.439 --> 00:02:24.741]  There are so many questions with this story.
[00:02:25.202 --> 00:02:33.049]  One of those main questions is, did Obama trade five top Taliban commanders for an army deserter?
[00:02:33.489 --> 00:02:37.092]  Now, there is evidence to support that Bergdahl left on his own.
[00:02:37.913 --> 00:02:45.359]  Sergeant Bo Bergdahl apparently left a note for his comrades in which he said, I did not want to fight for America anymore.
[00:02:45.840 --> 00:02:47.381]  I didn't believe in the war.
[00:02:47.901 --> 00:02:50.443]  And he said he was leaving to start a new life.
[00:02:50.924 --> 00:02:58.570]  Now, a soldier who spoke to Mail Online, who was stationed in the same platoon as Bergdahl, made his feelings and those of his comrades very clear.
[00:02:59.671 --> 00:03:05.192]  He said, as far as I'm concerned, Bergdahl deserted his men and should face a court-martial.
[00:03:05.532 --> 00:03:07.573]  People died trying to save him.
[00:03:07.593 --> 00:03:09.013]  He was a deserter.
[00:03:09.313 --> 00:03:16.315]  Now, in fact, Bergdahl was never officially listed as a POW, and then of course we have this flashback from 2010.
[00:03:16.375 --> 00:03:17.295]  There were reports that
[00:03:19.776 --> 00:03:24.157]  Bergdahl actually converted to Islam and was teaching the Taliban how to build bombs.
[00:03:24.597 --> 00:03:39.080]  Now, this article from 2010 reports Bo Bergdahl, there he is, they knew where he was at, and they said that this army soldier had converted to Islam and was teaching the Taliban ambush skills and how to make bombs using old cell phones.
[00:03:39.560 --> 00:03:43.761]  A Taliban deputy district commander in Paktika told a newspaper that
