[00:00:19.750 --> 00:00:21.813]  Welcome to the Info Wars Nightly News.
[00:00:21.913 --> 00:00:23.094]  I'm your host, Jakari Jackson.
[00:00:23.455 --> 00:00:24.916]  It's December 3rd, 2014, and here's a look at our top stories.
[00:00:30.287 --> 00:00:40.891]  Tonight, America faces a constitutional crisis as Obama's amnesty order ushers in the long-awaited EU-style North American Union.
[00:00:41.211 --> 00:00:52.135]  Then, New York City prepares for massive protest as a grand jury decides not to indict an NYPD officer for choking to death Eric Garner.
[00:00:54.190 --> 00:00:56.637]  Once again, police being up on people.
[00:00:56.777 --> 00:01:01.049]  All that plus much more up next on the Info Wars Nightly News.
[00:01:05.660 --> 00:01:06.360]  And welcome back.
[00:01:06.900 --> 00:01:13.843]  After the midterm elections, Republicans cheered and hurrahed, saying that they had more seats, they had more of a presence in the United States government.
[00:01:14.143 --> 00:01:16.384]  But this doesn't necessarily mean that everything is better.
[00:01:16.404 --> 00:01:20.085]  And of course, if you watch this show, you know that we don't fall into this left-right paradigm.
[00:01:20.105 --> 00:01:25.307]  We don't say everything the Democrats do is bad, or everything the Republicans do is good, or vice versa.
[00:01:25.347 --> 00:01:26.687]  We know that there are many parties out there.
[00:01:27.107 --> 00:01:30.208]  Libertarian Party, Green Party, just to name a couple others.
[00:01:30.708 --> 00:01:33.910]  But we see the Republicans now continuing to beat the war drones.
[00:01:33.950 --> 00:01:34.670]  But somebody who's not
[00:01:35.290 --> 00:01:36.031]  Mr. Rand Paul.
[00:01:36.411 --> 00:01:40.815]  Paul said, if I'm ever commander in chief, I will not want to take the country to war.
[00:01:40.875 --> 00:01:46.520]  The Kentucky Republican added, saying it will be the last resort and only if the country is unified.
[00:01:47.060 --> 00:01:48.281]  And he says, I want less.
[00:01:48.341 --> 00:01:49.422]  McCain wants more.
[00:01:49.862 --> 00:01:53.666]  He wants 15 countries more or 15 wars more, Paul said.
[00:01:55.347 --> 00:02:01.613]  John McCain and Rand Paul have been involved in somewhat of a peeing contest, to put it lightly, in the last year or so.
[00:02:01.653 --> 00:02:03.915]  We see McCain coming out and criticizing Paul.
[00:02:03.955 --> 00:02:05.036]  He said, you've never been to Syria.
[00:02:05.056 --> 00:02:06.197]  You've never talked to these people.
[00:02:06.557 --> 00:02:10.961]  Of course, referring to the al-Qaeda rebels that John McCain likes to spend his spare time with.
[00:02:12.182 --> 00:02:16.724]  You know, Rand Paul said, well, you know, I don't think going to war is the best thing for every situation.
[00:02:17.105 --> 00:02:25.369]  And I'm leaning more towards the Paul side, not saying that he's a perfect guy, but I don't think going to war, that every drop of a hat is the best thing for our nation.
[00:02:25.689 --> 00:02:31.992]  We see McCain continually beating the war drums, and I don't think that's the best thing for this country, even if we do have more Republicans in seats of power.
[00:02:32.012 --> 00:02:36.014]  I'm not saying the Republicans are any better than the Democrats in the long run.
[00:02:36.547 --> 00:02:37.408]  Now let's move on to this.
[00:02:37.828 --> 00:02:40.770]  Obama official meets with Chinese Internet censorship czar.
[00:02:41.530 --> 00:02:52.257]  Undersecretary for Economic Growth, Energy and the Environment, Catherine Novelli joined Liu Wei, Minister of the Cyberspace Administration of China, at a U.S.-China Internet Industry Forum.
[00:02:52.777 --> 00:02:57.801]  Newspaper reports that after the conference focused on the speech given by Wei, who urged U.S.
[00:02:57.861 --> 00:03:02.744]  companies to respect China's draconian Internet laws or face being isolated from the market,
[00:03:03.164 --> 00:03:15.931]  I believe it was a lawyer for the NSA who came out a few weeks ago and said that companies like Apple need to have a more open platform that can be easily intruded by the government, talking about how Apple had the very strong encryption.
[00:03:15.991 --> 00:03:23.555]  I'm skeptical of Apple's claims in the first place because we've seen them listed in the likes of the Prism scandal, but that's another thing.
[00:03:24.395 --> 00:03:35.383]  China routinely censors the internet and cuts off access in order to hide evidence of government corruption and to cover up atrocities committed by the state, a process that Wei has personally overseen since 2011.
[00:03:35.823 --> 00:03:41.608]  And according to the New York Times, on his watch, the government has increased blocks on foreign websites.
[00:03:42.088 --> 00:03:48.374]  So, as bad as things are here in the States, they can definitely get worse if we adopt these policies being driven by China.
[00:03:48.414 --> 00:03:50.035]  We definitely don't need these here in the U.S.
[00:03:50.375 --> 00:03:52.537]  Our system is bad enough as it is.
[00:03:52.958 --> 00:03:58.623]  And talking about things being bad enough, could things get worse if somebody yells out, let's burn this mother-effer down?
[00:03:58.903 --> 00:04:00.905]  Well, that's what happened in Ferguson, Missouri.
[00:04:01.465 --> 00:04:14.856]  The article reads, despite Ferguson Police Chief Tom Jackson's assertion that the police are investigating whether Lewis Head, the stepfather of Michael Brown, intended to incite a riot with his words, law enforcement sources told CNN that Head is unlikely to be prosecuted.
[00:04:15.417 --> 00:04:24.685]  Head said Wednesday that the emotions got the best of me on the night of November 24th in Ferguson, Missouri, when he yelled, burn this mother effer down and burn this bee down.
[00:04:25.345 --> 00:04:31.688]  Now, myself and Joe Biggs were in Ferguson, Missouri, just a few yards away from this incident, these words being spewed.
[00:04:32.108 --> 00:04:36.190]  And since then, of course, we do see the stepfather retracting these words.
[00:04:36.210 --> 00:04:38.691]  But this is, of course, after buildings were burned.
[00:04:38.891 --> 00:04:41.352]  Myself and Joe Biggs, we saw three personally.
[00:04:41.752 --> 00:04:43.793]  I mean, I don't mean saw on CNN.
[00:04:43.833 --> 00:04:47.314]  We were right there next to these buildings as they were being burned to the ground.
[00:04:47.774 --> 00:04:50.836]  So regardless of what his intentions were, actions were definitely taken.
[00:04:50.876 --> 00:04:53.937]  So we'll see what happens if they choose to prosecute him or not.
[00:04:54.477 --> 00:05:00.484]  But regardless, you know, things are definitely hot enough out there in Ferguson, Missouri, without anybody throwing fuel on the fire.
[00:05:00.684 --> 00:05:03.947]  And I do encourage people to go out and peacefully protest.
[00:05:03.987 --> 00:05:09.513]  You can have marches and banner hangs and candlelight vigils, but when you're looting and burning down businesses, that's going...
[00:05:10.134 --> 00:05:11.495]  Way, way too far.
[00:05:11.815 --> 00:05:14.397]  But it's not just the words of Mr. Head that have people concerned.
[00:05:14.697 --> 00:05:21.442]  Many people are concerned about the words from Al Sharpton, the words of Eric Holder when it comes to Ferguson, Missouri.
[00:05:21.702 --> 00:05:25.305]  And now we see Sheriff David Clark, the Milwaukee Sheriff, who's been a guest on our show.
[00:05:25.605 --> 00:05:28.127]  He says, Eric Holder has disgusted me.
[00:05:28.607 --> 00:05:29.848]  And then I became disgusted.
[00:05:30.549 --> 00:05:47.085]  He comes out with these scurrilous claims, you know, that law enforcement officers hit the streets every day with some nefarious intent in their heart to deny people their constitutional civil rights and indiscriminately just, you know, shoot black males as if it were some sort of sport.
[00:05:47.425 --> 00:05:52.770]  I think that's irresponsible for a person in a position that he holds, you know, as you indicated, the top cop.
[00:05:53.471 --> 00:05:58.513]  But apparently he's abandoned his duty really to be impartial in this stuff.
[00:05:58.753 --> 00:06:06.877]  Sheriff Clark made the statements in context of discussing the fallout from the grand jury's decision not to indict Ferguson Police Officer Darren Wilson in the shooting death of Michael Brown.
[00:06:07.157 --> 00:06:08.798]  He is now a former officer.
[00:06:09.378 --> 00:06:11.520]  So, you know, that's what's happening out there in Ferguson, Missouri.
[00:06:11.540 --> 00:06:13.141]  You have people coming in and stirring the pot.
[00:06:13.522 --> 00:06:24.251]  It's one thing to say, hey, this is what's going on, but it's another thing to say, hey, we need to have a, I don't know, racial revolution, and we definitely need to stop things like police violence, whether it's this case or, you know, other things as well.
[00:06:24.571 --> 00:06:30.916]  And many people debate the facts of the Michael Brown shooting, whether or not Officer Darren Wilson was justified in his actions.
[00:06:31.217 --> 00:06:31.957]  You know, I said this
[00:06:32.898 --> 00:06:35.699]  Personally, publicly, that, you know, I've read a lot of police reports.
[00:06:35.759 --> 00:06:36.679]  I used to work at a jail.
[00:06:36.999 --> 00:06:41.220]  And you have the suspect, if they're alive enough to testify, they say, hey, I did nothing wrong.
[00:06:41.240 --> 00:06:43.461]  You have the officer who said this guy did everything wrong.
[00:06:43.721 --> 00:06:45.562]  And the truth is usually somewhere in the middle.
[00:06:45.602 --> 00:06:48.422]  So, you know, like most police shootings, I'm a bit skeptical.
[00:06:48.462 --> 00:06:50.663]  You know, maybe the first rounds were fired in self-defense.
[00:06:50.963 --> 00:06:53.464]  But after that, things get a little bit iffy for me.
[00:06:53.784 --> 00:07:00.166]  But something that's not open to debate, the death of one Eric Garner, who was killed by police for the heinous crime of tax evasion.
[00:07:00.666 --> 00:07:03.909]  Of course, this is the man who was selling cigarettes on the street.
[00:07:03.929 --> 00:07:09.114]  You know, he's not murdering anybody, not raping anybody, not child trafficking, none of that stuff.
[00:07:09.674 --> 00:07:12.997]  Selling cigarettes on the street, the police come up, and yeah, he's a little apprehensive.
[00:07:13.017 --> 00:07:16.941]  He says, hey, you know, he's a little agitated, officers, you know, I don't want to be involved in this.
[00:07:17.001 --> 00:07:19.783]  Maybe he pulls back a little bit, but he doesn't get physically aggressive.
[00:07:19.823 --> 00:07:23.707]  He doesn't swing, doesn't kick, but the officer comes and places him in a chokehold.
[00:07:24.267 --> 00:07:37.654]  And the thing I want to point your attention to, the 43-year-old father of six begged for his life, telling officers that he couldn't breathe before dying moments later in what the medical examiner's office ruled to be a homicide caused by a chokehold.
[00:07:38.135 --> 00:07:45.258]  And speaking of chokeholds, USA Today has this article, No Charges in NYC Chokehold Death, Federal Inquiry Launched.
[00:07:45.719 --> 00:07:51.762]  The Justice Department said, it's opening a federal inquiry into Gardner's death, a federal official confirmed Wednesday.
[00:07:52.202 --> 00:07:58.223]  And I don't have a whole lot of faith in the Justice Department, not to mention, you know, because Operation Fast and Furious, things such as that.
[00:07:58.744 --> 00:08:02.444]  But, you know, I'm very concerned that they're just going to go in there and stir up racial tensions.
[00:08:02.464 --> 00:08:03.965]  And we definitely don't need any more of that.
[00:08:04.025 --> 00:08:11.166]  Just like we heard Sheriff David Clark say, hey, we don't need guys like Eric Holder coming into these communities and making things worse for the people who live there.
[00:08:11.567 --> 00:08:16.028]  But speaking of how these things just continue to happen and there's really no justice for anybody.
[00:08:16.368 --> 00:08:21.189]  Now, we see in Phoenix, Phoenix police suspect unarmed when killed by an officer.
[00:08:21.909 --> 00:08:35.514]  The man killed by a Phoenix police officer at a North Phoenix apartment complex Tuesday night was not armed, but the officer who shot him believed he felt a gun in the pocket of the 34-year-old suspected drug dealer, according to a Phoenix police spokesman.
[00:08:35.934 --> 00:08:39.656]  The object, thought to have been a gun, turned out to be a bottle of pills, police said.
[00:08:39.976 --> 00:08:40.476]  So there you go.
[00:08:40.496 --> 00:08:44.518]  They can fill you up, pat you down, and then say a bottle of pills.
[00:08:44.878 --> 00:08:45.758]  I don't have a bottle of pills.
[00:08:45.798 --> 00:08:47.239]  I do have a bottle of a secret.
[00:08:47.839 --> 00:08:48.841]  Well, not a plug.
[00:08:48.861 --> 00:08:49.762]  It just happened to be sitting here.
[00:08:50.143 --> 00:08:54.210]  And if I'm patting somebody down, I feel something like this, maybe a little larger, maybe a little smaller.
[00:08:54.570 --> 00:08:58.937]  It doesn't really feel like a gun to me, but I guess according to that officer, that's what it was.
[00:08:59.471 --> 00:09:02.353]  So it just goes to show, you know, are there good officers out there?
[00:09:02.373 --> 00:09:02.593]  Yes.
