[00:00:19.468 --> 00:00:21.269]  Welcome to the InfoWars Nightly News.
[00:00:21.309 --> 00:00:25.852]  It is Tuesday, October 28, 2014 and I'm Leigh-Anne McAdoo.
[00:00:26.212 --> 00:00:29.294]  Well, you guys should all give yourselves a round of applause.
[00:00:29.595 --> 00:00:37.940]  You took our story and you ran with it and together we were able to stop an unlawful blood draw DUI checkpoint.
[00:00:38.300 --> 00:00:41.903]  Now, this was a day before this planned checkpoint last week.
[00:00:42.663 --> 00:00:48.707]  InfoWars published a story entitled, No Refusal Blood Draw Checkpoint Planned for Ohio.
[00:00:49.207 --> 00:00:59.833]  And we highlighted in previous examples of how people have been forcibly strapped down by police and had their blood taken while they're screaming things like, what country do I live in?
[00:01:00.613 --> 00:01:08.278]  And this story prompted demonstrators to head to Clark County in order to warn motorists against participating in this checkpoint.
[00:01:08.739 --> 00:01:19.786]  Now, a WHIO TV news report credited InfoWars with creating this backlash, and they noted that the issue then got a lot of attention, drawing protesters from around the state,
[00:01:20.146 --> 00:01:24.828]  Who believe these no refusal checkpoints are unlawful search and seizures.
[00:01:25.269 --> 00:01:37.035]  Now the Clark County Sheriff Gene Kelly was then bombarded with emails and social media messages which were enough for him to decide that the Clark County Sheriff's Office will not participate
[00:01:37.555 --> 00:01:40.877]  In another no refusal OVI checkpoint.
[00:01:41.357 --> 00:01:54.564]  So this is absolutely incredible news and a lot of times people are always kind of writing in and commenting and saying, you guys are always reporting on all this terrible stuff and letting us know what's actually going on, but what do we do?
[00:01:55.204 --> 00:01:56.405]  And well, you did it.
[00:01:56.625 --> 00:01:57.025]  That's it.
[00:01:57.185 --> 00:01:58.266]  Taking action.
[00:01:58.386 --> 00:02:00.387]  That's what you have to do is take action.
[00:02:00.867 --> 00:02:03.508]  We really are more powerful than the new world order.
[00:02:03.568 --> 00:02:05.970]  It's just you got to get out from behind your computer screen.
[00:02:06.770 --> 00:02:19.778]  Now obviously another thing that we know is important in these elections, I know there's a lot of, you know, are the votes rigged and everything like that, but midterm elections are very important and it's very important to participate.
[00:02:19.838 --> 00:02:25.882]  Now next week all 435 members of the House of Representatives are up for re-election.
[00:02:25.902 --> 00:02:26.943]  There is going to be
[00:02:28.103 --> 00:02:31.664]  36 Senate slots and 36 governors as well.
[00:02:32.064 --> 00:02:37.486]  So obviously we know governors are one of the few politicians in the country with the ability to get anything done.
[00:02:37.926 --> 00:02:41.007]  So obviously that's a very important vote there.
[00:02:41.467 --> 00:02:46.128]  Doesn't matter what party you go with, what side of the line you choose, left, right or middle.
[00:02:46.228 --> 00:02:50.049]  Just be sure that you choose the one who is going to be for freedom.
[00:02:50.549 --> 00:02:50.609]  And
[00:03:09.998 --> 00:03:10.639]  Leadership.
[00:03:10.980 --> 00:03:12.482]  It's a very powerful video.
[00:03:12.562 --> 00:03:14.004]  I highly recommend you watch it.
[00:03:14.044 --> 00:03:17.209]  But they talk about the real issue of black-on-black crime.
