[00:00:19.292 --> 00:00:20.753]  Welcome to the InfoWars Nightly News.
[00:00:20.833 --> 00:00:24.416]  It's Monday, April 7th, 2014, and here are our top stories.
[00:00:26.678 --> 00:00:31.982]  Tonight, federal snipers train their sights on a nature-watching family.
[00:00:32.863 --> 00:00:37.006]  Then, a former gun shop owner warns of more ATF tyranny.
[00:00:37.507 --> 00:00:40.529]  That's next on the InfoWars Nightly News.
[00:00:41.150 --> 00:00:43.552]  Like if having an open border is like being a whore.
[00:00:44.602 --> 00:00:50.147]  America is the biggest whore on the planet having sex with 200 guys a day lined up around the block.
[00:00:51.128 --> 00:00:58.354]  Well, in two stories that are developing today, we see how freedom is dying and how Agenda 21 is going to be rolled out.
[00:00:58.894 --> 00:01:01.256]  This is a situation that is developing in Nevada.
[00:01:01.917 --> 00:01:07.461]  As Paul Joseph Watson pointed out very early in the day, armed feds prepare for showdown with a Nevada cattle rancher.
[00:01:07.501 --> 00:01:11.965]  This is a possible Ruby Ridge style standoff brewing in Nevada where dozens
[00:01:12.005 --> 00:01:22.391]  Thousands of armed federal agents are closing in on a cattle rancher over claims that he allowed his cows to graze illegally on government land and endangered a protected species of tortoise.
[00:01:22.872 --> 00:01:31.597]  Vowing to take a stand for your freedom and your liberty, Bundy says that he is prepared to be killed as authorities surround a 600,000 acre section of public land.
[00:01:32.057 --> 00:01:35.399]  As a result, they say that he is violating a 1993 Bureau of Land Management ruling
[00:01:38.061 --> 00:01:39.002]  We're good to go.
[00:01:54.983 --> 00:01:59.204]  Where you do not get a jury of your peers, where you have no presumption of innocence.
[00:01:59.644 --> 00:02:03.125]  And we're going to take a look at that in more depth later on, but let's go back to this story.
[00:02:03.185 --> 00:02:14.228]  Bundy's refusal to recognize federal authority over the land under dispute and his failure to pay tens of thousands of dollars in grazing fees stems from his assertion that his family history trumps the bureaucracy.
[00:02:14.268 --> 00:02:18.229]  He said, my forefathers have been up and down the Virgin Valley ever since 1877.
[00:02:18.269 --> 00:02:20.270]  My rights are before the BLM even existed.
[00:02:23.891 --> 00:02:24.392]  Well, you know what?
[00:02:24.672 --> 00:02:30.779]  All of our rights predate not only the Bureau of Land Management, but the federal government itself.
[00:02:31.199 --> 00:02:39.449]  The federal government was created to protect our rights, not to take away our property rights, our privacy rights, and to come against us.
[00:02:40.490 --> 00:02:44.913]  Treating us lower than a desert tortoise, lower than a Houston toad.
[00:02:44.953 --> 00:02:46.734]  That's the protected species in this area.
[00:02:47.354 --> 00:02:53.458]  Now, going on with the story, they say armed agents are forming a military-like staging area to prevent anyone from approaching the area.
[00:02:53.839 --> 00:03:03.245]  Now, in an update that happened later today, Paul Joseph Watson followed up on this and said, federal snipers train their guns on a family for merely filming the cattle.
[00:03:03.945 --> 00:03:18.938]  Federal snipers with the Bureau of Land Management trained guns on members of the same family yesterday after they dared to stop and take video footage of cattle outside the bounds of a designated, quote, First Amendment area, unquote, before arresting one of the men for noncompliance.
[00:03:19.558 --> 00:03:22.381]  Now, they're rounding up his cattle, and so they were filming it.
[00:03:22.461 --> 00:03:24.443]  They said, we were not on the land.
[00:03:25.003 --> 00:03:26.284]  We were on the road.
[00:03:26.684 --> 00:03:35.652]  None of the family members were armed, but as soon as Dave Bundy began filming the cattle in the distance, 11 BLM vehicles, each with two agents, arrived and surrounded him.
[00:03:35.672 --> 00:03:36.433]  22 guys.
[00:03:37.013 --> 00:03:41.016]  They also had four snipers on the hill above us, all trained on us.
[00:03:41.076 --> 00:03:44.139]  We were doing nothing besides filming in the area.
[00:03:44.639 --> 00:03:50.784]  The family were told to leave the area via loudspeaker because they had violated the crudely established First Amendment area.
[00:03:51.525 --> 00:03:55.109]  Now, this is essentially what is happening to all of us folks.
[00:03:55.450 --> 00:03:59.795]  We are all being surrounded and outnumbered by a massive bureaucracy.
[00:04:00.115 --> 00:04:01.136]  Look at this next story.
[00:04:01.577 --> 00:04:02.738]  This is not a rancher.
