[00:00:19.784 --> 00:00:21.749]  Welcome to the Info Wars Nightly News.
[00:00:21.849 --> 00:00:23.052]  I'm your host, Jakari Jackson.
[00:00:23.072 --> 00:00:27.321]  It is November 12th, 2014, and here's a look at our top stories.
[00:00:30.680 --> 00:00:39.125]  Tonight, as gun ownership in America increases, murders and other violent crimes drop to a 45-year low.
[00:00:39.425 --> 00:00:43.407]  Meanwhile, police killings register the highest in two decades.
[00:00:43.827 --> 00:00:44.848]  Plus, D.C.
[00:00:44.928 --> 00:00:48.990]  schools strip Christmas from the calendar after Muslims complain.
[00:00:49.270 --> 00:00:54.913]  And Rob Dew takes a look at the unseen forces behind the latest Nickelback CD.
[00:00:56.134 --> 00:00:56.874]  I can't believe I'm doing it.
[00:00:57.918 --> 00:01:02.300]  All that plus much more up next on the Info Wars Nightly News.
[00:01:08.117 --> 00:01:14.422]  We hear a lot about violence here in the United States of America, but it turns out that according to the FBI, we're at a 45-year low.
[00:01:15.143 --> 00:01:21.348]  The FBI reported that the number of murders and non-negligent homicides fell last year 4.4% to about 14,000, the lowest total since 1968.
[00:01:21.388 --> 00:01:24.031]  The murder rate has also been dropping and stands at 4.5 per 100,000 population.
[00:01:24.051 --> 00:01:26.092]  Firearms were used in 69% of the murders in 2013.
[00:01:35.200 --> 00:01:45.530]  But it's still my understanding that you're more likely to be stabbed, punched to death, or beat with a hammer than you are to be killed by a fully automatic firearm.
[00:01:45.951 --> 00:01:49.074]  But then begs the question, why are they trying to ban the fully automatic firearm?
[00:01:49.735 --> 00:01:51.456]  I guess they have nothing better to do.
[00:01:51.476 --> 00:01:53.558]  And we'll talk more about firearm deaths in one second.
[00:01:53.859 --> 00:01:56.521]  But for right now, let's go to FBI.gov and take a look at the chart.
[00:01:57.282 --> 00:02:04.886]  And we started in 2009, and you can see all the way down to 2013, there was a stark drop in violent offenses.
[00:02:04.967 --> 00:02:15.292]  But, you know, because we have a lot of 24-hour coverage, we have a lot of citizen journalists, we have a lot of social media, you hear more about things that would, you know, 20 years ago be a local news story.
[00:02:15.633 --> 00:02:20.355]  And talking about the FBI, don't forget that they put down a zero-sum for the murders in Sandy Hook.
[00:02:20.756 --> 00:02:22.977]  Could be a glitch, I'm just telling you that it happens to be there.
[00:02:23.297 --> 00:02:27.618]  Now let's talk more about these shootings and talking about specifically police.
[00:02:27.998 --> 00:02:30.298]  Police killings highest in two decades.
[00:02:30.818 --> 00:02:39.360]  The number of felony suspects fatally shot by police last year, 461, was the most in two decades according to a new FBI report.
[00:02:39.820 --> 00:02:51.662]  The justifiable homicide count contained in the FBI's annual uniform crime report has become increasingly scrutinized in recent months as questions continue to be raised about the use of lethal force by law enforcement.
[00:02:52.560 --> 00:02:58.662]  And not just lethal force, but also the supposed non-lethal force, the tasers, the pepper spray, the sound cannons.
[00:02:58.982 --> 00:03:03.364]  We've seen repeatedly people being tased and having a cardiac arrest going into seizures.
[00:03:03.764 --> 00:03:13.827]  People who could not comply with the officer's wishes because before being tased they had some type of health condition and then still, you know, they're having a seizure or whatever, then the officer tasers them for non-compliance.
[00:03:14.127 --> 00:03:15.048]  Completely ridiculous.
[00:03:15.068 --> 00:03:17.048]  You know, what if you pepper spray somebody with asthma?
[00:03:17.068 --> 00:03:18.509]  They could suffocate to death.
[00:03:18.549 --> 00:03:21.390]  But, you know, that hasn't stopped them from using the non-lethal
[00:03:21.970 --> 00:03:32.713]  There's also a graph that you can see on Infowars.com, the justifiable homicides involving the killing of a suspected felon by law enforcement officer in the line of duty.
[00:03:33.253 --> 00:03:36.814]  And while we see a lot of police shootings, there's also a lot of violence on our border.
[00:03:36.974 --> 00:03:40.855]  And now we see our Border Patrol agents being disarmed because of equipment malfunctions.
[00:03:41.315 --> 00:03:44.679]  Border Patrol agents say agency's gun recall puts them in danger.
[00:03:45.119 --> 00:03:46.521]  Nearly one-third of the U.S.
[00:03:46.561 --> 00:03:56.773]  Customs and Border Protection's 16,000 M4 carbine rifles were tested by the agency's Office of Training and Development, which determined that more than 2,000 had the potential to malfunction.
[00:03:57.293 --> 00:04:05.064]  But in the meantime, Border Patrol agents are dubious about the department's claims, given that the guns manufacturer, Colt, has not issued a recall.
[00:04:05.364 --> 00:04:12.274]  And they said they don't want to pull their weapons, they don't want to have to share a weapon with a friend, they don't want to have to potentially go out unarmed.
[00:04:12.674 --> 00:04:19.177]  And you think about the Border Patrol and people say, well, you don't want the police and the military and all these feds to have a monopoly of force.
[00:04:19.237 --> 00:04:19.998]  I don't want that.
[00:04:20.338 --> 00:04:28.682]  But also, when we look at the border situation, we see that the opposition of the Border Patrol, these cartels and these other insidious entities,
[00:04:29.102 --> 00:04:29.622]  I think so.
[00:04:54.269 --> 00:04:56.491]  But a little bit above the border, Texas.
[00:04:56.891 --> 00:05:00.633]  We see some potential good legislation coming through in the state of Texas.
[00:05:00.673 --> 00:05:05.196]  We see Texas lawmakers introduce bills for both open and constitutional carry.
[00:05:05.837 --> 00:05:19.786]  These bills, to include two addressing open carry and a third for constitutional carry, are backed by Republican lawmakers in the wake of Governor-elect Greg Abbott's public announcement last week to sign such a measure should they make it to his desk in Austin.
[00:05:20.226 --> 00:05:23.869]  And it says these are entered into the early sessions to be looked at
[00:05:24.549 --> 00:05:25.410]  In about two months.
[00:05:26.231 --> 00:05:34.819]  If you guys have been paying attention to the news, you've seen in Texas a lot of open carry marches, people walking around with shotgun rifles, black powder pistols on their hips.
[00:05:35.100 --> 00:05:45.730]  None of those things are illegal to carry in the state of Texas, but you can't carry a pistol on your hip, and you can't carry a pistol without a concealed carry permit, and these laws are looking to change that.
[00:05:46.030 --> 00:05:58.336]  And to all the people who are anti-open carry, they don't like these guys going to Starbucks or wherever else they may go, would you feel more satisfied if these guys didn't have an AK-47 but they had a six-shooter on their hip?
[00:05:58.476 --> 00:06:01.918]  Would you be more confident with that or they had a Glock or something that's not as
[00:06:02.578 --> 00:06:04.199]  Ominous as a rifle.
[00:06:04.219 --> 00:06:08.642]  Of course, you know, I have no issue with people carrying around pistols or shotguns or whatever else.
[00:06:08.882 --> 00:06:10.343]  You know, that happened here in the city of Austin.
[00:06:10.363 --> 00:06:17.087]  They locked down a school for part of the day because a guy was transporting a shotgun from his apartment down to his car.
[00:06:17.107 --> 00:06:18.308]  And they're like, oh, what's this guy going to do?
[00:06:18.348 --> 00:06:19.588]  He's probably going out duck hunting.
[00:06:19.628 --> 00:06:21.750]  But everybody completely freaked out about it.
[00:06:22.290 --> 00:06:26.732]  And talking about the freaking out here in the city of Austin, let's talk about some freakouts in D.C.
[00:06:26.952 --> 00:06:27.332]  D.C.
[00:06:27.372 --> 00:06:30.374]  schools stripped Christmas from calendar after Muslims complained.
[00:06:30.954 --> 00:06:42.079]  In a 7-1 vote, Montgomery's Board of Education removed references to Christmas, Easter, and others from next year's school calendar, replacing them with ambiguous terms such as winter break and student holidays.
[00:06:42.519 --> 00:06:48.282]  The decision was made after complaints by Muslim parents that the Islamic holiday of Eid wasn't being recognized.
[00:06:49.107 --> 00:06:50.188]  But here's the thing about this.
[00:06:50.228 --> 00:06:53.712]  You know, they want to say it's discrimination, it's culturally insensitive.
[00:06:53.812 --> 00:06:58.316]  Okay, I'll hear out that argument even though I'm a Christian and I'm very much pro-keeping Christ and Christmas.
[00:06:58.657 --> 00:07:11.290]  But this is where it gets a little murky because you don't want to recognize Christmas, but the next line it reads, however, the school district's failure to allow students time off for Eid led to the equality for Eid to accuse the educational authorities of fostering inequality.
[00:07:11.991 --> 00:07:16.773]  Which is to say the Equality for Eid wants you to recognize their holiday, but not the Christian holiday.
[00:07:17.053 --> 00:07:21.555]  And whether you call it Christmas break or winter break, it's the end of semester break.
[00:07:21.575 --> 00:07:22.935]  Just like when you have summer break.
[00:07:22.955 --> 00:07:25.656]  You can name that after some holiday, but it's still summer break.
[00:07:25.696 --> 00:07:26.896]  It's the end of the semester.
[00:07:27.717 --> 00:07:30.858]  Whether you call it something or not, it's just how the system rolls.
[00:07:31.418 --> 00:07:35.240]  Feminists demand censorship of Princess Leia cat-calling parody video.
[00:07:35.840 --> 00:07:38.601]  You truly belong here with us, Mother Claus.
[00:07:39.810 --> 00:07:41.611]  This little one's not worth the effort.
[00:07:42.231 --> 00:07:46.714]  Come, let me get you something.
[00:07:46.874 --> 00:08:01.261]  Allow me to introduce you to my aide, Lobos.
[00:08:03.002 --> 00:08:03.862]  Say something, man.
[00:08:03.962 --> 00:08:04.343]  Damn it!
[00:08:05.560 --> 00:08:12.942]  And of course, that's a parody video of a video that was previously shot of the young lady walking down the street and being catcalled by multiple people.
[00:08:13.222 --> 00:08:16.222]  And the only thing about that video, I understood the point that she was trying to make.
[00:08:16.242 --> 00:08:22.164]  There are some guys who are definitely out of line, guys who are just walking around, staring at a butt that's completely uncalled for, unnecessary.
[00:08:22.524 --> 00:08:26.304]  But they kind of ruined their argument when they put in guys that just said, hey, how are you doing today?
[00:08:26.404 --> 00:08:28.285]  Or, you know, you have a nice day.
[00:08:28.305 --> 00:08:32.826]  I'm like, is that supposed to be sexual harassment, just talking to somebody in a very benign way?
[00:08:33.846 --> 00:08:35.628]  Have a nice day to the person at the grocery store.
[00:08:35.648 --> 00:08:37.469]  That doesn't mean I'm sexually harassing them.
[00:08:38.350 --> 00:08:42.774]  And let's end tonight with this segment, the harassment of our laws here in the States.
[00:08:43.114 --> 00:08:48.099]  Because they can grow the opium in Afghanistan, but if you get caught with it here in the States, then you're going to jail.
[00:08:48.539 --> 00:08:52.703]  We have Afghanistan opium harvest at record high as NATO withdraws.
[00:08:53.223 --> 00:08:59.246]  The United Nations Office of Drug and Crime said opium production was up by 17 percent since last year.
[00:08:59.646 --> 00:09:05.409]  And of course, a lot of the opium is still being grown in a southern province where British troops were stationed until October.
[00:09:05.849 --> 00:09:12.072]  So yeah, we've seen the footage, the guys on Geraldo, you know, we don't like it but we have to do it or, you know, they'll get mad at us.
[00:09:12.372 --> 00:09:15.434]  It's completely ridiculous because they'll grow it out there, they'll hope.
[00:09:16.034 --> 00:09:18.336]  Uh, grow it, help the farmers do whatever they got to do.
[00:09:18.576 --> 00:09:20.718]  But if you get caught with it here in the States, you're going to jail.
[00:09:21.019 --> 00:09:23.881]  And on that same note, let's talk about a little bit of different dope.
[00:09:24.181 --> 00:09:28.085]  We have a dope interview coming up with Rick Ross, the real Rick Ross.
[00:09:28.265 --> 00:09:32.468]  He's going to talk about his connections to the CIA and also what he thinks about the rapper, Rick Ross.
[00:09:32.689 --> 00:09:40.195]  And then after that, we'll have a very special special report by Rob Dew talking about the new Nickelback album and how it relates to tax-free foundations.
[00:09:40.535 --> 00:09:42.417]  And he has some special unseen footage.
[00:09:44.438 --> 00:09:52.320]  Hi, I'm Dr. Group.
[00:09:52.660 --> 00:09:58.803]  Today, I'm proud and excited to announce a new product to the InfoWars Life product line.
[00:09:59.263 --> 00:10:10.807]  Introducing the first proprietary oxygen-based intestinal cleanser, OxyPowder, backed by real FDA-approved Phase 1, 2, and 3 clinical trials.
[00:10:11.667 --> 00:10:15.411]  People are suffering from all kinds of digestive issues these days.
[00:10:15.851 --> 00:10:25.160]  All the toxins from the air, the food, the water, everything that you're exposed to on a daily basis, ultimately ends up in the gut or affects the gut.
[00:10:25.380 --> 00:10:27.983]  My main focus was to come up with a remedy for this.
[00:10:28.083 --> 00:10:35.650]  Something that's safe and effective that anyone can take on a regular basis to keep their intestinal lining clean.
[00:10:36.371 --> 00:10:45.237]  You have over 30 feet of intestinal lining that can be compacted, that can be toxic, that can be full of parasites, fungus, bacteria.
[00:10:45.837 --> 00:10:48.999]  What are you doing to keep that clean and flushed out?
[00:10:49.360 --> 00:10:58.786]  My recommendation is to clean your intestines at least two to three times a week to prevent the toxic buildup from going into your bloodstream.
[00:10:59.066 --> 00:11:05.811]  You owe it to yourself to take your health into your own hands and start cleansing your body today with Oxy-Powder.
[00:11:06.371 --> 00:11:10.121]  Secure your oxy powder today at InfoWarsLife.com.
[00:11:10.663 --> 00:11:12.327]  That's InfoWarsLife.com.
[00:11:14.670 --> 00:11:18.012]  The globalist social engineers are not just targeting us with propaganda.
[00:11:18.112 --> 00:11:20.354]  They are manipulating our genetics.
[00:11:20.534 --> 00:11:28.839]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[00:11:29.140 --> 00:11:41.928]  After consulting top doctors, nutritionists, pharmacists and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula sourced from powerful organic herbs.
[00:11:42.128 --> 00:11:42.248]  Yes.
[00:12:01.837 --> 00:12:02.338]  We're good.
[00:12:17.690 --> 00:12:33.101]  Other points you want to make and then I know you want to get into hip-hop that you say is the new crack cocaine epidemic culture war machine and then I've got some amazing testimony I can give you on that exact fact backing up what you have to say.
[00:12:33.341 --> 00:12:34.902]  Tell folks what you told me off-air.
[00:12:35.689 --> 00:12:41.519]  Well, I believe that what they've done is they've taken hip-hop and they've made it glorious to be a drug dealer.
[00:12:41.640 --> 00:12:43.142]  You know, when I sold drugs, I hid.
[00:12:43.162 --> 00:12:44.926]  I didn't want anybody to know I sold drugs.
[00:12:45.026 --> 00:12:48.031]  But now, they got these guys who've never sold drugs.
[00:12:48.737 --> 00:13:03.441]  Technically, you know one guy was a correctional officer who goes by the name of Rick Ross now He took my whole identity and the court said that he could do it And he could press around the country and say that he's me and take my whole life and use it And there was nothing I could do about it.
[00:13:03.461 --> 00:13:04.201]  I can't stop him.
[00:13:04.821 --> 00:13:11.603]  He even grew a beard just like you everything so Now they take these guys and these guys say well I
[00:13:13.044 --> 00:13:16.946]  I got to the position that I'm in right now today by selling drugs.
[00:13:17.646 --> 00:13:28.311]  So the message that it tells our kids is that if you go out, you sell drugs, then you can become a great rock star like myself and never go to prison.
[00:13:29.411 --> 00:13:30.872]  And I think that that's a false
[00:13:32.225 --> 00:13:34.707]  Message to be given people who feel hopeless.
[00:13:35.087 --> 00:13:37.648]  And notice they don't indict the people that are fake and claim all that.
[00:13:38.109 --> 00:13:45.033]  No, no, they want them out there like a lantern fish has that light to get the little fish to swim over so they can eat them.
[00:13:45.729 --> 00:13:46.970]  Exactly, and that's what I believe.
