[00:00:19.597 --> 00:00:21.038]  Welcome to the Infowars Nightly News.
[00:00:21.098 --> 00:00:21.698]  I'm David Knight.
[00:00:21.738 --> 00:00:25.599]  It's Monday, February the 17th, 2014, and here are our top stories.
[00:00:27.840 --> 00:00:29.701]  Tonight, the U.S.
[00:00:29.781 --> 00:00:33.883]  military trains to take down its own citizens in a mock city.
[00:00:34.603 --> 00:00:39.025]  Then, a blackmailed Congress stalls outlawing NSA surveillance.
[00:00:40.350 --> 00:00:44.251]  And is he a science guy, or does he just play one on TV?
[00:00:44.771 --> 00:00:47.892]  That's next, on the Info Wars Nightly News.
[00:00:48.672 --> 00:00:51.313]  Not all of us are in comas watching TV, buddy!
[00:00:51.873 --> 00:00:56.394]  Not all of us are busy, you know, down at the bar watching UFC, looking tough in front of our buddies!
[00:00:57.075 --> 00:01:01.456]  Well, in our top story today, we see more signs that currency controls are underway.
[00:01:02.355 --> 00:01:06.076]  Chase is imposing new capital controls on cash deposits.
[00:01:06.516 --> 00:01:13.119]  Now, they say that they're going to mandate identification for cash deposits and ban cash that's being deposited into another person's account.
[00:01:13.399 --> 00:01:17.060]  And if you look at that screen there, look where it says, to safeguard your account.
[00:01:17.500 --> 00:01:17.961]  That's right.
[00:01:18.081 --> 00:01:22.402]  We don't want anybody sneaking any cash into your account without your knowledge.
[00:01:22.802 --> 00:01:24.443]  That's about as phony as it gets.
[00:01:25.083 --> 00:01:37.932]  But we're also seeing a new approach from Google for Internet login, which raises questions not only of currency control, but also of Internet freedom, giving you a universal Internet ID.
[00:01:38.292 --> 00:01:45.517]  If you remember, it was probably only about a month ago that we saw some slides that were leaked from the NSA, and it was all about the iPhone.
[00:01:45.557 --> 00:01:53.762]  And they said, who would have thought in 1984, and they show the Apple commercial from 1984, that this, and they show Steve Jobs holding up an iPhone, would be Big Brother.
[00:01:53.962 --> 00:01:54.763]  This is an NSA
[00:01:55.603 --> 00:01:58.165]  Some of you already need an irritating token in order to get in.
[00:01:58.485 --> 00:01:59.526]  And the rest of you will need one soon.
[00:02:24.977 --> 00:02:26.278]  And then you take your phone out.
[00:02:27.379 --> 00:02:28.380]  No need to unlock it.
[00:02:29.121 --> 00:02:30.562]  No need to click anything in it.
[00:02:31.603 --> 00:02:35.367]  All you have to do is just put it close to the computer you log in from.
[00:02:37.389 --> 00:02:37.949]  And that's it.
[00:02:38.770 --> 00:02:39.391]  You're logged in.
[00:02:40.712 --> 00:02:44.515]  Our technology makes sure your phone is close to your computer.
[00:02:45.116 --> 00:02:46.978]  And only then confirms your session.
[00:02:47.864 --> 00:02:53.946]  Now in the larger presentation, what he's talking about as our token is what we in the United States would typically call a dongle.
[00:02:54.326 --> 00:03:00.408]  And he's talking about how different applications, different places that you would go would each give you a dongle to securely log in.
[00:03:00.848 --> 00:03:07.670]  Or you might have a series of numbers that you're given by someone like Google, and they're constantly changing those if you don't type them in quickly enough.
[00:03:07.971 --> 00:03:10.031]  They're making it as difficult as possible.
