[00:00:19.651 --> 00:00:21.151]  Welcome to the Infowars Nightly News.
[00:00:21.252 --> 00:00:25.013]  It's Monday, February the 10th, 2014, and here are our top stories.
[00:00:27.313 --> 00:00:35.336]  Tonight, mayors against illegal guns lose nearly 50 members after plans for gun confiscation are exposed.
[00:00:36.599 --> 00:00:40.343]  Then, Obama wants more drone strikes against Americans.
[00:00:41.364 --> 00:00:44.087]  And the TSA humiliates another victim.
[00:00:44.727 --> 00:00:47.710]  That's next, on the Info Wars Nightly News.
[00:00:48.331 --> 00:00:56.159]  He had them sneaking around in secret meetings with the plan to register the guns, to confiscate them, to violate the civil rights of all Americans.
[00:00:56.630 --> 00:01:02.192]  Well, there's no doubt that the real agenda of gun control is outright confiscation.
[00:01:02.672 --> 00:01:04.432]  We see this from time to time surface.
[00:01:04.853 --> 00:01:05.833]  We see lies.
[00:01:05.873 --> 00:01:06.833]  We see semantics.
[00:01:06.873 --> 00:01:12.455]  We see people being trained to fear gun owners and both members of the public and members of the military.
[00:01:12.975 --> 00:01:22.522]  Now we have revelations from a mayor who was inside Bloomberg's group, Mayors Against Illegal Guns, the most well-financed and arguably the most influential of the gun control groups.
[00:01:22.842 --> 00:01:25.744]  He's come out as a whistleblower talking about what the real agenda is.
[00:01:26.144 --> 00:01:27.325]  This story from Kit Daniels.
[00:01:27.425 --> 00:01:31.909]  Mayor says nationwide gun confiscation is the goal of Mayors Against Illegal Guns.
[00:01:32.489 --> 00:01:33.850]  This is the mayor of Poughkeepsie.
[00:01:33.890 --> 00:01:39.374]  He says this group was simply a vehicle for Bloomberg to promote his personal gun control agenda.
[00:01:39.654 --> 00:01:47.899]  And under the guise of helping mayors facing a crime and drug epidemic, MAIG intended to promote confiscation of guns from law-abiding citizens.
[00:01:48.600 --> 00:01:50.201]  Alex Jones has more information.
[00:01:52.282 --> 00:01:56.525]  Ladies and gentlemen, Alex Jones here with an emergency Second Amendment alert.
[00:01:57.757 --> 00:02:14.246]  If you get this information out to everyone you know, and if we force the pro-gun press to cover this, this can be a major blow against the victim disarmament crowd who all have their own bodyguards and armored compounds like Mayor Bloomberg and of course Michael Moore.
[00:02:15.206 --> 00:02:18.528]  This is the political elite that seek to disarm their quarry.
[00:02:19.833 --> 00:02:33.250]  Ladies and gentlemen, a major mayor in New York State who was in on the Mayors Against Gun Violence meetings, run by Handgun Control Incorporated, the Brady Center and others, with Mayor Bloomberg.
[00:02:34.264 --> 00:02:41.448]  Came out and said he left the group because the plan is not, quote, sensible gun control, but registration and then confiscation.
[00:02:41.928 --> 00:02:44.589]  Now I know that most of you out there already know that's their plan.
[00:02:44.609 --> 00:02:45.550]  They've done it all over the world.
[00:02:45.570 --> 00:02:48.231]  They've done it in New York City, Chicago, anywhere they're in control.
[00:02:48.871 --> 00:02:55.775]  But ladies and gentlemen, this is a major blow against them right now because it shows their treachery.
[00:02:55.815 --> 00:02:59.337]  Now remember, the mayor pro tem in Austin, Mike Martinez,
[00:03:00.097 --> 00:03:02.880]  Last year made national news at a gun rally that we caught on tape.
[00:03:03.440 --> 00:03:08.725]  When people had signs saying no gun ban, he said, hey, after we register, we will confiscate.
[00:03:09.126 --> 00:03:11.388]  He's part of Bloomberg's national deal.
[00:03:12.168 --> 00:03:13.309]  Right here in Austin, Texas.
[00:03:13.350 --> 00:03:20.997]  So, just like I told you the Copenhagen documents on global warming being fake and a power grab, just like I told you five years ago, that was huge.
[00:03:23.072 --> 00:03:31.095]  And we pushed it out there, you pushed it out there, and it literally was like a Death Star being blown up event for the globalist empire, the corporatists, the monopoly men.
[00:03:31.455 --> 00:03:40.358]  This can be as big, because it shows their plan, as Feinstein said, Mr. and Mrs. America, turn them all in when they say, we're for your guns, just let us register them.
[00:03:40.718 --> 00:03:43.219]  Don't have private sales, just let us have a record.
[00:03:43.439 --> 00:03:45.720]  We'll never take them, we'll never take them.
[00:03:47.142 --> 00:03:50.886]  Again, this shows the general public they fooled how it's disingenuous.
[00:03:51.227 --> 00:03:54.070]  Here is the article right here, ladies and gentlemen.
[00:03:54.370 --> 00:03:57.193]  It is so incredibly, so incredibly important.
[00:03:59.176 --> 00:04:02.339]  Mayor, nationwide gun confiscation is goal of
[00:04:03.314 --> 00:04:05.415]  Mayors against illegal guns.
[00:04:05.896 --> 00:04:14.481]  The New York Mayor says that he left the group over confiscation plans run by this literal seditious subverter.
[00:04:14.962 --> 00:04:20.805]  There's the Mayor Pro Tem saying they're going to confiscate the guns after they register in Austin that we caught on tape.
[00:04:21.226 --> 00:04:27.270]  This story at InfoWars.com needs to go mega viral ladies and gentlemen right now.
[00:04:28.050 --> 00:04:28.410]  Right now.
[00:04:29.191 --> 00:04:33.675]  Now, I'm taking off the radio show today to be with family who's in town.
[00:04:34.535 --> 00:04:38.038]  David Knight's doing the show, coming up in just about an hour and a half.
[00:04:38.739 --> 00:04:39.359]  Spread the word.
[00:04:39.379 --> 00:04:40.681]  Infowars.com.
[00:04:41.201 --> 00:04:42.102]  The audio streams.
[00:04:42.382 --> 00:04:45.545]  And get this article and get it out to everyone you know.
[00:04:45.605 --> 00:04:46.766]  This is huge.
[00:04:47.816 --> 00:04:51.159]  Because it shows their deceit, their sneakiness, the manipulation.
[00:04:51.179 --> 00:04:56.203]  We're also going to air this special report on the radio today, for everybody, before David Knight breaks down all the proof.
[00:04:56.523 --> 00:04:57.444]  But this is a big deal.
[00:04:57.504 --> 00:05:01.127]  It shows the treachery, the sneakiness, the underhandedness, the deceit.
[00:05:01.408 --> 00:05:07.333]  It discredits them, folks, just like Obamacare is a proven scam and a fraud, written by these same offshore banks.
[00:05:07.413 --> 00:05:10.916]  They are looting us, and they don't want us to ever politically be able to take our country back.
[00:05:11.596 --> 00:05:21.263]  They want to use force on us through Homeland Security, so they're moving to disarm us because, as the UN has said, civilian ownership of firearms threatens the legitimate power monopoly of the state.
[00:05:21.643 --> 00:05:23.144]  Well, that's called a dictatorship.
[00:05:23.204 --> 00:05:24.245]  It's not legitimate.
[00:05:24.645 --> 00:05:28.248]  So again, ladies and gentlemen, there is the article right there.
[00:05:28.768 --> 00:05:34.132]  Please, please, please get it out to everyone you know.
[00:05:34.232 --> 00:05:38.735]  It is so incredibly important that we don't just
[00:05:39.275 --> 00:05:42.918]  Let this opportunity to expose these rascals go by the wayside.
[00:05:43.058 --> 00:05:46.921]  It is so essential that you get this article out to everyone you know.
[00:05:47.302 --> 00:05:49.423]  It's up on Infowars.com.
[00:05:49.463 --> 00:05:52.326]  And remember, if you're watching this transmission, you are the resistance.
[00:05:52.366 --> 00:05:53.527]  We can beat these people.
[00:05:55.108 --> 00:05:55.848]  This is a big deal.
[00:05:55.868 --> 00:05:56.649]  Spread the word, folks.
