[00:00:19.474 --> 00:00:21.376]  Welcome to the InfoWars Nightly News.
[00:00:21.476 --> 00:00:22.336]  I'm Darren McBreen.
[00:00:22.376 --> 00:00:23.978]  It is Wednesday, July 9th, 2014.
[00:00:24.698 --> 00:00:40.491]  And over the past several weeks, InfoWars has been documenting the immigration tsunami that has basically flooded into the United States as our borders collapse and our federal government stands down.
[00:00:41.272 --> 00:00:55.506]  This week, our crew is in Marietta, California, where illegal immigrant protests on both sides of the argument have squared off against each other in what has become a potential flashpoint in the battle over the control of our borders.
[00:00:55.867 --> 00:01:00.772]  We are now joined by Joe Biggs, who is on location in Marietta, California.
[00:01:01.132 --> 00:01:02.974]  Joe, what's the latest out there in California?
[00:01:03.635 --> 00:01:08.436]  Roger that, I'm live right now in front of the Border Patrol Station in Marietta, California, like you said.
[00:01:08.857 --> 00:01:18.139]  Right now, the police have actually come through here and they've been telling all the pros-testers that if anybody kind of gets out of control, gets violent, they will be doing their job.
[00:01:18.419 --> 00:01:19.880]  They will be arresting people.
[00:01:20.220 --> 00:01:24.101]  They came through and told us where we could park and where we couldn't and things like that.
[00:01:24.141 --> 00:01:29.462]  But what was interesting a second ago, Darren, was the brown shirts from Lackland Air Force Base.
[00:01:29.482 --> 00:01:30.383]  You remember those guys?
[00:01:30.883 --> 00:01:31.123]  Oh yeah.
[00:01:32.048 --> 00:01:33.229]  They were just here a minute ago.
[00:01:33.249 --> 00:01:40.012]  There were two guys standing over there talking with the police, the local law enforcement and the Border Patrol agents.
[00:01:40.052 --> 00:01:48.816]  So Obama has sent his contractor bullies out here to help out and force and, you know, basically just rough people up tomorrow.
[00:01:49.176 --> 00:01:50.697]  It's going to be a very interesting day.
[00:01:50.997 --> 00:01:53.519]  Right now, mainstream media has their vehicles parked.
[00:01:53.739 --> 00:01:55.900]  People are lined up and down the roads behind me.
[00:01:55.920 --> 00:01:58.262]  We're getting ready for tomorrow's showdown.
[00:01:58.602 --> 00:02:01.484]  The people of Marietta are not going to stand down whatsoever.
[00:02:01.844 --> 00:02:09.069]  They said that they are ready to be detained and they do not care because they will not let this illegal immigration tear their town apart.
[00:02:09.707 --> 00:02:19.512]  Wow, so you have the brown shirts from the Lackland Air Force Base, meanwhile you have brown berets that represent the La Raza militant group who are showing up at the same time.
[00:02:19.892 --> 00:02:26.015]  So this is a potential flashpoint that once again you guys find yourselves in the middle of.
[00:02:26.035 --> 00:02:32.498]  And I'm curious, what do you expect as tensions begin to rise during the next couple of days?
[00:02:33.416 --> 00:02:40.921]  I mean, as soon as that bus approaches tomorrow, things will get very hot and very crazy fast.
[00:02:41.262 --> 00:02:42.743]  I mean, the cops are already getting ready.
[00:02:43.083 --> 00:02:45.925]  They're lying up in their police bikes and everything like that.
[00:02:46.385 --> 00:02:50.828]  Everyone's ready for almost just like an epic immigration battle out here.
[00:02:51.209 --> 00:02:51.749]  And who knows?
[00:02:51.809 --> 00:02:53.430]  La Raza could show up once again.
[00:02:53.470 --> 00:02:54.291]  They did last time.
[00:02:55.031 --> 00:03:09.646]  Well this whole thing got started last week when protesters turned out to block the street to the Border Patrol facility and they forced the Homeland Security buses that were carrying the illegal immigrants, mostly children, from
[00:03:10.226 --> 00:03:13.389]  Central America, but they they blocked the street.
[00:03:13.449 --> 00:03:17.013]  They made the buses turn back and go back in the direction that they came from.
[00:03:17.273 --> 00:03:18.794]  So that's how this all got started.
[00:03:18.834 --> 00:03:23.799]  So like you said the people in Marietta, California are basically drawing their line in the sand right now.
[00:03:23.859 --> 00:03:25.440]  They are saying enough is enough.
[00:03:26.101 --> 00:03:35.827]  And in stereotypical established media fashion, they are portraying the anti-illegal immigrant protesters, you guessed it, as what?
[00:03:36.127 --> 00:03:36.628]  Racist.
[00:03:36.828 --> 00:03:37.969]  And this is what they do all the time.
[00:03:38.009 --> 00:03:55.000]  I was even watching Rachel Maddow the other day, and rather than finding, I'm sure there's plenty of Hispanic Americans, black Americans who are members of the myriad of community who are out there protesting along with the illegal immigrant protesters, but MSNBC, they have to target
[00:03:56.060 --> 00:03:59.502]  The guy that looks most like a white supremacist and that's who they go to.
[00:03:59.842 --> 00:04:04.944]  What do the people in Marietta think about the treatment that they've been receiving from the mainstream media?
[00:04:05.424 --> 00:04:07.906]  Well, they feel like they've been misrepresented completely.
[00:04:08.466 --> 00:04:15.189]  You know, the thing is with these, you know, liberty-loving Americans is they've been non-violent in this whole thing.
[00:04:15.509 --> 00:04:19.691]  The only thing they did was stand in front of a bus and said, no, you're not going to come in here.
[00:04:19.891 --> 00:04:21.732]  You're not going to make my town go bankrupt.
[00:04:22.478 --> 00:04:28.844]  But it's the people who are violent are the ones who are coming from Northern California, from different places, not from this small town.
[00:04:29.204 --> 00:04:35.009]  Everybody in this town is a very small, close-knit, tight group of people who've known each other their entire lives.
[00:04:35.489 --> 00:04:39.433]  They just simply want, you know, these illegal alien children to go.
