[00:00:15.171 --> 00:00:15.811]  Big Brother.
[00:00:16.472 --> 00:00:17.492]  Mainstream media.
[00:00:18.233 --> 00:00:19.333]  Government cover-ups.
[00:00:19.994 --> 00:00:20.794]  You want answers?
[00:00:21.574 --> 00:00:22.495]  Well, so does he.
[00:00:23.135 --> 00:00:26.737]  He's Alex Jones on the GCN Radio Network.
[00:00:27.318 --> 00:00:31.380]  And now, live from Austin, Texas, Alex Jones.
[00:00:33.862 --> 00:00:37.624]  Well, the Dow Jones Industrial Average is at 18,000 points.
[00:00:37.684 --> 00:00:42.307]  The GDP is the best in a decade, at least that's what the federal government is saying.
[00:00:43.348 --> 00:00:45.269]  But they're cooking the books on every front.
[00:00:46.310 --> 00:00:55.997]  The tens of trillions of dollars that have been digitally issued under QE Unlimited are the main drivers of the stock market's continued rise.
[00:00:59.369 --> 00:01:04.032]  And all economic indicators and facts and history show it cannot go on forever.
[00:01:04.713 --> 00:01:06.434]  Quite frankly, I don't like our fiat system.
[00:01:06.494 --> 00:01:06.994]  It's corrupt.
[00:01:07.014 --> 00:01:07.695]  It's out of control.
[00:01:07.715 --> 00:01:11.577]  But I don't want it to pop and implode.
[00:01:11.597 --> 00:01:17.001]  I would rather create parallel systems and then slowly move towards the reform.
[00:01:18.260 --> 00:01:25.730]  While quietly and over time deflating the bubbles that are speculative and not free market.
[00:01:26.391 --> 00:01:35.683]  And the biggest reason isn't just the destabilization they cause historically, it's that it gives select interest control of markets.
[00:01:37.230 --> 00:01:55.442]  And then they can control culture and society unfairly and that unseen hand of fractional reserve banking and derivatives and other forms of counterfeiting that come out of it is used to create unaccountable power blocks that are truly usurpers.
[00:01:57.824 --> 00:02:00.305]  So what is the biggest threat going in 2015?
[00:02:01.346 --> 00:02:02.507]  Is it the economy imploding?
[00:02:04.747 --> 00:02:05.727]  Is it war with Russia?
[00:02:06.668 --> 00:02:09.649]  Is it the West funding ISIS and that getting out of control?
[00:02:11.669 --> 00:02:13.050]  Is it flesh-eating bacteria?
[00:02:14.330 --> 00:02:15.110]  Super Flues?
[00:02:15.751 --> 00:02:16.171]  Ebola?
[00:02:17.751 --> 00:02:20.012]  The breakdown of the borders and national sovereignty?
[00:02:20.532 --> 00:02:22.193]  The degeneration of the moral fabric?
[00:02:22.953 --> 00:02:25.374]  What is the main problem
[00:02:27.549 --> 00:02:28.490]  Facing humanity.
[00:02:28.590 --> 00:02:30.811]  I want to take a lot of phone calls in this first hour.
[00:02:31.671 --> 00:02:33.652]  But also, what is the big solution?
[00:02:33.692 --> 00:02:35.493]  Just simply put, what's the big threat?
[00:02:35.954 --> 00:02:37.214]  What are you most concerned about?
[00:02:37.495 --> 00:02:38.615]  What is the biggest issue?
[00:02:39.095 --> 00:02:40.516]  What's the biggest looming issue?
[00:02:42.157 --> 00:02:43.398]  And what can we do about it?
[00:02:43.578 --> 00:02:45.719]  Interspersed with all the news coming up.
[00:02:45.819 --> 00:02:48.080]  First-time callers in this first hour.
[00:02:48.120 --> 00:02:50.962]  Then Steve Quayle joins us to talk about a host of issues.
[00:02:51.502 --> 00:02:53.603]  Civil war, police versus the people.
[00:02:54.744 --> 00:02:56.125]  Cyber attacks on banking.
[00:02:59.477 --> 00:03:02.260]  Sino-Soviet axis and more.
[00:03:02.481 --> 00:03:08.788]  Always interesting, always thought-provoking, always informative, always sensational.
[00:03:08.888 --> 00:03:16.396]  Steve Quayle will be joining us in the second hour of this live 23rd day Tuesday edition
[00:03:18.892 --> 00:03:19.353]  2014 only.
[00:03:20.113 --> 00:03:23.437]  What, seven days really total left in 2014.
[00:03:24.638 --> 00:03:26.039]  I'll be here live tomorrow.
[00:03:26.800 --> 00:03:28.341]  I'll be here live on Friday.
[00:03:28.722 --> 00:03:33.086]  I'll be live, Lord willing, next Sunday because I missed some days last week.
[00:03:33.847 --> 00:03:34.708]  We are here.
[00:03:35.168 --> 00:03:36.069]  We are live.
[00:03:36.089 --> 00:03:40.033]  And I'm only going to take off one day for New Year's as well.
[00:03:42.731 --> 00:03:52.637]  I have not been taking off for vacation, but for family illnesses and other things, and for things that had to be set up with the company that are going to take us to the next level to be able to reach tens of millions more every single week.
[00:03:53.978 --> 00:04:06.065]  There's obviously so much to cover when we come back in the next segment, but I do want to take your phone calls today.
[00:04:08.454 --> 00:04:10.214]  On the subjects that I just raised.
[00:04:10.595 --> 00:04:15.256]  Please call in on those subjects because I want to have a thought-provoking discussion on these areas.
[00:04:17.876 --> 00:04:19.376]  The toll-free number to join us is 800-259-9231.
[00:04:19.396 --> 00:04:19.436]  800-259-9231.
[00:04:19.496 --> 00:04:22.897]  To join us on this live December 23rd worldwide broadcast.
[00:04:22.917 --> 00:04:22.957]  800-259-9231.
[00:04:37.239 --> 00:04:39.400]  What is the big threat going into 2015?
[00:04:39.440 --> 00:04:40.901]  What do you expect the globalists to pull?
[00:04:43.402 --> 00:04:45.163]  What is the most important issue out there?
[00:04:45.183 --> 00:04:46.123]  That's a lot of questions.
[00:04:47.184 --> 00:04:55.688]  I'd like to hear your answers, because some of the callers really bring up things that help my mind click and understand things better to the next level.
[00:04:55.708 --> 00:05:01.411]  And it also makes very informative, thought-provoking listening for the majority of people out there who aren't calling in.
[00:05:01.431 --> 00:05:05.893]  I'm Alex Jones, InfoWars.com and PrisonPlanet.tv are the websites.
[00:05:05.973 --> 00:05:06.373]  Stay with us.
[00:05:09.181 --> 00:05:13.043]  The average person's life is filled with unexpected challenges.
[00:05:13.803 --> 00:05:20.026]  Unlock the energy it takes to defeat these daily beasts with super male or super female vitality.
[00:05:20.166 --> 00:05:29.209]  Specifically designed to assist the body in regulating proper hormone balance to create superior vitality in males and females.
[00:05:29.570 --> 00:05:34.412]  Supercharge and conquer your world at InfoWarsLife.com or call 1-888-253-3139.
[00:05:39.209 --> 00:05:42.711]  The government's Department of Homeland Security is buying up loads of ammo.
[00:05:42.871 --> 00:05:46.832]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:05:47.153 --> 00:05:48.613]  Can you put two and two together?
[00:05:48.933 --> 00:05:56.517]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[00:05:56.797 --> 00:05:57.637]  But for how long?
[00:05:57.938 --> 00:06:04.200]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[00:06:04.581 --> 00:06:07.382]  Infidel Body Armor just won't quit.
[00:06:09.370 --> 00:06:16.475]  2015 is almost here, and with it comes those New Year's resolutions to finally transform your body the way you want it.
[00:06:16.695 --> 00:06:20.497]  There's a reason over 88% of New Year's resolutions fail.
[00:06:20.637 --> 00:06:26.921]  Make this year different by equipping yourself with OxyPowder, the next level in cleansing the body naturally.
[00:06:27.401 --> 00:06:29.723]  Using super oxygenation, OxyPowder,
[00:06:30.043 --> 00:06:35.308]  Available through Infowarslife.com, gently cleanses the body while you sleep with easy capsules.
[00:06:35.588 --> 00:06:40.612]  Infowars Nightly News Director Rob Dew has been using OxyPowder with incredible success.
[00:06:40.912 --> 00:06:43.274]  Took it that first day, then I took it for six more days after that.
[00:06:43.435 --> 00:06:46.577]  Twelve pounds melted off in about a week, I'd say a week, seven days.
[00:06:47.058 --> 00:06:48.579]  And I've been able to keep it off too.
[00:06:48.819 --> 00:06:50.421]  My wife's like, wow, you look really good.
[00:06:50.441 --> 00:06:52.863]  And I'm like, I know, I guess it's this OxyPowder.
[00:06:52.883 --> 00:06:54.824]  2015 can be different.
[00:06:54.944 --> 00:06:57.807]  Diet and exercise are important, but a lot of us have already tried that.
[00:06:58.127 --> 00:06:59.948]  Oxy Powder flushes it out.
[00:07:00.328 --> 00:07:03.050]  Secure your Oxy Powder at Infowarslife.com.
[00:07:03.330 --> 00:07:08.313]  That's Infowarslife.com or 888-253-3139.
[00:07:09.193 --> 00:07:17.818]  Sold out for weeks due to the difficult and extensive proprietary process behind its creation, the exclusive Infowarslife Secret 12 formulation is now back in stock.
[00:07:18.138 --> 00:07:34.342]  In the last limited shipment of 2014, the most bioactive form that has been created with our proprietary process, this ultra-clean vitamin B12 nutraceutical has been carefully crafted and developed over the last two years and is based on cellular science of how your body actively absorbs essential nutrients.
[00:07:34.782 --> 00:07:37.664]  Secret 12 is taken by mouth, right on the tongue, and then swallowed.
[00:07:37.884 --> 00:07:39.085]  No needles, no injections.
[00:07:39.305 --> 00:07:43.348]  Vitamin B12 deficiency is linked to scores of serious problems.
[00:07:43.648 --> 00:07:52.834]  And Secret 12 is a fusion of two organic, proprietary forms of Vitamin B12, bringing you a true nutraceutical quality of Vitamin B12.
[00:07:53.274 --> 00:07:53.615]  Secret 12.
[00:07:54.335 --> 00:07:59.679]  Secret 12 is an excellent Christmas gift, and is tailor-made to boost your New Year's resolutions.
[00:07:59.999 --> 00:08:02.100]  Supplies of Secret 12 are very limited.
[00:08:02.341 --> 00:08:04.182]  Secure yours today at InfoWarsLife.com.
[00:08:05.362 --> 00:08:12.585]  You have the power!
[00:08:12.885 --> 00:08:14.466]  Humanity has the power!
[00:08:14.886 --> 00:08:16.007]  We have the power!
[00:08:16.027 --> 00:08:19.448]  If you want to fight, you better believe you got one!
[00:08:21.729 --> 00:08:26.171]  Rallying patriots worldwide in defense of human liberty.
[00:08:26.771 --> 00:08:28.212]  It's Alex Jones.
[00:08:36.926 --> 00:08:38.928]  It is Tuesday, December 23rd, 2014.
[00:08:42.951 --> 00:08:43.992]  I'm your host Alex Jones.
[00:08:44.012 --> 00:08:46.173]  We'll be here, Lord willing, for the next three hours.
[00:08:47.655 --> 00:08:50.197]  Talk show host, author Steve Quayle is going to be
[00:08:51.687 --> 00:09:07.893]  Joining us coming up in the second hour to talk about civil war in America that the globalists are clearly pushing for, police versus the people, cyber attacks on banking, stockpiling of food and medicine, and the Sino-Soviet Axis.
[00:09:10.214 --> 00:09:13.655]  Coming up, Rand Paul plans bill to end police militarization.
[00:09:16.656 --> 00:09:20.718]  Charges expected to be filed against Mall of America protest organizers.
[00:09:22.389 --> 00:09:23.290]  CBS News.
[00:09:24.010 --> 00:09:27.533]  FBI says ISIS recruiting amid Ferguson protest.
[00:09:28.133 --> 00:09:29.354]  Well, we know that was going on.
[00:09:29.414 --> 00:09:30.254]  We documented it.
[00:09:30.755 --> 00:09:32.856]  But they go further in USA Today.
[00:09:32.876 --> 00:09:41.662]  They have a video report as well on USA Today to say the FBI claims that they're linked to Patriot groups.
[00:09:42.383 --> 00:09:43.944]  Now, I told you to look for that.
[00:09:48.939 --> 00:09:54.904]  The Pentagon training manuals, it's been in Forbes, it's been in the Washington Times, it's been in the news.
[00:09:57.606 --> 00:10:01.449]  That they believe the Tea Party will link up with Al-Qaeda, basically.
[00:10:02.169 --> 00:10:07.694]  Folks, that's like saying that Batman's gonna work with the Joker.
[00:10:09.375 --> 00:10:10.336]  Everyone knows
[00:10:11.519 --> 00:10:18.623]  That the Tea Party stands for gun rights, pro-life, pro-sovereignty, a lot of really good issues, basic Americana.
[00:10:19.283 --> 00:10:30.348]  But you can truly say one of the true faults, in my view, of the Tea Party, and something I've been criticized by some of the Tea Party for, is that I'm not an Islamophobe.
[00:10:31.949 --> 00:10:40.794]  I know that there's a lot of diverse groups, and that Pakistan is executing 50 radical Islamist terrorists this week.
[00:10:41.613 --> 00:10:42.494]  It's in the news this morning.
[00:10:43.935 --> 00:10:45.276]  In fact, they execute him today.
[00:10:47.417 --> 00:10:56.524]  Our government tried to finance radical Islamists to successfully, at first, overthrow Egypt, our closest ally after Israel, in the Middle East.
[00:10:57.845 --> 00:10:58.706]  Why would you do that?
[00:11:01.508 --> 00:11:07.573]  Our government has financed radical Islamists on record for four plus years to attack and almost take over Syria.
[00:11:10.982 --> 00:11:22.185]  Israel got one of its drones shot down yesterday over Syria, that was in the news, directing fire from the jihadis at the army of Syria.
[00:11:23.226 --> 00:11:33.389]  I'm not anti-Israel, but I am anti-Israel funding radical Wahhabi-ist jihadis to attack a country, Syria, that's done diddly-jack-squat to Israel.
[00:11:34.974 --> 00:11:48.865]  But Israel is going along with all this because it's part of a larger, globalist program to destabilize the Middle East and turn it over to radical, sex-mutilating, head-chopping, murdering scum.
[00:11:51.868 --> 00:11:55.110]  And they don't fully run them, they're just financing them.
[00:11:55.150 --> 00:11:59.134]  Like I said, it's like dumping a bag of black widows in your neighbor's bed.
[00:12:01.519 --> 00:12:02.920]  A few hours before they get home.
[00:12:03.260 --> 00:12:05.442]  You don't command the Black Widows.
[00:12:06.062 --> 00:12:07.663]  You don't run the Black Widows.
[00:12:07.703 --> 00:12:09.484]  You didn't give birth to the Black Widows.
[00:12:11.025 --> 00:12:14.828]  But you sure collected them, stuck them in a bag, and dumped them in the bed.
[00:12:15.148 --> 00:12:23.013]  So you're absolutely a total capital murder accomplice if that spider bites them and they end up getting an infection and dying.
[00:12:24.932 --> 00:12:34.896]  And so, as asinine as it was, about four years ago, we began to see Army public articles by the Army War College and others.
[00:12:36.217 --> 00:12:43.380]  One scenario was preparing for war in North Carolina to take over several small towns and one medium-sized city.
[00:12:43.420 --> 00:12:44.401]  It's a whole war game.
[00:12:44.921 --> 00:12:47.202]  And they said, we believe this scenario may happen.
[00:12:48.503 --> 00:12:53.325]  Well, Martians may land, too, and try to suck our brains out with melon ballers.
[00:12:54.278 --> 00:12:55.538]  Doesn't mean it's really going to happen.
[00:12:57.039 --> 00:13:03.502]  Maybe a race of aliens that look like 14-foot tall pink elephants are going to land and tell us that they love Johnny Cash.
[00:13:04.102 --> 00:13:09.444]  I mean, maybe one chance in 85 quadrillion?
[00:13:12.285 --> 00:13:14.626]  There's about as good a chance of the Tea Party
[00:13:16.391 --> 00:13:26.919]  Linking up with Al-Qaeda groups as there is a Santa Claus sleigh being pulled by 12 Easter bunnies with red noses.
[00:13:28.240 --> 00:13:31.182]  It's fantasy on fantasy on fantasy.
[00:13:33.404 --> 00:13:37.687]  But there's that article and video up on Infowars.com.
[00:13:42.331 --> 00:13:43.472]  Totally sick.
[00:13:45.800 --> 00:13:52.725]  FBI links Ferguson Anarchist to ISIS and Sovereign Citizens also linked to Islamic Terror Organization.
[00:13:54.786 --> 00:13:55.226]  That's what they do.
[00:13:55.266 --> 00:13:57.668]  They tie the Sovereign Citizen movement into the Tea Party.
[00:13:57.688 --> 00:14:06.854]  That's basically what they're doing, but you can just type into a search engine, um, Army Prepares to Fight Tea Party.
[00:14:08.715 --> 00:14:13.038]  And you'll get Forbes and The Washington Times, if you're a new listener and don't believe me,
[00:14:14.474 --> 00:14:22.380]  And in some of those training scenarios it says, we believe the Tea Party is going to link up with radical Islamists and take over U.S.
[00:14:22.881 --> 00:14:23.742]  towns and cities.
[00:14:24.222 --> 00:14:33.490]  That is the most ridiculous, over-the-top, obviously baloney-filled statement I think I've ever heard.
[00:14:34.851 --> 00:14:36.432]  There it is, FBI terror report.
[00:14:36.472 --> 00:14:40.155]  Malicious sovereign citizens, greater threat than Islamic terrorists.
[00:14:40.215 --> 00:14:41.256]  No, no, that's another one.
[00:14:43.691 --> 00:14:44.912]  That's an InfoWars story.
[00:14:45.773 --> 00:14:47.534]  It's a Washington Times and a Forbes.
[00:14:48.094 --> 00:14:52.057]  And the headline, searching the web, is... Let me give you an exact headline from memory here.
[00:14:57.080 --> 00:14:58.781]  The Army Prepares to Fight the Tea Party.
[00:15:00.402 --> 00:15:01.023]  That's the headline.
[00:15:03.264 --> 00:15:07.887]  And then it's got a flag with a teapot on it with bullet holes in it.
[00:15:08.448 --> 00:15:10.129]  That was the graphic from the Washington Times.
[00:15:11.476 --> 00:15:13.998]  The one out of Forbes is just an Abrams tank.
[00:15:15.399 --> 00:15:22.263]  So that's what's going on for anybody that wants to look it up and to see that for themselves.
[00:15:24.224 --> 00:15:26.446]  That this is the big preparation that's happening.
[00:15:28.007 --> 00:15:29.148]  There's the Forbes article.
[00:15:29.528 --> 00:15:32.490]  How the US military would crush a Tea Party rebellion.
[00:15:34.457 --> 00:15:41.079]  And if you go into the actual Army report that this links to, quote, dealing with nationalists and states that want to secede.
[00:15:41.599 --> 00:15:45.541]  Well, the Feds are fully captured and the states want to pull out to reconstitute the Republic.
[00:15:45.961 --> 00:15:46.961]  Oh, here comes the Army.
[00:15:48.822 --> 00:15:51.543]  And they set up Homeland Security to, quote, fight Al Qaeda.
[00:15:51.943 --> 00:15:54.303]  And now we're told, oh, no, it's for the veterans, it's for the gun owners.
[00:15:55.504 --> 00:16:02.106]  I want to open the phones up and ask listeners, what do you think the big issue is going to be
[00:16:04.522 --> 00:16:10.424]  Coming up in 2015, is it going to be energy prices and war with Russia?
[00:16:13.845 --> 00:16:24.748]  Is it going to be an economic collapse or hyperinflation because the Federal Reserve is still accelerating the printing presses digitally and giving it to insider banks?
[00:16:25.996 --> 00:16:32.997]  Is it going to be the North American Union and all these global treaties that are being signed by Obama that he plans to ratify by fiat?
[00:16:33.297 --> 00:16:37.698]  Will it be Obama in the next two years openly becoming a dictator?
[00:16:38.758 --> 00:16:40.839]  And by that I don't mean staying in office.
[00:16:41.259 --> 00:16:43.639]  I mean acting as an elected dictator.
[00:16:43.999 --> 00:16:46.500]  Hitler was elected and then became a dictator.
[00:16:49.180 --> 00:16:53.581]  Does it matter if it's Ron Paul or does it matter if it's Jonathan Turley, a liberal?
[00:16:56.328 --> 00:17:02.291]  Constitutional lawyer, left-right center, libertarian, anybody who looks at what Obama's doing.
[00:17:03.192 --> 00:17:04.492]  Krauthammer breaks it down.
[00:17:04.992 --> 00:17:06.793]  He is becoming a dictator.
[00:17:07.474 --> 00:17:09.935]  And now he says, I'm gonna do whatever I want on any front.
[00:17:10.355 --> 00:17:11.596]  What is the big issue?
[00:17:15.518 --> 00:17:20.220]  Top constitutional experts are on record saying Obama is worse than Nixon.
[00:17:23.682 --> 00:17:25.263]  Go read it for yourself.
[00:17:26.834 --> 00:17:28.355]  That's a quote from Jonathan Turley.
[00:17:30.576 --> 00:17:37.138]  Separately, report protesters are yelling at NYPD at Slain Officers Memorial.
[00:17:37.158 --> 00:17:53.185]  And it's not that the New York Police Department doesn't have some problems, but when you see the type of scum that are on Facebook and Twitter calling for killing more cops, I mean, these people... I've got one of the photos right here.
