[00:00:19.463 --> 00:00:21.287]  Welcome to the InfoWars Nightly News.
[00:00:21.367 --> 00:00:25.456]  I'm your host Rob Due, and today is Tuesday, June 24th, 2014, and here's a look at our top stories.
[00:00:30.092 --> 00:00:38.201]  Tonight, he was a spy who risked everything to bring down top terrorists, only to become a target himself.
[00:00:38.581 --> 00:00:41.665]  Another CIA informant gets double-crossed.
[00:00:42.205 --> 00:00:46.690]  Meanwhile, the Federal Bureau of Entrapment is now targeting preppers.
[00:00:47.291 --> 00:00:49.233]  Staff Sergeant Joe Biggs reports.
[00:00:49.853 --> 00:00:58.344]  And Intel is developing a kill switch for laptops that would enable the remote monitoring and disabling of your computer.
[00:00:58.605 --> 00:01:02.510]  A disturbing prospect given the firm's link with the NSA.
[00:01:02.890 --> 00:01:06.775]  All that and more up next on the InfoWars Nightly News.
[00:01:07.316 --> 00:01:09.538]  Technology is getting more fascinating each day.
[00:01:09.558 --> 00:01:11.339]  It's also getting a lot more creepy.
[00:01:11.699 --> 00:01:13.881]  Especially when it comes to the big companies like Intel.
[00:01:14.361 --> 00:01:17.083]  Well now, they've developed a kill switch for their laptops.
[00:01:17.103 --> 00:01:18.784]  And here's the article by Paul Joseph Watson.
[00:01:19.184 --> 00:01:21.786]  Intel developing kill switch for laptops.
[00:01:22.647 --> 00:01:28.431]  It is widely acknowledged by experts that the NSA has hardware level backdoors built into Intel and AMD processors.
[00:01:29.013 --> 00:01:37.694]  Earlier this year, during a Reddit online chat session, Intel CEO Brian Krennich refused to answer a question on whether the NSA had backdoor access.
[00:01:38.235 --> 00:01:50.717]  What they developed is what they call a wireless credential exchange, wherein they create sort of a free speech zone, and if the phone leaves out of that area, it will suddenly become disabled and refuses to work.
[00:01:51.377 --> 00:01:55.497]  And this goes back to the whole kill switch thing that happened with the iPhones back in 2008.
[00:01:56.738 --> 00:01:58.018]  Here's an article out of The Telegraph.
[00:01:58.738 --> 00:02:01.019]  Apple Jobs confirms iPhone kill switch.
[00:02:01.099 --> 00:02:12.066]  Steve Jobs, Apple's chief executive, has confirmed there is a kill switch built into the iPhone that allows Apple to remotely delete malicious or inappropriate applications stored on the device.
[00:02:12.786 --> 00:02:16.528]  Fast forward now to 2014 in June with the Guardian article.
[00:02:17.289 --> 00:02:22.112]  Apple iPhone kill switch cuts thefts and Microsoft and Google are to follow.
[00:02:22.752 --> 00:02:25.834]  Apple's introduction of the kill switch in its iPhone software last September
[00:02:27.031 --> 00:02:27.171]  Yes.
[00:02:47.944 --> 00:02:48.144]  Yes.
[00:03:08.522 --> 00:03:09.902]  I apologize for Watson's article.
[00:03:10.102 --> 00:03:13.603]  All new Android and Windows phones will have a kill switch.
[00:03:13.623 --> 00:03:15.663]  So they're following Apple in this trend.
[00:03:16.284 --> 00:03:34.347]  Although the kill switch would ostensibly be included to discourage theft, a scenario where authorities could hijack the technology to shut down communications in a sensitive area in order to limit photo or streaming video coverage such as a demonstration or at the scene unfolding a police brutality is easily to envisage.
[00:03:34.887 --> 00:03:39.809]  And you've seen police go and do that just on their own, grab people's iPhones, erase footage.
[00:03:39.849 --> 00:03:47.491]  We've had our own reporters have footage erased off of their phones when they've gone into sensitive areas, mainly just asking questions.
[00:03:47.912 --> 00:03:51.933]  But that is what this technology is going to be used for, especially on reporters.
[00:03:51.973 --> 00:03:54.694]  They'll kill iPhones, they'll kill these video streaming devices.
[00:03:56.224 --> 00:04:01.469]  And taking the story a little further, we have an article that appeared in September of last year.
[00:04:02.349 --> 00:04:07.554]  Secret 3G Intel chip gives Snoops backdoor PC access.
[00:04:07.614 --> 00:04:17.403]  The Intel Core V Pro processor contains a secret 3G chip that allows remote disabling and backdoor access to any computer, even when it's turned off.
[00:04:18.444 --> 00:04:20.886]  And they even mention that in their video proudly.
[00:04:21.582 --> 00:04:35.825]  Unlike software-only solutions that require PCs to be powered on and software agents running on a fully functional OS, a hardware-assisted approach enables PCs to be managed regardless of system state and without requiring software agents.
[00:04:37.225 --> 00:04:37.746]  The result?
[00:04:38.726 --> 00:04:44.592]  IT or IT service providers can diagnose and fix problems without a desk side visit.
[00:04:45.393 --> 00:04:51.959]  Schedule PCs to power down at night to cut energy costs and still have the ability to power them up for off hours patching.
[00:04:52.259 --> 00:05:11.080]  So while the idea for this 3G chip was probably thought up by some pot-bellied engineer in the back trying to make his job and life a lot easier, the NSA and other companies that have their roots stuck deep into these companies are going to use this same technology to access computers to either steal data or upload certain data that they want.
[00:05:11.500 --> 00:05:11.840]  I think so.
[00:05:29.477 --> 00:05:35.700]  To target dissent, such as Turkey recently shut down Twitter in an attempt to cover up a political scandal.
[00:05:36.200 --> 00:05:52.447]  I couldn't agree more with that statement and it really is scary the way this technology is being used as a double-edged sword while we use it out in the field to gather information to show you the authorities and our public servants are using it to take information away from us and limit access.
[00:05:52.487 --> 00:05:53.247]  It's really scary.
[00:05:53.627 --> 00:05:55.068]  Let's move on to some TSA news.
[00:05:56.280 --> 00:05:59.663]  TSA agent arrested on cocaine trafficking charges.
[00:05:59.683 --> 00:06:01.845]  I'll also include she is a mother of four.
[00:06:02.326 --> 00:06:09.813]  A South Florida mother and Transportation Security Administration agent is facing felony charges of manufacturing and selling drugs in her home.
[00:06:10.294 --> 00:06:19.603]  Latwana Daniels, 33, was being held without bond Sunday after investigators said they uncovered 111 grams of cocaine, 39 grams of marijuana in her homestead home.
[00:06:20.103 --> 00:06:27.308]  Police also found tools for packaging cocaine along with scales, beakers and packaging materials used to cook cocaine and process it into crack cocaine.
[00:06:27.708 --> 00:06:29.309]  I find this part the most interesting.
[00:06:29.709 --> 00:06:33.332]  The tools were found in a closet next to her TSA uniforms.
[00:06:34.393 --> 00:06:47.882]  So obviously the TSA is trying to distance themselves from this scandal considering that they are constantly being in the news for theft, for running around shouting that they're God, assault, all kinds of charges because these people are on power trips.
[00:06:48.262 --> 00:06:49.262]  But this also has another
[00:06:50.188 --> 00:06:51.629]  You know, kind of sad aspect to it.
[00:06:51.809 --> 00:06:58.295]  Here we have a mother of four trying to make ends meet, most likely, and she turns to drugs because that is a good, easy second job to have.
[00:06:58.335 --> 00:07:02.999]  You can do it from your house, customers come to you, and you can make a, there's a high profit margin in it.
[00:07:03.779 --> 00:07:07.402]  So I can understand why she's selling drugs, and that's why drugs should be legal.
[00:07:07.943 --> 00:07:14.889]  So we wouldn't have things like this, nor would we have our transportation security officials going into this line of work.
[00:07:15.769 --> 00:07:17.150]  One final article before we go to break.
