[00:00:01.747 --> 00:00:09.997]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[00:00:09.997 --> 00:00:17.225]  Monday through Friday from 11 to 2 central and then back from 9 to midnight I do this show.
[00:00:17.225 --> 00:00:18.227]  I'm Alex Jones.
[00:00:19.466 --> 00:00:22.207]  Go out on the AM and FM dial and tell us good coast.
[00:00:22.207 --> 00:00:32.309]  We sample cast on shortwave during the day at 12.172 and 93.20 and then night from 9 to midnight at 5.085 and 68.90.
[00:00:32.309 --> 00:00:38.591]  We chronicle the criminal activities of the global elite and their crime syndicates, their allied crime syndicates as well.
[00:00:40.663 --> 00:00:44.364]  And coming up before the show ends today, regulating vitamins.
[00:00:44.364 --> 00:00:45.645]  This is from the Washington Times.
[00:00:45.645 --> 00:00:46.425]  There's a new bill.
[00:00:46.425 --> 00:00:47.325]  They tried it in 93.
[00:00:47.325 --> 00:00:48.486]  Clinton tried it.
[00:00:48.486 --> 00:00:50.826]  It will ban over-the-counter pills of all vitamins, folks.
[00:00:50.826 --> 00:00:53.087]  It'll make the FDA control it.
[00:00:53.087 --> 00:00:54.107]  Big Pharma wants this.
[00:00:54.107 --> 00:00:55.968]  You have to buy vitamin C from them.
[00:00:55.968 --> 00:01:01.990]  This is the same folks that tell you radiating meat for school children is good.
[00:01:01.990 --> 00:01:03.030]  We'll tell you about the bill.
[00:01:03.030 --> 00:01:03.830]  It's S722.
[00:01:03.830 --> 00:01:05.611]  It has a good chance of passing.
[00:01:06.818 --> 00:01:09.600]  Just a lot more, some other serious issues coming up.
[00:01:09.600 --> 00:01:22.490]  This is the same government that says 1,900 times the so-called safe level of DU for our troops to breathe is good, but they want you to not be able to buy that vitamin C. And by the way, Europe's already done this, by the way.
[00:01:22.490 --> 00:01:24.171]  So whatever happens there, then happens here.
[00:01:24.171 --> 00:01:31.057]  And everything that's happening destroys liberty and freedom, destroys our constitutional republic.
[00:01:31.057 --> 00:01:32.598]  This is out of the plain dealer.
[00:01:33.869 --> 00:01:38.192]  Cleveland's big newspaper, Voting Machine Controversy, Columbus.
[00:01:38.192 --> 00:01:50.221]  The head of a company vying to sell voting machines in Ohio told Republicans in a fundraising letter that he is committed to helping Ohio deliver its electoral votes to the president next year.
[00:01:50.221 --> 00:02:01.890]  The August 14th letter from Walden O'Dell, chief executive of Diebold Incorporated, who has become active in re-election effort for President Bush, prompted Democrats this week to question the proprietary
[00:02:02.882 --> 00:02:11.290]  And, uh, of allowing O'Dell Company to calculate votes in the 2004 presidential election.
[00:02:11.290 --> 00:02:19.056]  O'Dell, it goes on, attended a strategy powwow with wealthy Bush benefactors known as the Rangers and Pioneers, and it goes on and on.
[00:02:19.056 --> 00:02:21.719]  Now, we had Bev on a few months ago.
[00:02:21.719 --> 00:02:28.645]  She said she was breaking the major news because she's a lady who's been hired by Fortune 500 companies to expose corporate corruption in their own systems.
[00:02:29.818 --> 00:02:31.519]  They found Diebold and other big companies.
[00:02:31.519 --> 00:02:33.719]  They looked at the source code of Diebold and others.
[00:02:33.719 --> 00:02:34.700]  This has been in everything.
[00:02:34.700 --> 00:02:41.982]  Denver Post, Associated Press, Reuters, all over that these things are designed for fraud.
[00:02:41.982 --> 00:02:48.925]  You've got electronic access, wireless internet hooked into them, weird tabulation systems.
[00:02:48.925 --> 00:02:54.647]  I mean, it's designed with fraud in mind with no paper trail.
[00:02:55.502 --> 00:03:03.049]  And then you've got Senator Hagel involved in owning the company out in Nebraska that's being put in everywhere.
[00:03:03.049 --> 00:03:04.129]  I mean, it's scary.
[00:03:04.129 --> 00:03:08.093]  But again, they count on us not being able to face the horror of this.
[00:03:08.093 --> 00:03:13.397]  Now, Bev Harris, we're so honored to have you on BlackBoxVoting.com and Org.
[00:03:13.397 --> 00:03:15.519]  Last time you were on, you were breaking all this.
[00:03:15.519 --> 00:03:18.682]  Weeks later, what you had broken came out all over the news.
[00:03:19.703 --> 00:03:26.114]  Give us a nutshell of what we're facing and what this new article means with this Odell.
[00:03:27.958 --> 00:03:29.199]  There's so much.
[00:03:29.199 --> 00:03:30.779]  Well, we have a lot to break.
[00:03:30.779 --> 00:03:35.702]  It's interesting, isn't it, how we break something and three or four months later the news actually catches up to it.
[00:03:35.702 --> 00:03:39.143]  That tells you a lot about what's happening with the media in our country.
[00:03:39.143 --> 00:03:42.745]  But I will take my hat off to the Cleveland Plain Dealer.
[00:03:42.745 --> 00:03:47.807]  They are unafraid and they are out there covering this and so is the Akron Beacon Journal.
[00:03:47.807 --> 00:03:49.828]  They're two of very few
[00:03:50.678 --> 00:03:54.739]  Media outlets that are actually going out and doing real investigative work.
[00:03:54.739 --> 00:03:56.060]  This should be top story.
[00:03:56.060 --> 00:03:56.700]  Top story.
[00:03:56.700 --> 00:03:58.281]  They should all be ripped out everywhere.
[00:03:58.281 --> 00:03:59.341]  You bet.
[00:03:59.341 --> 00:04:01.822]  And AP Wire, by the way, is picking up this stuff.
[00:04:01.822 --> 00:04:08.264]  But what is really a problem is now usually when the AP Wire service picks it up, it gets into 50 to 200 newspapers.
[00:04:08.264 --> 00:04:10.365]  But the main newspapers are
[00:04:10.945 --> 00:04:14.167]  Blacking out the AP wire stories on this stuff.
[00:04:14.167 --> 00:04:15.908]  So we've got some press that are doing their job.
[00:04:15.908 --> 00:04:17.029]  Or they take it and edit it down, Bev.
[00:04:17.029 --> 00:04:21.512]  Or they take it and say, there's been a few problems, don't worry, the feds are going to fix it.
[00:04:21.512 --> 00:04:23.373]  Oh no, no, this is really interesting.
[00:04:23.373 --> 00:04:31.519]  But yeah, we've got special break and I guess what we'll do is we'll break it here and then people can watch for it in the news in the next few months as they have been.
[00:04:31.519 --> 00:04:32.620]  Alright, honored to have you.
[00:04:32.620 --> 00:04:32.940]  Go ahead.
[00:04:34.201 --> 00:04:43.563]  Yeah, one of the things that I found absolutely stunning was of course, well we've known that the Diebold executives have been a major
[00:04:44.605 --> 00:04:48.247]  Major political folks behind the Bush administration.
[00:04:48.247 --> 00:04:50.789]  It's not just Wally O'Dell, it's also W.H.
[00:04:50.789 --> 00:04:53.391]  Timkin, who is another director from Diebold.
[00:04:53.391 --> 00:04:56.713]  Now, understand that Bush has only about a hundred pioneers.
[00:04:56.713 --> 00:05:06.859]  The Bush pioneers are the group that kind of meets behind the scenes and are the powerhouse political strategists and fundraisers for George W. Bush.
[00:05:06.859 --> 00:05:10.982]  Two of the hundred Bush pioneers run Diebold.
[00:05:10.982 --> 00:05:12.183]  I mean, think about that!
[00:05:12.183 --> 00:05:13.904]  That's really unusual, isn't it?
[00:05:14.384 --> 00:05:15.645]  So, W.H.
[00:05:15.645 --> 00:05:24.249]  Timkin is a Bush pioneer, and Wally Odell is, and not only did he promise to deliver the vote, which is amazing, he did so in writing.
[00:05:24.249 --> 00:05:29.812]  He promised to deliver the vote to Bush, even though he runs the voting machine company.
