[00:00:05.736 --> 00:00:06.376]  Big Brother.
[00:00:07.037 --> 00:00:08.079]  Mainstream media.
[00:00:08.819 --> 00:00:09.921]  Government cover-ups.
[00:00:10.582 --> 00:00:11.403]  You want answers?
[00:00:12.144 --> 00:00:13.085]  Well, so does he.
[00:00:13.726 --> 00:00:17.410]  He's Alex Jones on the GCN Radio Network.
[00:00:17.911 --> 00:00:22.036]  And now, live from Austin, Texas, Alex Jones.
[00:00:27.005 --> 00:00:46.913]  Yesterday we detailed a Texas Department of Public Safety, a state police pamphlet for the public saying that people wearing blue jeans, that have cell phones, that have children with them or don't have children with them, that are friendly to police, that go to rallies or demonstrations, are probably terrorists, go ahead and call the state police on them.
[00:00:46.933 --> 00:00:50.755]  And we have similar federally written pamphlets at the state level in Virginia.
[00:00:51.856 --> 00:00:54.377]  In Arizona, all over the country.
[00:00:55.337 --> 00:00:59.198]  Well, Pastor Butch Paw joins us coming up in the third hour today.
[00:00:59.378 --> 00:01:00.098]  He's a pastor.
[00:01:00.998 --> 00:01:07.560]  Detailing how they're recruiting the churches into the whole tattletale control freak grid.
[00:01:07.640 --> 00:01:13.381]  Very similar to what Adolf Hitler did back in the 1930s into the mid-1940s.
[00:01:13.401 --> 00:01:14.121]  So, that is coming up.
[00:01:18.462 --> 00:01:27.832]  Later in the broadcast we're going to have open phones and cover just a huge mountain of vital news in the first two hours of the broadcast.
[00:01:28.252 --> 00:01:32.537]  And we will open the phones up and we will move quickly to your calls and take quite a few of them.
[00:01:32.917 --> 00:01:34.379]  The toll free number to join us is 1-800-259-9231.
[00:01:38.177 --> 00:01:39.738]  And I'm going to news blitz when we get back.
[00:01:40.139 --> 00:01:48.605]  Majority in Army Times Poll think Rumsfeld should resign, as do most of the generals, but again, who cares what they have to say.
[00:01:49.346 --> 00:01:52.408]  Also, Vermont lawmakers to call for Bush impeachment.
[00:01:53.389 --> 00:01:55.030]  We'll get into that report.
[00:01:55.811 --> 00:01:59.394]  Missing bioterror substances have officials guessing.
[00:01:59.514 --> 00:02:02.736]  Oh, anthrax missing from government laboratories.
[00:02:04.372 --> 00:02:07.395]  Florida Attorney General wants probe of the coroner.
[00:02:07.735 --> 00:02:12.039]  There's video of the guards stomping the young boy to death.
[00:02:12.760 --> 00:02:17.825]  And then another coroner looked at the body and said clearly he'd been killed.
[00:02:18.245 --> 00:02:23.731]  But the official coroner says no, the minions that did this didn't do anything wrong.
[00:02:24.785 --> 00:02:31.313]  Also, Bush tells Congress Report that there's progress on immigration bill.
[00:02:31.353 --> 00:02:33.055]  He loves the new amnesty plan.
[00:02:33.095 --> 00:02:35.398]  He's very excited about it.
[00:02:36.346 --> 00:02:56.155]  Meanwhile, Cargill, the big meatpacker corporation that's leveraged out all the small-time operations, is telling the illegal aliens that are the majority in their plants to take off the next few days to go protest and demonstrate to make sure that America is broken down, the borders are destroyed.
[00:02:56.676 --> 00:02:59.477]  So, as usual, big corporations behind the whole thing.
[00:03:00.017 --> 00:03:03.699]  And over in England, hunt for 900 dangerous criminals freed in terror.
[00:03:04.720 --> 00:03:05.261]  In error.
[00:03:05.801 --> 00:03:08.844]  And this is the same thing we see here in the United States.
[00:03:09.424 --> 00:03:17.951]  The illegal aliens are released routinely for rape, murder, arson, armed robbery, burglary, hit-and-run, drunk driving.
[00:03:18.472 --> 00:03:20.073]  They're above the law.
[00:03:20.093 --> 00:03:25.597]  In fact, they even statistically are more above the law than the police.
[00:03:25.637 --> 00:03:28.360]  They're just godlike because they're special
[00:03:29.724 --> 00:03:39.849]  Protected group by the big corporations that want to pat American Union and are going to use predominantly Latin American hordes to do this, to destroy this country.
[00:03:40.649 --> 00:03:43.010]  So we'll get into that.
[00:03:44.191 --> 00:03:46.512]  Also, I want to read an email when we get back.
[00:03:48.073 --> 00:03:51.374]  It says, you are such an embarrassment to this country.
[00:03:52.055 --> 00:03:54.916]  We'll get into that little article first and then a story here
[00:03:56.400 --> 00:04:02.322]  Out of France, headline, French to test cashless city.
[00:04:03.463 --> 00:04:04.984]  Everything's going to be cashless.
[00:04:05.024 --> 00:04:10.146]  And notice it's the exact same system going in all over the Western world because we're under global government.
[00:04:11.446 --> 00:04:16.248]  A great article written by Dr. Paul Craig Roberts, the father of Reaganomics, a real conservative.
[00:04:16.548 --> 00:04:19.409]  The world is uniting against the Bush Imperium.
[00:04:21.130 --> 00:04:22.991]  Also another story here on illegal aliens.
[00:04:23.311 --> 00:04:25.992]  It says that data on illegal immigrants has been kept secret.
[00:04:26.972 --> 00:04:30.714]  More on the CIA agent fired over supposed secret prisons leak.
[00:04:31.094 --> 00:04:32.354]  Denies culpability.
[00:04:34.435 --> 00:04:39.498]  And we'll get into some of the new bills they're trying to pass through Congress to destroy the internet, the free internet.
[00:04:40.078 --> 00:04:44.540]  China, Russia, Central Asian states to stage joint anti-terror exercises.
[00:04:45.060 --> 00:04:49.742]  Brzezinski says airstrikes on Iran could merit the impeachment of the Presidente.
[00:04:51.443 --> 00:04:53.864]  And Iran's rattling their little saber.
[00:04:54.602 --> 00:04:55.843]  It's all coming up.
[00:04:56.023 --> 00:04:59.807]  InfoWars.com, InfoWars.net, JonesReport.com.
[00:05:12.441 --> 00:05:15.042]  To use this disaster for the New World Order.
[00:05:15.082 --> 00:05:17.903]  The New World Order can emerge.
[00:05:18.223 --> 00:05:22.445]  The film documents dozens of confirmed cases of government-sponsored terrorism worldwide.
[00:05:22.505 --> 00:05:29.428]  We rip the sinister Patriot Act legislation one and two apart, piece by piece, and reveal the arrogance of what Ashcroft has to say about your liberty.
[00:05:29.568 --> 00:05:31.569]  You will lose your liberty.
[00:05:31.949 --> 00:05:42.354]  Homeland Security, executive orders, forced vaccinations, the new prison economy, the Total Information Society, the Pan-American Union, federal gun grabs, government-run white slavery rings, and much, much more.
[00:05:42.554 --> 00:05:47.916]  If you want to understand what the New World Order really is, then my new two-and-a-half-hour video, Police Day 3, is for you.
[00:05:48.416 --> 00:05:52.198]  Visit infowars.com or prisonplanet.com to order or call toll-free 1-888-253-3139.
[00:05:52.258 --> 00:05:52.498]  That's 888-253-3139.
[00:05:52.578 --> 00:05:54.099]  Order today and spread the word!
[00:06:02.802 --> 00:06:03.843]  The War on Terrorism.
[00:06:04.163 --> 00:06:06.946]  Will it be fought overseas, or will it affect us here at home?
[00:06:07.227 --> 00:06:11.371]  If you are like most folks, you want to be prepared, but can't afford an underground shelter.
[00:06:11.811 --> 00:06:12.632]  So what do you do?
[00:06:12.952 --> 00:06:17.517]  Did you know that you can use your home as a shelter against fallout and biological or chemical attacks?
[00:06:18.001 --> 00:06:20.123]  With a little know-how, it's not that difficult.
[00:06:20.624 --> 00:06:35.318]  Sheltering in Place, Surviving Acts of Terrorism from Biological, Chemical, and Radioactive Fallouts, developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[00:06:35.358 --> 00:06:42.425]  government, gives you easy-to-follow video instructions, and walks you step-by-step through the process of preparing your home as a shelter.
[00:06:42.765 --> 00:06:47.168]  Get this critical video every American needs for only $29 plus shipping.
[00:06:47.608 --> 00:06:49.390]  Order by calling New Millennium today at 888-803-4438.
[00:06:49.410 --> 00:06:49.630]  That's 888-803-4438.
[00:06:49.710 --> 00:06:51.151]  Or order on the web at Berkeywater.com.
[00:07:01.115 --> 00:07:05.197]  If the cost of your prescriptions are getting out of control, you want to listen carefully to this.
[00:07:05.497 --> 00:07:13.282]  RxDrugCard.com is a simple, innovative program designed to give individuals the same purchasing power as large HMOs and insurance companies.
[00:07:13.482 --> 00:07:23.367]  As a member of RxDrugCard.com, you'll enjoy savings of up to 80% on all prescription medications at over 52,000 USA pharmacies, including Walmart, Walgreens, and Eckerd's.
[00:07:23.627 --> 00:07:27.288]  Don't risk ruining your health by using cheap, counterfeit, foreign drugs.
