[00:00:05.620 --> 00:00:06.261]  Big Brother.
[00:00:06.921 --> 00:00:07.981]  Mainstream media.
[00:00:08.681 --> 00:00:09.821]  Government cover-ups.
[00:00:10.442 --> 00:00:11.262]  You want answers?
[00:00:12.022 --> 00:00:12.922]  Well, so does he.
[00:00:13.582 --> 00:00:17.283]  He's Alex Jones on the GCN Radio Network.
[00:00:17.763 --> 00:00:21.844]  And now, live from Austin, Texas, Alex Jones.
[00:00:39.147 --> 00:00:40.450]  Welcome, ladies and gentlemen.
[00:00:42.139 --> 00:00:48.620]  Folks listening all across the world and the ships at sea, it is Wednesday, the 15th day of March 2006.
[00:00:49.000 --> 00:00:53.421]  We'll be live here for the next three hours and I'm your host Alex Jones.
[00:00:53.902 --> 00:01:02.063]  Former NSA lawyer Jonathan Hurley at Conyers NSA whitewash hearings says Bush committed a crime.
[00:01:02.163 --> 00:01:02.863]  Well, no kidding.
[00:01:02.883 --> 00:01:04.144]  We know what the federal law is.
[00:01:04.164 --> 00:01:05.044]  We don't need to be told.
[00:01:05.884 --> 00:01:18.053]  by NSA lawyers that he clearly broke the law and has said he broke the law and says he is above the law to keep us safe from all those rascally terrorists.
[00:01:18.373 --> 00:01:34.045]  Meanwhile they've gotten rid of Slobodan Milosevic because he was demanding a real trial and had been exposing how Al Qaeda works for the US government and had attacked his country so he was unceremoniously murdered and the poison was even found in his bloodstream and the media admits it and claims he did it himself.
[00:01:34.165 --> 00:01:34.365]  Sure
[00:01:35.859 --> 00:01:38.400]  I hope they don't kill me and then claim that I killed myself.
[00:01:39.040 --> 00:01:40.181]  They're so good at doing that.
[00:01:40.581 --> 00:01:44.002]  Saddam's microphone was cut after he suggests U.S.
[00:01:44.082 --> 00:01:45.242]  behind bombings.
[00:01:45.662 --> 00:01:46.963]  That's how free his trial is.
[00:01:47.003 --> 00:01:48.203]  He's not allowed a defense.
[00:01:48.223 --> 00:01:48.803]  That's out of the AP.
[00:01:50.925 --> 00:01:53.087]  And again, Saddam's silence for fingering U.S.
[00:01:53.407 --> 00:01:54.748]  in Iraq bombings.
[00:01:54.968 --> 00:01:57.870]  We know some of them are Western intelligence agencies.
[00:01:57.910 --> 00:02:02.513]  Again, do the big corporations make more money if we're there six months or if we're there twenty years?
[00:02:02.713 --> 00:02:03.493]  You know the answer.
[00:02:04.014 --> 00:02:10.178]  Civil War is in the official Pentagon battle plans, Israeli official plans, and the PNAC-NEOCON battle plans.
[00:02:11.118 --> 00:02:14.160]  Going back to Slobo, Russian lawmakers call for closure of U.N.
[00:02:14.180 --> 00:02:15.661]  Tribunal over Milosevic death.
[00:02:15.681 --> 00:02:16.942]  We'll get more into that.
[00:02:18.603 --> 00:02:18.963]  Internet
[00:02:20.661 --> 00:02:26.002]  is basically taking over from the old line establishment media.
[00:02:26.022 --> 00:02:33.784]  And that's why the globalists are panicking, trying to come in to regulate and tax and control the net.
[00:02:33.824 --> 00:02:36.185]  Here's the headline out of the London Guardian.
[00:02:36.225 --> 00:02:38.346]  The Associated Press picked up a similar headline.
[00:02:38.886 --> 00:02:43.847]  Internet means end for media barons, says Rupert Murdoch.
[00:02:44.347 --> 00:02:47.188]  Magnet hail, second great age of discovery.
[00:02:47.828 --> 00:02:50.569]  Power moving from the old elite to the bloggers.
[00:02:51.169 --> 00:03:05.835]  Rupert Murdoch last night sounded the death knell for the era of the media baron, comparing today's internet pioneers with explorers such as Christopher Columbus and John Cabot, and hailing the arrival of a second great age of discovery.
[00:03:05.855 --> 00:03:06.555]  I'm going to get into that.
[00:03:07.305 --> 00:03:10.286]  And, of course, we hailed this several years ago with articles we wrote.
[00:03:10.906 --> 00:03:35.955]  I mean, when I can start a website in a few months, have it be bigger than, say, the Austin American Statesman, a hundred-and-something-year-old newspaper's website, when I can have websites that now rival the size of the Dallas Morning News, and I don't have near the biggest freedom websites, truth-telling websites, whatever you want to call them, there are just hundreds and hundreds of gigantic ones bigger than most major newspapers.
[00:03:36.724 --> 00:03:45.550]  And these delusional papers are all arrogant, and they're aggressive, and they've got all these simpering writers who are on power trips, and they're a joke!
