[00:00:05.519 --> 00:00:06.159]  Big Brother.
[00:00:06.819 --> 00:00:07.920]  Mainstream media.
[00:00:08.600 --> 00:00:09.701]  Government cover-ups.
[00:00:10.361 --> 00:00:11.162]  You want answers?
[00:00:11.922 --> 00:00:12.842]  Well, so does he.
[00:00:13.503 --> 00:00:17.145]  He's Alex Jones on the GCN Radio Network.
[00:00:17.665 --> 00:00:21.747]  And now, live from Austin, Texas, Alex Jones.
[00:00:27.094 --> 00:00:28.095]  Welcome, my friends.
[00:00:28.195 --> 00:00:30.376]  It is Thursday, the fifth day of October 2006.
[00:00:30.476 --> 00:00:33.357]  We're going to be live for the next three hours.
[00:00:34.077 --> 00:00:39.560]  Representative Virgil Goode of the 5th District of Virginia will be joining us.
[00:00:39.600 --> 00:00:49.305]  He's introduced legislation to block NAFTA and North American Union highways, the taxing mechanism of this global government system.
[00:00:50.265 --> 00:00:53.927]  Then, Steve Watson, it'll be his second time on the broadcast.
[00:00:53.947 --> 00:00:56.088]  He was in studio last year.
[00:00:57.630 --> 00:00:59.430]  Here in Texas, he'll be joining us from London.
[00:00:59.510 --> 00:01:15.274]  He's done an incredible analysis and really broken the news, thanks to tips from listeners, about how fake the latest Bin Laden, Al Qaeda, slash hijacker videotapes are, released last Friday.
[00:01:15.674 --> 00:01:20.875]  Now on the heels of his report, the Times of London is reporting that this stuff is fake.
[00:01:21.889 --> 00:01:22.970]  This stuff is staged.
[00:01:23.370 --> 00:01:25.131]  This stuff is appearing out of nowhere.
[00:01:25.751 --> 00:01:29.073]  So Steve Watson will be joining us coming up in the second hour.
[00:01:29.173 --> 00:01:29.873]  Huge report.
[00:01:30.213 --> 00:01:42.620]  And then Chris Floyd with his amazing editorial about the Constitution overturning legislation, the Bill of Rights destroying legislation that passed last Friday.
[00:01:43.900 --> 00:01:50.864]  We're not going to be diverted or distracted by the pervert news with Congressman Foley.
[00:01:51.773 --> 00:01:56.575]  Though I will point out that Drudge is in overdrive right now.
[00:01:57.356 --> 00:02:07.240]  ABC News posted a bunch of text messages and emails to different pages, several of them 16, saying, I'm 16, I'm too young, I can't talk to you.
[00:02:07.781 --> 00:02:15.764]  Drudge has found some instant message that they posted from an 18-year-old, and they're trying to spin that and claim it's all 18-year-olds.
[00:02:17.617 --> 00:02:18.937]  There's just no end.
[00:02:18.957 --> 00:02:24.359]  This is the neocons are calling in to talk radio going, going, the Democrats are perverts too!
[00:02:24.439 --> 00:02:26.919]  Here's an example of Democrats, Barney Frank!
[00:02:27.240 --> 00:02:28.700]  As if that makes it okay!
[00:02:28.880 --> 00:02:29.820]  They're all bad!
[00:02:30.140 --> 00:02:30.880]  Exactly!
[00:02:32.921 --> 00:02:35.062]  Well, Bill Clinton was a traitor too!
[00:02:35.762 --> 00:02:38.142]  Bill Clinton wanted to get rid of our borders too!
[00:02:38.883 --> 00:02:39.683]  I mean, of course!
[00:02:39.723 --> 00:02:40.883]  That's why we're in so much trouble.
[00:02:42.383 --> 00:02:44.484]  So I do have some comments on that.
[00:02:45.524 --> 00:02:47.925]  Really scary article here out of the Associated Press.
[00:02:48.106 --> 00:02:50.787]  FBI worries about Al-Qaeda ties to the mob.
[00:02:51.387 --> 00:02:58.772]  Oh yes, oh just you see Al-Qaeda is involved with with just normal criminals now and then and see all crime is Al-Qaeda.
[00:03:00.113 --> 00:03:03.895]  And remember a few months ago the Houston police chief said he wants cameras in everybody's homes?
[00:03:04.815 --> 00:03:11.519]  Well they're back at it again and meanwhile up in Milwaukee they want to force cameras in all of the businesses and bars.
[00:03:12.220 --> 00:03:14.481]  So again, forcing you to take cameras
[00:03:15.242 --> 00:03:21.207]  And hey, Google's announced they're going to use the microphones and cameras built in standard on most computers to watch you and listen to you in your home.
[00:03:21.748 --> 00:03:22.528]  Oh, what's the big deal?
[00:03:22.688 --> 00:03:27.572]  By the way, Google's been caught deleting our millions of viewers of TerrorStorm again.
[00:03:27.592 --> 00:03:29.514]  It's very frustrating.
[00:03:30.695 --> 00:03:31.376]  Makes me mad.
[00:03:32.457 --> 00:03:34.919]  They're not doing it to other great 9-11 films.
[00:03:35.479 --> 00:03:37.841]  They're doing it to us, and they've admitted they've done it.
[00:03:37.861 --> 00:03:38.762]  They say it's an accident.
[00:03:39.597 --> 00:03:43.119]  Because once we go into the top 100, the most popular, then it's exponential.
[00:03:43.359 --> 00:03:46.300]  That's what everybody who watches Google Video goes and looks at, is the top 100.
[00:03:47.341 --> 00:03:51.863]  Tens of millions a week peruse it, and we're being cheated in our fight against the New World Order.
[00:03:51.883 --> 00:04:05.830]  But hey, just because the enemy has thrown sand in our eyes, just because the enemy has pieces of iron sewn into their gloves, it's just we've got to get even madder, and gut up even stronger, and totally KO them!
[00:04:07.091 --> 00:04:08.872]  So I want you all to go to
[00:04:09.995 --> 00:04:10.395]  Google.
[00:04:10.475 --> 00:04:12.717]  Click video and type in Terror Storm.
[00:04:13.738 --> 00:04:15.399]  And pick one of the high quality links there.
[00:04:15.419 --> 00:04:18.302]  And I want you to go absolutely ape.
[00:04:18.782 --> 00:04:20.483]  And email it out to your entire email list.
[00:04:20.544 --> 00:04:21.764]  Post on every message board.
[00:04:22.105 --> 00:04:22.565]  Keep it up.
[00:04:23.306 --> 00:04:24.507]  We found out what they're doing.
