[00:00:05.775 --> 00:00:06.436]  Big Brother.
[00:00:07.077 --> 00:00:08.158]  Mainstream media.
[00:00:08.859 --> 00:00:09.981]  Government cover-ups.
[00:00:10.642 --> 00:00:11.382]  You want answers?
[00:00:12.182 --> 00:00:13.103]  Well, so does he.
[00:00:13.723 --> 00:00:17.406]  He's Alex Jones on the GCN Radio Network.
[00:00:17.926 --> 00:00:22.029]  And now, live from Austin, Texas, Alex Jones.
[00:00:39.133 --> 00:00:59.907]  In testimony before the Senate, the Deputy Attorney General said that President Bush is infallible, that President Bush literally speaks, I guess as the Catholics believe the Pope speaks, ex cathedra, or with the words of God, the President is never wrong and is infallible.
[00:01:00.928 --> 00:01:02.769]  Literal God Emperor.
[00:01:04.248 --> 00:01:09.971]  There's only a few countries where they call people dear leader and say they're infallible, and they're places like North Korea.
[00:01:10.732 --> 00:01:12.392]  I guess North Korea basically is it.
[00:01:12.452 --> 00:01:16.274]  I guess under Idi Amin it was similar.
[00:01:16.334 --> 00:01:17.495]  They're in Africa.
[00:01:19.096 --> 00:01:20.397]  They're in Central Africa.
[00:01:22.678 --> 00:01:23.918]  But we have that clip.
[00:01:23.958 --> 00:01:24.639]  It's coming up.
[00:01:24.779 --> 00:01:28.861]  Also, Keith Oberman makes more and more historical speeches every night.
[00:01:28.881 --> 00:01:30.662]  I don't know why I haven't been taping them.
[00:01:31.423 --> 00:01:33.204]  I had to play here with better quality.
[00:01:33.845 --> 00:01:46.473]  I've been counting on folks to just grab it and put it on the web, but lately they've been so fuzzy and jumpy that we've been scouring the web for good versions of the amazing speech.
[00:01:46.573 --> 00:01:49.795]  Ten minute speech that Oberman gave last night.
[00:01:49.835 --> 00:01:51.416]  This is powerful stuff.
[00:01:51.977 --> 00:01:53.258]  He's telling it like it is.
[00:01:53.278 --> 00:01:55.119]  It's amazing.
[00:01:55.598 --> 00:01:57.619]  It's as if we're on national television or something.
[00:01:58.320 --> 00:02:01.602]  But the audio is so bad, I don't know if I'm going to air it here.
[00:02:01.622 --> 00:02:03.884]  It's pretty darn bad, but we do have it.
[00:02:04.244 --> 00:02:05.445]  We may air parts of it.
[00:02:06.906 --> 00:02:13.510]  But if your listeners out there have been T-voting it or recording it, we're just a blind spot here, please dump those in the mail and send those to us.
[00:02:13.530 --> 00:02:14.491]  We'll be very, very thankful.
[00:02:14.531 --> 00:02:19.074]  Maybe we'll put a compilation together and throw it out onto Google Video or something for everybody.
[00:02:19.555 --> 00:02:21.096]  Because this makes the
[00:02:22.424 --> 00:02:25.425]  Some of the other famous reporters that have stood up against tyranny.
[00:02:26.646 --> 00:02:29.307]  It just pales in significance for a national figure.
[00:02:30.167 --> 00:02:31.948]  Anything we've seen in the past.
[00:02:32.628 --> 00:02:37.070]  And again, you know I don't just grovel and lavish praise on mainstream media.
[00:02:37.630 --> 00:02:38.931]  Oberman is on fire.
[00:02:39.711 --> 00:02:41.232]  So that is coming up.
[00:02:41.252 --> 00:02:43.273]  There's a few problems with what he's saying though.
[00:02:43.713 --> 00:02:45.133]  It's much worse than what he's saying.
[00:02:45.994 --> 00:02:49.415]  And he keeps playing along that the terror threat is real.
[00:02:49.855 --> 00:02:51.256]  But other than that, he's spot on.
[00:02:53.514 --> 00:02:55.655]  You know, I don't know what to say about this.
[00:02:56.155 --> 00:03:00.819]  I mean, I do know what to say about it, but I've got so much to say about it, and after the break we will go straight into it.
[00:03:02.720 --> 00:03:14.008]  And that is, namely, that we have seen massive fake news reporting in the past.
[00:03:14.108 --> 00:03:21.654]  The White House has been caught and has had to admit that they issue fake terror alerts for political reasons
[00:03:22.384 --> 00:03:29.490]  And that they did this before the 2004 election, they're doing it now with the 2006 off-year election.
[00:03:31.252 --> 00:03:47.886]  And a lot of times they issue the fake terror alerts themselves, sometimes they pick up on other fraudulent terror reports from overseas, and other times they literally just go to neocon websites and regurgitate what they're saying.
[00:03:51.101 --> 00:03:51.681]  And we've heard it.
[00:03:51.781 --> 00:03:54.062]  Oh, they're carrying nukes across the Southwest.
[00:03:54.202 --> 00:03:56.123]  Oh, they're going to nuke Dallas.
[00:03:56.143 --> 00:03:57.384]  They're going to nuke New York.
[00:03:57.444 --> 00:03:58.564]  It's going to happen this week.
[00:03:58.584 --> 00:03:59.765]  They're going to nuke Houston.
[00:04:01.405 --> 00:04:08.128]  And you've got operatives out there pushing this, saying this, putting it out there, and then other mockingbirds go and tweet it and quack it.
[00:04:09.006 --> 00:04:09.466]  Back out.
[00:04:09.486 --> 00:04:10.507]  So we'll go over this.
[00:04:10.587 --> 00:04:15.669]  Just, oh my gosh, you know, seven stadiums are going to be hit.
[00:04:15.709 --> 00:04:16.869]  Give all your rights up.
[00:04:16.929 --> 00:04:20.351]  And Fox News issues it for two days like it's real.
[00:04:20.391 --> 00:04:26.513]  Then it turns out it's just some nothing website with someone speculatively flapping their lips.
[00:04:26.673 --> 00:04:33.196]  But, they're flapping their lips about past threats the White House has put out.
[00:04:33.296 --> 00:04:35.136]  So, we're going to break this down.
[00:04:35.176 --> 00:04:36.777]  What's really going on with it after the break.
[00:04:38.883 --> 00:04:42.625]  Top US General in Iraq is saying the situation is imploding.
[00:04:42.825 --> 00:04:44.506]  Top British General saying that as well.
[00:04:44.526 --> 00:04:51.470]  Another report here, everyone's a terrorist or working for the government on Fox.
[00:04:52.270 --> 00:04:53.051]  It's out of Reuters.
[00:04:56.112 --> 00:04:58.133]  North Korean General says war is inevitable.
[00:04:58.414 --> 00:05:00.495]  We're going to cover all the serious news on the other side.
[00:05:04.688 --> 00:05:10.150]  It's here, after a year in production and traveling to distant lands, my new film Terror Storm is complete.
[00:05:10.510 --> 00:05:18.174]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[00:05:18.834 --> 00:05:25.897]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[00:05:26.297 --> 00:05:33.200]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spies,
[00:05:33.672 --> 00:05:37.714]  Secret police torture, the latest 9-11 information, and much, much more.
[00:05:38.034 --> 00:05:41.575]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[00:05:41.995 --> 00:05:43.876]  It's an anthology of government crimes.
[00:05:44.256 --> 00:05:48.178]  Terror Storm is a film that everyone who wants to be truly informed must see.
[00:05:48.698 --> 00:05:56.161]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv.
