[00:00:05.470 --> 00:00:06.131]  Big Brother.
[00:00:06.792 --> 00:00:07.854]  Mainstream media.
[00:00:08.556 --> 00:00:09.658]  Government cover-ups.
[00:00:10.319 --> 00:00:11.120]  You want answers?
[00:00:11.902 --> 00:00:12.683]  Well, so does he.
[00:00:13.442 --> 00:00:17.406]  He's Alex Jones on the GCN Radio Network.
[00:00:17.646 --> 00:00:21.709]  And now, live from Austin, Texas, Alex Jones.
[00:00:39.312 --> 00:00:41.113]  Thank you for joining us today.
[00:00:41.133 --> 00:00:43.654]  It is Thursday, the second day of November 2006.
[00:00:45.515 --> 00:00:59.681]  We're now five days away from the off-year 2006 congressional elections and many gubernatorial elections across the country as the neocons move, as usual, to engage in election fraud coast-to-coast.
[00:01:00.261 --> 00:01:05.423]  And it's already streaming in around the nation with people trying to use electronic voting machines in early voting.
[00:01:06.593 --> 00:01:11.638]  That they are flipping the votes right here in San Antonio and in Austin, Texas, right in front of everyone's eyes.
[00:01:11.678 --> 00:01:13.881]  We'll be getting into that later in the program.
[00:01:14.261 --> 00:01:22.730]  Ralph Steadman, a legendary, I guess, cartoonist, artist and many political statements as well, will be joining us to talk about
[00:01:23.780 --> 00:01:30.426]  His new book, and what's happening with the neo-fascists here in the United States, that will be in the second hour.
[00:01:30.486 --> 00:01:39.474]  Then we have Episcopal priest, Frank Morales, long-time anti-New World Order activist, and a good friend of mine, will be joining us from New York.
[00:01:39.534 --> 00:01:51.544]  His lovely wife wrote the breakthrough cover story article a few months ago for Vanity Fair that basically sent loose change out of the atmosphere into orbit.
[00:01:52.558 --> 00:01:53.659]  The positive report.
[00:01:54.560 --> 00:01:55.441]  Just a great crew.
[00:01:55.501 --> 00:01:57.443]  He'll be joining us.
[00:01:57.583 --> 00:01:58.825]  Just a little factoid there.
[00:01:58.845 --> 00:01:59.726]  I don't know why I mentioned it.
[00:02:00.246 --> 00:02:00.967]  But she's really nice.
[00:02:00.987 --> 00:02:02.549]  Got a chance to meet her in New York on 9-11.
[00:02:02.909 --> 00:02:06.653]  Got a chance to go to his church for a big meeting.
[00:02:06.713 --> 00:02:09.896]  But to make a long story short, he's joining us in the third hour.
[00:02:09.936 --> 00:02:12.439]  So Ralph Steadman coming up.
[00:02:12.659 --> 00:02:14.001]  British cartoonist and
[00:02:15.026 --> 00:02:43.466]  character terrorist will be joining us in the second hour good friends with Hunter S Thompson and a lot of other legends and we'll be picking his brain about a bunch of different issues including you know does he think that does he think that his friend Hunter S Thompson committed suicide we know Hunter S Thompson was working on reports about bombs in the buildings we know Hunter S Thompson was working on reports about the pedophile rings in DC when he got his head blown off so we'll be talking to Ralph Steadman
[00:02:44.548 --> 00:02:46.249]  Coming up in the next hour.
[00:02:46.269 --> 00:02:52.452]  I'm not going to belabor this much on the broadcast, but it's very exciting, and I want to thank all of you out there.
[00:02:53.232 --> 00:02:59.776]  Terror Storm was released on Amazon two and a half days ago, and it started out at about 7,000 on the charts.
[00:03:01.016 --> 00:03:07.620]  It is now, well, it hit 51 on the top, and that's not in some genre, not political, not documentary.
[00:03:07.640 --> 00:03:12.002]  No, no, no, it hit 51 this morning when I saw it.
[00:03:12.679 --> 00:03:22.801]  I think it's sunk back to 57 right now, on DVD period, on the total DVD charts, film charts, on Amazon.com.
[00:03:23.541 --> 00:03:37.524]  You can get the film for $11.19 at Amazon.com, and I'm asking you, the listeners, to go to Amazon.com, even if you've already got the film, and to buy 4 or 5 copies, or however many you can afford.
[00:03:38.124 --> 00:03:39.825]  You can buy, I guess, 9 copies for like $100.
[00:03:42.221 --> 00:03:43.685]  And give them as gifts.
[00:03:44.186 --> 00:03:47.214]  I mean, at this low of a price, you really can't beat it.
[00:03:48.937 --> 00:03:50.058]  I've talked to the distributor.
[00:03:50.458 --> 00:04:01.323]  When something gets into the top 10 of Amazon, it tends to stay in the top 10 for weeks, and it'll be exponential, the amount of people there doing their shopping, they're doing their video buying.
[00:04:02.884 --> 00:04:11.788]  It's just incredible that it's been in the top 100 since yesterday afternoon, and has risen to 51, now settling back to 57.
[00:04:12.568 --> 00:04:14.029]  I checked it about 10 minutes ago.
[00:04:15.043 --> 00:04:20.605]  Please go to infowars.com or prisonplanet.com.
[00:04:21.005 --> 00:04:26.047]  You can link right through there on the sites to Amazon to the particular subpage where they're selling it.
[00:04:26.067 --> 00:04:27.428]  I'm going to give you an example.
[00:04:27.548 --> 00:04:29.528]  Superman's like 80-something.
[00:04:30.709 --> 00:04:32.930]  Talladega Nights is like 90-something.
[00:04:32.970 --> 00:04:36.251]  I mean, big movies that just got released.
