[00:00:05.674 --> 00:00:06.314]  Big Brother.
[00:00:06.975 --> 00:00:08.055]  Mainstream media.
[00:00:08.756 --> 00:00:09.856]  Government cover-ups.
[00:00:10.497 --> 00:00:11.337]  You want answers?
[00:00:12.078 --> 00:00:12.978]  Well, so does he.
[00:00:12.998 --> 00:00:17.380]  He's Alex Jones on the GCN Radio Network.
[00:00:17.821 --> 00:00:21.943]  And now, live from Austin, Texas, Alex Jones.
[00:00:25.705 --> 00:00:30.608]  At least twice a month, Paul Joseph Watson joins us from the United Kingdom
[00:00:31.798 --> 00:00:43.522]  He's our editor and webmaster over at PrisonPlanet.com, teamed up with his brother, Steve Watson, who does InfoWars.net and also works on PrisonPlanet.tv and PrisonPlanet.com.
[00:00:44.122 --> 00:00:54.006]  Paul Watson, to cover just a whole spectrum of important issues, will be joining us coming up in the second and into the third hour.
[00:00:54.046 --> 00:00:56.907]  We'll also have wide open phones today.
[00:00:58.792 --> 00:01:06.840]  We've all seen the video over the weekend and being played yesterday and today of the British troops beating up the Iraqi youths.
[00:01:07.881 --> 00:01:10.523]  And the individual videotaping it is going, Get em!
[00:01:10.583 --> 00:01:10.983]  Yeah!
[00:01:11.004 --> 00:01:11.764]  Alright!
[00:01:11.844 --> 00:01:12.605]  You take that!
[00:01:12.665 --> 00:01:13.025]  Yeah!
[00:01:13.065 --> 00:01:13.386]  Yeah!
[00:01:13.446 --> 00:01:13.786]  Yeah!
[00:01:14.427 --> 00:01:16.709]  And it just all looks like a PSYOP.
[00:01:17.717 --> 00:01:38.665]  Right as the Mohammed cartoon situation is starting to die down a little bit from its all-time high of last week with the rioting and burning all over the world, now this pops out right on time, released by the British government, and you have this videotape of the Muslim youth being beaten up, and that's pure P2OG.
[00:01:40.603 --> 00:01:47.969]  The Pentagon plan to actually go out and stir up the Arabs, stir up the hornets nest, and ooh, then you gotta call an exterminator.
[00:01:48.489 --> 00:01:49.270]  Who you gonna call?
[00:01:49.310 --> 00:01:50.851]  The N.W.O.
[00:01:51.312 --> 00:01:54.334]  And the Cheney situation is starting to deepen.
[00:01:54.354 --> 00:01:57.997]  The shooting accident of
[00:01:59.282 --> 00:02:02.965]  Last Saturday that we didn't hear about until now.
[00:02:03.046 --> 00:02:04.867]  Now they're saying 22 hours later.
[00:02:04.887 --> 00:02:07.529]  It was 18 hours, 20 hours, 21 hours.
[00:02:07.589 --> 00:02:19.159]  Now, Texas Parks and Wildlife and others from the time that they were told about all this, we're now hearing that it's 22 hours to the time that it was finally released to the national media.
[00:02:20.240 --> 00:02:23.263]  And Dick Cheney took personal control
[00:02:24.148 --> 00:02:35.658]  Of the police, of the local constabulary, the Secret Service wouldn't let the sheriff talk to Lord Cheney, saying that it was a security precaution.
[00:02:35.678 --> 00:02:39.061]  Yes, you really can't trust those evil sheriffs, everyone knows it.
[00:02:40.943 --> 00:02:49.671]  Especially in South Texas, and so Cheney's getting in a lot of trouble now in the press because of his response.
[00:02:51.363 --> 00:02:55.706]  Showing us that Cheney thinks that he is above the law.
