[00:00:05.604 --> 00:00:06.244]  Big Brother.
[00:00:06.924 --> 00:00:07.985]  Mainstream media.
[00:00:08.686 --> 00:00:09.786]  Government cover-ups.
[00:00:10.467 --> 00:00:11.267]  You want answers?
[00:00:12.027 --> 00:00:12.928]  Well, so does he.
[00:00:13.588 --> 00:00:17.351]  He's Alex Jones on the GCN Radio Network.
[00:00:17.771 --> 00:00:21.853]  And now, live from Austin, Texas, Alex Jones.
[00:00:36.104 --> 00:00:37.125]  Welcome, my friends.
[00:00:37.305 --> 00:00:40.867]  Thank you for joining us today on this Wednesday edition.
[00:00:40.988 --> 00:00:43.409]  It is August 30, 2006.
[00:00:44.450 --> 00:00:47.232]  We're going to be live here for the next three hours.
[00:00:47.672 --> 00:00:59.461]  George Humphreys, former Austin City Council member, 9-11 truth activist, researcher, author, documentary filmmaker, will be joining us in studio in the second hour.
[00:01:00.061 --> 00:01:09.170]  We will have wide open phones yet again today on any news item, any issue, any story, any question, any comment you wish to discuss.
[00:01:09.210 --> 00:01:10.352]  We don't screen your calls.
[00:01:10.732 --> 00:01:18.500]  We just ask that you be somewhat polite, and I'll attempt to be polite, though we can't always keep those game rules, even myself.
[00:01:19.040 --> 00:01:22.182]  The toll free number to join us here on air is 1-800-259-9231.
[00:01:22.202 --> 00:01:22.302]  800-259-9231.
[00:01:22.322 --> 00:01:23.623]  And we'll get you up and on the air.
[00:01:23.643 --> 00:01:24.184]  Israel rejects U.N.
[00:01:24.604 --> 00:01:25.224]  blockade appeal.
[00:01:25.244 --> 00:01:27.406]  Russia rejects sanctions against Iran tit for tat.
[00:01:40.572 --> 00:01:48.838]  Haratz is reporting that a top general has now been named for possible war with Iran.
[00:01:48.918 --> 00:01:50.799]  That is their headline.
[00:01:50.819 --> 00:01:54.402]  Joel Skousen, World Affairs Briefs, got a good report out here.
[00:01:54.722 --> 00:01:55.782]  Target Iran.
[00:01:55.903 --> 00:01:58.084]  Here we go again.
[00:01:59.145 --> 00:02:03.748]  Meanwhile, Israel buys German nuclear-capable submarines.
[00:02:04.268 --> 00:02:07.991]  Iran tests fires long-range missiles.
[00:02:09.392 --> 00:02:12.693]  Interesting other reports here on the police state front.
[00:02:13.773 --> 00:02:20.314]  It's all coming up after the first break we're going to have here in just a few minutes.
[00:02:21.034 --> 00:02:28.875]  And again, you can talk about whatever subject you wish to discuss, but I think that it would really be a waste of time if we got into the car individual.
[00:02:29.556 --> 00:02:33.716]  Now the police saying he lied about killing JonBenet Ramsey.
[00:02:35.136 --> 00:02:37.897]  And right on time, they've now busted the
[00:02:38.709 --> 00:02:41.452]  Polygamous leader in Las Vegas.
[00:02:41.492 --> 00:02:44.534]  They have a new sex scandal story for us.
[00:02:44.574 --> 00:02:47.837]  Probably knew where he was the last three months as they hyped it up.
[00:02:47.877 --> 00:02:49.059]  They've got a new diversion.
[00:02:49.939 --> 00:02:57.426]  The hurricane that, or Nesto, that ran into the Florida Keys dissipated and didn't cause a lot of damage or deaths, thank God.
[00:02:57.446 --> 00:02:59.108]  So good news on
[00:02:59.793 --> 00:03:09.220]  that uh... front as well but i really think that we should skip all of the distractions and of the diversions and talk about world war three
[00:03:10.333 --> 00:03:22.604]  It doesn't matter if Iran is nine years and a couple months away, according to the CIA's own official assessment last year, from having nuclear weapons or even a system to deliver them long-range.
[00:03:23.205 --> 00:03:25.947]  It doesn't matter if the world doesn't want war.
[00:03:26.628 --> 00:03:33.574]  It doesn't matter if Iran is no threat compared to China and North Korea and Pakistan.
[00:03:34.446 --> 00:03:35.506]  That doesn't matter.
[00:03:35.987 --> 00:03:48.731]  The establishment wants a war to usher in their one world government and distract populations domestically from the economy and the police state control grid that is being set up.
