[00:00:05.618 --> 00:00:06.298]  Big Brother.
[00:00:06.939 --> 00:00:08.020]  Mainstream media.
[00:00:08.700 --> 00:00:09.821]  Government cover-ups.
[00:00:10.462 --> 00:00:11.323]  You want answers?
[00:00:12.043 --> 00:00:12.944]  Well, so does he.
[00:00:13.605 --> 00:00:17.308]  He's Alex Jones on the GCN Radio Network.
[00:00:17.788 --> 00:00:21.872]  And now, live from Austin, Texas, Alex Jones.
[00:00:32.586 --> 00:00:37.927]  A lot happened over the weekend in the Middle East here in the United States.
[00:00:39.007 --> 00:00:39.827]  Welcome my friends.
[00:00:39.867 --> 00:00:40.828]  Thank you for joining us.
[00:00:40.908 --> 00:00:45.188]  It's the last day of July 2006 on this 31st day.
[00:00:45.269 --> 00:00:50.890]  We're going to have wide open phones in the first hour into the second and third hour.
[00:00:52.170 --> 00:00:53.990]  The toll free number to join us is 1-800-259-9231.
[00:00:58.723 --> 00:01:01.604]  We'll get into the latest developments in Israel here in just a moment.
[00:01:01.624 --> 00:01:14.828]  Some of the incredible police state developments here domestically as Bush tries to enact Patriot Act II legislatively piecemeal with a, he's trying to canonize or
[00:01:16.068 --> 00:01:16.848]  We're good to go.
[00:01:35.382 --> 00:01:40.805]  Joining us in the second hour, we have Nafeez Ahmed coming on.
[00:01:40.885 --> 00:01:42.807]  He's written a book on 9-11.
[00:01:42.827 --> 00:01:47.850]  He's got a new book coming out on the 7-7 bombings being an inside job.
[00:01:48.010 --> 00:01:54.634]  And then from Lebanon, from Beirut, Dar Jamal is scheduled to join us.
[00:01:54.654 --> 00:01:58.116]  He thought the phones were bad a week and a half ago when he joined us.
[00:01:58.616 --> 00:02:14.190]  From the border of Syria and Lebanon, we'll have to cross our fingers and say a little prayer and hope that we are able to get him on for a front-line report from the war-torn capital of Lebanon, Darjahmal, in the third hour.
[00:02:14.210 --> 00:02:17.332]  We're trying to get the foreign perspective on all of this.
[00:02:17.352 --> 00:02:20.295]  Of course, Darjahmal himself is a Christian American.
[00:02:20.973 --> 00:02:21.654]  We're good to go.
[00:02:35.753 --> 00:02:40.576]  Bombing that killed, now they're saying 60 civilians, over half of them children.
[00:02:41.036 --> 00:02:42.217]  You've got a stomach for it.
[00:02:42.237 --> 00:02:50.081]  You should go to Infowars.com and look at all the slideshows we've got of the dead toddlers still clutching toys in their little hands.
[00:02:50.521 --> 00:02:55.483]  The children went to sleep believing they were safe and the Israeli military targeted them as terrorists.
