[00:00:05.544 --> 00:00:06.204]  Big Brother.
[00:00:06.845 --> 00:00:07.925]  Mainstream media.
[00:00:08.626 --> 00:00:09.806]  Government cover-ups.
[00:00:10.387 --> 00:00:11.227]  You want answers?
[00:00:11.948 --> 00:00:12.848]  Well, so does he.
[00:00:12.868 --> 00:00:17.471]  He's Alex Jones on the GCN Radio Network.
[00:00:17.711 --> 00:00:21.793]  And now, live from Austin, Texas, Alex Jones.
[00:00:40.953 --> 00:00:46.336]  Welcome, ladies and gentlemen, welcome to this live Tuesday edition, the eighth day
[00:00:47.428 --> 00:00:53.194]  Of August 2006, we'll be live here for the next three hours.
[00:00:53.295 --> 00:01:04.787]  Michael Rivera of WhatReallyHappened.com, a great investigative journalist and blogger, will be joining us for his monthly report with us in the second hour from Hawaii.
[00:01:05.648 --> 00:01:07.570]  We'll have open phones throughout the day.
[00:01:08.266 --> 00:01:13.550]  And there is so much important news and information that we're going to be covering in the meantime.
[00:01:13.930 --> 00:01:36.865]  There was a chilling story yesterday out of the Scotsman, there were several other in the British news, concerning these beauty clinics where wealthy women go and pay tens of thousands of dollars per treatment for the stem cells out of aborted babies that are then put into their bodies and oh, it gives them wonderful youthful looks.
[00:01:37.435 --> 00:01:51.567]  And the women are in the story saying they don't care where it comes from, whether it's from the umbilical cord, which I think if people want to sell that to pharmacological systems, fine, or from dead babies.
[00:01:51.667 --> 00:01:52.548]  They don't care!
[00:01:52.568 --> 00:02:02.636]  That, of course, is horrible and cannibalistic, and it just shows the decadence, the incredible decadence of the population where women
[00:02:03.220 --> 00:02:07.462]  will do absolutely anything to keep their youthful appearance.
[00:02:07.522 --> 00:02:11.064]  It's just one more indicator of a society going completely to seed.
[00:02:11.684 --> 00:02:13.946]  Major new escalations in the Middle East.
[00:02:14.006 --> 00:02:28.593]  It's clear that the neocons are trying to open up a second front for political purposes of distraction and are really cheerleading and pushing and openly calling for World War III.
[00:02:28.713 --> 00:02:30.474]  It is unprecedented.
[00:02:31.320 --> 00:02:33.400]  We'll be covering those reports.
[00:02:33.681 --> 00:02:35.041]  Bush here in the Associated Press.
[00:02:35.341 --> 00:02:37.461]  Bush cautions on Lebanon's ceasefire.
[00:02:37.761 --> 00:02:39.202]  Oh, don't have a ceasefire!
