[00:00:05.885 --> 00:00:06.546]  Big Brother.
[00:00:07.206 --> 00:00:08.247]  Mainstream media.
[00:00:08.967 --> 00:00:10.088]  Government cover-ups.
[00:00:10.748 --> 00:00:11.549]  You want answers?
[00:00:12.309 --> 00:00:13.250]  Well, so does he.
[00:00:13.870 --> 00:00:17.672]  He's Alex Jones on the GCN Radio Network.
[00:00:18.053 --> 00:00:22.175]  And now, live from Austin, Texas, Alex Jones.
[00:00:22.916 --> 00:00:33.222]  Well, I'm gonna try to control myself today in this Indy 500 Info War and not, uh, not blow an engine or spin out and crash.
[00:00:34.694 --> 00:00:40.096]  Because it's days like these that I'm chomping at the bit, literally.
[00:00:41.096 --> 00:00:45.417]  In fact, I had three guests scheduled today, but I canceled two of them.
[00:00:46.437 --> 00:00:53.019]  We still have an important guest coming on in the third hour to talk about some very important issues.
[00:00:53.899 --> 00:00:59.501]  I'll tell you about that later, but I canceled a couple of other guests because I gotta have some time.
[00:01:00.743 --> 00:01:07.488]  To get into the unbelievable lies of the State of the Union speech last night.
[00:01:07.688 --> 00:01:17.435]  I watched half of it from my home, got in the car to drive over to the studio because I was going to be doing some late night work and listen to it in the car.
[00:01:18.556 --> 00:01:29.964]  And then I went back and read the transcript last night and I just, I could spend three hours on how everything Bush said was a fabricated lie and
[00:01:31.342 --> 00:01:35.225]  Just so incredibly crafted to be deceptive.
[00:01:36.206 --> 00:01:45.093]  I mean, I could talk for an hour about one paragraph that I'm looking at, and it actually makes the temples throb.
[00:01:45.593 --> 00:01:50.897]  My heart rate actually accelerates because I get angry.
[00:01:50.977 --> 00:01:52.198]  I know the average American.
[00:01:53.067 --> 00:02:04.545]  Unfortunately, is an expert on football and how to act cool, but knows absolutely nothing about how our government works, about our history, and they will just suck it up!
[00:02:04.866 --> 00:02:06.589]  I am so tired of it!
[00:02:07.443 --> 00:02:09.424]  I mean, I thought Bill Clinton was a liar.
[00:02:09.985 --> 00:02:11.406]  I just... Bush!
[00:02:11.946 --> 00:02:17.570]  The speechwriters, Karl Rove obviously had the talking points on this and some speechwriter packaged it.
[00:02:17.891 --> 00:02:29.339]  This stuff makes Joseph Goebbels, the Nazi propaganda minister, it makes his work look like middle school literature compared to Shakespeare.
[00:02:30.280 --> 00:02:34.683]  It's just one giant, bent fraud.
