[00:00:05.647 --> 00:00:06.288]  Big Brother.
[00:00:06.948 --> 00:00:08.029]  Mainstream media.
[00:00:08.729 --> 00:00:09.830]  Government cover-ups.
[00:00:10.491 --> 00:00:11.311]  You want answers?
[00:00:12.052 --> 00:00:12.933]  Well, so does he.
[00:00:12.953 --> 00:00:17.316]  He's Alex Jones on the GCN Radio Network.
[00:00:17.797 --> 00:00:21.900]  And now, live from Austin, Texas, Alex Jones.
[00:00:34.829 --> 00:00:35.749]  Welcome, my friends.
[00:00:35.810 --> 00:00:39.654]  It is Monday, the 13th day of February 2006.
[00:00:39.734 --> 00:00:45.119]  We're going to be live here for the next three hours.
[00:00:45.159 --> 00:00:46.601]  Thank you so much for joining us.
[00:00:47.181 --> 00:00:52.467]  I would imagine that many of you have tuned in to hear what I have to say about Dick Cheney, just south of me.
[00:00:53.047 --> 00:01:00.473]  Several days ago, blasting one of his hunting buddies with his 28 gauge peashooter shotgun.
[00:01:00.493 --> 00:01:02.695]  I didn't even know they had 28 gauges.
[00:01:02.715 --> 00:01:06.438]  I thought they were 12 gauge was a smaller shotgun.
[00:01:06.478 --> 00:01:09.180]  He moved on down to the 10 gauges and the 8 gauges.
[00:01:09.760 --> 00:01:11.321]  Okay, I'm being sarcastic.
[00:01:11.381 --> 00:01:16.806]  I have gone duck hunting with 10 gauges, but most men use 12 gauges.
[00:01:16.886 --> 00:01:17.767]  Most women do.
[00:01:18.267 --> 00:01:25.252]  A 28 gauge is something that you would imagine Tom Thumb, who's 3 inches tall, to be using.
[00:01:25.833 --> 00:01:38.303]  But I will spend some time on this very suspicious story from a lot of different angles, but frankly, there's a lot of other news that is a lot more important that we will get into first today.
[00:01:39.088 --> 00:01:43.771]  Dennis Hastert, Speaker of the House, backs a deal on the USA Patriot Act.
[00:01:43.791 --> 00:01:46.914]  It doesn't matter if he's tied into Abramoff and many others.
[00:01:46.954 --> 00:01:50.856]  He can engage in even more criminal activity against the American people.
[00:01:51.317 --> 00:01:53.118]  The really big news is the U.S.
[00:01:53.158 --> 00:01:57.221]  government preparing military blitz against Iran's nuclear sites.
[00:01:57.261 --> 00:01:59.282]  This is out of a London telegraph.
[00:01:59.723 --> 00:02:04.566]  The really serious news, other reports, the Pentagon plans bomb blitz on Iran's nuclear sites.
[00:02:04.886 --> 00:02:05.807]  That out of the age.
[00:02:06.813 --> 00:02:09.074]  Iran resumes Adam and Richmond work.
[00:02:09.094 --> 00:02:10.675]  That's what the diplomats are saying.
[00:02:11.035 --> 00:02:17.358]  Syria has switched to the Euro amid confrontation with the United States.
[00:02:17.958 --> 00:02:19.619]  Thousands would die in U.S.
[00:02:19.659 --> 00:02:21.960]  strikes on Iran, says a major study.
[00:02:22.281 --> 00:02:23.921]  This out of The Guardian.
[00:02:23.961 --> 00:02:33.426]  So, I really want to spend some time getting into Iran, which is on, not even the horizon, it's now on the front burner.
[00:02:34.221 --> 00:02:43.130]  Meanwhile, police gas students protesting the Mohammedan cartoons, this out of Pakistan, the Associated Press.
[00:02:43.790 --> 00:02:50.357]  And then over the weekend, yet again, different surrogates, different foils, different minions.
[00:02:52.080 --> 00:03:06.232]  Different shills, different puppets, different spokesmen, front men, PR specialists, propagandists, general boobs have been going all over television and print and the radio telling us that the President is above the law.
[00:03:06.612 --> 00:03:10.055]  We have the quotes here from Meet the Press and I want to go over some of that.
[00:03:10.475 --> 00:03:13.258]  And the headline is, is the President above the law?
