[00:00:05.896 --> 00:00:06.536]  Big Brother.
[00:00:07.217 --> 00:00:08.258]  Mainstream media.
[00:00:08.979 --> 00:00:10.081]  Government cover-ups.
[00:00:10.741 --> 00:00:11.542]  You want answers?
[00:00:12.303 --> 00:00:13.204]  Well, so does he.
[00:00:13.224 --> 00:00:17.649]  He's Alex Jones on the GCN Radio Network.
[00:00:18.070 --> 00:00:22.135]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.568 --> 00:00:32.678]  Live from Austin, Texas, deep behind enemy lines, you are listening to the Alex Jones Show GCN Radio Network.
[00:00:32.718 --> 00:00:35.321]  It is the 18th day of July, 2006.
[00:00:35.361 --> 00:00:41.509]  I am your narrator and radio gun, Jack Blood, filling in for Alex Jones today.
[00:00:41.909 --> 00:00:42.851]  Alex will be back.
[00:00:43.351 --> 00:00:49.433]  With renewed vigor, with white knuckles and the hair standing up on the back of his neck on tomorrow's broadcast.
[00:00:49.793 --> 00:00:51.853]  I have been filling in for Alex here these last few days.
[00:00:51.873 --> 00:00:53.894]  Thank you so much for tuning in today.
[00:00:54.274 --> 00:00:58.175]  We have a very, very interesting show for you coming up in the second hour.
[00:00:58.595 --> 00:01:03.716]  Yonatan Shapira was a captain in the Israeli Air Force Reserves.
[00:01:04.336 --> 00:01:06.837]  He is also a military refuser.
[00:01:07.117 --> 00:01:08.678]  Yonatan joined the ITF in 1991.
[00:01:08.738 --> 00:01:12.319]  He graduated from the Israeli Air Force Flight Course in 1993.
[00:01:13.080 --> 00:01:15.681]  He served as a regular in the Air Force until 1999.
[00:01:17.221 --> 00:01:25.925]  And while a regular, Yonatan flew primarily as a rescue and assault helicopter pilot, completing well over 100 missions, including missions in Lebanon.
[00:01:26.645 --> 00:01:43.576]  And in 2003, Yonatan Shapira, along with 26 others, signed a declaration refusing to participate in aerial attacks on populated areas in the Palestine territories because of the belief that these attacks are illegal, immoral, and do not serve the security of Israel.
[00:01:44.531 --> 00:01:52.394]  Jonathan Shapira, a refusenik, a military refuser, joining us in the second hour of today's show, the Alex Jones Show.
[00:01:52.754 --> 00:01:53.935]  We have a lot of news to cover.
[00:01:53.955 --> 00:01:56.316]  We're going to continue to cover news in the Middle East.
[00:01:56.796 --> 00:02:03.179]  On yesterday's program, we talked very briefly, well, extensively, rather, with Webster Tarpley.
[00:02:04.079 --> 00:02:06.000]  We did talk quite a bit about
[00:02:06.718 --> 00:02:11.861]  The 25,000 American citizens stuck right now in Lebanon and Beirut.
[00:02:11.881 --> 00:02:13.642]  And what is going to be done with those people?
[00:02:13.662 --> 00:02:16.083]  Well, yesterday, of course, that was most of the news.
[00:02:16.423 --> 00:02:24.308]  In fact, a number of cable news networks did get through to several people still on the ground in Lebanon who are saying,
[00:02:25.083 --> 00:02:33.547]  Over the airwaves, that they are being attacked relentlessly, that the Israelis are bombing everything in sight, and there is no safe place to hide.
[00:02:33.647 --> 00:02:34.707]  So there you go, folks.
[00:02:35.348 --> 00:02:37.789]  Our president, our great country...
[00:02:39.059 --> 00:02:42.963]  Not able to pull back the leash on Israel.
[00:02:43.043 --> 00:02:46.365]  And I want to make something very clear as we run through this information today.
[00:02:46.786 --> 00:02:53.572]  As we talk about Israel, we only talk about the upper echelons of the evil government of Israel.
[00:02:53.652 --> 00:03:01.899]  Just like we talk about the upper echelons of the evil government of this country, or of the United Kingdom, or of France, or Germany, or Russia, or China.
[00:03:02.199 --> 00:03:02.780]  What have you?
[00:03:02.820 --> 00:03:05.882]  They are absolutely no different than the rest of us.
[00:03:05.922 --> 00:03:13.248]  They have evil leadership who will seek to blow up the entire world if they are left absolutely unmolested.
[00:03:13.709 --> 00:03:15.230]  So I want to make that very clear.
[00:03:15.250 --> 00:03:26.279]  And I gotta tell you folks, I was very surprised yesterday as we were talking and hearing a lot of people up to speed on the powers that be, up to speed on the workings of the globalists and the New World Order.
[00:03:27.020 --> 00:03:33.807]  Totally up to speed on 9-11, looking to defend Israel for some spiritual reason.
[00:03:33.888 --> 00:03:34.628]  Look, folks!
[00:03:35.429 --> 00:03:36.931]  What would Jesus do?
[00:03:37.071 --> 00:03:38.633]  What would Buddha do?
[00:03:39.582 --> 00:03:40.362]  Name your God!
[00:03:40.442 --> 00:03:41.683]  What would Allah do?
[00:03:42.043 --> 00:03:48.465]  Would Allah bomb innocent children in a war of aggression over a few kidnappings?
[00:03:48.485 --> 00:03:52.086]  This has completely gotten out of hand and therefore I believe we need to talk about it.
[00:03:52.106 --> 00:03:57.448]  We will be updating you throughout the program with various developments and we're going to be covering a lot of news.
[00:03:57.468 --> 00:04:03.630]  It's just come out here that hospital staff have been charged with killing patients after Katrina.
[00:04:04.210 --> 00:04:07.811]  The Attorney General holding a news conference I believe just today
[00:04:08.411 --> 00:04:09.492]  So we'll talk a little bit about that.
[00:04:09.532 --> 00:04:27.282]  In fact, we covered this during Katrina where there were a number of hospitals and old folks homes where they simply just turned out the lights on the patients, sometimes leaving them there, sometimes even euthanizing them on the ground in order to stop any potential suffering they might feel as the floods moved in.
[00:04:27.323 --> 00:04:31.205]  Well, there have been some charges involved with that and we'll go over that news today.
[00:04:32.129 --> 00:04:35.610]  A new HP wireless chip connects the digital and real world.
[00:04:35.691 --> 00:04:40.092]  Tiny chips that can be attached to objects from photos to prescription bottles.
[00:04:40.853 --> 00:04:45.054]  And George Pataki signs a new state limit on video surveillance.
[00:04:45.594 --> 00:04:48.055]  Of course this won't involve Homeland Security surveillance.
[00:04:48.376 --> 00:04:51.097]  Just the surveillance you can provide at your own business.
[00:04:51.157 --> 00:04:52.177]  Regulating your business.
