[00:00:05.851 --> 00:00:06.492]  Big Brother.
[00:00:07.152 --> 00:00:08.233]  Mainstream media.
[00:00:08.913 --> 00:00:10.034]  Government cover-ups.
[00:00:10.695 --> 00:00:11.495]  You want answers?
[00:00:12.256 --> 00:00:13.156]  Well, so does he.
[00:00:13.817 --> 00:00:17.499]  He's Alex Jones on the GCN Radio Network.
[00:00:18.000 --> 00:00:22.103]  And now, live from Austin, Texas, Alex Jones.
[00:00:28.914 --> 00:00:30.617]  Good morning, ladies and gentlemen.
[00:00:30.637 --> 00:00:32.880]  No, once again, it's not Alex Jones.
[00:00:33.140 --> 00:00:41.532]  This is Bob Dacey, the host of the Austin Cable Access Show, Simple Truth, sitting in for the second day for Alex.
[00:00:42.165 --> 00:01:09.208]  who is still up in New York once again he's fighting the New World Order at the where the current battle is up in New York because of the fifth anniversary of September 11th so I'm going to be holding down the fort here for the next three hours a little later on we're going to start taking calls in regard to our continuation of what we did yesterday yesterday we were talking about the everyone's favorite smoking guns of 9-1-1
[00:01:10.566 --> 00:01:11.707]  I make no mistake about it.
[00:01:12.568 --> 00:01:18.093]  The criminal elements within the United States government carried out 9-1-1.
[00:01:18.133 --> 00:01:20.495]  They didn't just let it happen on purpose.
[00:01:20.595 --> 00:01:22.657]  They made it happen on purpose.
[00:01:23.258 --> 00:01:25.560]  And the evidence for it is overwhelming.
[00:01:26.341 --> 00:01:35.429]  Another thing that's overwhelming, and I am literally, literally exploding with being overwhelmed by this, is the amount of
[00:01:36.789 --> 00:01:47.476]  Bovine material that is being spewed out by the Bush administration and the mainstream press in regard to this anniversary.
[00:01:47.676 --> 00:02:00.665]  For example, I'm looking at a newspaper clipping from our local paper, the Austin American-Statesman, dated yesterday, and it shows Mr. Bush and his wife putting a wreath down at a reflecting pool at the Twin Towers.
[00:02:01.746 --> 00:02:05.789]  And I'm looking at this and I'm saying, your masters caused September 11th
[00:02:06.812 --> 00:02:14.420]  And here you are having a nice photo op to fake the American people out into thinking you give a rat's behind about all the people you killed.
[00:02:15.381 --> 00:02:17.664]  I don't know how to respond to this.
[00:02:18.713 --> 00:02:26.742]  Bush pledged to make the anniversary a day of renewing resolve to remember the lessons of the September 11th terror attacks.
[00:02:27.282 --> 00:02:32.988]  Now we're going to remember those lessons, Mr. Bush, because they're a little bit different lessons than what you're talking about.
[00:02:33.449 --> 00:02:34.050]  Here's a quote.
[00:02:34.630 --> 00:02:37.994]  I vowed that I'm never going to forget the lessons of that day.
[00:02:38.908 --> 00:02:43.292]  There is still an enemy out there who would like to inflict the same kind of damage again.
[00:02:43.312 --> 00:02:45.414]  Yeah, that's true.
[00:02:46.154 --> 00:02:47.035]  But who is the enemy?
[00:02:48.436 --> 00:02:49.417]  Another quote.
[00:02:49.757 --> 00:02:53.481]  This was from Dick Cheney from out of this article.
[00:02:55.522 --> 00:02:59.726]  There has not been another attack on the United States and that's not an accident.
[00:03:01.650 --> 00:03:02.270]  Yes, sir.
[00:03:02.330 --> 00:03:03.471]  That's not an accident.
[00:03:04.032 --> 00:03:09.335]  You were sitting there in the White House basement running the whole thing and there hadn't been an attack since then.
[00:03:09.876 --> 00:03:11.197]  I guess that's pretty strong.
[00:03:11.257 --> 00:03:21.244]  I mean, when Norman Mineta was listening to you and watching the plane come into the Pentagon and the junior officer was saying, sir, the plane is 50 miles out.
[00:03:21.284 --> 00:03:22.345]  Did the order still stand?
[00:03:23.820 --> 00:03:25.642]  Sir, the plane is ten miles out.
[00:03:25.682 --> 00:03:26.863]  Do the orders still stand?
[00:03:26.883 --> 00:03:30.106]  And Mr. Cheney whirled on him and said, Of course the orders still stand.
[00:03:30.126 --> 00:03:31.147]  Have you heard anything different?
[00:03:31.928 --> 00:03:34.651]  And then of course the plane smacks into the Pentagon.
[00:03:34.711 --> 00:03:48.304]  So, you know, I... Then you have Tony Snow, I call him Tony Snow Job, a presidential spokesman, says he rejected suggestions that the administration's hunt for Osama Bin Laden had bogged down.
[00:03:48.911 --> 00:03:50.912]  He says, we've never stopped looking for him.
[00:03:51.192 --> 00:03:53.934]  That's what Snow told reporters aboard Air Force One.
[00:03:54.715 --> 00:03:58.337]  Yeah, and OJ has never stopped looking for the killers of Nicole.
[00:03:58.377 --> 00:04:01.078]  He's been searching every golf course in America for years.
[00:04:03.820 --> 00:04:06.902]  It's just patently ridiculous.
[00:04:07.802 --> 00:04:11.685]  And again, certain words you can't say on the radio.
[00:04:11.765 --> 00:04:13.726]  You can say bovine material, I think.
[00:04:13.766 --> 00:04:15.247]  I think you can say fecal matter.
[00:04:15.727 --> 00:04:18.549]  There are certain things that you can't say, and I'm not going to say.
[00:04:19.147 --> 00:04:26.918]  But I have a bovine materialometer, or a fecal materialometer, and it is broken.
[00:04:27.940 --> 00:04:31.285]  And what I'm going to do for the first segment of the show
[00:04:32.381 --> 00:04:43.149]  After we get back from the break, I'm going to go through some of the speech that our imperious leader made last night and see if I can rip it to shreds.
[00:04:43.250 --> 00:04:45.852]  So this is Bob Dacey for Alex Jones.
[00:04:45.892 --> 00:04:49.334]  We'll be back in a few minutes and we're going to take on the President.
[00:05:04.455 --> 00:05:04.935]  It's here!
[00:05:05.155 --> 00:05:09.896]  After a year in production and traveling to distant lands, my new film Terror Storm is complete.
[00:05:10.296 --> 00:05:17.958]  Shocking declassified government documents prove that Western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[00:05:18.638 --> 00:05:25.679]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[00:05:26.080 --> 00:05:32.961]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying,
[00:05:33.467 --> 00:05:37.508]  Secret police torture, the latest 9-11 information, and much, much more.
