[00:00:05.528 --> 00:00:06.169]  Big Brother.
[00:00:06.849 --> 00:00:07.909]  Mainstream media.
[00:00:08.610 --> 00:00:09.790]  Government cover-ups.
[00:00:10.370 --> 00:00:11.191]  You want answers?
[00:00:11.931 --> 00:00:12.851]  Well, so does he.
[00:00:13.512 --> 00:00:17.153]  He's Alex Jones on the GCN Radio Network.
[00:00:17.693 --> 00:00:21.755]  And now, live from Austin, Texas, Alex Jones.
[00:00:32.359 --> 00:00:33.621]  Welcome, my friends.
[00:00:33.881 --> 00:00:38.828]  It feels like Monday, but it's really Tuesday, September 5th, 2006.
[00:00:47.426 --> 00:00:48.106]  And I'm your host.
[00:00:48.146 --> 00:00:50.427]  We'll be here live for the next three hours.
[00:00:50.607 --> 00:00:56.668]  We have our monthly visit with Michael Rivera of WhatReallyHappened.com coming up in the second hour.
[00:00:56.728 --> 00:01:04.869]  And we also have a candidate from political office who's also exposed electronic voting machine fraud and 9-11 as an inside job.
[00:01:05.289 --> 00:01:09.710]  In the third hour, we will have open phones throughout the broadcast today.
[00:01:10.230 --> 00:01:12.911]  Any news issue, any story, you disagree, you agree with me,
[00:01:13.817 --> 00:01:20.066]  questions comments we will get you up and on the air toll-free number to join us 1-800-259-9231 plunging straight into the news today
[00:01:30.601 --> 00:01:35.262]  Agency wants FAA executives disciplined over 9-11.
[00:01:35.702 --> 00:01:36.803]  This from Reuters.
[00:01:36.863 --> 00:01:48.566]  We see rats leaving the sinking ship concerning their, quote, lies that were told to the 9-11 whitewash commission and to the congressional commission before that.
[00:01:50.018 --> 00:01:54.944]  Education college data shifted and sifted for terrorists.
[00:01:55.025 --> 00:01:58.729]  Everything being tracked and looked at supposedly looking for terrorists.
[00:01:58.769 --> 00:02:02.274]  If the government wants to find the terrorists, they can look at Pennsylvania Avenue.
[00:02:03.630 --> 00:02:08.912]  Also, a report from 9-1-1 blogger, how could they plant bombs in the World Trade Center?
[00:02:09.012 --> 00:02:20.135]  Speaking of a recent New York Times article on 9-11 implies that controlled demolition of the Twin Towers would have been impossible because no one could have snuck into all of the explosives in the buildings.
[00:02:20.315 --> 00:02:23.195]  Well, of course, New York Times, only the government could do that.
[00:02:23.255 --> 00:02:24.136]  That's our whole point.
[00:02:24.156 --> 00:02:28.457]  So now they're trying to spin it, saying, well, it's impossible that bombs could be in there because
[00:02:28.857 --> 00:02:30.318]  Al Qaeda couldn't sneak them in.
[00:02:30.759 --> 00:02:35.203]  Now the federal investigative body NIST is saying bombs could have been in the building.
[00:02:35.783 --> 00:02:38.906]  Also Iran's ex-president believes U.S.
[00:02:39.006 --> 00:02:40.808]  attack on Iran unlikely.
[00:02:40.848 --> 00:02:42.910]  That is certainly good news if you can believe that.
[00:02:44.171 --> 00:02:47.214]  Views on NSA surveillance shift in the United States.
[00:02:47.654 --> 00:02:53.359]  More Americans think the government should be able to spy on us without warrants and that's thanks to some of the propaganda we witnessed.
[00:02:53.699 --> 00:02:55.261]  So if you're so happy about that
[00:02:56.178 --> 00:02:56.578]  out there.
[00:02:56.979 --> 00:02:59.060]  We will get into this article out of the register.
[00:02:59.581 --> 00:03:02.944]  Google developing eavesdropping software.
[00:03:03.024 --> 00:03:04.785]  Wait till you hear the details of this.
[00:03:06.727 --> 00:03:09.289]  It's everything we've already warned you about and told you about here.
[00:03:09.769 --> 00:03:13.412]  Your OnStar listens to you with NSA Systems, listening for keywords.
[00:03:14.073 --> 00:03:16.314]  Already your digital cable listens to you.
[00:03:17.295 --> 00:03:25.322]  And so, when we hear about Google openly saying that they're going to go ahead and launch this system, this is really just par for the course.
[00:03:26.153 --> 00:03:40.165]  Every new digital DVR or cable box in the country, and I've taken them apart, I've talked to cable technicians here in Austin, I've seen the manuals, for at least six years have microphones listening to you.
[00:03:41.486 --> 00:03:43.828]  And so we're going to get to this after the break.
[00:03:44.542 --> 00:03:47.825]  This is out of a major newspaper out of the UK, The Register.
[00:03:48.065 --> 00:03:51.868]  Wow, breaking a big, important report for us here.
[00:03:51.888 --> 00:03:59.254]  The only thing new about this is that your computer microphone, and they're now coming with them built into them, so you don't have a choice, you see.
[00:03:59.274 --> 00:04:00.174]  Did you ever ask why?
[00:04:00.214 --> 00:04:01.075]  Well, we told you why.
[00:04:01.675 --> 00:04:04.117]  But here it is, in the newspaper.
[00:04:04.137 --> 00:04:08.581]  Of course, it's all to stop Al Qaeda, of course.
[00:04:09.261 --> 00:04:11.023]  We must watch and listen to all of you.
[00:04:13.574 --> 00:04:15.536]  Just amazing, amazing stuff.
[00:04:16.237 --> 00:04:20.340]  So we'll be getting into all of that after this quick break that is coming up.
[00:04:20.360 --> 00:04:32.150]  In fact, I will first get into the NSA spying and how it ties into your televisions and computers and your OnStar tracking and tracing everything and every word you say and everything you do.
[00:04:32.471 --> 00:04:36.254]  By the way, your cell phones do it as well, even when they're turned off.
[00:04:38.018 --> 00:04:46.687]  And it's incredible that I've been talking about this all these years and people laughed at me, even when I had the documents, and here it is in a major newspaper!
[00:04:47.488 --> 00:04:50.651]  Reporting on it like it's no big deal!
[00:04:50.892 --> 00:04:51.432]  Of course!
[00:04:52.233 --> 00:04:52.473]  Hey!
[00:04:52.693 --> 00:04:56.117]  Being watched, being listened to, 24 hours a day is wonderful!
[00:04:56.598 --> 00:04:57.579]  We'll be right back!
[00:05:04.301 --> 00:05:07.462]  It's here, after a year in production and traveling to distant lands.
[00:05:07.822 --> 00:05:09.722]  My new film, Terror Storm, is complete.
[00:05:10.122 --> 00:05:17.784]  Shocking declassified government documents prove that Western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[00:05:18.464 --> 00:05:25.505]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[00:05:25.926 --> 00:05:32.767]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying,
[00:05:33.297 --> 00:05:37.319]  Secret police torture, the latest 9-11 information, and much, much more.
[00:05:37.639 --> 00:05:41.161]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[00:05:41.621 --> 00:05:43.522]  It's an anthology of government crimes.
[00:05:43.862 --> 00:05:47.764]  Terror Storm is a film that everyone who wants to be truly informed must see.
[00:05:48.324 --> 00:05:55.648]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll-free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv.
[00:06:01.207 --> 00:06:06.432]  Nuclear reactors provide economical energy, but would you be prepared during an accident?
[00:06:06.572 --> 00:06:14.681]  During nuclear disasters, great amounts of radioactive iodine are released into the atmosphere, which are then readily absorbed into the body.
[00:06:14.921 --> 00:06:21.988]  Medical course potassium iodate gives you virtually complete protection from the most feared consequence of a nuclear accident.
[00:06:22.148 --> 00:06:23.428]  Radioactive poisoning.
[00:06:23.508 --> 00:06:29.410]  Potassium iodate can protect against radioactive poisoning by filling the thyroid with good iodine.
[00:06:29.590 --> 00:06:34.691]  This shields the thyroid and prevents it from absorbing the harmful radioactive iodine.
[00:06:34.791 --> 00:06:43.674]  Potassium iodate is better than the iodide form because it is not as likely to cause upset stomachs in children, the elderly, the sick, and pets.
[00:06:43.934 --> 00:06:47.235]  Order the official potassium iodate for only $24 and save $5.
[00:06:49.155 --> 00:06:51.556]  This is Jack Blood with the Genesis Radio Network.
[00:06:51.816 --> 00:06:53.797]  I have an urgent message for all of our listeners.
[00:06:53.997 --> 00:06:58.438]  The mass media keeps telling us that we are the richest, most powerful economy in the world.
[00:06:58.458 --> 00:07:02.000]  If this is true, why can't we pay our bills?
[00:07:16.940 --> 00:07:20.483]  Why is the United States the world's largest debtor nation?
[00:07:21.023 --> 00:07:25.167]  The truth is, is that we are in the worst debt bubble in our nation's history.
[00:07:25.747 --> 00:07:28.729]  When the bubble bursts, will you be able to feed your family?
[00:07:29.690 --> 00:07:32.612]  When the inevitable crash occurs, will you be ready?
[00:07:33.353 --> 00:07:35.795]  Call Whitehurst International at 1-888-892-6238.
[00:07:35.835 --> 00:07:37.876]  That's 1-888-892-6238 for the following two free reports.
[00:07:46.969 --> 00:07:47.249]  U.S.
[00:07:47.329 --> 00:07:50.231]  debt bubble, red alert, and real estate crash.
[00:07:51.211 --> 00:07:59.095]  Call 888-XANADU, that's 888-X-A-N-A-D-U, and ask for George.
[00:08:01.356 --> 00:08:06.978]  He's the T-Rex of political talk, Alex Jones, on the GCN Radio Network.
[00:08:08.359 --> 00:08:12.761]  Okay, there have been huge new developments in the ongoing fight
[00:08:13.510 --> 00:08:19.174]  to expose the inside job attacks of September 11th almost five years ago.
[00:08:20.235 --> 00:08:35.065]  I will be in New York over the weekend and on Monday and Tuesday I'll be reporting live on this broadcast on other Genesis broadcasts from Ground Zero and other events that I'm going to be attending.
[00:08:36.326 --> 00:08:44.469]  Bob Dacey, expert on the New World Order, also writes for the New American Magazine and hosts a local TV show as well here in Austin.
[00:08:44.489 --> 00:08:48.510]  He's going to be sitting in on Monday and Tuesday with live broadcast for you.
[00:08:48.530 --> 00:08:49.391]  Jack Blood can't do it.
[00:08:49.411 --> 00:08:50.871]  He'll be in New York with me and others.
[00:08:51.831 --> 00:09:01.435]  So, New York with I. But let me just jump straight into the news right now before I get into September 11th.
[00:09:03.084 --> 00:09:08.867]  Let me first talk about NSA spying, and this has an interesting twist to say the least.
[00:09:09.487 --> 00:09:19.531]  The media and the government are now announcing, are now admitting, what I have been telling you for at least five years.
[00:09:20.411 --> 00:09:23.613]  And I can't tell you how many mean emails I've gotten, how many people laughed at me,
