[00:00:05.714 --> 00:00:06.375]  Big Brother.
[00:00:07.035 --> 00:00:08.095]  Mainstream media.
[00:00:08.795 --> 00:00:09.896]  Government cover-ups.
[00:00:10.556 --> 00:00:11.376]  You want answers?
[00:00:12.136 --> 00:00:13.056]  Well, so does he.
[00:00:13.697 --> 00:00:17.438]  He's Alex Jones on the GCN Radio Network.
[00:00:17.878 --> 00:00:21.999]  And now, live from Austin, Texas, Alex Jones.
[00:00:23.059 --> 00:00:26.500]  Veteran journalist, former news producer,
[00:00:27.601 --> 00:00:32.924]  The man that runs Rents.com, Jeff Rents, will be joining us for the balance of the next two hours in the next segment.
[00:00:33.405 --> 00:00:40.129]  We'll get into the plunging dollar, we'll get into the police state, we'll talk about the mentality of the poser society and so much more.
[00:00:40.189 --> 00:00:41.510]  He's a great political mind.
[00:00:41.550 --> 00:00:42.390]  We're always honored to have him.
[00:00:42.710 --> 00:00:44.271]  He's coming up in just a few minutes.
[00:00:44.511 --> 00:00:45.792]  He doesn't do talk radio interviews.
[00:00:45.832 --> 00:00:47.853]  He's done one with me about a year ago.
[00:00:47.893 --> 00:00:48.814]  He's doing a second here.
[00:00:49.294 --> 00:00:52.016]  You can't find where he's done other interviews, so we're very honored.
[00:00:52.876 --> 00:00:54.818]  Let's go ahead and go back to Adam.
[00:00:56.292 --> 00:01:01.717]  In New York, who said he had more he wanted to talk about or disagree about or raise.
[00:01:01.757 --> 00:01:02.137]  Go ahead.
[00:01:02.418 --> 00:01:04.840]  This is continuing on with the Middle East and stuff.
[00:01:04.860 --> 00:01:14.328]  Just like the globalists are playing everyone off and doing a lot of manipulation, I mean there are terrorists in the Middle East who are doing just as much playing and stuff.
[00:01:14.348 --> 00:01:22.095]  There is a documentary, I think it was about, they called it Pollywood or something like that, the Palestinian television and other things, where they would set up mock
[00:01:23.138 --> 00:01:24.258]  Gun battles in the ground.
[00:01:24.278 --> 00:01:27.979]  There's one clip I saw where they're having a funeral procession.
[00:01:27.999 --> 00:01:28.740]  They're holding some guy.
[00:01:28.760 --> 00:01:32.561]  The guy falls off the procession, gets up, stands up, and climbs back on the thing.
[00:01:32.821 --> 00:01:36.422]  They do a lot of manipulation as well in order to create a bias.
[00:01:36.702 --> 00:01:50.966]  I talked to an Israeli soldier who said that she interrogated, because she speaks both Arabic and Hebrew, a terrorist or supposed person who was captured, and he acknowledged after interrogation that they particularly shoot
[00:01:51.624 --> 00:01:55.108]  Rockets and things out of communities and areas around schools.
[00:01:55.128 --> 00:01:57.311]  They store stuff in order to... Let me ask you a question.
[00:01:57.331 --> 00:01:58.152]  Let me ask you a question.
[00:01:58.372 --> 00:01:59.133]  Yes.
[00:02:00.315 --> 00:02:10.127]  Have you seen the Harassment Journal and Post articles where Israel admits that Shin Bet was setting up fake Al-Qaeda groups and staging attacks as a pretext to expand the war?
[00:02:10.894 --> 00:02:15.358]  Alex, I'm not in disagreement that there's a lot of manipulation going on on both sides.
[00:02:15.378 --> 00:02:30.611]  Well, yeah, I mean, I agree with Barry Hamish, you know, who's lived there, who's Jewish, you know, written for major publications, that he'll tell you that the Palestinian Authority is controlled by the Bilderberg Group, and so is the Jewish leadership there, and Egypt wants the war to continue.
[00:02:30.651 --> 00:02:32.712]  They get four billion bucks a year, like Israel.
[00:02:33.433 --> 00:02:34.374]  I mean, that's the point.
[00:02:34.454 --> 00:02:36.676]  Instead of... and I appreciate your call.
[00:02:37.577 --> 00:02:39.078]  Again, this is where I'm different, okay?
[00:02:40.104 --> 00:02:41.325]  And that's where Jeff Rentsch is different.
[00:02:41.765 --> 00:02:45.028]  We're not here saying we're for Israel, we're against Israel.
[00:02:45.048 --> 00:02:46.889]  We're not here saying we're for the Palestinians, we're against them.
[00:02:47.209 --> 00:02:51.332]  We're against the Israelis running over Rachel Corey with an armored bulldozer.
[00:02:52.012 --> 00:02:59.097]  We're against, you know, when Hezbollah's firing rockets, that plays right into what Israel wants to do, and then all those civilians getting killed.
[00:02:59.597 --> 00:03:04.820]  Okay, we're against the globalists orchestrating... Look, the Pentagon's plan P-2-O-G.
[00:03:05.041 --> 00:03:07.042]  AP, UPI, it's admitted.
[00:03:07.791 --> 00:03:21.543]  It says a 6.2 billion dollar a year program to go attack Arabs, kill their families all over the Middle East to stimulate, quote, terror attacks so then the globalists have an excuse to expand the war.
[00:03:22.143 --> 00:03:27.528]  So I'm saying instead of two-dimensional thinking of picking sides here, that's how the new world order wins.
[00:03:27.548 --> 00:03:29.069]  It's like picking Democrat or Republican.
[00:03:29.548 --> 00:03:38.151]  We have to realize that it's a controlled game where they manipulate this and just say no to war, say no to these groups, say no to what's happening.
[00:03:39.451 --> 00:03:40.432]  And then it will stop.
[00:03:43.653 --> 00:03:46.614]  Again, we'll get Jeff Rentsch's take on this entire thing.
[00:03:47.274 --> 00:03:48.134]  I mean, take Israel.
[00:03:48.154 --> 00:03:52.476]  They've been using DU since the 60s in wars over there.
