[00:00:00.289 --> 00:00:07.955]  From the front lines of the Information War, it's Alex Jones.
[00:00:09.717 --> 00:00:11.938]  We are broadcasting worldwide.
[00:00:12.519 --> 00:00:20.285]  There is a incredibly important article up on Infowars.com of absolute biblical proportions.
[00:00:21.006 --> 00:00:26.910]  A creator of Bioweapons Act says coronavirus is a biological warfare weapon.
[00:00:27.931 --> 00:00:28.832]  And that's, of course, Dr.
[00:00:29.585 --> 00:00:31.726]  Francis Boyle, who authored the U.S.
[00:00:32.226 --> 00:00:33.546]  Bioweapons Convention.
[00:00:34.127 --> 00:00:38.648]  He's going to come on tomorrow and give us his exclusive second big interview.
[00:00:38.968 --> 00:00:40.869]  He's teaching class right now.
[00:00:40.889 --> 00:00:43.110]  We're going to be breaking all of this down.
[00:00:43.150 --> 00:00:55.034]  Now, you already have the big Indian Scientific Technical Institute that does this, that maps viruses, scanning it, saying it's got the original HIV delivery system welded into it.
[00:00:55.394 --> 00:00:55.994]  Not HIV!
[00:00:57.799 --> 00:01:03.782]  No, ladies and gentlemen, the delivery system of HIV and a lot of other things welded into it.
[00:01:04.162 --> 00:01:11.826]  And they have found the gene remnants that is always there when they insert a gene.
[00:01:11.966 --> 00:01:17.469]  There is a fingerprint or basically the shell casing is really how it's described.
[00:01:18.389 --> 00:01:26.433]  So they know with these electron microscopes and these systems they've got, they can get down to the size of genes, but it leaves
[00:01:27.014 --> 00:01:30.136]  Uh, trace like everything in this universe.
[00:01:30.196 --> 00:01:36.118]  It leaves footprints that don't just disappear, but that are there in time.
[00:01:36.138 --> 00:01:44.142]  Uh, and so then you saw the media go, Oh, InfoWars and Mike Adams specifically, you know, Media Matters and Vice.
[00:01:45.423 --> 00:01:49.465]  They're hyping all this up saying it could be manmade saying, Oh, look at this.
[00:01:49.485 --> 00:01:52.186]  And, and, but then it of course turns out
[00:01:53.007 --> 00:01:54.409]  That's what all the evidence shows.
[00:01:54.449 --> 00:01:59.634]  We're just reporting on things days and weeks before the media ever even gets around to it.
[00:02:00.135 --> 00:02:04.720]  Then the media would spin it saying that we were saying that it was HIV.
[00:02:05.100 --> 00:02:05.921]  We never said that.
[00:02:06.773 --> 00:02:07.994]  Or that we just made it up.
[00:02:08.074 --> 00:02:10.196]  No, this was a major technical institute that came out.
[00:02:10.596 --> 00:02:11.697]  They didn't retract it.
[00:02:11.757 --> 00:02:15.220]  They just pulled it though under World Health Organization pressure.
[00:02:15.260 --> 00:02:17.161]  So I've been really focusing on this.
[00:02:17.682 --> 00:02:19.884]  I was supposed to be on a vacation.
[00:02:19.904 --> 00:02:22.266]  I haven't had one really over a year.
[00:02:22.286 --> 00:02:23.847]  I've canceled four of them with my wife.
[00:02:24.651 --> 00:02:28.775]  But I've been working the whole time here, and I'm going to come back to Austin, so everybody just needs to know that.
[00:02:29.235 --> 00:02:31.017]  We've got Owen Schroer coming up.
[00:02:31.578 --> 00:02:35.401]  He's going to be riding shotgun here, so if there's any Skype problems.
[00:02:35.761 --> 00:02:48.373]  Mike Adams is going to be hosting, and I'm going to give him much of the floor in this hour to kind of tie together, because he is an engineer and also runs a big chemical, biological testing facility and has a lot of people that he's talking to.
[00:02:48.393 --> 00:02:50.555]  And there's a lot of top virologists and scientists,
[00:02:50.851 --> 00:02:57.415]  Not just Dr. Francis Boyle coming out and saying, this is a bioweapon that the Chinese probably stole from Canada.
[00:02:57.435 --> 00:02:59.016]  We know they did steal it out of Canada.
[00:02:59.556 --> 00:03:02.538]  They were weaponizing it and it got loose.
[00:03:03.419 --> 00:03:06.361]  We were hoping, well, maybe it was just a vaccine they were testing that got loose.
[00:03:06.461 --> 00:03:10.423]  No, it's a bioweapons situation.
[00:03:10.443 --> 00:03:11.004]  That's 98% now.
[00:03:11.064 --> 00:03:13.265]  I mean, it's very clear.
[00:03:13.305 --> 00:03:14.926]  And that's why they're freaking out so bad.
[00:03:15.319 --> 00:03:19.722]  And that's why the death toll has been suppressed, but now it's mounting and they can't cover it up.
[00:03:19.942 --> 00:03:21.343]  And it looks like it is really bad.
[00:03:21.883 --> 00:03:30.428]  And that's why we were right to say two weeks ago, hey, institutional groups are buying up the food and they're buying up the medicine and corporations are.
[00:03:30.928 --> 00:03:36.491]  And we got that intel to you show that the establishment is indeed actually very, very scared of this virus.
[00:03:36.912 --> 00:03:38.412]  It, it spreads very quickly.
[00:03:38.492 --> 00:03:42.735]  It mutates very fast and it's got a bunch of nasty stuff that's been welded onto it.
[00:03:43.775 --> 00:03:53.739]  So it's synthetic, all evidence points to that, and there's been an attempt to cover it up, and we've seen this big giant global suppression drill, this big global UN world government promotion drill.
[00:03:54.659 --> 00:04:10.045]  Out of this, you've seen governments really in lockstep, but now that Trump started restricting flights from China to the US, which he should have done even earlier in my humble opinion, the Chinese government's criticizing Trump, even though they're not criticizing Russia or others totally banning Chinese coming in,
[00:04:11.270 --> 00:04:12.170]  Uh, out of there.
[00:04:12.270 --> 00:04:15.832]  Now Trump's bad and America needs to receive this.
[00:04:16.232 --> 00:04:18.833]  That's why I talked to Mike Adams last night and he says evidence is mounting.
[00:04:19.033 --> 00:04:20.513]  It's a bioweapon that did get released.
[00:04:20.794 --> 00:04:22.834]  It was supposed to be targeted at the United States.
[00:04:23.274 --> 00:04:30.177]  So we know China's developing bioweapons and we know, of course, ladies and gentlemen, that that is the, uh, Wuhan province is the main place doing it.
[00:04:30.437 --> 00:04:33.578]  You've got the very labs that has the very umbrella corporation symbol.
[00:04:33.898 --> 00:04:35.519]  You can't make up the bizarreness
[00:04:36.079 --> 00:04:36.880]  Of all of this.
[00:04:36.900 --> 00:04:44.106]  So we'll lay it out with Mike Adams straight ahead and we've got Dr. Frances Boyle joining us exclusively tomorrow in the second hour.
[00:04:44.126 --> 00:04:44.547]  Stay with us.
[00:04:46.188 --> 00:04:52.814]  Ladies and gentlemen, thank you so much for joining us on this live Worldwide Tuesday broadcast.
[00:04:53.354 --> 00:04:59.079]  Owen Schroer is in the InfoWars News Center in Austin, Texas and is going to be bringing us in and out of breaks today.
[00:04:59.139 --> 00:05:01.782]  Mike Adams is about to take over for much of this hour.
[00:05:03.042 --> 00:05:13.466]  Next hour we're going to play big clips of Dr. Francis Boyle, speaking to the International Television Group, about the fact that this is clearly a Chinese bioweapon that got loose.
[00:05:13.966 --> 00:05:20.549]  Francis Boyle has an impeccable reputation for integrity, and he authored the U.S.
[00:05:20.589 --> 00:05:21.709]  Bioweapons Act.
[00:05:22.281 --> 00:05:23.803]  It was then put into the UN treaty.
[00:05:24.164 --> 00:05:27.188]  He says coronavirus is biological warfare weapon.
[00:05:27.869 --> 00:05:29.571]  Who knows full well what is occurring.
[00:05:30.032 --> 00:05:33.196]  He'll be with us live tomorrow in the second hour.
[00:05:33.216 --> 00:05:37.382]  I have had a lot of stuff going on here.
[00:05:37.878 --> 00:05:40.720]  Behind the scenes and obviously happening in the world.
[00:05:41.201 --> 00:05:43.903]  But I am going to be back in Austin very, very soon.
[00:05:43.923 --> 00:05:49.748]  I'm going to cut this short work occasion down to nothing to my wife's displeasure.
[00:05:49.768 --> 00:05:50.788]  But that's just the way it is.
[00:05:51.369 --> 00:05:52.370]  Things are just too intense.
[00:05:53.170 --> 00:05:54.431]  But the crew's doing a great job.
[00:05:54.912 --> 00:05:58.334]  You'll also notice that a lot of other crazy things are happening.
[00:05:58.755 --> 00:06:02.578]  Rush Limbaugh announced, we'll play this clip later, that
[00:06:03.680 --> 00:06:04.661]  We're good to go.
[00:06:27.227 --> 00:06:27.607]  I think so.
[00:06:46.579 --> 00:06:50.280]  And sure, he made a lot of mistakes along the way, promoted wars he shouldn't have.
[00:06:50.681 --> 00:06:56.403]  But in the end, in the last decade, he's really attacked the New World Order, the globalist structure, and come a long way.
[00:06:56.783 --> 00:07:03.385]  Once Infowars and others paved the way for him to be able to have the courage to do that on the 600 radio stations he's on.
[00:07:03.765 --> 00:07:06.446]  And we wouldn't have turned the tide against the globalists without Rush Limbaugh.
[00:07:06.727 --> 00:07:08.507]  We wouldn't have gotten Trump in without Rush Limbaugh.
[00:07:09.768 --> 00:07:14.189]  And a lot of people have called me saying, oh, you know, he's your main competition.
[00:07:14.229 --> 00:07:15.170]  Are you feeling good about this?
[00:07:15.210 --> 00:07:15.790]  That's sick.
[00:07:16.661 --> 00:07:17.221]  That's sick.
[00:07:17.661 --> 00:07:20.363]  I'm not in Rush Limbaugh's slot because I ever wanted to be Rush Limbaugh.
[00:07:20.383 --> 00:07:22.103]  That was the slot that nobody would go up against.
[00:07:22.123 --> 00:07:29.887]  23 years ago, when they started syndicating my show on GCN, they said, we're going to put you on against Rush Limbaugh.
[00:07:30.207 --> 00:07:36.430]  I'd already been hosting for years a weeknight show that was syndicated that was super popular from 9 to midnight that a lot of you listened to.
[00:07:37.590 --> 00:07:39.431]  And I was like, no, I'm not going to do that slot.
[00:07:39.451 --> 00:07:44.013]  They said, well, we're not going to keep you employed here if you don't go up against Rush Limbaugh.
[00:07:44.617 --> 00:07:46.378]  And so, no, I'm not pleased.
[00:07:46.418 --> 00:07:49.199]  Rex Limbaugh is probably terminal.
[00:07:50.099 --> 00:07:50.439]  You heard him.
[00:07:50.459 --> 00:07:52.020]  He said, you know, I really feel guilty.
[00:07:53.040 --> 00:07:54.120]  Like, I won't be able to stay in the fight.
[00:07:55.101 --> 00:07:57.141]  But the good news is, it's not going to go very long.
[00:07:57.181 --> 00:07:57.621]  It's really bad.
[00:07:58.122 --> 00:07:59.282]  And I kind of get what he's saying.
[00:07:59.342 --> 00:08:07.785]  It's like, you know, he's in a fight and the guy's tough, but he's just really feeling bad that he's not able to stay in the fight.
[00:08:09.206 --> 00:08:13.088]  It's really disgusting news and a really bad sign of how crazy everything is.
[00:08:13.208 --> 00:08:21.312]  And we have a lot of huge stories to cover, obviously, but it's a big, big deal that he's got lung cancer and that they're running around celebrating.
[00:08:21.352 --> 00:08:22.792]  And I just am so sick of these people.
[00:08:23.553 --> 00:08:26.734]  I'm absolutely so tired of the New World Order and their activities.
[00:08:27.174 --> 00:08:36.859]  So we're going to be laying all of this out, but the top story, the shocking truth about the coronavirus is slowly but surely starting to emerge.
[00:08:37.605 --> 00:08:39.066]  He has all the sources in the U.N.
[00:08:39.126 --> 00:08:39.726]  and the U.S.
[00:08:39.746 --> 00:08:40.026]  government.
[00:09:01.198 --> 00:09:04.461]  Francis Boyle is a Professor of International Law at the University of Illinois College of Law.
[00:09:04.761 --> 00:09:05.982]  He was drafted a U.S.
[00:09:06.002 --> 00:09:09.945]  Domestic Implementing Legislation for the Biological Weapons Convention.
[00:09:09.965 --> 00:09:19.352]  It was the Biological Weapons and Terrorism Act of 89 that was approved unanimously by the House of Representatives and Congress into law by President H. W. Bush.
[00:09:19.772 --> 00:09:30.901]  In an extensive interview with Politics and Empire, Dr. Boyle discussed the coronavirus outbreak in Wuhan, China, and the Biosafety Level 4 Laboratory, BSL-4, from which he believes the infectious disease escaped.
[00:09:31.485 --> 00:09:48.561]  He believes the virus is potentially lethal and an offensive biological warfare weapon or a dual-use biowarfare weapons agent genetically modified with gain-of-function properties, which is why the Chinese government originally tried to cover it up and is now taking drastic measures to contain it.
[00:09:48.781 --> 00:09:49.362]  Let me go further.
[00:09:50.655 --> 00:10:06.121]  Major scientific institutions that we've already covered have scanned it, and it's got the particular P shuttle SN gene that is in all the literature only when they've gone in and injected an RNA into a virus to change it.
[00:10:06.781 --> 00:10:09.703]  So it's got the remnants of genetic engineering.
[00:10:09.983 --> 00:10:12.324]  This is absolutely what causes it.
[00:10:12.724 --> 00:10:15.565]  It's absolutely been lab manipulated.
[00:10:17.616 --> 00:10:19.418]  And that's why you're seeing the total freakout.
[00:10:19.458 --> 00:10:21.279]  The question is, how really lethal is it?
[00:10:21.339 --> 00:10:27.684]  Well, there's videos now emerging from China of just dead bodies, body bags piled up and people panicking, running around.
[00:10:28.024 --> 00:10:30.186]  And you can see these are real videos, ladies and gentlemen.
[00:10:30.667 --> 00:10:35.730]  So, something big is going on here.
[00:10:35.771 --> 00:10:37.672]  Is China using this to control their populations?
[00:10:37.692 --> 00:10:38.793]  I think there's about to be an uprising.
[00:10:39.963 --> 00:10:44.346]  Mike Adams is about to take over here in just a few minutes and cover all of this.
[00:10:44.386 --> 00:10:46.187]  And then Owen Schroer is going to be there.
[00:10:46.487 --> 00:10:50.549]  And I'm going to be back popping in during the next hour and so much more.
[00:10:50.589 --> 00:10:51.829]  We're going to have the Limbaugh clip.
[00:10:51.849 --> 00:10:58.673]  We're going to have the clips of the Francis Boyle breaking down the origins of this and his contacts.
[00:10:59.153 --> 00:11:00.574]  We're going to have all of that.
[00:11:01.189 --> 00:11:01.670]  I don't
[00:11:15.060 --> 00:11:17.182]  Democrats always steal elections.
[00:11:17.222 --> 00:11:19.063]  They don't have real elections in any blue cities.
[00:11:19.383 --> 00:11:20.364]  They were criminal fraud.
[00:11:20.404 --> 00:11:25.187]  Of course they rigged the Iowa situation so that Bernie Sanders wouldn't be on top.
[00:11:25.507 --> 00:11:30.130]  Of course they used an app the Democrats agreed to use that then pushed out disinfo.
[00:11:30.611 --> 00:11:34.013]  This is the model of how they stole it for Hillary before.
[00:11:34.273 --> 00:11:41.518]  And notice now they want her as the VP so that then whoever gets in can step down and she's president because there's a cult around this woman.
[00:11:41.758 --> 00:11:43.619]  And I kept telling you the different scenarios.
[00:11:44.620 --> 00:11:48.263]  Of how they could do this, and here it is happening again.
[00:11:48.523 --> 00:11:49.804]  They want this show off the air.
[00:11:49.844 --> 00:11:52.567]  The globalists are working around the clock to shut it down.
[00:11:53.267 --> 00:12:06.778]  That's why it's so vital for you to tell folks about those local AM and FM stations, local TV stations we're on, to ask stations that we aren't on to put us on in other markets, and to spread the word about band.video and newswars.com.
[00:12:06.838 --> 00:12:08.460]  That's how the truth gets out.
[00:12:08.500 --> 00:12:13.424]  And you notice major scientific institutions, biological ones, you know, top
[00:12:14.096 --> 00:12:14.476]  Experts.
[00:12:15.217 --> 00:12:17.117]  All of them are coming out and saying it's man-made.
[00:12:17.378 --> 00:12:17.898]  It's man-made.
[00:12:18.158 --> 00:12:20.619]  Senator Cotton, he gets classified briefings.
[00:12:20.659 --> 00:12:24.141]  He came out and said, okay, we need to look at this bio lab.
[00:12:24.281 --> 00:12:27.602]  That's the one we fingered a week and a half before with all of our experts.
[00:12:28.243 --> 00:12:29.823]  Francis Boyle's like, why did you call me?
[00:12:29.863 --> 00:12:30.684]  I've been wanting to come on.
[00:12:30.764 --> 00:12:31.904]  I mean, he's a regular guest.
[00:12:32.004 --> 00:12:33.005]  Why wasn't I thinking?
[00:12:33.905 --> 00:12:35.226]  And boom, what is he saying?
[00:12:35.286 --> 00:12:37.027]  And he says he's talked to people inside.
[00:12:37.067 --> 00:12:37.767]  They all know it.
