[00:00:15.504 --> 00:00:16.265]  InfoWars.
[00:00:16.625 --> 00:00:18.227]  Tomorrow's news today.
[00:00:18.247 --> 00:00:29.740]  It is January 12th on the Sunday broadcast 2020.
[00:00:31.362 --> 00:00:33.444]  And we have definitely entered the quickening.
[00:00:34.005 --> 00:00:36.668]  Everything hidden is now beginning to be revealed.
[00:00:42.674 --> 00:00:52.618]  Californian textbooks for 8th graders officially have blood drinking and vampirism as part of sexual pleasure, taught for multiple pages.
[00:00:54.238 --> 00:00:54.818]  That's coming up.
[00:00:55.859 --> 00:01:00.500]  The UN's head officials admit major vaccine deaths and injury cover-ups.
[00:01:02.621 --> 00:01:07.043]  The Iranians admit they shot down the airplane, thought it was a foreign bomber, just like we told you.
[00:01:09.824 --> 00:01:10.804]  And so much more.
[00:01:15.715 --> 00:01:28.929]  Ukraine international flight PS 752 was taking its normal flight path when two TOR surface-to-air missiles were fired upon it, killing all 176 people on board.
[00:01:30.110 --> 00:01:32.853]  The American media blamed President Trump.
[00:01:33.354 --> 00:01:35.896]  Do you think they assumed this was some sort of U.S.
[00:01:35.977 --> 00:01:36.737]  military plane?
[00:01:37.518 --> 00:01:42.240]  Well, I have been briefed on it, Wolf, in the Intelligence Committee, so I'm not really at liberty to say.
[00:01:42.720 --> 00:01:55.766]  But if what is being projected is true, this is yet another example of collateral damage from the actions that have been taken in a provocative way by the President of the United States.
[00:01:56.466 --> 00:02:01.929]  And when the regime finally admitted to shooting down the plane, the American media came to their defense.
[00:02:05.515 --> 00:02:09.598]  Meanwhile, the people of Iran took to the streets in protests.
[00:02:10.938 --> 00:02:16.842]  In Tehran, Karaj, and Isfahan, they shouted, our enemy is here.
[00:02:17.383 --> 00:02:19.544]  They lie when they tell us it's the US.
[00:02:20.905 --> 00:02:23.647]  Bisharaf, which means dishonorable.
[00:02:27.189 --> 00:02:30.331]  Shameless IRGC, leave the country.
[00:02:36.164 --> 00:02:39.645]  Death to this regime after all these years of crimes.
[00:02:44.127 --> 00:02:47.068]  Don't call me instigator, you are the sedition.
[00:02:50.209 --> 00:02:54.770]  And gun barrel, tank and machine gun, Mullah should be annihilated.
[00:02:57.631 --> 00:03:01.753]  Immediately, these protests appear different than what we have seen in the past.
[00:03:04.435 --> 00:03:06.036]  The language is stronger.
[00:03:10.538 --> 00:03:24.944]  Saudi-run media Iran International reports that security agencies have warned the families of Iranians who died in the crash that if they speak with media outside of Iran, then they will never see the bodies of their loved ones.
[00:03:27.425 --> 00:03:33.548]  British Ambassador Rob McHare was arrested in Tehran while photographing the protests.
[00:03:36.562 --> 00:03:40.983]  Iran seems to be at the heart of the drama that America is currently tied into.
[00:03:41.623 --> 00:03:44.304]  And it is dividing the so-called Patriot movement.
[00:03:47.225 --> 00:03:51.526]  Say what you will about the QAnon movement, but it is not a small thing.
[00:03:52.166 --> 00:03:55.527]  It has grown so big that it has become a part of pop culture.
[00:03:56.927 --> 00:03:58.507]  And the Q position is clear.
[00:03:59.247 --> 00:04:02.128]  Regime change in Iran is part of the plan.
[00:04:03.789 --> 00:04:05.289]  But how exactly will that look?
[00:04:06.897 --> 00:04:19.864]  Many are understandably concerned that we are being set up for another neocon regime change in the Middle East, creating more angry refugees to flood Europe with and the United States with.
[00:04:22.105 --> 00:04:31.209]  And many are hoping to see the Iranian people rise up and gain independence within their own nation, something they have not known for over 200 years.
[00:04:34.454 --> 00:04:41.218]  However you feel about the relationship between Iran and America, it is in desperate need of resolve.
[00:04:42.239 --> 00:04:44.521]  And the protests in Iran are continuing.
[00:04:45.501 --> 00:04:48.363]  The question isn't, will the regime change?
[00:04:48.983 --> 00:04:52.226]  The question is, what comes next when it does?
[00:04:54.347 --> 00:04:57.169]  Reporting for InfoWars.com, this is Greg Reese.
[00:05:25.757 --> 00:05:28.339]  It's Sunday, January 12th, 2020.
[00:05:29.680 --> 00:05:34.423]  I am your host, Alex Jones, and we're going to be live here, Lord willing, in the next two hours.
[00:05:37.485 --> 00:05:40.246]  What we have predicted for 2020 is clearly true.
[00:05:40.266 --> 00:05:44.049]  What everyone can feel and see is now manifesting.
[00:05:45.089 --> 00:05:46.030]  It's the year of vision.
[00:05:46.190 --> 00:05:47.111]  It's the year of awakening.
[00:05:47.851 --> 00:05:50.813]  It's the year we're going to really find out just how bad it is.
[00:05:52.254 --> 00:05:55.036]  We're going to be taken to the bottom of the rabbit hole this year.
[00:05:58.427 --> 00:05:59.887]  The only question is, can we handle it?
[00:06:05.268 --> 00:06:07.349]  I have been up here basically all weekend.
[00:06:10.049 --> 00:06:15.510]  We got contacted by medical doctors and researchers on Thursday night.
[00:06:17.931 --> 00:06:21.392]  And they said, no one has reported on this.
[00:06:22.112 --> 00:06:23.232]  We want you to be the first.
[00:06:24.375 --> 00:06:28.498]  The UN, because under compliance laws they have to post this, but they hid the link.
[00:06:28.538 --> 00:06:30.099]  We've been waiting a month to find it.
[00:06:32.301 --> 00:06:35.003]  They had the meetings on December 2nd and 3rd.
[00:06:35.063 --> 00:06:46.171]  The official UN WHO, head of the WHO, the head scientist of the WHO, the World Health Organization, in Geneva, Switzerland, where that group's based.
[00:06:49.653 --> 00:06:53.915]  And they said, we're watching the 20 hours of the two-day meetings.
[00:06:54.456 --> 00:06:57.537]  Here's some of the basics we've got, but we want you to break this.
[00:06:59.478 --> 00:07:09.564]  Well, Rob Dues, the news director, because he'll work 20 hours a day without asking you to, because on important issues like this, he basically watched most of it with some of the folks online.
[00:07:11.323 --> 00:07:13.424]  I'm gonna ask you to go watch it because there's even breakaway meetings.
[00:07:13.964 --> 00:07:23.989]  This is the head of the WHO, the head scientist of the WHO, the head of the World Vaccine Program saying it's killing a bunch of people.
[00:07:24.529 --> 00:07:25.489]  They say this on tape.
[00:07:26.810 --> 00:07:34.553]  It's not protecting people and the majority of doctors are rebelling and are about to go public.
