[00:00:19.741 --> 00:00:21.462]  Welcome to the InfoWars Nightly News.
[00:00:21.482 --> 00:00:25.545]  It is Tuesday, June 2, 2015, and I'm Leigh Ann McAdoo.
[00:00:25.605 --> 00:00:27.246]  Here's a look at tonight's top stories.
[00:00:30.028 --> 00:00:34.110]  Tonight, does the just passed Freedom Act make you feel any freer?
[00:00:34.410 --> 00:00:37.572]  Do you think the surveillance state will obey the Fourth Amendment now?
[00:00:38.413 --> 00:00:42.716]  Then look at the secret surveillance flights by the FBI using a shell corporation.
[00:00:43.376 --> 00:00:49.000]  And, gun control advocates dress in prison orange as they beg government to take away freedom.
[00:00:49.929 --> 00:00:50.511]  Your freedom.
[00:00:50.953 --> 00:00:53.905]  All that and more on tonight's InfoWars Nightly News.
[00:00:58.916 --> 00:01:05.277]  Well the AP today is reporting about surveillance drones that the FBI has been flying across the country.
[00:01:05.758 --> 00:01:12.899]  Now they report that the FBI is actually operating a small air force with scores of low-flying planes across the country.
[00:01:13.299 --> 00:01:25.502]  These are carrying video and at times cell phone surveillance technology and also that all of this is being hidden behind fictitious shell companies that are fronts for the government.
[00:01:25.942 --> 00:01:26.942]  Sounds legit.
[00:01:27.423 --> 00:01:32.545]  So, and of course, they also point out that all of this surveillance is going on without a court order.
[00:01:32.565 --> 00:01:32.625]  Hmm.
[00:01:33.525 --> 00:01:34.826]  Who needs the NSA?
[00:01:35.206 --> 00:01:52.833]  Now, according to the FBI, the planes aren't equipped for bulk data collection, but they do point out that the planes are able to capture video, so they could be capturing video of unrelated criminal activity that's going on that they could use to, you know, hand over for future prosecutions.
[00:01:53.773 --> 00:02:07.241]  Some of the aircraft can also be equipped with technology that can identify thousands of people below through their cell phones that they're carrying, and they're using Stingray technology, which we reported on is often attached to planes.
[00:02:07.762 --> 00:02:19.389]  It tricks your cell phone into thinking that it's connecting to Wi-Fi when it's actually connecting to this Stingray device, and they are able to track and surveil innocent people.
[00:02:19.949 --> 00:02:23.873]  So here we have another conspiracy theory becoming conspiracy fact.
[00:02:24.453 --> 00:02:37.846]  Now the FBI did ask the AP not to release the names of these shell companies because they said the taxpayers will then be saddled with the bill when the government has to create new shell companies to hide all of their activities.
[00:02:38.327 --> 00:02:42.030]  And the AP declined to acquiesce to that request.
[00:02:42.571 --> 00:02:46.592]  They did identify 13 of those shell companies.
[00:02:47.193 --> 00:02:56.416]  Now, we did report on some of the surveillance planes that people were reporting seeing flying above Baltimore just in the days following that rioting there.
[00:02:56.576 --> 00:03:03.258]  It was all based on one tweet from a Baltimore resident that said, hey, is anyone noticing these surveillance planes that are flying around?
[00:03:03.718 --> 00:03:08.940]  And then one of his Twitter followers responded with a picture of the plane and its flight path.
[00:03:09.720 --> 00:03:19.003]  And that whole tweeting unveiled a previously secret multi-day campaign of overhead surveillance that was being run by city and federal authorities.
[00:03:19.063 --> 00:03:24.745]  The FBI said that they did loan those planes to the Baltimore
[00:03:25.185 --> 00:03:26.085]  The city of Baltimore.
[00:03:26.466 --> 00:03:33.149]  Now, an independent journalist actually broke this story about a week ago, and he gave a lot of detail.
[00:03:33.189 --> 00:03:35.010]  There was more than a hundred planes.
[00:03:35.550 --> 00:03:41.092]  This is Sam Richards, and he reported on more than a hundred planes, many of these shell companies.
[00:03:41.613 --> 00:03:48.276]  He broke it down quite nicely on a pace bin where he's attached all of this detailed information.
[00:03:49.136 --> 00:03:55.618]  So one of his friends spotted one of these surveillance planes over Minneapolis and that's what prompted him to do this investigation.
[00:03:57.539 --> 00:04:05.881]  And you can see there that he mapped about a hundred of the aircraft and traced regular flights that they were conducting over major American cities.
[00:04:06.281 --> 00:04:12.563]  He outlines how each of the planes is registered to a fake corporation with a three-letter acronym for a name.
[00:04:13.123 --> 00:04:15.624]  And he did all this using flight tracking websites.
[00:04:16.224 --> 00:04:23.334]  And he tracked the airplanes flying over Minneapolis, Dallas, Chicago, Seattle, Baltimore, and others.
[00:04:23.715 --> 00:04:25.838]  And so you can see their flight patterns there.
[00:04:26.378 --> 00:04:32.687]  The planes will spend several days to a week circling over a given city, and then they're rerouted to another site.
[00:04:33.388 --> 00:04:48.897]  So they're not doing a really great job covering up the fact that they are conducting this surveillance over cities because people can check their flight paths there, but any other information that really gives the details of why and what they're doing isn't readily available to the public.
[00:04:49.477 --> 00:04:56.740]  Now Jay Stanley of the American Civil Liberties Union describes this nightmare scenario for drones.
[00:04:56.880 --> 00:05:08.544]  He's basically saying this right here is leading to our nightmare scenario for drones, which could give wide area mass surveillance and location tracking of entire cities and towns.
[00:05:09.324 --> 00:05:17.274]  Now we're supposed to believe that the NSA's phone snooping program is on its last legs because the Senate passed the USA Freedom Act today.
[00:05:17.735 --> 00:05:21.980]  But of course, based on what we know, there's a number of programs out there we don't even know about.
[00:05:22.000 --> 00:05:26.385]  This is basically sleight of hand convincing us that our freedom is intact.
[00:05:26.986 --> 00:05:30.048]  The USA Freedom Act rewrites the sweeping Patriot Act.
[00:05:30.428 --> 00:05:38.594]  It bans bulk collection of Americans' data and adds more transparency checks to the secret court that oversees intelligence gathering.
[00:05:39.074 --> 00:05:45.259]  But based on all this reporting of these surveillance planes, they've already got all these programs set up.
[00:05:45.319 --> 00:05:46.380]  They don't need permission.
[00:05:46.420 --> 00:05:48.261]  They're doing all this without a court order.
[00:05:48.821 --> 00:05:56.223]  And we're probably not going to find out about any of these programs unless we have another whistleblower coming out of the system.
