[00:00:08.868 --> 00:00:12.029]  This is Rob Doo for InfoWars.com and InfoWars Nightly News.
[00:00:12.729 --> 00:00:18.450]  Today's report focuses on the EPA and specifically how the EPA wants to control aspects of your life.
[00:00:19.070 --> 00:00:21.751]  More specific than that, how they want to get rid of fires.
[00:00:22.351 --> 00:00:30.033]  That's right, the tool that we've been using for over 10,000 years to keep us warm, to cook our food, to heat our homes, they want to get rid of it.
[00:00:31.192 --> 00:00:33.655]  Even more specific than that, how they want to kill your grandmother.
[00:00:33.915 --> 00:00:34.315]  That's right.
[00:00:34.676 --> 00:00:38.380]  But before we get into those articles, I want to get into some climate change news.
[00:00:38.440 --> 00:00:39.040]  That's right.
[00:00:39.441 --> 00:00:42.064]  Some global warming is happening all over the United States right now.
[00:00:42.104 --> 00:00:44.146]  Especially if you go outside, you can feel it everywhere.
[00:00:45.100 --> 00:00:48.663]  Winter blast delays schools, closes ski resorts, moves east.
[00:00:48.683 --> 00:00:58.353]  The coldest blast of Arctic air so far this winter is moving east across the country, delaying school openings, triggering frostbite concerns, and even forcing a Minnesota ski resort to close early over the weekend.
[00:00:58.793 --> 00:01:06.520]  Across most of the country, they're expecting temperatures to be 10 to 35 degrees below normal, with wind chills of minus 25, even up to minus 45 degrees in northern Ohio.
[00:01:09.964 --> 00:01:12.326]  2014 Chicago has been the coldest in years.
[00:01:12.366 --> 00:01:13.528]  That's out of CBS Local.
[00:01:13.908 --> 00:01:17.232]  The last time the average annual year-to-date temperature was this cold was back in 1904.
[00:01:17.292 --> 00:01:20.055]  NOAA winner 2013-14 among the coldest on record in Midwest.
[00:01:24.480 --> 00:01:26.162]  And what do all these global warming record cold temperatures mean?
[00:01:26.182 --> 00:01:27.424]  Well, it means a lot of people are going to die.
[00:01:27.524 --> 00:01:30.568]  It's not the cold, not global warming that we should be worried about.
[00:01:43.504 --> 00:01:49.228]  No one seems to be upset that in modern Britain old people are freezing to death as hidden taxes make fuel more expensive.
[00:01:49.628 --> 00:01:57.573]  The government's chief scientific officer, Sir David King, later declared that climate change was more serious than the threat of terrorism in terms of the number of lives that can be lost.
[00:01:58.234 --> 00:02:04.398]  Since Sir David's exonerations, some 250,000 Brits have died from the cold and 10,000 from the heat.
[00:02:04.638 --> 00:02:06.139]  So there you have it.
[00:02:06.379 --> 00:02:13.084]  Since 2003, hundreds of thousands of people, mostly elderly, have died in Britain due to the cold than from the heat.
[00:02:14.024 --> 00:02:14.904]  We are the independent.
[00:02:15.284 --> 00:02:20.766]  Bitter conditions linked to deaths of additional 31,000 people last winter, a rise of almost one-third.
[00:02:21.786 --> 00:02:31.749]  Pensioners were worse affected by the 31,000 additional deaths, which were calculated by comparing the death rates among non-winter months to those that occur between December and March, the ONS report states.
[00:02:32.529 --> 00:02:36.270]  Elderly person dies every seven minutes due to fuel poverty scandal.
[00:02:37.250 --> 00:02:43.014]  And this UK Express article talks about how nearly 3.5 million people will not be able to pay their heating bill this winter.
[00:02:43.514 --> 00:02:44.335]  Back to the U.S.
[00:02:44.855 --> 00:02:45.496]  Killer cold.
[00:02:45.576 --> 00:02:47.957]  Winter is deadlier than summer in U.S.
[00:02:48.518 --> 00:02:51.800]  Winter cold kills twice as many Americans as does summer heat.
[00:02:52.040 --> 00:02:53.141]  About 2,000 U.S.
[00:02:53.181 --> 00:02:56.684]  residents die each year from weather-related causes of death.
[00:02:57.064 --> 00:03:00.967]  One interesting finding was the high number of deaths in rural West due to the cold.
[00:03:01.227 --> 00:03:01.947]  New York Times.
[00:03:02.147 --> 00:03:05.510]  Even before long winter begins, energy bills send shivers in England.
[00:03:05.990 --> 00:03:11.993]  It talks about a guy named John York, who in October paid about $375 for his heating bill.
[00:03:12.373 --> 00:03:16.255]  In November, his bill jumped to $788, a staggering increase of 110%.
[00:03:17.996 --> 00:03:22.619]  Ozarkfirst.com reports, heating bills on the rise for many as temperatures drop.
[00:03:23.059 --> 00:03:24.119]  So what do those articles show?
[00:03:25.040 --> 00:03:31.603]  One, that the northern hemisphere is getting cooler, not warmer, as many have predicted, especially all those climate change Nazis out there.
[00:03:32.264 --> 00:03:34.885]  And two, this really affects old people.
[00:03:35.776 --> 00:03:38.518]  So now I'm going to show you how the EPA is trying to kill your grandmother.
[00:03:38.998 --> 00:03:41.500]  What do most people use in the West and in the North?
[00:03:41.760 --> 00:03:43.201]  They use wood-burning stoves.
[00:03:43.361 --> 00:03:44.762]  Wood's a great source of heat.
[00:03:45.282 --> 00:03:46.022]  It's abundant.
[00:03:46.283 --> 00:03:46.923]  It's everywhere.
[00:03:46.983 --> 00:03:51.286]  People can get it themselves, and they don't have to rely on an infrastructure to deliver it to them.
[00:03:51.566 --> 00:03:55.188]  Plus, they don't get those utility bills related that other people get.
[00:03:55.388 --> 00:03:56.389]  They're not getting the gas.
[00:03:56.409 --> 00:03:57.930]  They're not getting the electrical increases.
[00:03:58.190 --> 00:04:00.712]  They're just burning wood that can be found anywhere.
[00:04:01.530 --> 00:04:04.612]  Well, that is, of course, unless you live in Oregon.
