[00:00:19.485 --> 00:00:21.247]  Welcome to the InfoWars Nightly News.
[00:00:21.407 --> 00:00:22.087]  I'm David Knight.
[00:00:22.228 --> 00:00:23.268]  It's Thursday, April 2, 2015.
[00:00:23.328 --> 00:00:24.109]  Here are our top stories.
[00:00:24.129 --> 00:00:24.349]  Tonight...
[00:00:32.009 --> 00:00:35.650]  Over 100 murdered in a Kenya campus attack.
[00:00:35.990 --> 00:00:40.232]  Then, a new executive order is no April Fool's joke.
[00:00:40.892 --> 00:00:44.013]  And the Feds fight with the Bundys again.
[00:00:44.393 --> 00:00:48.234]  That's next on the Info Wars Nightly News.
[00:00:48.794 --> 00:00:49.615]  But I know this, folks.
[00:00:49.655 --> 00:00:50.875]  We got criminals running the show.
[00:00:50.895 --> 00:00:52.896]  They're trying to mop up opposition.
[00:00:53.336 --> 00:00:56.477]  It's time to stand up and open a can of whoop-ass on them politically.
[00:00:59.241 --> 00:01:02.264]  Well, there was a terrorist attack in Kenya today at a university.
[00:01:02.284 --> 00:01:10.613]  147 people killed, over 500 were captured and eventually freed, with only four gunmen.
[00:01:10.813 --> 00:01:11.734]  79 students were injured.
[00:01:11.874 --> 00:01:14.997]  Many of the students were killed during morning prayers at a mosque.
[00:01:15.057 --> 00:01:20.122]  However, the terrorists were Muslims and specifically targeted Christians.
[00:01:20.663 --> 00:01:32.127]  They say the gunmen separated Christians from Muslims, explosives were reportedly staged around the Christian hostages, and gunmen attended the morning prayers at the same campus mosque before they headed to the dorm.
[00:01:32.867 --> 00:01:36.928]  Now the interesting thing about this is how helpless the people were.
[00:01:37.068 --> 00:01:44.591]  As they pointed out, they heard heavy gunfire, they didn't know where to run, they wound up running, many of them at the terrorist, had to run past the terrorist.
[00:01:45.191 --> 00:01:54.305]  This is the same country, the same group, Al-Shabaab, the same country, Kenya, where we also saw a siege just about a year and a half ago.
[00:01:55.231 --> 00:02:02.617]  At that time, there was a siege in a mall, if you recall, that lasted for four days and ended up in the death of 60 civilians.
[00:02:03.257 --> 00:02:14.667]  Now, one of the things that was very noteworthy that happened in the aftermath of that, we reported at Infowars.com, the chief of Interpol went there, Secretary General Ronald Noble, and he had this to say.
[00:02:15.307 --> 00:02:22.812]  He said, ask yourself, if that was Denver, Colorado, if that was Texas, would those guys have been able to spend hours, days, shooting people?
[00:02:23.192 --> 00:02:25.974]  Remember, this was days that this siege went on.
[00:02:26.014 --> 00:02:30.457]  He said, no, what I'm saying here is it makes police around the world question their views on gun control.
[00:02:30.798 --> 00:02:33.319]  It makes citizens question their views on gun control.
[00:02:33.559 --> 00:02:40.524]  You have to ask yourself, is an armed citizenry more necessary now than it was in the past, with an evolving threat of terrorism?
[00:02:40.844 --> 00:02:42.706]  This is something that has to be discussed.
[00:02:43.306 --> 00:02:46.267]  Unfortunately, in Kenya, that's not the discussion that they're having.
[00:02:46.627 --> 00:02:54.389]  In Kenya, the article on USA Today reports that they say, well, we've suffered unnecessarily because we don't have enough manpower.
[00:02:54.429 --> 00:02:56.449]  That's the message that the Kenyan government is saying.
[00:02:56.669 --> 00:03:02.030]  They say, Kenya badly needs additional officers, and I will not keep the nation waiting.
[00:03:02.050 --> 00:03:04.671]  And that was the president of Kenya speaking.
[00:03:05.111 --> 00:03:16.720]  Just understand, however, that if you have the people armed, as Alex Jones pointed out earlier today, as happened here in Austin when you had a shooter at the top of a tower, it was the armed citizenry that held him off initially.
[00:03:16.960 --> 00:03:21.283]  It was the armed citizenry that helped the police take him out, capture him, kill him.
[00:03:21.984 --> 00:03:24.386]  That's what is called posse comitatus.
[00:03:25.126 --> 00:03:26.488]  That's the real posse comitatus.
[00:03:26.508 --> 00:03:33.197]  That's not just an act that was enacted to keep the president from using the military as police force.
[00:03:33.237 --> 00:03:36.642]  No, posse comitatus means the power of the community.
[00:03:36.682 --> 00:03:39.806]  That was shortened to posse, but that was originally the intention.
[00:03:40.427 --> 00:03:42.168]  That the citizens would help the police.
[00:03:42.448 --> 00:03:45.610]  I don't think that adding a lot more police is really going to help them.
[00:03:45.991 --> 00:03:48.773]  It took several hours, even today, for the police to get there.
[00:03:49.073 --> 00:03:52.635]  Even though it didn't take days to end this siege, many people died.
[00:03:52.735 --> 00:03:57.138]  147 died, 79 injured in the amount of time that it took the police to get there.
[00:03:57.438 --> 00:03:59.620]  And there were only four terrorists.
[00:04:00.267 --> 00:04:00.868]  Think about that.
[00:04:01.569 --> 00:04:09.560]  And think about the fact that the police in this country, even though we have a massive number of police, we have to ask ourselves, do we have too few police?
[00:04:10.301 --> 00:04:17.211]  Do you realize that we had more police per capita in New York than we did soldiers in Iraq when we were trying to occupy that nation?
[00:04:18.157 --> 00:04:20.118]  Yet we're not being made safer.
[00:04:20.538 --> 00:04:25.999]  In many cases, it's the police themselves that become a danger to us, as we see very many times.
[00:04:26.039 --> 00:04:28.560]  Look at this article that just came out on Huffington Post.
[00:04:28.680 --> 00:04:34.501]  Over 100 people were killed by the police nationwide in America in just the month of March.
[00:04:34.661 --> 00:04:38.322]  And actually, there were still a couple of days left in March when they came out with that.
[00:04:38.682 --> 00:04:44.364]  They said that's an average of more than three people killed per day in March by the police in America.
[00:04:44.864 --> 00:04:54.770]  And last week's Department of Justice report pointed out that the Philadelphia police had shot 400 people, over 80% of them African American, in just seven years.
[00:04:54.790 --> 00:05:03.796]  They say this is a city where the police commissioner is now the author of the very same White House task force report that is calling for police reform.
[00:05:04.916 --> 00:05:08.498]  Maybe what we need to do is take the advice of the Interpol officer.
[00:05:09.299 --> 00:05:11.280]  We need to have an armed citizenry.
[00:05:11.820 --> 00:05:14.242]  We need to have the power of the community.
[00:05:15.049 --> 00:05:17.590]  And at the end of the show, we've got an interview with Cliven Bundy.
[00:05:17.610 --> 00:05:20.411]  But first, right after this break, we're going to be back with Joe Biggs.
[00:05:20.511 --> 00:05:27.434]  And as AI takes the wheels of our cars, who is responsible for the tragedies that may happen?
[00:05:27.474 --> 00:05:28.574]  He's going to break that down for you.
[00:05:28.715 --> 00:05:29.095]  Stay with us.
[00:05:29.115 --> 00:05:29.655]  We'll be right back.
[00:05:31.212 --> 00:05:40.481]  Infowarslife and Infowarslife.com is extremely excited to announce our latest release, Winter Sun, a revolutionary type of vitamin D3.
[00:05:40.702 --> 00:05:45.306]  Winter Sun is a premium quality vitamin D3 nutritional supplement.
[00:05:45.406 --> 00:05:49.791]  It is produced by extracting oil from healthy nutrient-dense plants known as lichens.
[00:05:50.171 --> 00:05:53.094]  Every batch is analyzed for purity and D3 content.
[00:05:53.214 --> 00:05:55.317]  It's completely free of toxins and allergens.
[00:05:55.637 --> 00:05:59.060]  Simply put, if you want the best at an extremely low price, this is it.
[00:05:59.201 --> 00:06:03.065]  Winter Sun is the result of our pursuit of the best source of vitamin D3.
[00:06:03.085 --> 00:06:11.754]  The research and development took over two years, but the result, as verified by independent laboratories, is the best vegan vitamin D3 product in the world.
[00:06:12.114 --> 00:06:16.877]  Read the facts at InfoWarsLife.com about Winter Sun, Vitamin D3.
[00:06:17.157 --> 00:06:22.780]  Not only does Vitamin D3 promote a healthy mood, but Vitamin D supports our memory and brain function.
[00:06:23.080 --> 00:06:24.861]  Something the globalists are targeting.
[00:06:25.222 --> 00:06:29.504]  Visit InfoWars.com today or call 888-253-3139.
[00:06:29.544 --> 00:06:32.346]  The knowledge of the ancients.
[00:06:32.686 --> 00:06:33.947]  Tried and true.
[00:06:34.207 --> 00:06:36.188]  Trusted herbs and extracts.
[00:06:36.488 --> 00:06:37.169]  We're good to go.
[00:07:00.768 --> 00:07:01.088]  We're good.
[00:07:43.384 --> 00:07:45.266]  Joe Biggs here with InfoWars.com.
[00:07:45.286 --> 00:07:50.489]  Now today I want to talk about something that I heard earlier in the Alex Jones broadcast on the show today.
[00:07:50.589 --> 00:08:02.237]  He played a clip of Warren Buffett speaking and this is embedded in a Paul Joseph Watson article titled, Warren Buffett artificial intelligence will decide whether or not humans live or die.
[00:08:02.297 --> 00:08:04.939]  So let's take a look at this clip and then we'll analyze it after.
[00:08:05.711 --> 00:08:06.772]  There's some interesting questions.
[00:08:06.852 --> 00:08:22.001]  I mean, let's just say you've got a self-driving car and you're going down the street and a three-year-old kid runs out in front of the car and there's another car coming the other direction with four people in it and the computer is going to make the decision as to whether to hit the kid or hit the other car.
[00:08:22.562 --> 00:08:25.784]  You know, I'm not sure who gets sued under those circumstances.
[00:08:25.864 --> 00:08:26.865]  You're going to kill somebody.
[00:08:27.585 --> 00:08:32.368]  And it will be the computer that makes the decision in a nanosecond.
[00:08:35.034 --> 00:08:40.916]  It'll be interesting to know who programs that computer and what their thoughts are about the values of human lives and things.
[00:08:42.397 --> 00:08:43.858]  So this is the moral question.
[00:08:44.438 --> 00:08:58.864]  Like he said, if there's a three-year-old child who walks out into traffic and then there is a car with four passengers inside that could swerve and possibly hit some, hit a tree, hit a pole and kill four people, where does that moral decision go to?
[00:08:58.884 --> 00:09:03.286]  It goes to the person whoever programs the computer and that's what he brings up
[00:09:04.146 --> 00:09:08.049]  He says, I'm not sure who gets sued over these circumstances.
[00:09:08.089 --> 00:09:12.332]  You're going to kill somebody and it will be the computer that makes the decision in a nanosecond.
[00:09:12.652 --> 00:09:19.076]  And it will be interesting to know who programs that computer and what their thoughts are about the values of human lives and things.
[00:09:19.537 --> 00:09:21.058]  And that was the end of his statement.
[00:09:21.874 --> 00:09:24.415]  Now we already know that the vaccine court exists.
[00:09:24.696 --> 00:09:33.240]  The vaccine court basically lets these big pharmaceutical companies who make these vaccines impervious to being sued.
[00:09:33.861 --> 00:09:44.447]  So what that means is if you get a flu shot or your child gets some kind of vaccine and dies, you cannot go and sue these big pharmaceutical companies because of the vaccine court.
