[00:00:19.622 --> 00:00:21.725]  Welcome to the InfoWars Nightly News.
[00:00:21.805 --> 00:00:26.251]  It is Tuesday, March 24th, 2015 and I'm Leanne McAdoo.
[00:00:26.511 --> 00:00:27.873]  Here are tonight's top stories.
[00:00:36.184 --> 00:00:48.090]  I mean, I guess gun confiscation didn't happen in Katrina either.
[00:00:48.611 --> 00:00:49.551]  It's all over the news.
[00:00:50.372 --> 00:00:54.153]  That we're against the troops, or we hate the military.
[00:00:54.273 --> 00:00:57.095]  No, no, we hate the military being used by the globalists.
[00:01:00.984 --> 00:01:09.089]  Well it seems that we've really struck a nerve reporting on the Jade Helm 1-5 military exercise that's set to take place this summer.
[00:01:09.149 --> 00:01:15.894]  We are now being attacked on all cylinders, coming from all different sort of media outlets that are out there.
[00:01:16.514 --> 00:01:26.817]  If you're not familiar, the Jade Helm 1-5 is scheduled to take place between July 15th and September 15th across parts of Texas, California, Arizona, New Mexico.
[00:01:27.237 --> 00:01:31.818]  It's going to involve Green Berets, Navy SEALs, and other special ops forces.
[00:01:32.379 --> 00:01:43.582]  And the plan specifically details the effects that this exercise might have on local civilian populations, including increased phone calls to police regarding suspicious activity.
[00:01:44.162 --> 00:01:47.906]  And there's going to be increased helicopter activity at night as well.
[00:01:48.287 --> 00:01:51.210]  So of course, this is all something that really concerned us.
[00:01:51.350 --> 00:01:57.957]  We thought we probably should go ahead and report on this since it's going to be affecting at least seven states.
[00:01:58.037 --> 00:02:05.485]  Now we've got another article on Drudge Report today saying that this military training exercise could be expanded to as many as 10 states.
[00:02:06.846 --> 00:02:12.490]  So this is affecting a large swath of the country, but we are just conspiracy theorists.
[00:02:12.530 --> 00:02:27.959]  We've got Glenn Beck talking about us on his radio show, The Army Times, Stars and Stripes, Vice News put out an article today called, Conspiracy Theorists Think an Army Training Exercise Will Bring Martial Law to the U.S.
[00:02:28.219 --> 00:02:28.940]  This Summer.
[00:02:29.460 --> 00:02:32.543]  Well, first of all, we did not say that.
[00:02:32.883 --> 00:02:39.009]  This is written in such a way that if there isn't martial law this summer, they can say, oh, see, conspiracy theorists, it's not martial law.
[00:02:39.610 --> 00:02:45.316]  What we're trying to point out is that any time there is a military drill being conducted on American soil,
[00:02:45.856 --> 00:02:47.357]  People should be concerned.
[00:02:47.637 --> 00:02:54.543]  It's not normal that military helicopters are flying over civilian areas in Miami and firing rubber bullets.
[00:02:54.783 --> 00:02:58.226]  And the people, local civilians there, have no idea what's going on and they're afraid.
[00:02:58.606 --> 00:03:04.491]  And now those are the same type of exercises that are going to be being conducted in Bastrop, Texas.
[00:03:04.831 --> 00:03:08.314]  Now in Florida, Utah, places that are listed as hostile.
[00:03:08.714 --> 00:03:09.895]  So that's what we're talking about.
[00:03:09.935 --> 00:03:11.156]  We want to know what's going on.
[00:03:11.597 --> 00:03:15.100]  And they're not really releasing any information until further.
[00:03:15.780 --> 00:03:21.985]  Now, we want to consider what our American ancestors thought about the notion of a standing army.
[00:03:22.506 --> 00:03:30.092]  James Madison said, the means of defense against foreign danger have been always the instruments of tyranny at home.
[00:03:30.512 --> 00:03:32.794]  And that is what concerns us.
[00:03:32.854 --> 00:03:34.976]  Now joining me now in studio is Rob Due.
[00:03:34.996 --> 00:03:35.757]  I mean,
[00:03:36.377 --> 00:03:43.920]  For people that aren't really familiar with what we do here at InfoWars, we have reported on so many different military exercises throughout the years.
[00:03:44.420 --> 00:03:47.121]  Why has this one struck such a nerve?
[00:03:47.521 --> 00:03:51.503]  Well, just like when you look on the map and you see all the states, what we have is a lot of different pieces.
[00:03:52.864 --> 00:03:53.184]  To make
[00:04:14.389 --> 00:04:23.717]  By having more military on the streets, working with civilian authorities, and then working with civilians, you're training the people in these areas to think that it's okay.
[00:04:24.037 --> 00:04:30.203]  Like it's normal to have troops walking around on the streets confiscating guns like we saw in Iowa back in 2009.
[00:04:31.744 --> 00:04:31.964]  I don't
[00:04:48.430 --> 00:04:51.411]  The civilian sector and have them working on army bases.
[00:04:51.571 --> 00:04:58.673]  You can actually, this is just part of the plan, page 145 of the book, 9-11 Dissent and Tyranny, which Alex Jones released in 2002.
[00:04:59.233 --> 00:05:06.055]  It just talks about, well, there's 12 installations at the different camps and different forts in the United States.
[00:05:06.095 --> 00:05:11.957]  Prison camps, they have off-post programs where they're taking prisoners, bringing them in and having them work on different projects.
[00:05:11.977 --> 00:05:16.138]  So, actual work camps with civilians working for the army.
[00:05:17.583 --> 00:05:19.124]  I mean, I don't know if you think that's creepy.
[00:05:19.184 --> 00:05:20.266]  I think that's super creepy.
[00:05:20.886 --> 00:05:32.419]  And it goes on from there, as you mentioned, Garden Plot, which has a lot of interesting tidbits in here about minorities, about the increasing poverty levels, increased violence, what we're seeing now, we're seeing
[00:05:32.659 --> 00:05:35.060]  When you have the minority groups threatening the police.
[00:05:35.200 --> 00:05:35.521]  Right.
[00:05:35.921 --> 00:05:38.722]  Yeah, we see all this kind of coming to a head now.
[00:05:39.323 --> 00:05:48.167]  But I want to remind people about, there is a, this is for the United States Military Police, Fort McClellan in Alabama, and this is back in April 2006.
