[00:00:20.453 --> 00:00:22.255]  Welcome to the InfoWars Nightly News.
[00:00:22.375 --> 00:00:23.016]  I'm David Knight.
[00:00:23.357 --> 00:00:25.700]  It's Monday, July 13th, 2015.
[00:00:26.000 --> 00:00:27.221]  Here are our top stories.
[00:00:31.166 --> 00:00:39.717]  Tonight... Gets them nothing, but takes from them everything!
[00:00:40.538 --> 00:00:44.442]  We saw the Greek people say, Moulin Labe, come and take it in defiance.
[00:00:44.643 --> 00:00:52.652]  This week, we see after they browbeat the Prime Minister of Greece, he says, come and take it in a supine position.
[00:00:53.052 --> 00:00:57.417]  They said two different reports said he looked like a beaten dog after he came out of these meetings.
[00:00:58.198 --> 00:01:01.221]  The people of Greece are fighting off debt.
[00:01:01.702 --> 00:01:05.526]  That's next on the InfoWars Nightly News.
[00:01:06.247 --> 00:01:08.249]  They raised the taxes so it's impossible.
[00:01:08.589 --> 00:01:10.211]  They already have huge taxes on tourism.
[00:01:10.411 --> 00:01:16.377]  They wanted to add another 15% VAT across the board, which will make it too expensive to go there.
[00:01:16.938 --> 00:01:19.481]  I mean, they know exactly what they're doing.
[00:01:41.010 --> 00:01:53.714]  To celebrate the birth of our country and give a big thanks to all the InfoWarriors out there, we are now offering free shipping on every item shipped out of the InfoWarsStore.com warehouse.
[00:01:54.094 --> 00:01:57.795]  That's free shipping on all t-shirts, books, and DVDs.
[00:01:58.315 --> 00:02:00.535]  Free shipping on Molon Lave and 1776 belt buckles.
[00:02:02.876 --> 00:02:05.979]  Which are also 25% off while supplies last.
[00:02:06.279 --> 00:02:10.883]  Free shipping on all of our InfoWarsLife.com nutraceuticals.
[00:02:11.344 --> 00:02:15.668]  If it's in the InfoWarsStore.com warehouse, it's shipping for free.
[00:02:16.409 --> 00:02:18.170]  All during the month of July.
[00:02:18.671 --> 00:02:28.360]  It's our way of saying thanks to the true heart and soul of this operation, who stand beside us and support us as we wage an InfoWar
[00:02:28.920 --> 00:02:31.244]  For liberty and freedom for all.
[00:02:31.645 --> 00:02:33.307]  Infowarsstore.com.
[00:02:33.528 --> 00:02:35.711]  Free shipping for the month of July.
[00:02:42.142 --> 00:02:43.563]  What a difference a week makes.
[00:02:43.663 --> 00:02:54.872]  It was just last weekend that we saw the Greek people, in the spirit of Thermopylae, say, moulin lave, come and take it, defying the economic blackmail that they had suffered under for a week.
[00:02:54.992 --> 00:03:03.318]  Now we see, a week later, their Prime Minister emerging after an all-night meeting, looking, according to multiple accounts, like a whipped dog.
[00:03:03.759 --> 00:03:11.525]  After 14 hours of meetings, he was told by the President of the European Council, Donald Tusk, you're not leaving this room.
[00:03:12.205 --> 00:03:14.066]  Two hours later, they threw in the towel.
[00:03:14.546 --> 00:03:21.910]  Now we have what essentially amounts to a fire sale of the Greek people's sovereignty as well as their economic future.
[00:03:22.411 --> 00:03:31.296]  To give you an idea of what they've agreed to, they have handed over the power to Brussels to set tax policy, to set pension policy.
[00:03:31.316 --> 00:03:32.536]  They're going to raise taxes, of course.
[00:03:32.556 --> 00:03:33.557]  They're going to cut pensions.
[00:03:33.897 --> 00:03:37.059]  They are going to set all kinds of economic laws for them.
[00:03:37.579 --> 00:03:39.260]  That is handing over sovereignty.
[00:03:39.540 --> 00:03:42.882]  When someone else is making your laws, you have handed over the sovereignty.
[00:03:43.162 --> 00:03:45.883]  This has always been the plan with these economic unions.
[00:03:45.923 --> 00:03:48.544]  They come in and say, this is just about free trade.
[00:03:48.565 --> 00:03:50.525]  We're going to create a free trade bloc.
[00:03:50.586 --> 00:03:52.987]  And everybody is going to be much better, they say.
[00:03:53.407 --> 00:03:58.910]  We hear that today with the TPP, with the TTIP, the Trans-Atlantic, the Trans-Pacific partnerships.
[00:03:59.770 --> 00:04:01.671]  That is not what is happening.
[00:04:01.711 --> 00:04:09.693]  They're creating an economic union, then they can create economic crisis, then they can step in and take the sovereignty of the nations.
[00:04:09.733 --> 00:04:17.476]  We've heard this from Alan Greenspan, we've heard it from the largest bond companies, saying that the only way that this is going to be solved is for sovereignty to be handed over.
[00:04:17.516 --> 00:04:18.856]  That is what is happening.
[00:04:19.196 --> 00:04:24.618]  And of course, the former finance minister who resigned last weekend, I'm sure he saw this coming, he knew the inside story.
[00:04:25.038 --> 00:04:27.319]  He said he was going to resign if the Greek people
[00:04:27.979 --> 00:04:28.580]  I don't think so.
[00:04:47.316 --> 00:05:00.732]  Exactly the case they say that what this amounted to was mental waterboarding of the Prime Minister Although it's not clear exactly if he doesn't want to go along with this This is an 86 billion dollar extension of loans are going to extend and pretend.
[00:05:00.752 --> 00:05:03.695]  This is supposed to be ratified by Wednesday
[00:05:03.735 --> 00:05:05.436]  They're only going to give them a couple of days to look at it.
[00:05:05.696 --> 00:05:06.636]  Doesn't this sound familiar?
[00:05:06.936 --> 00:05:10.817]  Just like these multinational trade agreements are being written in secret.
[00:05:11.017 --> 00:05:17.039]  You get a couple of days for your elected representatives to take a look at it and then decide something that is very important for the future.
[00:05:17.399 --> 00:05:23.541]  And of course, one of the key issues of this, besides transferring the sovereignty, is taking away real assets.
[00:05:24.101 --> 00:05:28.482]  50 billion euros worth of real assets are going to be surrendered to the banks.
[00:05:28.502 --> 00:05:30.063]  They're calling it privatization.
[00:05:30.083 --> 00:05:33.124]  But of course, what they're going to do is set up a private investment fund
[00:05:33.644 --> 00:05:35.244]  You know who's going to have access to that.
[00:05:35.304 --> 00:05:37.365]  You know who's going to be in on the ground floor.
[00:05:37.905 --> 00:05:45.186]  As the London Financial Times has dubbed it, it is the most intrusive economic supervision program that has ever been mounted in the EU.
[00:05:45.206 --> 00:05:47.447]  And we need to remember how they got into this.
[00:05:47.787 --> 00:05:56.889]  There's been multiple articles in the last couple of weeks talking about how Goldman Sachs could be sued for helping to hide the debts when it got Greece into the European Union.
[00:05:57.549 --> 00:05:59.911]  Essentially, Goldman Sachs cooked the books.
[00:06:00.351 --> 00:06:06.656]  They lied about the Greek financial situation in order to get them into the European Union.
[00:06:06.696 --> 00:06:19.845]  They say Greece managed to stay within the strict Maastricht rules for Eurozone membership, largely because of complex financial deals created by Goldman Sachs, which critics say disguised the extent of the country's outstanding debts.
[00:06:20.686 --> 00:06:23.890]  You see, that's why they call these debts odious.
[00:06:24.270 --> 00:06:31.798]  A previous administration lied and indebted the Greek people, put them into an economic situation that they never should have been in.
[00:06:31.838 --> 00:06:34.962]  And of course, Goldman Sachs for all of that made $500 million in profits.
[00:06:37.324 --> 00:06:39.266]  Half a billion dollars in profits.
[00:06:39.626 --> 00:06:45.470]  Just one of the Goldman Sachs bankers was paid $12 million to establish that deal.
[00:06:45.611 --> 00:06:51.095]  Many people are suggesting to them that they should sue Goldman Sachs to at least get some of that compensation back.
[00:06:51.655 --> 00:07:03.364]  But you understand, as you see the tax policy being moved from Athens, from the Greek capital, to Brussels, the capital of the EU, to these bankers who are going to now set tax policy, that could never happen here, could it?
[00:07:04.065 --> 00:07:04.846]  Of course it can.
[00:07:05.566 --> 00:07:05.906]  We're good.
[00:07:24.255 --> 00:07:24.996]  Tax regime.
[00:07:25.276 --> 00:07:32.644]  Set taxes globally because right now we have tax competition, or as they call it, harmful tax competition.
[00:07:32.664 --> 00:07:40.253]  So they don't want people competing, different governments competing for lower tax rates trying to get companies, trying to get work in different areas.
[00:07:40.873 --> 00:07:45.338]  And this is all being sold as a way of controlling multinational corporations.
[00:07:45.959 --> 00:07:50.964]  That's the same way the Pope is trying to sell this global regime to stop global warming.
[00:07:51.004 --> 00:08:00.094]  He says the multinational corporations are too big for any individual nation to handle, so we have to have a global government to control the multinational corporations.
[00:08:00.134 --> 00:08:03.458]  The same thing they're saying about this assault on tax competition.
[00:08:03.918 --> 00:08:07.302]  You understand, it's the multinational corporations that are driving this.
[00:08:07.847 --> 00:08:18.212]  The multinational corporations are not only in control of the national governments, it's the multinational corporations that are creating this transnational structure in secret with corporate lobbyists.
[00:08:19.093 --> 00:08:21.615]  This is the plan to take over our economies.
[00:08:21.655 --> 00:08:26.500]  And of course, it is not a way to keep a check on the multinational corporations.
[00:08:26.760 --> 00:08:34.067]  But of course, the TPP, the TTIP, the transatlantic part of that, going between the US and Europe, that is moving ahead.
[00:08:34.127 --> 00:08:40.473]  And Brussels, we see the EU has hailed, the Brussels Parliament has hailed the TTIP recommendations.
[00:08:41.013 --> 00:08:45.015]  They say that they are backing the TTIP, and this is how they're selling it.
[00:08:45.055 --> 00:08:52.479]  They're selling it, it's a lot of pushes coming from the automotive industry, what is called CLEPA in Europe, C-L-E-P-A.
[00:08:52.880 --> 00:09:03.185]  They say the TTIP will create huge increases in parts and vehicle exports, as well as significant efficiencies for workforces on both sides of the Atlantic.
[00:09:03.245 --> 00:09:03.786]  Isn't that great?
[00:09:04.406 --> 00:09:10.509]  With these secret trade agreements, which we've not heard, we can trust their assertions that everybody's going to win.
[00:09:10.789 --> 00:09:17.892]  So it's going to be a great deal for everybody in Europe, and it's going to be a great deal for everybody in America, and it's going to be a great deal for everybody in Asia.
[00:09:17.912 --> 00:09:19.793]  Of course, not everybody is going to win.
[00:09:20.273 --> 00:09:20.773]  They know that.
[00:09:21.273 --> 00:09:24.175]  They know that they're going to export our jobs to Asia.
[00:09:24.395 --> 00:09:28.196]  They're going to export the European jobs to Asia as well as part of this.
[00:09:28.437 --> 00:09:31.138]  But they tell everybody that this is going to be more efficient.
[00:09:31.798 --> 00:09:34.640]  Well, it's going to be more efficient for the corporations.
[00:09:34.700 --> 00:09:39.444]  It's not going to be more efficient for the workers who are going to have their jobs exported.
