[00:00:19.557 --> 00:00:21.618]  Welcome to the InfoWars Nightly News.
[00:00:21.658 --> 00:00:23.859]  Today's date is Monday, March 9th, 2015.
[00:00:24.019 --> 00:00:26.880]  I'm your host Rob Due and here's a look at what's coming up tonight.
[00:00:32.298 --> 00:00:34.319]  You pay to be spied on, you're like one of a kind!
[00:00:34.339 --> 00:00:35.999]  Your info can be used against you!
[00:00:36.039 --> 00:00:38.360]  The bad people want your info!
[00:00:38.460 --> 00:00:39.420]  What is your problem?! !
[00:00:59.983 --> 00:01:12.412]  Normally with the nightly news we start off with the biggest world earth shaking news and work our way back to maybe like a local level or different things that we see are issues here in the United States.
[00:01:12.912 --> 00:01:15.234]  And this time I wanted to reverse that and we're actually going to start off
[00:01:15.894 --> 00:01:21.178]  Here with issues internally, specifically with political correctness and where it's gone.
[00:01:21.598 --> 00:01:29.623]  Now, I'm going to get into a lot of racial things here and so bear with me as I go through a series of articles and hopefully you will see my point at the end.
[00:01:29.643 --> 00:01:32.785]  But I want to start off with an article from the Daily Mail.
[00:01:33.306 --> 00:01:35.307]  We don't have room for racists and bigots here.
[00:01:35.427 --> 00:01:41.671]  Oklahoma College President calls on the SAE frat brothers to drop out as new video of racist chant emerges.
[00:01:42.512 --> 00:01:53.940]  President of the University of Oklahoma has condemned the Sigma Alpha Epsilon fraternity for a racist chant that emerged this weekend and vowed to discipline the students involved but stopped short of saying they would be expelled from the university.
[00:01:54.560 --> 00:02:02.125]  And this was a controversy that started due to a piece of video that's less than 20 seconds long and it's got a whole bunch of guys on a party bus.
[00:02:02.145 --> 00:02:03.526]  I think there's some women in there as well.
[00:02:03.886 --> 00:02:04.967]  And this is what they're singing.
[00:02:05.467 --> 00:02:09.429]  And I'm not, we're not going to play the video, but I want to actually tell you what they're singing.
[00:02:09.489 --> 00:02:15.971]  As one tuxedo-clad brother gleefully sings, you can hang him from a tree, but he'll never sign with me.
[00:02:16.852 --> 00:02:20.353]  There will never be a N word in SAE.
[00:02:20.773 --> 00:02:26.175]  And stands up and waves his hands in front of a cell phone camera, attempting to stop the filming of the shameful song.
[00:02:27.976 --> 00:02:31.798]  Obviously despicable, distasteful, grotesque, and yes, you don't want that.
[00:02:31.838 --> 00:02:35.581]  And I kind of applaud the university president for taking such drastic action.
[00:02:36.201 --> 00:02:41.464]  One thing, however, now by closing down the fraternity house, they've actually put a black man out of a job.
[00:02:42.064 --> 00:02:47.948]  So they had alumni are actually attempting to raise money for a black man who's worked as the cook for the fraternity for more than 10 years.
[00:02:48.008 --> 00:02:52.550]  Now, by taking that action to close down the fraternity house, he's unwittingly
