[00:00:19.585 --> 00:00:21.346]  Welcome to the InfoWars Nightly News.
[00:00:21.466 --> 00:00:23.446]  It's Tuesday, October 27th, 2015.
[00:00:23.546 --> 00:00:24.847]  I'm David Knight.
[00:00:25.047 --> 00:00:26.407]  Here are our top stories.
[00:00:30.108 --> 00:00:35.910]  Tonight, territory disputes raise tensions between the U.S.
[00:00:36.150 --> 00:00:36.830]  and China.
[00:00:37.670 --> 00:00:43.472]  Then, Texas Governor Greg Abbott tells the BLM to come and take it.
[00:00:44.463 --> 00:00:47.285]  And creepy tech is coming to a home near you.
[00:00:48.045 --> 00:00:51.827]  That's next, on the Info Wars Nightly News.
[00:00:53.108 --> 00:00:54.249]  But I mean, it's there.
[00:00:54.389 --> 00:00:55.930]  It's Wired Magazine, you name it.
[00:00:56.210 --> 00:00:57.310]  Wired Magazine headline.
[00:00:57.611 --> 00:00:58.591]  CIA director.
[00:01:00.072 --> 00:01:02.073]  Your dishwasher is spying on you.
[00:01:05.695 --> 00:01:08.257]  And I go on, and I say, hey,
[00:01:09.873 --> 00:01:13.139]  Everything is being engineered with spy grids in it.
[00:01:13.780 --> 00:01:16.225]  And the government admits they're watching and enlisting without warrants.
[00:01:17.527 --> 00:01:18.489]  And they start laughing at me.
[00:01:33.902 --> 00:01:43.288]  And it's that type of behavior that spurred me to do the research to develop a true nutraceutical formula that was designed to smooth out and help children focus.
[00:01:43.628 --> 00:01:46.250]  All of our children are hit with modern mind control.
[00:01:46.330 --> 00:01:49.672]  Television, music, fast food, GMOs, sugars, you name it.
[00:01:49.892 --> 00:01:55.916]  Young humans have not yet developed their nervous system and are being hammered daily by globalist concoctions.
[00:01:56.217 --> 00:02:01.060]  It's no wonder they can't focus and calm down and then are put on dangerous psychotropic drugs.
[00:02:01.340 --> 00:02:07.524]  Working with my team we set out to find the best formula with the highest quality ingredients that children would actually like and take.
[00:02:07.724 --> 00:02:15.209]  We worked with the leading manufacturer in nutritional supplements that are safe for children to bring you the most affordable and powerful calming formula out there.
[00:02:15.469 --> 00:02:22.734]  Introducing Child Ease with herbs and calming extracts like chamomile and lemon balm and essential nutrients that taste great.
[00:02:23.015 --> 00:02:26.477]  Obtain your Child Ease today at InfoWarsLife.com.
[00:02:26.617 --> 00:02:29.559]  That's Child Ease exclusively at InfoWarsLife.com.
[00:02:33.542 --> 00:02:42.688]  As if we needed another hotspot, now we have a conflict developing in the South China Sea between the United States and the government of China.
[00:02:42.728 --> 00:02:49.313]  But there's something that has been going on for quite some time, and we'll talk about how we got to this point and what is involved.
[00:02:49.533 --> 00:02:51.155]  Here's the article from Infowars.com.
[00:02:51.195 --> 00:02:53.676]  China is not frightened to fight a war with the U.S.
[00:02:54.177 --> 00:02:55.758]  after a warship incident.
[00:02:55.798 --> 00:02:56.519]  This is what a
[00:02:57.399 --> 00:02:58.080]  I think so.
[00:03:14.230 --> 00:03:17.312]  Now, this was a guided missile destroyer, the USS Lassen.
[00:03:17.752 --> 00:03:26.138]  It violated a 12 nautical mile zone that China claims around Subi and Mischief Reefs in the Spratly Archipelago yesterday.
[00:03:26.198 --> 00:03:36.885]  Now, understand, these islands that they passed within 12 miles of are man-made islands, made by the Chinese government, built on top of coral reefs, and we'll give you more information about that in just a moment.
[00:03:37.285 --> 00:03:47.652]  But they point out, experts have warned that an accidental collision between aircraft, similar to a 2001 incident, which led to an international controversy, could spark a deadly conflict.
[00:03:47.692 --> 00:03:51.014]  Yeah, you know, maybe something like the Gulf of Tonkin.
[00:03:51.314 --> 00:03:54.076]  That was close to the South China Sea.
[00:03:54.096 --> 00:03:55.878]  We're going to look at the geography in just a moment.
[00:03:56.438 --> 00:03:59.540]  That was the pretext for the Vietnam War.
[00:03:59.840 --> 00:04:01.561]  That was how Lyndon Johnson used it.
[00:04:01.701 --> 00:04:02.362]  Listen to this clip.
[00:04:05.947 --> 00:04:17.395]  And we have declared war on tyranny and aggression.
[00:04:18.315 --> 00:04:27.101]  If this little nation goes down the drain and can't maintain her independence, ask yourself what's going to happen to all the other little nations.
[00:04:28.382 --> 00:04:31.184]  So, what's going to happen to all those other little tiny nations?
[00:04:31.524 --> 00:04:32.225]  Well, we know now.
[00:04:32.805 --> 00:04:47.356]  We lost the war, Vietnam went Chinese, and as Robert McNamara, when he admitted that the Gulf of Tonkin was a false flag, he also said that the Vietnamese told him when he met with him decades later, there never was any domino theory.
[00:04:47.396 --> 00:04:54.201]  They said, we have always fought the Chinese for our independence, and they are now, even though they're both communist nations.
[00:04:54.821 --> 00:05:04.308]  So now the United States evidently is taking the side of the Vietnamese government against China, even though the Vietnamese government is a communist.
[00:05:05.088 --> 00:05:05.929]  Well, what's behind this?
[00:05:05.969 --> 00:05:07.670]  Who's acting provocatively here?
[00:05:07.710 --> 00:05:11.392]  Well, I would say that both nations are acting provocatively.
[00:05:11.793 --> 00:05:19.838]  And as Watson's article pointed out, experts have said that we are at the closest point to war between China and the United States that we've been in 20 years.
[00:05:20.218 --> 00:05:23.521]  Let's take a look at what's going on here in the South China Sea.
[00:05:24.181 --> 00:05:31.445]  Now the diplomat points out, since 2011 both China and Vietnam have both asserted conflicting claims to the South China Sea.
[00:05:31.505 --> 00:05:37.049]  Beijing claims 90% of the South China Sea as its exclusive economic zone.
[00:05:37.609 --> 00:05:50.677]  They reportedly have moved oil rigs into disputed areas, they've dredged, they've occupied parts of the disputed Paracel Islands, they've constructed at least one and potentially multiple airstrips for military use around the Spratly Islands.
[00:05:51.497 --> 00:05:55.301]  Even though this is called the South China Sea, we're going to take a look at the geography of this.
[00:05:55.841 --> 00:05:57.243]  It is not close to China.
[00:05:57.263 --> 00:06:00.526]  That's like saying that the Gulf of Mexico all belongs to Mexico.
[00:06:00.846 --> 00:06:05.591]  They also pointed out that Vietnam has also tried to use oil exploration to claim a disputed area of the sea.
[00:06:05.971 --> 00:06:09.375]  Reportedly has rammed Chinese vessels in disputed waters.
[00:06:10.367 --> 00:06:20.073]  For much of the 1990s and 2000s, China's government, although never relinquishing long-standing claims of the South China Sea, took a less assertive approach.
[00:06:20.113 --> 00:06:26.536]  Yet, in the past five years, China has reasserted claims to roughly 90% of the sea, as we pointed out.
[00:06:27.097 --> 00:06:27.537]  The U.S.
[00:06:27.577 --> 00:06:34.341]  Geological Survey estimates that the sea contains as much as 290 trillion cubic feet of natural gas.
[00:06:34.881 --> 00:06:37.782]  So there's a lot of energy to be exploited out of that area.
[00:06:38.002 --> 00:06:44.244]  They also point out the South China Sea accounts for about one-tenth of the entire annual global fish count.
