[00:00:19.431 --> 00:00:21.512]  Welcome to the InfoWars Nightly News.
[00:00:21.552 --> 00:00:25.174]  It is Friday, April 3rd, 2015 and I'm Leanne McAdoo.
[00:00:25.494 --> 00:00:26.834]  Here are tonight's top stories.
[00:00:32.418 --> 00:00:34.880]  The hypocrisy of the Iran agreement.
[00:00:35.440 --> 00:00:39.203]  Then, a victim of Cuba's internment camp speaks out.
[00:00:39.804 --> 00:00:43.026]  And is it entertainment or predictive programming?
[00:00:43.246 --> 00:00:46.909]  That's next on the InfoWars Nightly News.
[00:00:47.430 --> 00:00:49.011]  I got one that can see.
[00:00:49.071 --> 00:00:50.672]  Get in there and deal with him right now.
[00:00:50.792 --> 00:00:51.233]  Scanning.
[00:00:52.113 --> 00:00:52.874]  Control.
[00:00:53.555 --> 00:00:55.636]  Manipulate scientific data.
[00:00:55.696 --> 00:00:56.177]  Takeover.
[00:00:56.237 --> 00:00:56.577]  Blast.
[00:00:56.617 --> 00:00:57.097]  Control.
[00:00:57.117 --> 00:00:57.658]  World government.
[00:00:59.284 --> 00:01:12.027]  The United States, together with our allies and partners, has reached a historic understanding with Iran, which, if fully implemented, will prevent it from obtaining a nuclear weapon.
[00:01:13.147 --> 00:01:17.288]  The Islamic Republic of Iran has been advancing its nuclear program for decades.
[00:01:18.589 --> 00:01:26.170]  Today, after many months of tough, principled diplomacy, we have achieved the framework for that deal.
[00:01:27.591 --> 00:01:28.631]  And it is a good deal.
[00:01:29.633 --> 00:01:38.257]  Well just hours after President Obama trotted out to give that formal announcement, some cracks began to emerge in this preliminary negotiation.
[00:01:38.697 --> 00:01:51.002]  Now the United States, they immediately insisted in public statements and a fact sheet that they released that the sanctions on the country would be suspended or phased out over time.
[00:01:51.682 --> 00:01:53.343]  After a final deal is inked.
[00:01:53.744 --> 00:02:00.188]  And they said they'd also be leaving in place any possible punishing actions if Iran were to renege on the deal.
[00:02:00.708 --> 00:02:11.416]  But just a few hours after that, Iran's foreign minister, who was the country's chief representative at these talks, suggested on Twitter that that's not what he agreed to.
[00:02:11.916 --> 00:02:17.340]  And he kept tweeting things out like, the sanctions are to be terminated without delay.
[00:02:17.420 --> 00:02:19.642]  We would see these sanctions lifted immediately.
[00:02:20.362 --> 00:02:31.252]  Now, when asked about this, the State Department spokesperson Marie Harf said, oh, well, I don't know what, you know, I don't know what their misrepresentation are that they're telling to their citizens.
[00:02:32.052 --> 00:02:41.381]  She said she doesn't know what Iran might have claimed in their own fact sheet because she doesn't speak Farsi, which is obviously the native language there in Iran.
[00:02:41.901 --> 00:02:46.345]  I don't speak Farsi either, but I can read those tweets, which are right there in English.
[00:02:46.945 --> 00:02:51.409]  This is what he is immediately saying, countering the claims made by President Obama.
[00:02:52.450 --> 00:03:00.877]  She also went on to say that she was not really concerned about how the country would sell the plan to its citizens.
[00:03:01.437 --> 00:03:09.942]  So, should we be concerned about how our president is selling the plan to this nation's citizens?
[00:03:10.522 --> 00:03:14.244]  Now, basically, who is telling the truth about this deal?
[00:03:14.264 --> 00:03:16.265]  It seemed to have popped up out of nowhere.
[00:03:17.246 --> 00:03:23.969]  An about face was made practically overnight about making these nuclear negotiations with Iran.
[00:03:24.390 --> 00:03:29.833]  Now, Phyllis Benes says that forces aligned in opposition to this Iranian agreement,
[00:03:30.733 --> 00:03:48.608]  What is threatened by an agreement like this is not the possibility of an Iranian nuclear weapon.
[00:03:48.769 --> 00:03:50.170]  All 16 of the U.S.
[00:03:50.910 --> 00:03:58.257]  intelligence agencies agree that Iran has not even made the decision to try to build a nuclear weapon, let alone have the ability to do so right away.
[00:03:58.957 --> 00:04:04.383]  But it's the fear that number one it challenges Israel's nuclear hegemony in the region.
[00:04:04.904 --> 00:04:08.748]  Israel right now is the only nuclear weapons country in the region.
[00:04:09.208 --> 00:04:18.719]  So Israel is obviously voicing their opinion that this is a move toward giving Iran nuclear weapons and obviously we know the implications of what that could have for the region.
