[00:00:06.721 --> 00:00:07.361]  Big Brother.
[00:00:08.041 --> 00:00:09.062]  Mainstream media.
[00:00:09.802 --> 00:00:10.902]  Government cover-ups.
[00:00:11.563 --> 00:00:12.363]  You want answers?
[00:00:13.143 --> 00:00:14.043]  Well, so does he.
[00:00:14.683 --> 00:00:18.345]  He's Alex Jones on the GCN Radio Network.
[00:00:18.885 --> 00:00:22.926]  And now, live from Austin, Texas, Alex Jones.
[00:00:27.040 --> 00:00:44.573]  Four years ago, when the West, backed by NATO, went into Libya, overthrew it, and turned the country over to Al-Qaeda and Saudi Arabian-backed groups, we predicted we'd start seeing jihad attacks in the West, threats to shoot down jetliners with these stolen Stinger missiles, and more.
[00:00:45.774 --> 00:00:51.178]  What I didn't expect with the Wahhabist, globalist, shadow armies,
[00:00:52.540 --> 00:01:07.503]  Was for them to then have them lead giant exoduses out of North Africa, the Middle East, and other areas in through Turkey, who then shuttles everyone to the borders of Eastern and Western Europe.
[00:01:08.063 --> 00:01:10.543]  I mean, that is so bold!
[00:01:12.364 --> 00:01:19.465]  And then to have the media with a straight face in unison from the UK to Germany to France to Sweden to Canada to the US to say,
[00:01:20.470 --> 00:01:22.771]  It's our job to take millions of people.
[00:01:24.011 --> 00:01:25.431]  It's your job to pay for it.
[00:01:26.492 --> 00:01:27.572]  The West is evil.
[00:01:28.832 --> 00:01:30.893]  We need to pay for everything.
[00:01:32.514 --> 00:01:37.495]  And then Donald Trump comes out two days ago and says, yeah, we got to take them.
[00:01:37.555 --> 00:01:38.555]  Merkel's doing a great job.
[00:01:38.975 --> 00:01:40.276]  He's since backpedaled.
[00:01:41.516 --> 00:01:44.197]  And we have that video.
[00:01:45.623 --> 00:01:47.489]  That we're going to be playing here.
[00:01:47.530 --> 00:01:50.560]  In fact, I know you gave it to me, but can I have another video list?
[00:01:50.600 --> 00:01:51.222]  I can't find it.
[00:01:51.644 --> 00:01:51.965]  Thank you.
[00:01:53.516 --> 00:01:57.577]  And that ties into this story that's the top story on InfoWars.com.
[00:01:57.617 --> 00:02:01.998]  Hashtag winning 50 spies go public.
[00:02:02.658 --> 00:02:04.598]  Blow the whistle and report on ISIS.
[00:02:05.458 --> 00:02:12.220]  They say that ISIS is being basically protected, that the reports are being altered by higher-ups.
[00:02:12.240 --> 00:02:18.221]  They're fixing the intelligence to claim that ISIS isn't spreading or that ISIS isn't run by the West.
[00:02:20.842 --> 00:02:21.442]  Absolutely.
[00:02:21.602 --> 00:02:38.669]  ISIS is run by the West and Julian Assange has now put out the documents, which I wish he'd done years ago, that before the Arab Spring was launched by the West and by the Obama administration, to put radical Islamists in everywhere and then flood Europe.
[00:02:38.709 --> 00:02:40.690]  We now see the full master plan.
[00:02:44.807 --> 00:02:50.629]  That if you go back, they were planning to topple Assad using Al-Qaeda grips even before that.
[00:02:51.650 --> 00:02:53.571]  And that has now been released by WikiLeaks.
[00:02:53.631 --> 00:03:04.135]  I mean, you can just see the full garment now, the full cut of it, and it's now on the runway, fully animated, we now see their full plan.
[00:03:05.836 --> 00:03:11.298]  Truly, diabolical, beyond a James Bond movie, and all admitted
[00:03:12.619 --> 00:03:19.921]  But the public is so unconscionably politically, economically, culturally illiterate.
[00:03:20.521 --> 00:03:21.421]  We have no culture.
[00:03:23.122 --> 00:03:27.503]  Boy, they sure got us on the hook with John Wayne and I Love Lucy and stuff like that.
[00:03:27.523 --> 00:03:33.284]  And then once we had the, you know, public on the hook, we were going down the rat hole.
[00:03:34.484 --> 00:03:37.445]  Because once that unfolded, it was basically over.
[00:03:38.646 --> 00:03:40.306]  The sky was the limit.
[00:03:42.706 --> 00:03:44.007]  Once the hook was in our mouth.
[00:03:44.107 --> 00:03:50.189]  Sure, a worm's big and juicy and nutritious if you're a bass or a perch or a catfish.
[00:03:51.050 --> 00:04:00.433]  But once you bite into that worm, you find out there's cold, hard steel, a big barb on the end, and it goes right through your lip, right underneath your jaw, and you're caught.
[00:04:01.294 --> 00:04:05.335]  And then you're hauled up into a whole nother atmosphere, a whole nother world.
[00:04:06.516 --> 00:04:07.656]  And you're on the dinner table.
[00:04:09.551 --> 00:04:18.817]  And I look at the public raised by television, didn't have parents that were into geopolitics, didn't have parents into history, didn't have parents that took them places and educated them.
[00:04:19.098 --> 00:04:20.238]  They have no culture.
[00:04:20.298 --> 00:04:23.060]  These are empty, hollow men and women.
[00:04:24.061 --> 00:04:32.447]  And into that emptiness they now pour total racism, everyone hating each other, attacks on language as if language is evil itself.
[00:04:33.444 --> 00:04:40.131]  Just total cult Ingsoc 1984 over-the-top brainwashing.
[00:04:40.771 --> 00:04:42.293]  Except 1984 is a book.
[00:04:43.254 --> 00:04:43.934]  This is real.
[00:04:46.557 --> 00:04:48.379]  I mean, it is so diabolical.
[00:04:49.980 --> 00:04:54.225]  And the globalists will keep doing it as long as they think they're immune from justice.
[00:04:54.765 --> 00:04:57.148]  No one is immune from justice.
[00:05:00.863 --> 00:05:04.444]  ISIS has demanded that Syrian Christians pay an Islam tax.
[00:05:04.824 --> 00:05:07.045]  This is being reported by WorldNetDaily.
[00:05:07.766 --> 00:05:19.630]  ISIS terrorists gathered together dozens of Christian men in Syria and told them either to pay a Sharia-inspired tax and sign on to a list of faith-based restrictions or pay a penalty that could include the loss of life.
[00:05:20.270 --> 00:05:28.313]  Among the restrictions, Christians cannot own guns, build places of worship, show their crosses in public or even ring church bells.
[00:05:29.013 --> 00:05:36.517]  The terrorists put forth their demands to Christians in a town that used to be dominated by the Christian faith, but has been taken over by radical Muslims.
[00:05:37.198 --> 00:05:44.662]  And while many followers of Islam will condemn these actions, numerous people in power continue to fund groups like ISIS and Al-Qaeda.
[00:05:45.382 --> 00:05:54.878]  Whether it's airdropping grenades or leaving behind billions of dollars worth of vehicles that they can use against us, these terrorist groups always seem to find the best equipment somewhere.
[00:05:55.398 --> 00:05:58.924]  You can find more reports on InfoWars.com.
