[00:00:19.963 --> 00:00:21.887]  Welcome to the Info Wars Nightly News.
[00:00:21.948 --> 00:00:25.937]  It is Friday, September 25th, 2015 and I'm Leanne McAdoo.
[00:00:26.137 --> 00:00:27.480]  Here is a look at what's coming up tonight.
[00:00:30.714 --> 00:00:54.742]  Tonight, the Obama White House has directed an FBI task force to put Alex Jones and the Infowars operation under surveillance in anticipation of a potential raid, as the Obama regime's persecution of journalists has led many to characterize his administration as the most hostile towards the free press in modern history.
[00:00:55.082 --> 00:00:58.883]  Meanwhile, Facebook censors one of our Infowars posts.
[00:00:59.543 --> 00:00:59.903]  Again.
[00:01:00.144 --> 00:01:07.590]  Plus, Speaker John Boehner, under pressure from conservatives in his own party, announced his resignation today.
[00:01:08.310 --> 00:01:09.551]  Put it back on screen.
[00:01:10.472 --> 00:01:14.375]  I certainly don't want the institution to go through this.
[00:01:14.435 --> 00:01:15.616]  He's got the tissue out.
[00:01:15.957 --> 00:01:20.760]  All that plus much more, up next on the InfoWars Nightly News.
[00:01:58.996 --> 00:02:00.137]  Knockout is back.
[00:02:00.478 --> 00:02:11.591]  If you want a product that has 10 known ingredients that naturally get your body to relax, your brain to relax, so you get deep restful sleep, Knockout's it.
[00:02:11.992 --> 00:02:13.694]  Infowarslife.com.
[00:02:14.174 --> 00:02:15.296]  You take one or two of these.
[00:02:16.517 --> 00:02:19.800]  And it just is really clean, restful sleep is what the reviews are.
[00:02:20.141 --> 00:02:21.222]  It's what I've experienced.
[00:02:21.662 --> 00:02:23.964]  And it just synergistically puts everything in there.
[00:02:23.984 --> 00:02:25.526]  Visit InfoWarsLife.com.
[00:02:25.686 --> 00:02:27.067]  That's InfoWarsLife.com.
[00:02:27.227 --> 00:02:27.648]  Or call 888-253-3139.
[00:02:33.232 --> 00:02:37.293]  We are in an information war and we are losing that war.
[00:02:38.473 --> 00:02:42.595]  And they are indeed losing the information war thanks to the internet.
[00:02:42.975 --> 00:02:53.239]  Now we have seen a crackdown on all sorts of sites reporting truthful news on everything from GMOs to exposing the fact that dead photos of children are used to push an agenda.
[00:02:53.579 --> 00:02:57.240]  Well now, Obama's war on the free press escalates.
[00:02:57.780 --> 00:03:11.687]  Now, a source has told Alex Jones yesterday that the Obama White House has directed an FBI task force to put Alex Jones and the Infowars operation under surveillance in anticipation of a potential raid.
[00:03:12.188 --> 00:03:15.950]  Now, Jones was first contacted about a year ago by a source within the FBI
[00:03:16.610 --> 00:03:21.353]  Who informed him that InfoWars was being kept under close surveillance by the federal government.
[00:03:21.793 --> 00:03:35.361]  Well now, a different source is saying that meetings have already taken place where FBI agents have openly expressed their confidence that they will find something with which to go after Alex Jones, even if it means framing him.
[00:03:36.081 --> 00:03:54.164]  Now, in light of the Lois Lerner scandal, where conservative groups were deliberately targeted by the IRS, the feds are keen to not make this process look like a political persecution, so they're likely to have it spearheaded by the Federal Trade Commission and be related to the InfoWars sale of health supplements
[00:03:54.645 --> 00:03:57.166]  This is according to Alex Jones.
[00:03:57.606 --> 00:04:03.228]  Now coming up, Alex Jones is going to be breaking this story down in its entirety, but this type of thing happens a lot.
[00:04:03.808 --> 00:04:05.609]  We've seen it happen with Dinesh D'Souza.
[00:04:06.369 --> 00:04:17.374]  Back in 2007, the Dallas Mavericks' Mark Cuban was also threatened by the SEC for his involvement in a controversial political documentary that would have been embarrassing for the White House.
[00:04:17.754 --> 00:04:20.755]  So these agencies are used as government goons
[00:04:21.135 --> 00:04:25.639]  To push this agenda and let's face it, Obama is sick and tired of info wars.
[00:04:25.959 --> 00:04:33.805]  We've been exposing his false flags left and right and we have seen his dogs coming after us like Mark Zuckerberg.
[00:04:34.126 --> 00:04:45.875]  Now you'll recall that Zuckerberg was taking these big time meetings at the White House after it was determined that Facebook would be controlling the internet and aggregating the news that you are able to read.
[00:04:46.355 --> 00:04:46.796]  We've seen
[00:04:47.276 --> 00:04:47.616]  I think so.
[00:05:05.703 --> 00:05:09.025]  Amnesty, because he wants to bring in all these low-paid workers.
