[00:00:19.810 --> 00:00:21.931]  Welcome to the InfoWars Nightly News.
[00:00:21.971 --> 00:00:26.673]  It is Monday, February 23rd, 2015, and I'm Leanne McAdoo.
[00:00:27.253 --> 00:00:33.976]  Well, a Saudi newspaper is claiming that Islamic State might be getting its hands on Libya's chemical weapons.
[00:00:34.396 --> 00:00:36.297]  But there's just one problem with that.
[00:00:36.717 --> 00:00:44.340]  The New York Times already reported more than a year ago that the last of Colonel Gaddafi's chemical weapons had been destroyed.
[00:00:45.100 --> 00:00:50.443]  The newspaper reported on February 2nd of 2014 that the U.S.
[00:00:50.483 --> 00:01:03.009]  and Libya used a transportable oven technology to destroy hundreds of bombs and artillery rounds filled with the deadly mustard agent, which American officials had feared could fall into the hands of terrorists.
[00:01:03.649 --> 00:01:12.135]  Now, of course, now that the U.S.-trained and Gulf-Emirate-funded Islamic State has threatened to take over Libya in the wake of U.S.'
[00:01:12.095 --> 00:01:24.644]  's invasion of the North African nation, the London-based Arabic newspaper Asharq al-Assad says that the chemical weapons remain in Libya and they are in danger of falling into the hands of the Islamic State.
[00:01:25.104 --> 00:01:30.488]  Now, this newspaper is a media asset that's controlled by the Saudi royal family.
[00:01:30.508 --> 00:01:32.910]  Hmm, so no worries about propaganda there.
[00:01:33.630 --> 00:01:43.033]  The Times of Israel reports extremist militias in Libya have taken over stashes of chemical weapons which belong to the late ruler Muammar Gaddafi.
[00:01:43.434 --> 00:01:54.638]  The sources expressed concern that the non-conventional weaponry, which included mustard gas and sarin gas, could find its way into the hands of Islamic State fighters.
[00:01:55.158 --> 00:02:00.420]  Now this is in stark contrast to what the New York Times reported just over a year ago.
[00:02:01.300 --> 00:02:20.762]  They said, the disposal of the last of Libya's chemical weapons closes a chapter that Colonel Gaddafi began in early 2004 when his government turned over a vast cache of nuclear technology and chemical stockpiles to the U.S., to Britain, and to other nuclear inspectors.
[00:02:21.303 --> 00:02:30.029]  So it looks like we are witnessing another round of weapons of mass destruction, of course, to get people behind going and attacking the Islamic State.
[00:02:30.389 --> 00:02:36.953]  They've got to ramp up these chemical weapons that the New York Times reported a year ago no longer exist.
[00:02:38.814 --> 00:02:46.159]  Of course the media has been really hyping up in the last few weeks how ISIS is going to use Libya as the gateway into Europe.
[00:02:46.459 --> 00:02:53.624]  So this is just even going to further be the whole chemical weapons claim, the whole ruse they can use to ramp up the fear even further.
[00:02:54.384 --> 00:02:56.806]  And another thing that the mainstream media is hyping up
[00:02:57.686 --> 00:03:03.532]  ...is the supposed terror threat now facing us here in America at malls across America.
[00:03:03.892 --> 00:03:08.897]  The Department of Homeland Security Secretary Jay Johnson made the media rounds this weekend.
[00:03:08.937 --> 00:03:18.867]  He was warning shoppers at the Mall of America to be particularly careful after a terror group singled out this Minnesota supermall for attacks.
[00:03:19.568 --> 00:03:28.974]  A law enforcement official, however, reacted to Johnson's remarks saying, there's no indication of an actual threat against any malls in the U.S.
[00:03:29.614 --> 00:03:30.394]  And another D.H.
[00:03:30.434 --> 00:03:37.659]  official clarified Johnson's remarks later in the morning saying, Secretary Johnson didn't say that they should not go to the mall.
[00:03:38.079 --> 00:03:42.922]  He just told shoppers to be extra vigilant and that security was increased.
[00:03:43.502 --> 00:03:53.966]  So here we have the Department of Homeland Security just casually saying, oh, you know, you might just want to just be cautious over some terror attacks at the mall, but go ahead and go to the mall.
[00:03:54.247 --> 00:03:56.908]  So why would he just so casually throw that out there?
[00:03:57.248 --> 00:04:01.670]  Well, of course, we've been seeing it just running in cycle all over this weekend.
[00:04:01.690 --> 00:04:06.852]  And on the mainstream news, it makes for great news to say that there is a terror threat at the mall.
[00:04:07.492 --> 00:04:14.195]  But it's also conveniently timed with the fact the Department of Homeland Security is set to have their funding expire.
[00:04:14.975 --> 00:04:27.660]  Now Republicans, as you'll recall, held off on funding the Department of Homeland Security in that huge Cromnibus bill that they passed at the dead of night this past winter that they had to pass or the whole government was going to shut down.
[00:04:28.220 --> 00:04:32.604]  But they held off funding the DHS to use it as sort of a bargaining tool.
[00:04:32.984 --> 00:04:44.415]  Now Republicans are saying that any bill funding the DHS has to include a rolling back of Obama's unconstitutional executive amnesty actions that he took on immigration.
[00:04:44.435 --> 00:04:47.538]  And of course, Dems aren't having any part of it.
[00:04:48.138 --> 00:05:04.813]  Now, the administration claims that the agency's increased funding is necessary to protect the homeland, but records show that the DHS has continued to increase its spending on furniture and office makeovers as its budget has been increased.
[00:05:05.374 --> 00:05:09.197]  Now, this is a review of records on the official government spending website.
[00:05:10.038 --> 00:05:21.404]  By the Washington Free Beacon, they show that the agency has spent nearly $150 million on office furniture and makeovers since Obama took office.
[00:05:21.444 --> 00:05:22.825]  This is the fiscal years 2010 through 2014.
[00:05:26.067 --> 00:05:32.131]  Each year under the Obama administration, DHS funding has been increased.
[00:05:32.552 --> 00:05:44.280]  But Jay Johnson is going on five talk shows on Sunday just to warn America that the security, the national security of the country is at risk, so we must fund the DHS.
[00:05:45.000 --> 00:05:48.682]  Meanwhile, the borders are wide open.
[00:05:49.042 --> 00:05:54.904]  Borders are wide open and our Texas governor is actually using taxpayer dollars to fix that situation.
[00:05:55.324 --> 00:06:02.987]  Now, Texas Governor Greg Abbott says that more than 20,000 illegal immigrants have crossed into Texas since the beginning of the year.
[00:06:03.428 --> 00:06:13.932]  Abbott said on the CBS show Face the Nation that since January 1st, we have had more than 20,000 people come across the border apprehended, unauthorized.
[00:06:14.272 --> 00:06:16.313]  The problem is not going away.
[00:06:16.493 --> 00:06:20.014]  And of course, those are just the 20,000 people that have been apprehended.
[00:06:20.114 --> 00:06:23.955]  Who knows how many people made it across without being apprehended.
[00:06:24.755 --> 00:06:32.618]  Abbott said he's going to up the ante, adding more than 500 more DPS officers, more Texas Rangers, more technology.
[00:06:32.878 --> 00:06:41.441]  But he's going to be using Texas taxpayer dollars to secure the border and do the job that the federal government isn't doing but must do.
[00:06:42.495 --> 00:06:48.516]  Abbott says that more than 800,000 illegal immigrants currently live in Texas alone.
