[00:00:19.448 --> 00:00:21.191]  Welcome to the Infowars Nightly News.
[00:00:21.292 --> 00:00:21.953]  I'm David Knight.
[00:00:22.013 --> 00:00:22.855]  It's Monday, March 23rd, 2015.
[00:00:22.915 --> 00:00:23.856]  Here are our top stories.
[00:00:31.503 --> 00:00:39.270]  It's all a SIA, the Threat Fusion Centers, the militarization of police, military on the streets, TSA on the streets.
[00:00:39.790 --> 00:00:47.977]  It's all a conditioning program to train the American people to accept what is only normal in third world dictatorships.
[00:00:48.417 --> 00:00:51.960]  Will we allow our journey towards despotism and tyranny to be complete?
[00:00:52.520 --> 00:00:54.202]  Or will we turn the situation around?
[00:00:59.164 --> 00:01:07.087]  And speaking of and warning us about the dangers of a permanent standing military, James Madison, the author of the Bill of Rights, said this.
[00:01:07.127 --> 00:01:13.709]  He said, a standing military force combined with an overgrown executive will not long be safe companions for liberty.
[00:01:13.729 --> 00:01:15.089]  In other words, they're going to destroy liberty.
[00:01:15.329 --> 00:01:22.692]  And he goes on to say, the means of defense against foreign danger, standing armies, have always been the instruments of tyranny at home.
[00:01:23.797 --> 00:01:24.658]  Are we about to see that?
[00:01:24.698 --> 00:01:26.419]  Of course, we've had permanent wars.
[00:01:26.439 --> 00:01:28.420]  We've had a standing army since World War II.
[00:01:28.440 --> 00:01:29.260]  It's never stood down.
[00:01:30.001 --> 00:01:39.767]  And we have an executive who rules by executive order, unashamedly, getting more and more aggressive, more and more overgrown.
[00:01:40.851 --> 00:01:48.518]  And of course, it was Eisenhower who warned us in his parting speech saying that, yeah, we've always taken the military down after a conflict.
[00:01:48.538 --> 00:01:50.720]  We're not doing it now because of technology.
[00:01:51.081 --> 00:02:03.773]  But that very technology and the fact that we have a military-industrial complex that makes money off of that technology, and the fact that we have the research at universities and private corporations will be taken over.
[00:02:04.293 --> 00:02:04.893]  We're good to go.
[00:02:23.880 --> 00:02:25.821]  We see that it is still being rolled out.
[00:02:26.001 --> 00:02:34.686]  Alex Jones is going to talk about this in depth at the end of the program, but of course, today Stars and Stripes pushed back against the revelations that came out last week about Operation Jade Helm.
[00:02:35.106 --> 00:02:41.890]  They said that there's a slideshow that they can't verify whether or not that slide is really genuine or not.
[00:02:41.950 --> 00:02:42.190]  Really?
[00:02:42.470 --> 00:02:52.376]  Officials at USASOCOM were not able to immediately verify the authenticity of the slideshow because their computer firewalls prevented them from accessing the websites
[00:02:52.876 --> 00:02:53.897]  Where the document appeared.
[00:02:54.838 --> 00:02:57.360]  So they couldn't see Drudge Report, for example.
[00:02:58.040 --> 00:03:01.403]  They couldn't see Scribed, because that document is up on Scribed.
[00:03:01.463 --> 00:03:03.865]  It's not just our website that they're censoring.
[00:03:04.345 --> 00:03:09.789]  But of course, they could easily say and they could easily deny that that's not what was on there, but they didn't do that.
[00:03:10.370 --> 00:03:16.655]  And of course, they go on to say that they need to do this because they need to get out into new, challenging terrain.
[00:03:17.095 --> 00:03:20.138]  And so this needs to take place outside of military bases.
[00:03:21.172 --> 00:03:25.534]  Let me say again that when Joe Biggs and I went to Fort A.P.
[00:03:25.594 --> 00:03:31.697]  Hill and we walked around in the replica of an American city, that was not training for a foreign war.
[00:03:32.537 --> 00:03:38.460]  And they have replicas of American cities in other bases, like Camp Lejeune, which is more rural than the one at Fort A.P.
[00:03:38.500 --> 00:03:38.700]  Hill.
[00:03:38.740 --> 00:03:44.683]  That was really targeted more towards the kinds of structures that you'll see in a city and transportation infrastructure.
[00:03:45.203 --> 00:03:47.484]  The one in Camp Lejeune is more rural.
[00:03:48.004 --> 00:03:49.545]  They, however, have been training
[00:03:50.445 --> 00:03:51.946]  At the corner of 1st and Main.
[00:03:51.966 --> 00:03:57.251]  We stood there at a street that had street signs on it, said 1st and Main, had American everything.
[00:03:57.451 --> 00:03:59.552]  Traffic lights, everything was Americanized.
[00:03:59.572 --> 00:04:02.735]  This was not a foreign city where they're training.
[00:04:03.015 --> 00:04:06.458]  Now they want to get out, however, into the actual territory.
[00:04:06.738 --> 00:04:09.801]  And of course, this is all part of a PSYOP, as we were told.
[00:04:10.481 --> 00:04:17.967]  This was an effort to see who's going to be on their side, how they can get us accustomed to seeing the military with a very large footprint, a very large presence.
[00:04:18.207 --> 00:04:22.071]  We've seen this with mass military operations throughout large American cities.
[00:04:22.431 --> 00:04:27.535]  When they did this in L.A., they said, you know, you train under the scenario that you're going to be operating under.
[00:04:27.575 --> 00:04:30.898]  If you train, if you're going to be operating in the mountains, you train in the mountains.
[00:04:30.958 --> 00:04:34.301]  At the sea, you train at the sea, or at the shore, or in the desert.
[00:04:34.961 --> 00:04:40.604]  Or in a city with the cooperation and assistance of the police.
[00:04:40.824 --> 00:04:43.345]  I don't think they're going to get that when they go into Iran.
[00:04:43.605 --> 00:04:45.046]  But of course it is an information war.
[00:04:45.086 --> 00:04:52.149]  As they pointed out in AP, the NATO commander said that the West must fight, and in this particular case he's talking about Russia, they must fight Russia in an information war.
[00:04:52.169 --> 00:04:57.731]  He said the way to attack a false narrative is to drag the false premise into the light and expose it.
[00:04:58.691 --> 00:05:01.693]  Yes, but they don't, they're not interested in a debate.
[00:05:02.486 --> 00:05:04.507]  They don't want to address the issues.
[00:05:04.647 --> 00:05:06.187]  They don't want to address the concerns.
[00:05:06.207 --> 00:05:19.330]  And so they also have their surrogates in the media, the mainstream media, like Fox News coming out and warning people in Australia about how crazy it is for us to be concerned about these kinds of military operations.
[00:05:19.370 --> 00:05:20.731]  Doesn't that seem kind of strange to you?
[00:05:21.331 --> 00:05:24.673]  But of course, they're going to be doing that through regular Fox News as well.
[00:05:24.733 --> 00:05:25.633]  This is just the beginning.
[00:05:26.154 --> 00:05:34.378]  In thenews.com in Australia, they say, conspiracy, US special forces exercise said to be training for martial law and military coup.
[00:05:34.398 --> 00:05:37.220]  Now this, of course, appeared in Australia, Malaysia, elsewhere.
[00:05:37.740 --> 00:05:41.682]  They say that we're predicting that this is the beginning of a civil war.
[00:05:41.762 --> 00:05:42.362]  No, we're not.
[00:05:42.522 --> 00:05:46.104]  We're pointing out that they're taking their training to the next level.
[00:05:46.404 --> 00:05:50.987]  They've been working on unconventional warfare, on asymmetric warfare.
[00:05:51.447 --> 00:05:53.548]  They've been working on that in these centers.
[00:05:53.828 --> 00:05:57.210]  Asymmetric warfare is how you put down an insurgency in a country.
[00:05:57.870 --> 00:06:03.195]  That's against an indigenous population that doesn't have military arms, but it's still an uprising.
[00:06:03.656 --> 00:06:18.531]  And so when they have an asymmetric warfare center, and they create American cities, they're planning on putting down an uprising in American cities, an uprising of citizens who are not armed the same way that they are, but who are determined that their country is not going to be taken over again.
[00:06:18.931 --> 00:06:21.635]  They say, realistic practice makes perfect.
[00:06:21.655 --> 00:06:22.396]  Yes, of course it does.
[00:06:22.416 --> 00:06:24.579]  And you train where you're going to be fighting.
[00:06:25.340 --> 00:06:31.388]  And listen to the way that Fox News, represents in Australia, represents our website.
[00:06:32.089 --> 00:06:36.254]  They say, in a document detailing the US Army's plan to wage war on the American people,
[00:06:36.835 --> 00:06:40.937]  This is a screaming far-right blog, InfoWars.
[00:06:40.957 --> 00:06:42.638]  See, we're not even a news organization.
[00:06:42.678 --> 00:06:45.820]  We're just a screaming far-right blog.
[00:06:45.840 --> 00:06:47.621]  That's the way it's being put out there to the Australians.
[00:06:47.641 --> 00:06:56.626]  But of course, you have to look at this map, and as Paul Joseph Watson pointed out, they're not taking back any of the labels, labeling things as hostile.
[00:06:57.206 --> 00:07:06.273]  And when you look at the map, it corresponds very closely to the kinds of political colors and political orientations that we see in America.
[00:07:06.594 --> 00:07:09.696]  Red state, blue state, that they've been selling us for a very long time.
[00:07:10.036 --> 00:07:11.037]  That's the way that it's drawn.
[00:07:11.057 --> 00:07:15.481]  And of course, the redder the state, the more hostile in this SOCOM operation.
[00:07:16.221 --> 00:07:20.506]  Now, we also have shills that are not even in the mainstream media.
[00:07:20.606 --> 00:07:27.433]  Shills that are in think tanks and approaching and talking to conservatives, like the Heritage Foundation.
