[00:00:19.534 --> 00:00:21.515]  Welcome to the InfoWars Nightly News.
[00:00:21.575 --> 00:00:25.576]  It is Friday, April 17, 2015, and I'm Leigh Ann McAdoo.
[00:00:25.816 --> 00:00:27.516]  Here's a look at tonight's top stories.
[00:00:31.178 --> 00:00:35.599]  Tonight, the preparations for Jade Helm.
[00:00:36.339 --> 00:00:40.200]  Then, how the OKC bombing changed our country.
[00:00:40.780 --> 00:00:44.602]  And ISIS includes Joe Biggs in their propaganda campaign.
[00:00:45.122 --> 00:00:48.863]  That's next on the InfoWars Nightly News.
[00:00:49.690 --> 00:00:51.252]  And all you ISIS people threatening us?
[00:00:51.492 --> 00:00:52.954]  Hey, we're not a French newspaper.
[00:00:53.435 --> 00:00:53.675]  Okay?
[00:00:54.076 --> 00:00:54.777]  This is Texas.
[00:00:54.997 --> 00:00:55.818]  You want to threaten me?
[00:00:55.878 --> 00:00:56.980]  You can go straight to hell.
[00:00:57.040 --> 00:00:57.641]  You understand that?
[00:01:00.657 --> 00:01:11.859]  Well, WikiLeaks has released a trove of documents revealing how the government and entertainment corporations have teamed up to run a massive PSYOP against the American people.
[00:01:12.299 --> 00:01:27.602]  Now, these documents not only reveal a very cozy relationship between the Obama administration, the State Department, and the transnational entertainment company Sony, but they also show how these connections are tied to the military-industrial complex.
[00:01:28.482 --> 00:01:33.083]  So, WikiLeaks notes that Sony has the ability to influence the Trans-Pacific Partnership.
[00:01:33.524 --> 00:01:36.104]  They can impact laws and policies.
[00:01:36.745 --> 00:01:42.106]  But Sony's CEO, Michael Linton, is on the board of trustees of the RAND Corporation.
[00:01:42.486 --> 00:01:48.328]  So here we're seeing emails with RAND wanting to invite George Clooney and Kevin Spacey to some events.
[00:01:48.808 --> 00:01:54.730]  Linton offers to contact Valerie Jarrett, who we of course know is actually running the White House there.
[00:01:55.370 --> 00:02:01.016]  And Sony also reached out to Rand for advice regarding the North Korean film The Interview.
[00:02:01.036 --> 00:02:08.943]  So we remember how that was such a big scandal and the government used the Sony hack as a means to call for even more government intrusion.
[00:02:09.023 --> 00:02:15.530]  And then of course we've seen the results of that with the FCC now giving us an actually free and open internet.
[00:02:16.190 --> 00:02:20.033]  But most tellingly, we'll see here there's an email from Richard Stengel.
[00:02:20.093 --> 00:02:20.854]  He's the U.S.
[00:02:20.994 --> 00:02:25.798]  State Department Undersecretary for Public Diplomacy and Public Affairs.
[00:02:26.539 --> 00:02:34.986]  And it shows how the government enlisted Sony and other entertainment corporations in the propaganda war against ISIS and Russia.
[00:02:35.726 --> 00:02:38.748]  Uh, in the email he says, Michael, it was great to see you yesterday.
[00:02:38.768 --> 00:02:46.653]  As you can see, we have plenty of challenges encountering ISIL narratives in the Middle East and Russian narratives in Central and Eastern Europe.
[00:02:47.254 --> 00:02:55.919]  And he goes on to say, you know, there's so many people getting a skewed version of events, and it's not something that the State Department can handle on its own by any means.
[00:02:56.320 --> 00:03:03.845]  And he goes on to say how he would just love to get a, get a group of some really important people there in the entertainment industry to sit down and
[00:03:04.901 --> 00:03:07.562]  Get some media executives, see how they can respond.
[00:03:08.183 --> 00:03:14.666]  That would be conversation about ideas, content and production, about commercial possibilities.
[00:03:15.006 --> 00:03:19.729]  And he said, I promise you, it will be interesting, fun, and rewarding.
[00:03:20.109 --> 00:03:26.692]  So, of course, then Linton said that he would send this over to Walt Disney, Turner Broadcasting, 21st Century Fox.
[00:03:28.553 --> 00:03:29.834]  And, I mean, it goes on and on.
[00:03:29.854 --> 00:03:33.056]  There's another email there where a staffer is talking to the U.S.
[00:03:33.116 --> 00:03:43.102]  Ambassador to France, saying that they wanted to leverage the popularity of Sony's stars to promote the President's priorities and agenda overseas.
[00:03:43.482 --> 00:03:46.944]  So, absolutely just groundbreaking there.
[00:03:46.964 --> 00:03:57.671]  WikiLeaks says that this is absolutely going to stay in the public domain because it's important to the public people to see how the government and entertainment corporations are teaming up to run this PSYOP.
[00:03:58.211 --> 00:04:04.996]  I mean, our audience knows for sure that the entertainment industry has been co-opted and of course they push the agenda of the government.
[00:04:05.616 --> 00:04:14.002]  But it's really ironic, as we've seen this week, that former RT host Liz Wall was one of the professional
[00:04:14.602 --> 00:04:23.104]  Experts there at a congressional hearing basically talking about what to do to counter the weaponization of Russia's media.
[00:04:23.404 --> 00:04:36.067]  And of course she was specifically talking about RT and how, you know, people go to RT and it's like they've found a home for all these crazy conspiracy theorists to push back against the official narrative.
[00:04:36.987 --> 00:04:42.028]  You know, saying it was for people with fringe voices and extremists who want to fight the establishment.
[00:04:42.888 --> 00:04:51.573]  And this is why it's so ironic that this WikiLeaks, these documents have been released, because this is something that the United States has been doing for decades.
[00:04:51.853 --> 00:04:53.654]  They're still actively involved in.
[00:04:54.095 --> 00:05:00.358]  And in fact, that congressional hearing was about getting even more money to counter Russian's propaganda.
[00:05:00.378 --> 00:05:06.862]  I think $15 million, whereas they were only asking for $6 million to counter the ISIS narrative.
[00:05:06.882 --> 00:05:09.824]  So I guess maybe they have some help there with Sony.
[00:05:10.484 --> 00:05:15.885]  But all of this is thanks to the fact, thanks to the repeal of the Smith-Month Act.
[00:05:15.925 --> 00:05:16.785]  We reported on that.
[00:05:17.125 --> 00:05:18.746]  That happened in 2013.
[00:05:19.366 --> 00:05:26.607]  For all this time, allegedly, it was illegal for the State Department to broadcast any propaganda that was meant for overseas.
[00:05:27.087 --> 00:05:30.828]  They weren't allowed to propagate within the United States.
