[00:00:19.585 --> 00:00:21.226]  Welcome to the InfoWars Nightly News.
[00:00:21.306 --> 00:00:21.966]  I'm David Knight.
[00:00:22.126 --> 00:00:22.987]  It's Thursday, October 15, 2015.
[00:00:24.827 --> 00:00:26.028]  Here are our top stories.
[00:00:29.230 --> 00:00:37.914]  Tonight, a look back at Hillary Clinton's performance at the Democratic debate as she flip-flops and revises history.
[00:00:38.094 --> 00:00:41.796]  I'm a progressive, but I'm a progressive who likes to get things done.
[00:00:42.476 --> 00:00:44.737]  And I know how to find common ground.
[00:00:46.418 --> 00:00:49.599]  She doesn't want to use the S-word.
[00:00:49.619 --> 00:00:50.720]  Socialist.
[00:00:50.880 --> 00:00:58.724]  Then, start your Thursday off right, or left, with a little boogie-woogie from Bernie Sanders on the Ellen Show.
[00:00:59.164 --> 00:01:07.028]  Plus, the Pope is now asking for forgiveness after gay sex scandals have rocked the Vatican and Rome.
[00:01:07.248 --> 00:01:09.389]  It is inevitable that there will be scandals.
[00:01:09.650 --> 00:01:12.031]  And what will DARPA dream up next?
[00:01:12.611 --> 00:01:14.914]  Drones that vanish into thin air?
[00:01:15.355 --> 00:01:16.236]  That can't be good.
[00:01:16.577 --> 00:01:21.083]  All that plus much more coming up next on the InfoWars Nightly News.
[00:01:33.908 --> 00:01:43.291]  And it's that type of behavior that spurred me to do the research to develop a true nutraceutical formula that was designed to smooth out and help children focus.
[00:01:43.631 --> 00:01:46.192]  All of our children are hit with modern mind control.
[00:01:46.332 --> 00:01:49.673]  Television, music, fast food, GMOs, sugars, you name it.
[00:01:49.873 --> 00:01:55.915]  Young humans have not yet developed their nervous system and are being hammered daily by globalist concoctions.
[00:01:56.215 --> 00:01:58.736]  It's no wonder they can't focus and calm down.
[00:01:58.936 --> 00:02:01.058]  And then are put on dangerous psychotropic drugs.
[00:02:01.338 --> 00:02:07.523]  Working with my team, we set out to find the best formula with the highest quality ingredients that children would actually like and take.
[00:02:07.723 --> 00:02:15.209]  We worked with the leading manufacturer in nutritional supplements that are safe for children to bring you the most affordable and powerful calming formula out there.
[00:02:15.469 --> 00:02:22.735]  Introducing ChildEase with herbs and calming extracts like chamomile and lemon balm and essential nutrients that taste great.
[00:02:23.015 --> 00:02:26.497]  Obtain your ChildEase today at InfoWarsLife.com.
[00:02:26.618 --> 00:02:28.319]  That's ChildEase exclusively.
[00:02:28.979 --> 00:02:41.947]  One of the key things that came out of the debate two nights ago was the refusal of the other four candidates to challenge Hillary Clinton on anything.
[00:02:42.507 --> 00:02:50.012]  And as a result of that, we have seen the media, the Democrat leftist media, as well as the Democrat National Committee
[00:02:50.572 --> 00:02:58.316]  Coalesce around Hillary Clinton to try to keep Joe Biden, the only person who would really seriously challenge her, I think, to keep him out of the race.
[00:02:58.356 --> 00:03:04.999]  And of course, we saw Bernie Sanders dancing on the Ellen DeGeneres Show, basically dancing to Hillary's tune.
[00:03:05.039 --> 00:03:14.323]  That's what we saw in the debate, as he tried to deflect criticism away from her national security violations, just calling it her emails.
[00:03:14.383 --> 00:03:16.184]  He says he's sick of hearing about her emails.
[00:03:16.224 --> 00:03:17.885]  Well, I'm sick of seeing
[00:03:18.405 --> 00:03:22.007]  This being spun as something as trivial as her emails.
[00:03:22.127 --> 00:03:27.530]  This is about the new national religion in Washington and that is national security.
[00:03:28.011 --> 00:03:31.813]  Everything the government does is based on national security.
[00:03:32.033 --> 00:03:33.454]  Everything must be subordinate to it.
[00:03:33.574 --> 00:03:46.201]  Our rights, the rule of law, everything must be subordinate to national security and you have someone here who willfully violated national security for whatever purposes and she's not going to be held accountable and it's the candidates themselves
[00:03:46.642 --> 00:03:48.461]  Who are pushing away this criticism.
[00:03:49.062 --> 00:04:03.514]  Now today we saw from the Democrat National Committee a chairwoman who is not a chairwoman but a committee woman who is on that DNC committee saying that the party is clearing a path for Hillary because the women in charge want it that way.
[00:04:03.535 --> 00:04:04.535]  Well who would those women be?
