[00:00:19.622 --> 00:00:21.603]  Welcome to the InfoWars Nightly News.
[00:00:21.643 --> 00:00:25.604]  It is Friday, July 24th, 2015, and I'm Leigh Ann McAdoo.
[00:00:25.864 --> 00:00:27.524]  Here's a look at what's coming up tonight.
[00:00:31.906 --> 00:00:39.448]  Tonight, no time is wasted blaming conservative America for another gun-free zone murder.
[00:00:40.348 --> 00:00:44.690]  And author Jim Mars shares his research on population control.
[00:00:45.250 --> 00:00:49.031]  That's next on the InfoWars Nightly News.
[00:00:50.455 --> 00:00:53.896]  We're in a savage, toe-to-toe war, and guess what?
[00:00:53.996 --> 00:00:56.336]  We've got some good blows in with the truth.
[00:00:57.136 --> 00:01:01.177]  Fight with two daggers in our hands, and globalists are stumbling around bleeding all over the place right now.
[00:01:01.857 --> 00:01:04.798]  The problem is they're about to counter-offense, I can tell you right now.
[00:01:05.058 --> 00:01:19.401]  You gotta get in there, and we gotta deal with them politically, we gotta sever their head politically and expose them for the murdering, ghoulish, organized crime, narcotics trafficking, child molesting, absolute scum of the earth, garbage filth that these maggot-infested demons are!
[00:01:33.126 --> 00:01:45.836]  To celebrate the birth of our country and give a big thanks to all the Info Warriors out there, we are now offering free shipping on every item shipped out of the InfoWarsStore.com warehouse.
[00:01:46.216 --> 00:01:49.919]  That's free shipping on all t-shirts, books, and DVDs.
[00:01:50.439 --> 00:01:56.484]  Free shipping on Molon Lave and 1776 belt buckles, which are also 25% off while supplies last.
[00:01:58.385 --> 00:02:02.988]  Free shipping on all of our InfoWarsLife.com nutraceuticals.
[00:02:03.448 --> 00:02:10.272]  If it's in the InfoWarsStore.com warehouse, it's shipping for free, all during the month of July.
[00:02:10.793 --> 00:02:23.360]  It's our way of saying thanks to the true heart and soul of this operation, who stand beside us and support us as we wage an InfoWar for liberty and freedom for all.
[00:02:23.760 --> 00:02:27.823]  InfoWarsStore.com, free shipping for the month of July.
[00:02:32.301 --> 00:02:39.387]  Well, immediately in the wake of the Lafayette Theater shooting, we are seeing the left sharpening its claws for gun control.
[00:02:39.808 --> 00:02:45.513]  Quite funny, since that's not what we were hearing all last week when it was a Muslim shooter.
[00:02:45.873 --> 00:02:56.303]  Now, 59-year-old John Russell Hauser has been identified as the shooter in this, and we are seeing people rushing to Twitter demanding that, because of that,
