[00:00:00.784 --> 00:00:03.397]  You're listening to The Alex Jones Show!
[00:00:15.663 --> 00:00:16.304]  Big Brother.
[00:00:16.985 --> 00:00:18.006]  Mainstream media.
[00:00:18.747 --> 00:00:19.848]  Government cover-ups.
[00:00:20.509 --> 00:00:21.310]  You want answers?
[00:00:22.091 --> 00:00:22.992]  Well, so does he.
[00:00:23.633 --> 00:00:27.337]  He's Alex Jones on the GCN Radio Network.
[00:00:27.837 --> 00:00:31.882]  And now, live from Austin, Texas, Alex Jones.
[00:00:34.904 --> 00:00:36.045]  Welcome to the Alex Jones Show.
[00:00:36.105 --> 00:00:36.625]  I'm David Knight.
[00:00:36.665 --> 00:00:37.566]  I'll be your host today.
[00:00:37.966 --> 00:00:39.367]  We have a busy show.
[00:00:39.387 --> 00:00:45.951]  We've got Joe Biggs joining us to talk about Barrett Brown, and then we're going to talk to Barrett Brown from inside prison.
[00:00:46.231 --> 00:00:47.953]  That's going to happen in the second hour.
[00:00:48.433 --> 00:00:54.557]  We're also going to talk to Paul Joseph Watson about feminism, political correctness, the video that he did last week.
[00:00:54.757 --> 00:01:03.443]  Also, Anthony Gucciardi will be in studio talking to us about the FTC trying to assert its authority now over the Internet.
[00:01:03.763 --> 00:01:09.585]  It's just enough that we have one little empire building bureaucracy that wants to basically assert control over the internet.
[00:01:09.605 --> 00:01:13.206]  It doesn't matter about net neutrality, basically.
[00:01:13.786 --> 00:01:17.187]  They just want to get their authority established over the internet.
[00:01:17.227 --> 00:01:18.428]  That's why this is all happening.
[00:01:19.048 --> 00:01:21.210]  There's pushback against that in the Congress.
[00:01:21.230 --> 00:01:28.516]  There's also pushback against the ATF, who are trying to ban ammunition as being cop killers.
[00:01:28.536 --> 00:01:31.659]  Look, any ammunition can be a cop killer.
[00:01:31.999 --> 00:01:37.924]  And there's nothing unique about this particular ammunition and soft body armor that the police wear.
[00:01:37.965 --> 00:01:41.428]  There's a lot of ammunition that can be banned under that pretense.
[00:01:42.068 --> 00:01:48.194]  What they have done is essentially set up a regime where everything is prohibited unless it's expressly permitted.
[00:01:48.334 --> 00:01:54.960]  And of course, it is unelected, perpetual bureaucracies that get to decide what is permitted and what isn't.
[00:01:55.420 --> 00:01:57.202]  They write the rules, the laws.
[00:01:57.222 --> 00:01:59.564]  It's been abdicated by the Congress to them.
[00:01:59.664 --> 00:02:01.625]  It's time for the Congress to take it back.
[00:02:01.706 --> 00:02:05.269]  And there are some signs, at least some talk, that Congress wants to do that.
[00:02:06.206 --> 00:02:14.754]  We have Rand Paul urging supporters to write to the ATF and say stop this Obama ammo ban, because of course they are coming after ammunition.
[00:02:14.794 --> 00:02:16.816]  They've been doing that since Obama went in.
[00:02:16.856 --> 00:02:19.498]  That's one of the big changes under Obama.
[00:02:19.679 --> 00:02:22.581]  The gun controllers have realized that if you don't have a gun,
[00:02:23.382 --> 00:02:26.424]  With ammunition, you've got just a club.
[00:02:26.725 --> 00:02:28.026]  And that's what they've been going after.
[00:02:28.066 --> 00:02:28.906]  We'll talk about that.
[00:02:28.926 --> 00:02:42.717]  But we're also going to talk about now doing something besides begging these out-of-control, empire-building bureaucracies to respect our rights that are guaranteed under the Constitution they supposedly are there to uphold.
[00:02:43.177 --> 00:02:44.498]  Of course, they're not elected by us.
[00:02:44.518 --> 00:02:45.659]  They're not accountable to us.
[00:02:46.039 --> 00:02:48.461]  We have to rely on the Congress to do something about it.
[00:02:48.741 --> 00:02:50.883]  We now have some congressmen saying, you know what?
[00:02:51.403 --> 00:02:58.577]  We've had so many criminal actions, so many scandals from the ATF, it's time we just shut that agency down.
[00:02:59.665 --> 00:03:01.106]  I couldn't agree more.
[00:03:01.206 --> 00:03:02.307]  So we're going to talk about that.
[00:03:02.367 --> 00:03:03.187]  That's a big story.
[00:03:04.068 --> 00:03:09.172]  Another empire-building bureaucracy, the EPA, they're out there trying to shut down wood stoves.
[00:03:09.212 --> 00:03:13.034]  And of course, Rob Dew did a report on that a few weeks ago, maybe about a month ago.
[00:03:13.915 --> 00:03:15.356]  Them trying to step up the regulations.
[00:03:15.436 --> 00:03:20.960]  But the interesting thing to me is, we now have states coming in and saying, you've gone too far.
[00:03:21.400 --> 00:03:24.702]  We're not going to allow you to take down wood stoves.
[00:03:25.222 --> 00:03:27.443]  And of course, we've been reporting on this for a long time.
[00:03:27.503 --> 00:03:40.350]  One of the first stories that I covered here when I came to InfoWars was a story that I was already working on, and that was in North Carolina, we had the EPA directly hooking people up to diesel tailpipes.
[00:03:41.171 --> 00:03:49.516]  Literally hooking them up to diesel tailpipes, looking for people, screening for people who had respiratory issues, who had heart issues,
[00:03:50.515 --> 00:03:56.785]  Lisa Jackson, who was then the head of the EPA, later taken out by an email scandal.
[00:03:56.865 --> 00:03:59.789]  Interestingly enough, we'll talk about Hillary Clinton's email problems.
[00:04:00.330 --> 00:04:02.794]  But Lisa Jackson went before Congress and said...
[00:04:03.749 --> 00:04:07.473]  We're not talking about making people sick, we're talking about deaths.
[00:04:07.873 --> 00:04:14.681]  And she made the amazing statement that more people were dying from fine particulate matter than were from cancer.
[00:04:14.741 --> 00:04:22.109]  Nevertheless, they went in and they did human experimentation at 70 times the level the EPA said was a problem, had banned.
[00:04:23.274 --> 00:04:24.134]  What was the purpose?
[00:04:24.174 --> 00:04:28.556]  We said, well, of course, we don't believe that the fine particulate matter is that dangerous.
[00:04:28.616 --> 00:04:29.876]  It was obviously a lie.
