[00:00:19.645 --> 00:00:21.691]  Welcome to the Info Wars Nightly News.
[00:00:21.792 --> 00:00:23.036]  I'm your host, Jakari Jackson.
[00:00:23.377 --> 00:00:27.048]  It is December 9th, 2015, and here's a look at our top stories.
[00:00:30.270 --> 00:00:36.373]  Tonight, is there any doubt left that Obama wants to completely destroy the right to bear arms?
[00:00:36.834 --> 00:00:48.940]  Reactionary gun control following the San Bernardino massacre leads to proposals for adding terror watch list suspects, hand-picked by the federal government, to the no-buy gun list.
[00:00:49.200 --> 00:00:50.701]  Yeah, you like that, don't you, Bernie?
[00:00:51.101 --> 00:00:59.007]  Meanwhile, the draconian police state continues to restrict innocent Americans from traveling by plane.
[00:00:59.308 --> 00:01:04.051]  This time, even going as far as adding children to the no-fly list.
[00:01:04.391 --> 00:01:11.617]  Plus, info warriors across the country unite against Obama's attack plan on the Second Amendment.
[00:01:11.737 --> 00:01:12.758]  I'm on the internet all the time.
[00:01:12.818 --> 00:01:14.259]  I've never seen anything like that.
[00:01:14.279 --> 00:01:14.559]  Have you?
[00:01:14.720 --> 00:01:18.683]  All that plus much more, up next on the Info Wars Nightly News.
[00:01:18.703 --> 00:01:20.104]  Info Wars!
[00:01:30.469 --> 00:01:31.570]  Clean, pure drinking water.
[00:01:31.871 --> 00:01:33.172]  You can't survive without it.
[00:01:33.352 --> 00:01:34.274]  But where do you get it?
[00:01:34.574 --> 00:01:40.321]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:01:40.561 --> 00:01:46.288]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:01:46.468 --> 00:02:03.329]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:02:03.689 --> 00:02:04.009]  We're good to go.
[00:02:33.266 --> 00:02:33.566]  Really?
[00:02:33.846 --> 00:02:36.688]  Why can't she respond, Senator?
[00:02:36.728 --> 00:02:38.930]  You impugned her integrity.
[00:02:39.030 --> 00:02:41.231]  I think she's entitled to that.
[00:02:41.391 --> 00:02:44.473]  I was basically called a denier that I'm denying science.
[00:02:44.533 --> 00:02:46.695]  Did you read my written testimony?
[00:02:47.665 --> 00:02:54.649]  Are you aware that the IPCC and the consensus has no explanation for the increase of ice in the Antarctic?
[00:02:55.250 --> 00:03:06.577]  Are you aware that they have no explanation for the fact that the rate of sea level rise from 1920 to 1950 was as large, if not larger, as it currently is?
[00:03:07.177 --> 00:03:13.041]  Are you aware that temperatures have been warming for more than 200 years and that in the 20th century
[00:03:14.522 --> 00:03:22.537]  Forty percent of the warming occurred before 1950 when carbon dioxide was not a factor in the warming.
[00:03:22.557 --> 00:03:25.703]  Well, that's a very interesting exchange.
[00:03:25.723 --> 00:03:26.885]  What are your thoughts about that?
[00:03:27.762 --> 00:03:29.743]  Well, I mean, obviously that was very colorful.
[00:03:29.783 --> 00:03:33.005]  It's a five-minute clip, actually, and you should watch it in its entirety.
[00:03:33.065 --> 00:03:50.796]  It's pretty funny, but basically you're seeing an exchange between climatologist Judith Curry and Massachusetts Senator Ed Markey, and they're basically fighting over what she, a climatologist, a scientist, he's basically saying, well, you're just saying it's God is doing everything, and she's like,
[00:03:51.676 --> 00:04:14.431]  I'm a scientist and so this is this is basically what we're now seeing in the global politics as they're having this UN climate meeting is that they're saying the science is settled and scientists are really trying to get out there and say no it's not and of course so she brings up some pretty interesting points and she was really upset about the fact that people are trying to discredit her views
[00:04:15.872 --> 00:04:17.112]  Because she's a scientist.
[00:04:17.172 --> 00:04:18.273]  She's a climatologist.
[00:04:18.313 --> 00:04:20.313]  This is what she's based her life's work on.
[00:04:20.913 --> 00:04:23.954]  And basically they're trying to impugn her integrity there.
[00:04:24.094 --> 00:04:27.175]  And so this was a conservative author and columnist, Mark Stein.
[00:04:27.515 --> 00:04:29.195]  They're part of this hearing on climate science.
[00:04:29.255 --> 00:04:31.396]  It was called by Republican Senator Ted Cruz.
[00:04:31.916 --> 00:04:39.418]  And it features prominent scientists who are skeptical of the claims that humans are causing this global warming.
[00:04:40.430 --> 00:04:52.538]  And so she is basically taking all of her facts, all of her data from the Intergovernmental Panel on Climate Change, which is the very panel that the UN is using to justify the fact that humans are creating climate change.
[00:04:52.918 --> 00:05:03.685]  So she's saying, I'm taking their data and saying that they cannot explain the hiatus in global warming, and they just silence her and ignore her and say, there is no hiatus.
[00:05:04.205 --> 00:05:04.986]  And so, you know,
[00:05:05.854 --> 00:05:19.608]  Well this is what we always see Leanne, just like you were saying, they say that the debate is settled, the science has been proven, but, and I run into the argument a lot of times when I talk about things like this, they say, well if people don't agree with it, why aren't they on TV talking about it?
[00:05:19.848 --> 00:05:28.697]  There are people who don't agree with it, but think about this, if you've been saying that it's exactly the way it is for all these years, are you really going to bring some guy on your show to debunk what you're saying?
[00:05:28.937 --> 00:05:29.678]  Absolutely not.
[00:05:29.698 --> 00:05:37.265]  If you're really trying to advance an agenda that is going to be global, you're not going to want people out there going to debunk what you're saying.
[00:05:37.285 --> 00:05:46.993]  And that's why the Senator was trying to discredit her, saying, you're saying this is perhaps God-made rather than dependent upon something that is man-made and backed by science.
[00:05:47.354 --> 00:05:53.359]  And so that's the argument that they're using, as if nothing existed before man and science came along.
[00:05:53.399 --> 00:05:54.460]  God has never created anything.
[00:05:54.480 --> 00:05:54.800]  Right!
