[00:00:19.636 --> 00:00:21.297]  Welcome to NAMFA Wars Nightly News.
[00:00:21.437 --> 00:00:22.098]  I'm David Knight.
[00:00:22.198 --> 00:00:23.099]  It's Monday, December 28th, 2015.
[00:00:23.159 --> 00:00:23.919]  Here are our top stories.
[00:00:23.940 --> 00:00:24.180]  Tonight.
[00:00:31.752 --> 00:00:34.633]  How the surveillance state is hitting the open road.
[00:00:35.213 --> 00:00:39.674]  Then, the President of Gun Owners of America on what's ahead for 2016.
[00:00:41.394 --> 00:00:44.975]  After that, how terrorism is threatening the First Amendment.
[00:00:45.895 --> 00:00:49.816]  And a White House official calls the war on drugs a failure.
[00:00:50.196 --> 00:00:55.377]  Are you saying that the way we have waged the war on drugs for more than 40 years has been all wrong?
[00:00:55.917 --> 00:00:56.758]  It has been all wrong.
[00:00:56.958 --> 00:00:57.658]  That's next.
[00:00:58.178 --> 00:01:02.500]  As the aircraft landed Mina, to this day, C-130s full of cocaine.
[00:01:02.761 --> 00:01:04.602]  So heavy, they come in hard.
[00:01:05.682 --> 00:01:08.383]  The trucks are unloaded, it's shipped into your communities.
[00:01:08.864 --> 00:01:09.804]  And you love it.
[00:01:09.824 --> 00:01:15.227]  I've interviewed Terry Reid, who was CIA at the airfield.
[00:01:15.727 --> 00:01:17.088]  Saw all of them out there.
[00:01:17.148 --> 00:01:18.388]  Just, it was a party.
[00:01:20.630 --> 00:01:21.970]  That's why they keep drugs illegal.
[00:01:21.990 --> 00:01:25.012]  So they can put you and your family in prison if you're dumb enough to use it.
[00:01:30.230 --> 00:01:31.571]  Clean, pure drinking water.
[00:01:31.872 --> 00:01:33.173]  You can't survive without it.
[00:01:33.353 --> 00:01:34.275]  But where do you get it?
[00:01:34.555 --> 00:01:40.321]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:01:40.561 --> 00:01:46.288]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:01:46.468 --> 00:02:03.329]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:02:03.689 --> 00:02:04.009]  We're good to go.
[00:02:33.406 --> 00:02:35.969]  As we end the year, there are a lot of wars inside.
[00:02:35.990 --> 00:02:40.976]  And I'm not talking about just the literal wars that are happening all over the Middle East.
[00:02:41.056 --> 00:02:48.625]  Of course, there's the Syrian war that our government has worked to foster, to create, to essentially establish a regime change.
[00:02:49.286 --> 00:02:51.607]  To create chaos in the region?
[00:02:51.888 --> 00:02:54.049]  Are we going to have a World War III?
[00:02:54.569 --> 00:03:00.413]  Is that no-fly zone that they want so desperately to put into Syria, is that going to be the trigger for a conflict between the U.S.
[00:03:00.453 --> 00:03:00.793]  and Russia?
[00:03:01.153 --> 00:03:03.594]  But of course there are some other wars that are just as real.
[00:03:04.115 --> 00:03:05.876]  Some of these are metaphorical wars.
[00:03:05.916 --> 00:03:09.478]  Some of these have been going on for decades, like the drug war, but of course there's other ones.
[00:03:09.958 --> 00:03:11.379]  Like the cyber war.
[00:03:11.479 --> 00:03:14.741]  Of course, that is an attack on our internet, on our free speech.
[00:03:15.201 --> 00:03:16.702]  It's an attack on our privacy.
[00:03:16.822 --> 00:03:19.864]  It's an attack on our ability to be able to move about freely.
[00:03:19.924 --> 00:03:22.846]  We've got an article, we're going to talk about this in the news today.
[00:03:22.986 --> 00:03:25.668]  It's rolling out first with commercial traffic.
[00:03:26.068 --> 00:03:30.751]  It's also an attack on our ability to engage in commerce and trade without surveillance.
[00:03:30.771 --> 00:03:32.192]  That's what the war on cash is about.
[00:03:32.572 --> 00:03:39.276]  We've also got some stories about the war of civilizations, the clash of civilizations that's being created deliberately.
[00:03:39.716 --> 00:03:43.439]  By those in our government and the top of other Western governments.
[00:03:43.459 --> 00:03:51.205]  This is a deliberate orchestrated effort to try to destroy the economy, the culture and the sovereignty of Western governments.
[00:03:51.225 --> 00:03:56.369]  And of course, the tools that they're using to do this are open borders and massive migration.
[00:03:56.930 --> 00:04:02.454]  And then at the end of the show tonight, we're going to have an interview with Larry Pratt of Gun Owners of America.
[00:04:02.474 --> 00:04:03.235]  We're going to talk about
[00:04:03.675 --> 00:04:13.600]  The war on guns, but of course it's really a war on our constitutional protections, a war on the way that we have always established due process.
[00:04:14.020 --> 00:04:18.402]  Are we going to have a star chamber that accuses people in secret and then takes their rights?
[00:04:18.702 --> 00:04:26.586]  Are we going to have a government that is essentially run as a dictatorship through executive orders, whether by the president or by bureaucracy?
[00:04:26.946 --> 00:04:29.167]  But let's begin first with the cyber war.
[00:04:29.627 --> 00:04:31.588]  All of these wars have one thing in common.
[00:04:32.108 --> 00:04:34.150]  They want to master the human domain.
[00:04:34.531 --> 00:04:36.393]  They want to centralize control.
[00:04:36.433 --> 00:04:40.397]  And of course, ultimately, that control is going to be centralized globally.
[00:04:40.858 --> 00:04:44.141]  But they all want to control and watch your every movement.
[00:04:44.201 --> 00:04:48.406]  Take a look at these new federal rules that are going to be applied to truckers at the beginning of the year.
[00:04:49.315 --> 00:04:51.456]  This is something that is coming out of a bureaucracy.
[00:04:51.777 --> 00:04:53.998]  It's not coming out of the Congress, no.
[00:04:54.318 --> 00:04:56.300]  The Congress doesn't write laws anymore.
[00:04:56.360 --> 00:04:58.981]  The laws always come from a bureaucracy.
[00:04:59.522 --> 00:05:03.204]  And the Washington Post points out, they take an example of a man named Brian Spoon.
[00:05:03.244 --> 00:05:08.327]  They say, for his entire career in truck driving, he's tried to be his own boss.
[00:05:08.607 --> 00:05:10.969]  That's exactly what they do not want.
[00:05:11.049 --> 00:05:13.892]  They don't want you to have any financial or economic independence.
[00:05:14.112 --> 00:05:15.313]  He's a third generation trucker.
[00:05:15.353 --> 00:05:16.654]  He started driving in the military.
[00:05:16.995 --> 00:05:18.996]  He bought his own truck back in 2004.
[00:05:19.117 --> 00:05:20.678]  First he leased it to a company.
[00:05:20.758 --> 00:05:22.219]  Then he became an independent.
[00:05:22.319 --> 00:05:25.142]  But now his freedoms are being taken away.
[00:05:25.562 --> 00:05:29.026]  They're being taken away by a new federal regulation.
[00:05:29.386 --> 00:05:30.827]  Not a law, but a regulation.
[00:05:31.368 --> 00:05:44.140]  He and more than 3 million other drivers have until the end of 2017 to buy and install an electronic logging device that connects his engine and broadcasts his speed and its location to the shipper.
[00:05:44.600 --> 00:05:56.694]  Now understand, this is something that is being done by a paper log right now to the people that they would work with or work for, but this also has direct application to you as an individual.
[00:05:57.175 --> 00:06:00.198]  This isn't something that's just going to be used to stop truckers.
[00:06:00.839 --> 00:06:06.323]  The Department of Transportation has already mandated devices to be put into your cars.
[00:06:06.343 --> 00:06:09.706]  You're going to pay for them, and they are calling them talking cars.
[00:06:10.126 --> 00:06:11.727]  Vehicle-to-vehicle communication.
[00:06:11.767 --> 00:06:13.929]  Of course, what they're going to be talking about is you.
[00:06:13.949 --> 00:06:17.572]  They're going to be measuring the same types of stuff that they're measuring with the truckers.
[00:06:18.032 --> 00:06:18.513]  We're good to go.
[00:06:32.950 --> 00:06:36.795]  They say this could be the final straw for many truckers who've grown impatient with the new restrictions.
[00:06:37.115 --> 00:06:41.181]  The mandate is broadly unpopular since it represents a loss of control.
[00:06:41.641 --> 00:06:48.630]  They say the industry is going to lose a whole section of very safe drivers who could work for a few more years but are just going to call it quits.
[00:06:49.491 --> 00:06:50.832]  That's the desire.
[00:06:51.072 --> 00:06:52.153]  That's the design.
[00:06:52.413 --> 00:06:56.396]  They want them to get out because they're going to replace them with robot trucks.
[00:06:56.856 --> 00:07:01.940]  So this is one way to force them out with regulations, just like they're going to force you out of driving your own car.
[00:07:02.581 --> 00:07:06.484]  Now, they are going to push back on this, and of course they have done so in the past.
[00:07:06.504 --> 00:07:10.186]  They've pushed back against the Federal Motor Carrier Safety Administration.
[00:07:10.246 --> 00:07:14.910]  That's the particular bureaucracy in this case is exerting their control over people's lives.
[00:07:15.270 --> 00:07:17.252]  They say the first attempt at doing this
[00:07:17.972 --> 00:07:30.254]  They came back and said, this is going to, it doesn't have any measurement in here, anything restricting harassment of drivers by these trucking companies, pushing them in some cases to drive more than the legal limit.
[00:07:30.574 --> 00:07:33.735]  And of course that cuts both ways, but that's not fundamentally the issue.
[00:07:34.155 --> 00:07:36.175]  We have to understand where this is really headed.
[00:07:36.215 --> 00:07:44.057]  We have to understand the end game, because this is being applied not just to truckers, but as I said, to private individuals, to private car ownership.
[00:07:44.537 --> 00:07:45.378]  Look at this article here.
[00:07:45.418 --> 00:07:48.719]  Private car ownership is on the road to becoming a rarity.
[00:07:49.180 --> 00:07:53.742]  And of course they're very excited about this and they hate individuals driving cars.
[00:07:53.762 --> 00:08:02.347]  This is something we've seen for a very long time from the socialists, from the people running our government, from the local governments all the way up to the federal government.
[00:08:02.407 --> 00:08:04.609]  They want to take away your vehicle.
[00:08:04.969 --> 00:08:06.670]  That's an element of freedom for you.
[00:08:07.230 --> 00:08:09.652]  But they see it as a tool of control.
[00:08:09.752 --> 00:08:10.853]  They can control your movement.
[00:08:11.133 --> 00:08:15.076]  It gives them another base where they can build their little bureaucratic empire.
[00:08:15.376 --> 00:08:18.858]  And of course, this is a Malthusian view of the car.
[00:08:18.918 --> 00:08:20.159]  We just have too many cars.
[00:08:20.199 --> 00:08:21.140]  We can't control them.
[00:08:21.200 --> 00:08:22.160]  We can't build the roads.
[00:08:22.200 --> 00:08:25.223]  And we need to focus everybody into these tiny cities.
[00:08:25.683 --> 00:08:28.225]  And we don't want you spread out into the suburbs.
[00:08:28.265 --> 00:08:35.410]  So we want to confine you into the cities as part of this Agenda 21, as part of this 2030 agenda that they've just put together.
[00:08:36.050 --> 00:08:41.393]  That's what is fundamentally behind this, but they also want to be able to watch and control your every movement.
[00:08:41.873 --> 00:08:49.898]  They say that there's an ocean of cars and policy makers and common folk of life have been powerless against the siren song of the automobile.
[00:08:50.498 --> 00:08:58.203]  Well, that is simply a song of freedom, of independence, of being able to go wherever you want to go, whenever you want to go.
[00:08:58.763 --> 00:09:04.672]  That has been the fundamental freedom that Americans have celebrated since the middle of the 21st century.
[00:09:04.712 --> 00:09:05.913]  They want to take that away.
[00:09:06.614 --> 00:09:15.167]  And of course they offer us a futuristic utopia where all the cars are owned by just one corporation and of course they're going to be controlled by the government.
[00:09:15.717 --> 00:09:19.801]  The only good news, as we see in California, the DMV there is starting to pull back.
[00:09:19.921 --> 00:09:26.386]  They've seen Google cars involved in accident rates that are five times what individual humans have been involved in.
[00:09:26.426 --> 00:09:32.191]  And so now they're saying that they're not going to allow these cars to operate on the roads unless they have a human driver in them.
[00:09:33.186 --> 00:09:53.352]  Nevertheless, we need to understand the push and the pull between corporations and governments to try to set up, again, this kind of fascist crony capitalism that will allow a few elite businessmen to control everything, working with the government so the government will have ultimate control over your movement, watching you everywhere you go.
[00:09:53.672 --> 00:09:55.393]  Look at this example out of the UK.
[00:09:55.434 --> 00:10:01.238]  Surveillance powers will help to unmask online bullies as if this is a pressing problem.
[00:10:01.579 --> 00:10:11.087]  They're going to take away your privacy on the internet with a sweeping new surveillance powers to unmask anonymous internet bullies and bring them to justice.
[00:10:11.687 --> 00:10:13.728]  Was that really a problem that needed to be addressed?
[00:10:14.008 --> 00:10:16.870]  Is that a problem that we need to sacrifice our privacy for?
[00:10:17.110 --> 00:10:28.077]  They say a new power that will force internet providers to retain web browsing information will help the police to hunt down and identify the most serious cyber bullies and trolls.
[00:10:29.117 --> 00:10:29.758]  Pretty amazing.
[00:10:30.239 --> 00:10:34.303]  Now, of course, a lot of people see through these phony justifications that the government is using.
[00:10:34.643 --> 00:10:36.866]  There's a story from the Washington Post that was linked on the Drudge Report.
[00:10:36.906 --> 00:10:44.194]  Technoskeptics' objections are growing louder, and they talked to a documentary filmmaker and a musician, a political activist.
[00:10:44.274 --> 00:10:48.819]  She says she's not paranoid, but she keeps duct tape over the camera lens on her laptop computer.
[00:10:49.119 --> 00:10:53.081]  Something Alex Jones has been doing for over a decade, probably two decades.
[00:10:53.461 --> 00:10:58.423]  Because as everyone knows, these gadgets can be taken over by nefarious agents of all kinds.
[00:10:58.443 --> 00:10:59.964]  That's the way the Washington Post puts it.
[00:11:00.565 --> 00:11:04.326]  Now, of course, that kind of snarky sarcasm is a little bit different.
[00:11:04.346 --> 00:11:09.669]  It's one level removed from just scoffing at people and dismissing them as tinfoil hat conspiracy theorists.
[00:11:10.309 --> 00:11:13.331]  You're not paranoid if they're really watching you.
[00:11:13.411 --> 00:11:18.135]  And you know, the people who are the conspirators are the people who are watching us.
[00:11:18.235 --> 00:11:19.816]  And it's typically the government.
[00:11:19.876 --> 00:11:21.077]  People are beginning to wake up.
[00:11:21.577 --> 00:11:25.040]  This is something that Hugo de Guerra has talked about in his book, The Artillac Wars.
[00:11:25.440 --> 00:11:29.043]  And of course, he was focused on people waking up about artificial intelligence.
[00:11:29.063 --> 00:11:33.886]  There's also the aspect of people waking up to surveillance by the government.
[00:11:33.946 --> 00:11:35.728]  And of course, they're coming together.
[00:11:35.788 --> 00:11:38.410]  The Washington Post tries to make this look like they are
[00:11:39.540 --> 00:11:39.800]  I think.
[00:12:01.187 --> 00:12:06.132]  And as Hugo de Guerra has talked about, there would be a group of people who were technologically elite.
[00:12:06.172 --> 00:12:07.453]  He called them the Cosmos.
[00:12:07.514 --> 00:12:13.680]  He said people are going to wake up and see that the technology is running out of control, that it's going to run over them.
[00:12:14.000 --> 00:12:15.501]  He called those people Terrans.
[00:12:15.562 --> 00:12:17.203]  Some people call them Luddites.
[00:12:17.323 --> 00:12:19.746]  Nevertheless, we need to do exactly as
[00:12:21.147 --> 00:12:26.189]  Donald Trump was talking about with the borders when he said, we want to understand what's happening here.
[00:12:26.209 --> 00:12:30.410]  We want to take a look and see what is coming in and then determine what we're going to do about that.
[00:12:30.430 --> 00:12:32.511]  That's what these people are saying about technology.
[00:12:32.891 --> 00:12:37.953]  And of course, they come across and say, well, you want to ban all Muslims or you want to ban all technology.
[00:12:38.033 --> 00:12:39.574]  No, we want to understand what's going on.
[00:12:40.074 --> 00:12:44.236]  And we also want you to understand that we should have encryption and privacy.
[00:12:44.276 --> 00:12:51.740]  That is something that Apple's CEO Tim Cook talked about on CBS's 60 Minutes about a week ago.
[00:12:52.260 --> 00:12:54.521]  And of course there was a massive pushback against that.
[00:12:54.561 --> 00:12:55.821]  He's talked about that in the past.
[00:12:56.222 --> 00:13:02.965]  He is responding to the disgust that people have about this voyeuristic, paranoid government.
[00:13:03.365 --> 00:13:05.726]  That wants to monitor and control everything that we do.
[00:13:06.087 --> 00:13:10.950]  And so when he's talking about how they're going to put encryption in at a system level...
[00:13:11.986 --> 00:13:16.509]  So that when the government demands that they turn over records, they'll turn them over, but they'll be encrypted records.
[00:13:16.569 --> 00:13:19.972]  Of course, the government will still be able to decrypt those records.
[00:13:20.392 --> 00:13:23.354]  Nevertheless, the government is very angry about that.
[00:13:23.394 --> 00:13:26.856]  We immediately got reactions from a Manhattan district attorney.
[00:13:27.237 --> 00:13:32.841]  He said, if the government lays a proper warrant on us today, then we will give the specific information that's requested because we have to.
[00:13:33.241 --> 00:13:35.663]  In the case of encrypted information, we don't have to give it.
[00:13:35.703 --> 00:13:36.723]  That's what Tim Cook said.
[00:13:37.124 --> 00:13:39.465]  Of course, this district attorney said,
[00:13:40.706 --> 00:13:47.471]  iPhones will now then become the first consumer products in American history beyond the reach of lawful warrants.
[00:13:47.491 --> 00:13:52.434]  The result is crimes will go unsolved, victims will be left beyond the protection of the law.
[00:13:52.575 --> 00:13:54.496]  No, they will just have privacy.
[00:13:54.916 --> 00:14:04.223]  But then of course we have this senator, Senator Tom Cotton, who says it's going to be the preferred messaging system of child pornographers, drug traffickers, and terrorists.
[00:14:04.303 --> 00:14:08.126]  That's how they like to portray everybody who wants to have privacy.
[00:14:08.706 --> 00:14:17.394]  And I want you to just think about how crazy this desire to monitor and control everything that we have, the incessant desire to know even more about us.
[00:14:17.994 --> 00:14:20.596]  Look at how they push back in the latest debate.
[00:14:20.977 --> 00:14:31.526]  We actually had people saying that Ted Cruz should be investigated by the Senate Intelligence Committee because he made a minor statement about the monitoring of people.
[00:14:31.966 --> 00:14:34.867]  Now, of course, this is part of the debate on counterterrorism.
[00:14:34.887 --> 00:14:40.349]  Marco Rubio never saw an espionage program spying on the American public that he didn't want to extend.
[00:14:40.609 --> 00:14:46.531]  What Ted Cruz said was, what he knows is that the old program covered 20 to 30 percent of phone numbers to search for terrorists.
[00:14:46.571 --> 00:14:48.832]  The new program covers nearly 100 percent.
[00:14:48.992 --> 00:14:53.254]  That gives us greater ability to stop acts of terrorism, and he knows that's the case.
