[00:00:19.571 --> 00:00:21.193]  Welcome to the InfoWars Nightly News.
[00:00:21.293 --> 00:00:21.934]  I'm David Knight.
[00:00:22.074 --> 00:00:23.076]  It's Monday, October 19th, 2015.
[00:00:23.136 --> 00:00:23.837]  Here are our top stories.
[00:00:32.571 --> 00:00:34.892]  The bipartisan war on the poor.
[00:00:35.553 --> 00:00:40.435]  Then, someone cured of Ebola experiences symptoms months later.
[00:00:41.255 --> 00:00:45.477]  After that, how other countries are dealing with the influx of migrants.
[00:00:46.198 --> 00:00:48.939]  And megabanks refuse cash for services.
[00:00:49.540 --> 00:00:50.180]  That's next.
[00:00:50.660 --> 00:00:54.341]  You'll still have Euros, you'll still have Dollars, you'll still have Yens, you'll still have Yons.
[00:00:54.641 --> 00:01:04.704]  They'll be all globally based in an SDR, Strategic Drawing Right, based system that the globalists control, and most importantly, tax.
[00:01:05.284 --> 00:01:08.325]  They don't just want the power to issue and control the currency.
[00:01:09.165 --> 00:01:10.526]  And be able to buy the world up with it.
[00:01:11.226 --> 00:01:13.548]  It's a magic trick, like an unlimited credit card.
[00:01:14.128 --> 00:01:22.373]  The Federal Reserve, which is the European bank front here in the United States, the Rothschild bank front on record, has an unlimited credit card, but it's even better.
[00:01:22.833 --> 00:01:24.374]  They get all the goods...
[00:01:33.905 --> 00:01:43.311]  And it's that type of behavior that spurred me to do the research to develop a true nutraceutical formula that was designed to smooth out and help children focus.
[00:01:43.631 --> 00:01:46.193]  All of our children are hit with modern mind control.
[00:01:46.213 --> 00:01:49.675]  Television, music, fast food, GMOs, sugars, you name it.
[00:01:49.895 --> 00:01:55.919]  Young humans have not yet developed their nervous system and are being hammered daily by globalist concoctions.
[00:01:56.220 --> 00:02:01.063]  It's no wonder they can't focus and calm down and then are put on dangerous psychotropic drugs.
[00:02:01.343 --> 00:02:07.507]  Working with my team we set out to find the best formula with the highest quality ingredients that children would actually like and take.
[00:02:07.727 --> 00:02:15.212]  We worked with the leading manufacturer in nutritional supplements that are safe for children to bring you the most affordable and powerful calming formula out there.
[00:02:15.473 --> 00:02:22.737]  Introducing Child Ease with herbs and calming extracts like chamomile and lemon balm and essential nutrients that taste great.
[00:02:23.018 --> 00:02:26.500]  Obtain your Child Ease today at InfoWarsLife.com.
[00:02:26.620 --> 00:02:29.562]  That's Child Ease exclusively at InfoWarsLife.com.
[00:02:33.344 --> 00:02:36.645]  An RT op-ed piece this weekend had a great analogy.
[00:02:36.665 --> 00:02:38.846]  They said, America is like a bomb.
[00:02:39.086 --> 00:02:41.306]  And of course they pointed out there's different types of explosives.
[00:02:41.367 --> 00:02:45.068]  You can have something like dynamite, you have to be very careful with it, it's very volatile.
[00:02:45.408 --> 00:02:47.549]  Or you can have something like Semtex.
[00:02:47.669 --> 00:02:48.989]  They point out Semtex is different.
[00:02:49.009 --> 00:02:53.831]  You can drop it, you can throw it, you can put it in a fire, nothing will happen until you put the right detonator in.
[00:02:54.471 --> 00:02:59.713]  And this person said, to him, it looks like America is filled with SimTechs.
[00:02:59.753 --> 00:03:05.296]  You can kick it around the back of the truck and nothing is happening because the right detonator hasn't hit just yet.
[00:03:05.816 --> 00:03:10.518]  I would give you another example, and that of course is the one that we saw just last week with Tesla cars.
[00:03:11.418 --> 00:03:24.023]  All the components had been put into place for a self-driving car, but the software hadn't connected it yet until they flipped the switch one night and then all of a sudden the car owners woke up and they had a self-driving car.
[00:03:24.283 --> 00:03:26.284]  Kind of like Skynet becoming self-aware.
[00:03:26.604 --> 00:03:33.807]  Now he runs through the different aspects of what is dangerous, the different bombs in America that are waiting to explode, what could go wrong.
[00:03:34.187 --> 00:03:36.528]  And we've talked about these before, but let's run down these real quickly.
[00:03:36.888 --> 00:03:40.010]  Number one, the destruction of farms and a reliable food source.
[00:03:40.070 --> 00:03:42.171]  Number two, a weak economic system.
[00:03:42.671 --> 00:03:46.633]  He says, of course, that we severed any link with gold, with Bretton Woods, in 1971.
[00:03:47.053 --> 00:03:50.515]  And since then, the currency has been essentially linked to oil.
[00:03:51.055 --> 00:03:54.557]  And the value of that has been protected and held together by wars.
[00:03:54.677 --> 00:03:55.578]  That's exactly right.
[00:03:56.118 --> 00:04:01.821]  And I think it's important for us to think about what's going on with these carbon credits being rolled out at the same time.
[00:04:02.421 --> 00:04:10.212]  When we look at the petrodollar that was created by Nixon and Kissinger back in 1971, they knew that the fiat currency game was up at that point.
[00:04:10.332 --> 00:04:11.673]  Everybody had had it with that.
[00:04:12.214 --> 00:04:14.137]  We're at a similar point right now.
[00:04:14.437 --> 00:04:16.660]  And what they did was, by linking it to oil,
[00:04:17.677 --> 00:04:17.877]  We're good.
[00:04:33.655 --> 00:04:39.539]  And that's the crisis that they're using, just as they've used wars to tie us all to the petrodollar.
[00:04:39.939 --> 00:04:49.266]  They're using the crisis of the war on climate, so-called climate change, to justify a world currency control.
[00:04:50.026 --> 00:04:54.468]  And a world regime for taxation that is going to be tied to climate change.
[00:04:54.808 --> 00:05:10.976]  Again, looking at the other two, he says Americans are increasingly on mind-altering drugs, and of course, the one that he's talking about here, the one that is most serious, is not pot, but it's what the big pharmaceutical companies give us, that is the Selective Serotonin Reuptake Inhibitors, SSRI drugs.
[00:05:11.016 --> 00:05:17.580]  Those are the ones that make people go on mass shooting sprees and kill themselves, and many times it's not with a gun.
[00:05:18.180 --> 00:05:25.322]  Sometimes it's with a knife, but basically those are the mass murder-suicide pills that the mainstream media does not want to talk about.
[00:05:25.522 --> 00:05:28.963]  Finally, the fourth one he talks about is a decline in morals.
[00:05:29.003 --> 00:05:33.684]  He said, during the depression of the 1930s, there was surprisingly little crime.
[00:05:34.164 --> 00:05:41.346]  People were brought up with a conception of morals, of right and wrong, frugality and prudence were prized virtues, and communities were generally fairly cohesive.
[00:05:41.386 --> 00:05:46.067]  But society today is undisciplined, unrealistic, and selfish.
[00:05:46.587 --> 00:05:55.709]  And he gives many examples of this, but he points out that once this detonation occurs, once the switch is flipped, there's not going to be anywhere to run.
[00:05:56.289 --> 00:05:57.749]  There's nowhere to go to get food.
[00:05:58.589 --> 00:06:01.470]  People in the 1930s depression could grow their own food.
[00:06:01.850 --> 00:06:03.250]  They had a conception of morality.
[00:06:03.290 --> 00:06:06.151]  They had a degree, a large degree, of self-control.
[00:06:06.191 --> 00:06:10.772]  But he says today, if supply lines go down, you're going to be stuck in a house that you can't heat.
[00:06:11.192 --> 00:06:21.814]  Surrounded by millions of FDA-approved drug addicts who are going psycho because they've run out of juice, and people who would murder their own grandmother in order to get a cut-price iPhone.
[00:06:22.574 --> 00:06:34.297]  And he says that on Friday, it was reported that many people in the medical community, of course, have been staggered about the fact that a nurse who was cleared of Ebola nine months ago, Pauline Cafferkey,
[00:06:36.378 --> 00:06:48.509]  We're going to go over how this nurse's case has completely changed everything we've been told about Ebola later in the show.
[00:06:48.909 --> 00:06:53.873]  And of course, Ebola or something like it, some kind of pandemic, could be the trigger that will fire this.
[00:06:54.574 --> 00:06:56.898]  But the bomb may have already gone off.
[00:06:57.438 --> 00:07:01.425]  It may be the open borders combined with an entitlement state.
[00:07:01.785 --> 00:07:07.053]  And that's what we're seeing in both the EU as well as in the North American Union.
[00:07:07.113 --> 00:07:08.415]  Yeah, the United States.
[00:07:09.482 --> 00:07:13.505]  We've got people like Peter Sutherland who are telling us that sovereignty is just an illusion.
[00:07:13.545 --> 00:07:17.508]  We've got people like Paul Ryan, and we're going to talk about the Speaker race in just a moment.
[00:07:18.068 --> 00:07:19.109]  They're pushing him for Speaker.
[00:07:19.169 --> 00:07:22.972]  He says that America is not a country, it's simply an idea.
[00:07:23.552 --> 00:07:30.177]  And he's going to change what that idea is all about, of course, with open borders and with other policies that he's putting through here.
[00:07:30.457 --> 00:07:32.198]  But let's look at what's going on in Europe right now.
[00:07:32.218 --> 00:07:34.160]  Let's follow the flow geographically.
[00:07:34.500 --> 00:07:38.781]  Of course, people are coming in from Syria, but really all over the Middle East and other parts of the world.
[00:07:39.061 --> 00:07:50.823]  They're funneling through Syria, going into Turkey, then going up into the Balkan states or Greece and Macedonia, then into Austria, and finally to the pot of gold in Germany.
[00:07:50.883 --> 00:07:52.763]  That's where they're drawing everybody in.
[00:07:52.783 --> 00:07:56.004]  And of course, that's the incentive, pulling everybody in.
[00:07:56.024 --> 00:07:58.525]  They're not being driven out by the war in Syria.
[00:07:58.565 --> 00:08:00.245]  That's pretty clear by this point.
[00:08:00.745 --> 00:08:03.387]  They're being pulled in by incentives in Germany.
[00:08:03.407 --> 00:08:05.529]  So let's take a look at what's going on in the various countries.
[00:08:05.569 --> 00:08:09.172]  Turkey says that they are not going to be a concentration camp.
[00:08:09.193 --> 00:08:12.255]  They won't host migrants permanently, says the Prime Minister.
[00:08:12.315 --> 00:08:16.499]  He met with Angela Merkel, the Prime Minister of Germany, this week, pushing him to do this.
[00:08:16.539 --> 00:08:22.965]  But he said, we cannot accept an understanding like, quote, give us the money and they will stay in Turkey.
[00:08:23.465 --> 00:08:28.729]  He said this in a live television interview the day after he talked with Germany's leader about the migrant crisis.
[00:08:29.369 --> 00:08:32.352]  Brussels, of course, is trying to bribe Turkey as well.
[00:08:32.412 --> 00:08:37.235]  They say, we'll give you money, we'll also accelerate your drive for EU membership.
[00:08:37.575 --> 00:08:39.417]  Yeah, how valuable is that?
