[00:00:19.645 --> 00:00:21.747]  Welcome to the InfoWars Nightly News.
[00:00:21.887 --> 00:00:23.168]  I'm your host, Jakari Jackson.
[00:00:23.509 --> 00:00:27.232]  It's July 15th, 2015, and here's a look at our top stories.
[00:00:30.815 --> 00:00:41.084]  Tonight, as the undercover Planned Parenthood video goes viral, the Washington Post changes their headline from organ harvesting to research.
[00:00:45.106 --> 00:00:51.371]  Newly released video shows the Gardena police brutally shooting down an unarmed man.
[00:00:51.851 --> 00:01:00.518]  Plus, a gay man is suing publishers of the Bible over scripture that says homosexuality is a sin.
[00:01:01.038 --> 00:01:01.819]  Good luck with that.
[00:01:02.119 --> 00:01:06.983]  All that plus much more coming up next on the InfoWars Nightly News.
[00:01:19.605 --> 00:01:22.068]  Fool me once, shame on you.
[00:01:22.949 --> 00:01:25.392]  Fool me twice, shame on me.
[00:01:26.594 --> 00:01:29.478]  Vote for Jeb, or you're just f***ing stupid.
[00:01:33.763 --> 00:01:34.965]  Fool me, can't get fooled again.
[00:01:42.423 --> 00:01:55.126]  To celebrate the birth of our country and give a big thanks to all the InfoWarriors out there, we are now offering free shipping on every item shipped out of the InfoWarsStore.com warehouse.
[00:01:55.506 --> 00:01:59.186]  That's free shipping on all t-shirts, books, and DVDs.
[00:01:59.726 --> 00:02:05.708]  Free shipping on Molon Lave and 1776 belt buckles, which are also 25% off while supplies last.
[00:02:07.688 --> 00:02:12.289]  Free shipping on all of our InfoWarsLife.com nutraceuticals.
[00:02:12.730 --> 00:02:19.572]  If it's in the InfoWarsStore.com warehouse, it's shipping for free, all during the month of July.
[00:02:20.072 --> 00:02:32.656]  It's our way of saying thanks to the true heart and soul of this operation, who stand beside us and support us as we wage an InfoWar for liberty and freedom for all.
[00:02:33.056 --> 00:02:37.117]  InfoWarsStore.com, free shipping for the month of July.
[00:02:43.718 --> 00:02:47.599]  Yesterday, I had the unfortunate displeasure of bringing you a story about Planned Parenthood.
[00:02:48.119 --> 00:02:59.261]  One of their top executives was out to a very casual dinner, and she was speaking about chopping up babies as if she was some type of farmer, talking about harvesting chickens or ducks or pigs or something of that nature.
[00:02:59.321 --> 00:03:00.062]  Truly horrific.
[00:03:00.462 --> 00:03:02.942]  And if you have the stomach for it, I do encourage you to go and watch it.
[00:03:03.002 --> 00:03:06.323]  It's on InfoWars.com under several articles, including this one.
[00:03:06.983 --> 00:03:11.027]  Washington Post changed Planned Parenthood organ harvesting headline to research.
[00:03:11.627 --> 00:03:19.335]  And we have an image that will show you here, proof positive that the Washington Post originally used the words organ harvesting and then changed it to research.
[00:03:20.899 --> 00:03:29.746]  The story itself was also edited, with body parts like heart and liver being changed to tissue, yet no note was made of any changes by the publication.
[00:03:30.206 --> 00:03:40.493]  The timing of the Washington Post headline change coincided with Planned Parenthood releasing its own spin on the footage, claiming it was heavily edited and calling for journalistic violence.
[00:03:41.394 --> 00:03:45.056]  So, okay, let's talk about this heavily edited aspect of it.
[00:03:45.496 --> 00:03:56.020]  So, if you're out having dinner with somebody, let's say you're out for an hour or so, and you cut that down to about 10 or so minutes, that's how long the video was, yeah, you're gonna have to do some, I guess, quote, heavy editing.
[00:03:56.460 --> 00:04:00.445]  But you can clearly see that the context of the conversation was not changed.
[00:04:00.485 --> 00:04:03.668]  He says, you know, how do I go about getting hearts and livers?
[00:04:03.729 --> 00:04:05.691]  And she says, livers are the big sellers.
[00:04:05.771 --> 00:04:07.293]  Or, you know, how much does it cost?
[00:04:07.333 --> 00:04:08.654]  It costs X number of dollars.
[00:04:08.694 --> 00:04:10.196]  Those things were not out of context.
[00:04:10.476 --> 00:04:16.003]  They may have been a shorter part of a much longer conversation, OK, but they were not taken out of context.
[00:04:16.403 --> 00:04:21.689]  And it's truly disgusting and just, it goes to show you the type of activities these people are up to.
[00:04:22.169 --> 00:04:27.474]  And we have another article from CBS, covert video targets Planned Parenthood fetal parts policy.
[00:04:28.362 --> 00:04:34.485]  And in this one, CBS admits that commercial sale of human fetal tissue is illegal under federal law.
[00:04:35.025 --> 00:04:40.988]  But non-commercial tissue donation is allowed if the woman undergoing an abortion gives her consent.
[00:04:41.688 --> 00:04:46.250]  So basically they're saying here that if you go to Planned Parenthood and you consent,
[00:04:46.750 --> 00:04:49.172]  To giving them your child, giving them your fetus.
[00:04:49.192 --> 00:04:51.653]  They can do, I guess, what they want to do with it.
[00:04:52.054 --> 00:04:54.995]  And I've never gone through this procedure, so I can only speculate.
[00:04:55.296 --> 00:04:59.959]  But I'm wondering if it's something like they give you some 15 page, sign here, sign here, sign here.
