[00:00:19.588 --> 00:00:21.550]  Welcome to the InfoWars Nightly News.
[00:00:21.590 --> 00:00:25.475]  It is Tuesday, July 28th, 2015 and I'm Leanne McAdoo.
[00:00:25.835 --> 00:00:27.237]  Here's a look at what's coming up tonight.
[00:00:33.208 --> 00:00:35.872]  Big banks reportedly have a new scheme.
[00:00:36.432 --> 00:00:40.337]  Then, Obama tells Snowden to come home and face the music.
[00:00:41.018 --> 00:00:46.886]  And Planned Parenthood goes into damage control to combat the most damning expose yet.
[00:00:47.166 --> 00:00:51.211]  And they don't even let you know in the interview what you're doing.
[00:00:52.154 --> 00:01:01.742]  Sexpress is a company that hires procurement techs to draw blood and dissect dead fetuses and sell the parts to researchers.
[00:01:02.343 --> 00:01:05.266]  They partner with Planned Parenthood and they get part of the money.
[00:01:05.286 --> 00:01:08.508]  I don't know what's going on, folks, but I can't handle it anymore.
[00:01:10.130 --> 00:01:14.634]  These people literally crawl out from under rocks, they run and hide in trash cans right in front of you.
[00:01:14.954 --> 00:01:19.478]  Why are we ruled by a bunch of trash can dwelling vampires?
[00:01:35.222 --> 00:01:47.952]  To celebrate the birth of our country and give a big thanks to all the InfoWarriors out there, we are now offering free shipping on every item shipped out of the InfoWarsStore.com warehouse.
[00:01:48.332 --> 00:01:52.015]  That's free shipping on all t-shirts, books, and DVDs.
[00:01:52.535 --> 00:01:58.540]  Free shipping on Molon Lave and 1776 belt buckles, which are also 25% off while supplies last.
[00:02:00.501 --> 00:02:05.105]  Free shipping on all of our InfoWarsLife.com nutraceuticals.
[00:02:05.545 --> 00:02:12.371]  If it's in the InfoWarsStore.com warehouse, it's shipping for free, all during the month of July.
[00:02:12.891 --> 00:02:25.481]  It's our way of saying thanks to the true heart and soul of this operation, who stand beside us and support us as we wage an InfoWar for liberty and freedom for all.
[00:02:25.881 --> 00:02:29.925]  InfoWarsStore.com, free shipping for the month of July.
[00:02:35.250 --> 00:02:47.018]  Well a third undercover Planned Parenthood video has been released today and this time a whistleblower within the video reveals that it is basically just a huge fetal organ trafficking business.
[00:02:47.579 --> 00:02:56.645]  Now this video was once again released by the Center for Medical Progress and as expected it shows footage of fetal body parts after abortion.
[00:02:56.745 --> 00:02:57.806]  So warning
[00:02:58.286 --> 00:03:03.930]  You're going to see some very disturbing video of aborted fetuses in the coming up video.
[00:03:04.410 --> 00:03:15.897]  Now this features whistleblower Holly O'Donnell and she claims that a biomedical company that she was working for was in the business of paying Planned Parenthood clinics for these fetal organs.
[00:03:15.937 --> 00:03:17.959]  They basically partnered up with the clinics.
[00:03:18.659 --> 00:03:27.405]  And according to the condition of the tissue after it was extracted from the abortion, they would be paid based on the condition of the specimen.
[00:03:28.366 --> 00:03:32.369]  O'Donnell says that the more valuable the tissue, the more money you would get.
[00:03:32.869 --> 00:03:38.533]  So if you can somehow procure a brain or a heart, you're going to get more money than just umbilical cord.
[00:03:38.973 --> 00:03:44.217]  So these claims, if they're true, are going to completely blow out the water Planned Parenthood's repeated denial
[00:03:44.637 --> 00:03:44.937]  That's right.
[00:04:01.445 --> 00:04:04.747]  It's basically a huge trafficking of fetal tissues.
[00:04:05.228 --> 00:04:10.752]  So go ahead and take a look at this video where O'Donnell talks about her first day on the job.
[00:04:11.392 --> 00:04:12.933]  So I remember my first day.
[00:04:13.834 --> 00:04:18.517]  I was at the Concord Clinic and it was very early in the morning.
[00:04:18.537 --> 00:04:27.904]  I was with one of my trainers and I walk in, I meet the staff and I look over in the corner and there's
[00:04:28.851 --> 00:04:29.412]  I don't know.
[00:04:42.466 --> 00:05:05.191]  Okay and then they went over to the sink and they emptied it out in a strainer and put it on the pie dish and lit it up and I'm like looking like what's going on and my trainer comes over and she puts on gloves and she grabs some tweezers and she's picking the parts away from the vaginal tissue
[00:05:06.044 --> 00:05:09.367]  And I'm, I've never had anxiety before this at all.
[00:05:10.087 --> 00:05:12.509]  So I'm looking and I don't know what's going on.
[00:05:12.529 --> 00:05:15.892]  I had no idea this was what was going to be happening, especially my first day.
[00:05:15.912 --> 00:05:23.618]  And she's literally, she has tweezers and she's like, okay, well this is the head, this is the arm, this is a leg.
[00:05:23.638 --> 00:05:25.700]  And she goes, she hands them over and says, oh, here you go.
[00:05:25.720 --> 00:05:27.802]  Can you show me some of the parts I just showed you?
[00:05:28.542 --> 00:05:29.743]  And I grabbed the tweezers.
[00:05:29.783 --> 00:05:31.965]  I'm like, because I didn't want to lose this job.
[00:05:31.985 --> 00:05:32.565]  I didn't know.
[00:05:32.585 --> 00:05:34.967]  I was already stoked to get it.
