[00:00.000 --> 00:13.120]  Big Brother mainstream media government cover-ups you want answers well so does he
[00:13.120 --> 00:21.840]  he's Alex Jones on the GCN radio network and now live from Austin Texas Alex Jones
[00:21.840 --> 00:31.280]  well I'm back in the saddle again fresh back from Hardin Montana the scene of a
[00:31.280 --> 00:37.720]  bizarre paramilitary group taking over the gigantic detention center rotting
[00:37.720 --> 00:41.760]  around in hardened police cars though the city doesn't have a police
[00:41.760 --> 00:46.880]  department but the local constabulary says they don't care of the guys that
[00:46.880 --> 00:52.240]  convicted felon or a known con artist with warrants out in multiple states they
[00:52.240 --> 00:56.240]  love him and the bad person is Alex Jones that's what the local big horn
[00:56.240 --> 01:01.200]  paper says then they lie and do a straw man attack and say a bunch of things I
[01:01.200 --> 01:09.000]  didn't say but this is an example of people wedded to corruption and it's a
[01:09.000 --> 01:13.200]  great microcosm of the rest of our country and the world and I talked some
[01:13.200 --> 01:17.440]  about this yesterday but I really really want to get into more detail today
[01:17.440 --> 01:21.840]  about what's happening there because it just illustrates how our entire economy
[01:21.840 --> 01:25.560]  is being converted from one of manufacturing and intellectual property
[01:25.560 --> 01:32.160]  and ideas and art and literature to one of potbellied thugs and uniforms
[01:32.160 --> 01:38.880]  literally parasiting off of the entire public I also want to talk about the
[01:38.880 --> 01:46.440]  warmongering of Barack H. Obama and how the Pentagon is playing this little
[01:46.440 --> 01:51.320]  Psyop giving him left cover will cut through the matrix through the
[01:51.320 --> 01:58.360]  propaganda on that front today also they're telling us on all the different
[01:58.360 --> 02:11.200]  financial programs that this is the new system they're telling us yes this is a
[02:11.200 --> 02:16.240]  jobless recovery where you lose your job but the central banks get even richer
[02:16.240 --> 02:24.240]  and so the economy is just wonderful because we all live in America America
[02:24.240 --> 02:30.840]  it's wonderful that when you guys pull up romstein living in America I think I
[02:30.840 --> 02:36.800]  want to play that sometime today romstein living in America pull up the
[02:36.800 --> 02:45.080]  video on YouTube if you want to get it there but that is just some of what
[02:45.080 --> 02:51.560]  we're going to be going over today also great job to the producers in there we
[02:51.560 --> 02:56.840]  have Lisa Snyder joining us remember a few weeks ago mom ordered to stop baby
[02:56.840 --> 03:01.160]  sitting friends kids she'd have him over for breakfast a few times a week just
[03:01.160 --> 03:04.560]  like my mom would do sometimes the neighbors would have me over for
[03:04.560 --> 03:11.920]  breakfast I remember I'd go over to the next-door neighbors the crows sometimes
[03:11.920 --> 03:16.720]  and have oatmeal and scrambled eggs and I liked it because they dump so much
[03:16.720 --> 03:21.280]  sugar and butter on the oatmeal more than my mother did I could get captain
[03:21.280 --> 03:26.600]  crunch over there she wouldn't let me eat captain crunch not anymore you don't
[03:26.600 --> 03:31.200]  have free association in America the government is going to run every fast
[03:31.200 --> 03:36.520]  of your life and by the way it's not just America it's in Canada Australia and
[03:36.520 --> 03:42.200]  England and Germany same rules same time same global government will tell you
[03:42.200 --> 03:45.520]  what's behind that I submit to get to the kicker on this yesterday I didn't how
[03:45.520 --> 03:51.520]  it ties into Obama saying I want all of you to go to church year-round Obama
[03:51.520 --> 04:01.560]  says year-round school for everyone and then how that also dovetails with
[04:01.560 --> 04:05.760]  hundred thousand dollar fines if you sell any recalled products at a bizarre
[04:05.760 --> 04:11.320]  or your business or your garage sale doesn't matter if there's over a hundred
[04:11.320 --> 04:15.760]  thousand things on the list they've got a handbook you're supposed to all read
[04:15.760 --> 04:21.760]  you now work for the government you see they can't get enough money writing
[04:21.760 --> 04:25.000]  tickets on the highway they can't get enough money claiming you cheated on
[04:25.000 --> 04:29.400]  your taxes when you self-incriminate filling out the tax forms so they're
[04:29.400 --> 04:35.840]  making all activity illegal everything not just spanking your kids yelling at
[04:35.840 --> 04:38.560]  them don't run out the street there's cases of where neighbors see somebody
[04:38.560 --> 04:43.080]  screaming at their kid get out of the street I'm sorry we're taking your
[04:43.080 --> 04:47.560]  child to a government rape room they always talk about Saddam and his
[04:47.560 --> 04:52.200]  imaginary rape rooms well there in the United States five times more likely in
[04:52.200 --> 04:57.520]  CPS to be raped or abused anyplace else that's why they run the kids is their
[04:57.520 --> 05:01.960]  pedophiles they like to rape children will be right back have you heard that
[05:01.960 --> 05:06.000]  millionaire entrepreneur businessman your congressional candidate and author
[05:06.000 --> 05:09.920]  Robert Beatles wrote a new book called here's what you do you can buy it at
[05:09.920 --> 05:14.680]  here's what you do dot net as an e-book for six bucks or the book for ten bucks
[05:14.680 --> 05:18.600]  and we have an audio book on its way for you commuters as well here's what you
[05:18.600 --> 05:22.840]  do tells you exactly what to do to survive and thrive in these harsh
[05:22.840 --> 05:27.920]  economic times this book will work for anyone rich poor middle-class it doesn't
[05:27.920 --> 05:31.520]  matter this book truly has the information that can make you wealthy
[05:31.520 --> 05:34.800]  and will tell you how to protect your wealth as well you know the government
[05:34.800 --> 05:38.440]  isn't looking out for you you need to look out for yourself the economy is
[05:38.440 --> 05:42.120]  bad but it's probably gonna get worse you must prepare and make sure you are
[05:42.120 --> 05:46.520]  able to financially take care of yourself and your loved ones go to here's what
[05:46.520 --> 05:52.040]  you do dot net and start today again it is here's what you do dot net that's
[05:52.040 --> 05:58.360]  here's what you do dot net one last time it's here's what you do dot net
[05:58.360 --> 06:06.640]  day on September 11th 2001 along with hundreds of my fellow troops I went to
[06:06.640 --> 06:11.720]  grounds here and we knew what to do at least we thought we did truth rising as
[06:11.720 --> 06:16.440]  a breakthrough 9-11 film that finally gives first responders a platform to
[06:16.440 --> 06:24.520]  tell their story Whitman EBA director on the 18 made a statement that the air
[06:24.520 --> 06:29.680]  was safe to breathe this film follows the growing momentum of 9-11 truth as
[06:29.680 --> 06:34.000]  brave souls throughout the world take action against their global masters he
[06:34.000 --> 06:37.680]  had his hand over the radio while he was getting a countdown he takes his hand
[06:37.680 --> 06:43.240]  off and you hear three two one and it was boom boom boom boom boom this is an
[06:43.240 --> 06:48.600]  emergency transmission worldwide download truth rising at prison planet dot
[06:48.600 --> 06:55.120]  dv and aggressively spread it worldwide or order the dvd at info wars.com if we
[06:55.120 --> 06:58.280]  don't expose the government sponsored terror they're going to commit more
[06:58.280 --> 07:04.200]  acts and bring in martial law food security from e-foods direct the most
[07:04.200 --> 07:08.240]  valuable protection your family can have it's a scary world we live in schools
[07:08.240 --> 07:12.440]  closed businesses shut down and reports of death all from the swine flu we've
[07:12.440 --> 07:16.280]  had more bank failures this year than the previous 10 years combined and money
[07:16.280 --> 07:20.040]  will soon be more valuable as toilet paper due to the nation's 12 trillion
[07:20.040 --> 07:24.160]  dollar debt which is why gold is now over a thousand dollars an ounce according
[07:24.160 --> 07:28.520]  to the Atlanta Fed chief unemployment is actually 16% and the solution for
[07:28.520 --> 07:32.560]  every one of these threats to your family is food security from e-foods direct
[07:32.560 --> 07:38.600]  call 1-800-409-5633 or visit e-foods direct dot com food security for your
[07:38.600 --> 07:42.760]  family from the new new traversal foods from e-foods direct just add water and
[07:42.760 --> 07:46.560]  in minutes your family will enjoy gourmet restaurant taste health food quality
[07:46.560 --> 07:50.800]  ingredients and a guaranteed 10-year shelf life food security from e-foods
[07:50.800 --> 07:55.440]  direct the most valuable protection your family can have even more valuable than
[07:55.440 --> 08:04.040]  gold visit e-foods direct dot com or call 1-800-409-5633 ease the t-rex of
[08:04.040 --> 08:20.760]  political talk alex jones on the gcn radio network
[08:34.040 --> 08:55.760]  we're all living in america america america america
[08:55.760 --> 09:05.640]  uh
[09:25.760 --> 09:37.760]  We're all living in America, America, it's wonderful.
[09:37.760 --> 09:45.760]  We're all living in America, America, America.
[09:45.760 --> 10:01.760]  We're all living in America, America, it's wonderful.
[10:01.760 --> 10:25.760]  We're all living in America, America, it's wonderful.
[10:25.760 --> 10:33.760]  That's Romstein. We're all living in America. We are known as the global mark. What is a mark?
[10:33.760 --> 10:41.760]  That's the person a con artist picks out to scam.
[10:41.760 --> 10:49.760]  And that's what's happened. And the American people have been trained to accept corruption, to rationalize it, and to go along with it.
[10:49.760 --> 11:03.760]  And so there's been a type of mass psychosis that has taken place where the people will put up with anything, anytime, anywhere, because they have no respect for themselves.
[11:03.760 --> 11:14.760]  And in many cases, they actually love the oppression. They defend the oppression. They defend the lies. They love the lies.
[11:14.760 --> 11:20.760]  And I want to speak about that today, just briefly recapping.
[11:20.760 --> 11:43.760]  A little over a week ago, we saw reports in the local news of a shadowy Serb national coming in and taking over a detention facility that had been built and is going to be backed up by the taxpayers of the community when they're arrested and put in the facility.
[11:43.760 --> 12:02.760]  And when they expand and pay for the local police force to fill the giant 450 plus bed facility, and the shadowy individual came into town with black Mercedes SUVs with hardened police decal on the side.
[12:02.760 --> 12:20.760]  And with other decals on the front of the vehicle saying hardened police. And then it turned out that, yes, the local two rivers authority, the parasite authority, most towns and counties have them.
[12:20.760 --> 12:32.760]  We've got the LCRA here in Texas hired its own SWAT teams, why not? They got a badge, they got guns, people bowed before them, notoriously corrupt.
