[00:00:05.070 --> 00:00:06.391]  Big Brother.
[00:00:06.391 --> 00:00:08.151]  Mainstream media.
[00:00:08.151 --> 00:00:09.332]  Government cover-ups.
[00:00:09.332 --> 00:00:11.492]  You want answers?
[00:00:11.492 --> 00:00:13.033]  Well, so does he.
[00:00:13.033 --> 00:00:17.234]  He's Alex Jones on the GCN Radio Network.
[00:00:17.234 --> 00:00:21.295]  And now, live from Austin, Texas, Alex Jones.
[00:00:25.218 --> 00:00:30.724]  The whole world is looking right now at what has happened in the elections here in the United States.
[00:00:30.724 --> 00:00:38.773]  The Republicans have clearly won 63 seats, the biggest sweep in over 70 years in the House of Representatives.
[00:00:38.773 --> 00:00:42.136]  Looks like they're going to get 8 seats in the Senate, not enough to take the Senate back.
[00:00:42.977 --> 00:00:45.758]  Biggest sweep ever for Republicans in governorships.
[00:00:45.758 --> 00:00:56.440]  They've gained at least 10 and so 30 of the governorships are now Republican as the state's rights movement accelerates.
[00:00:56.440 --> 00:01:03.242]  I'm going to cover all the different angles including election fraud, clear election fraud in Nevada and other states today.
[00:01:03.242 --> 00:01:07.963]  What happened with Rand Paul, the Federal Reserve's big announcement coming up at
[00:01:09.185 --> 00:01:12.348]  One-fifteen Central today, two-fifteen Eastern.
[00:01:12.348 --> 00:01:14.450]  We'll be covering it live.
[00:01:14.450 --> 00:01:26.481]  They've already telegraphed in the last two weeks that they are going to start fifty to a hundred billion dollars of quantitative or monetization of debt, quantitative easing, QE2.
[00:01:26.481 --> 00:01:28.182]  That's where they start buying the U.S.
[00:01:28.182 --> 00:01:30.664]  Treasury bonds, becoming the biggest owner of our debt.
[00:01:31.365 --> 00:01:31.886]  You gotta love it.
[00:01:31.886 --> 00:01:37.992]  They set the policy to get us in debt and then they own the debt and own our country along with the communist Chinese.
[00:01:37.992 --> 00:01:47.783]  And I forgot to play that banned ad yesterday by the Citizens Group against all this government spending.
[00:01:48.624 --> 00:01:55.667]  So that's going to be coming up as well, because it illustrates where we're going with the Communist Chinese and the private federal reserves.
[00:01:55.667 --> 00:02:02.310]  We'll be covering that big announcement coming up in about two hours and 15 minutes from now.
[00:02:02.310 --> 00:02:12.714]  The big story that we're going to be covering later in the hour is up on PrisonPlanet.com, written by Paul Joseph Watson and yours truly, Did Harry Reid Steal Nevada?
[00:02:14.375 --> 00:02:15.276]  Evidence is clear.
[00:02:15.276 --> 00:02:18.077]  Yes, his minions did.
[00:02:18.077 --> 00:02:39.909]  Five-point margin of victory, highly suspicious given pre-election polls showing Sharon Engel ahead, combined with reports of vote-flipping on machines for Harry Reid, controlled by Reid's son, he directly controlled it as the election official in the main county where most of the votes were cast, and serviced by corrupt pro-Reid union.
[00:02:40.894 --> 00:02:54.282]  So just amazing, and I predicted that we would see chicanery going on in Nevada, and our nonpartisan analyst will be joining us today or tomorrow, perhaps both days.
[00:02:54.282 --> 00:03:01.467]  That of course is Bev Harris, so she was really watching fraud in different parts of the country, but she focused in on Nevada.
[00:03:01.467 --> 00:03:02.768]  By the way, she's a Democrat.
[00:03:03.368 --> 00:03:03.448]  Yes.
[00:03:19.798 --> 00:03:24.120]  In her capitulation speech, she didn't talk about investigating fraud.
[00:03:24.120 --> 00:03:28.903]  So that is bad news because when there's evidence of fraud, you've got to investigate it.
[00:03:28.903 --> 00:03:30.844]  There was evidence of fraud in 2000.
[00:03:30.844 --> 00:03:32.345]  We hate Al Gore.
