[00:00:00.029 --> 00:00:04.492]  Las Vegas, where a missing six-year-old boy was found in good condition last night.
[00:00:04.492 --> 00:00:06.153]  Police Captain Vincent Canito.
[00:00:06.153 --> 00:00:09.035]  Cole Puffenberger has been found.
[00:00:09.035 --> 00:00:09.575]  He is safe.
[00:00:10.239 --> 00:00:11.380]  And in our custody.
[00:00:11.380 --> 00:00:17.603]  No details where the six-year-old boy was kept or by whom after he was kidnapped the other day in Las Vegas.
[00:00:17.603 --> 00:00:20.345]  The hunt is on for two persons of interest in the case.
[00:00:20.345 --> 00:00:25.968]  Political notes, John McCain is campaigning in Ohio where Barack Obama has a small lead.
[00:00:25.968 --> 00:00:28.890]  McCain is holding rallies outside Columbus and Toledo.
[00:00:28.890 --> 00:00:33.533]  Two of Ohio's biggest newspapers have split their endorsements for the two candidates.
[00:00:34.133 --> 00:00:40.175]  Iraq's Prime Minister says a new security agreement with the United States needs more work before it can be approved.
[00:00:40.175 --> 00:00:46.897]  And for the first time since mid-February, the price of gasoline is under $3 a gallon, according to the AAA.
[00:00:46.897 --> 00:00:51.898]  This is IRN USA Radio News.
[00:00:51.898 --> 00:00:56.719]  With a word about Israel, here's best-selling author and Bible teacher, Kay Arthur.
[00:00:56.719 --> 00:01:02.841]  If you could only visit one country, one nation, on the face of this Earth,
[00:01:03.431 --> 00:01:08.020]  It should be Israel, because then you'll never be the same.
[00:01:08.020 --> 00:01:11.486]  To start planning your trip to Israel today, call 1-888-77-ISRAEL or visit www.goisrael.com.
[00:01:21.764 --> 00:01:22.645]  My name is Jeannie.
[00:01:22.645 --> 00:01:26.047]  I'm able to work from home and be a full-time mom, and that means everything to me.
[00:01:26.047 --> 00:01:27.969]  Hi, how in the world are you anyway?
[00:01:27.969 --> 00:01:31.852]  This is Andy Willoughby with the 3-Step Plan home-based business system.
[00:01:31.852 --> 00:01:35.875]  Thousands of Americans are successfully working from home with the 3-Step Plan.
[00:01:35.875 --> 00:01:39.177]  My name is Bill, and I've been able to pay off all of my bills and save money.
[00:01:39.177 --> 00:01:44.742]  To find out how you could work from home with your own home-based business, go to 3stepplan.com or call 800-658-0459.
[00:01:44.742 --> 00:01:44.782]  800-658-0459.
[00:01:52.330 --> 00:01:54.714]  In Afghanistan, reports of a massacre.
[00:01:54.714 --> 00:01:58.540]  Militants set up a bus on one of the country's main highways.
[00:01:58.540 --> 00:02:04.490]  Afghan officials say the Taliban militants stopped a bus in a dangerous and remote part of southern Afghanistan.
[00:02:05.495 --> 00:02:11.116]  took around 50 people hostage and ended up killing around 30 Afghan civilians.
[00:02:11.116 --> 00:02:15.077]  Afghan officials are reporting differing figures on the number of dead.
[00:02:15.077 --> 00:02:16.178]  It could be higher.
[00:02:16.178 --> 00:02:25.200]  Elsewhere, a munitions storage facility was among the targets of Pakistani jets that reportedly killed 30 militants near the Afghan border.
[00:02:25.200 --> 00:02:29.861]  Firefighters in that right county finally got an upper hand on the last of the wildfires.
[00:02:29.861 --> 00:02:31.181]  Fire Captain Greg Cleveland.
[00:02:31.181 --> 00:02:32.982]  The Ceznon fire is now 100% contained.
[00:02:34.506 --> 00:02:39.013]  But firefighters will stay on the lines in the area for the next week.
[00:02:39.013 --> 00:02:40.855]  That's because of the hot spots.
[00:02:40.855 --> 00:02:45.061]  A powerful 7.1 earthquake has struck beneath the South Pacific Ocean.
[00:02:45.061 --> 00:02:46.503]  No damage or injuries reported.
[00:02:46.503 --> 00:02:47.585]  No tsunami.
[00:02:47.585 --> 00:02:50.008]  For news online, log on to IRNnews.com.
[00:02:51.818 --> 00:02:53.719]  Why do I take non-drowsy Claritin?
[00:02:53.719 --> 00:02:55.500]  I love watching my son play soccer.
[00:02:55.500 --> 00:02:59.081]  But when allergies hit, I sneeze and my eyes get itchy and watery.
[00:02:59.081 --> 00:03:01.963]  Claritin relieves all my worst symptoms without drowsiness.
[00:03:01.963 --> 00:03:04.344]  So when he scores a goal, I know I won't miss it.
[00:03:04.344 --> 00:03:09.286]  And only non-drowsy Claritin is clinically proven to make me as alert and focused as someone without allergies.
[00:03:09.286 --> 00:03:11.567]  Get Claritin Clear with non-drowsy Claritin.
[00:03:11.567 --> 00:03:15.028]  Powerful relief from all your worst allergy symptoms without drowsiness.
[00:03:15.028 --> 00:03:15.689]  Stay alert.
[00:03:15.689 --> 00:03:16.589]  Stay focused.
[00:03:16.589 --> 00:03:17.890]  Live Claritin Clear.
[00:03:17.890 --> 00:03:18.830]  Indoors and out.
[00:03:18.830 --> 00:03:19.450]  Use it directly.
[00:03:19.450 --> 00:03:19.971]  Only brand.
[00:03:19.971 --> 00:03:20.591]  Clinically tested.
[00:03:22.347 --> 00:03:31.574]  President Bush and French President Nicolas Sarkozy met at Camp David Saturday to decide on a location for an international summit on the world financial crisis.
[00:03:31.574 --> 00:03:37.739]  United Nations Secretary-General Ban Ki-moon offered the United Nations headquarters in New York as a venue for the summit.
[00:03:37.739 --> 00:03:42.062]  Ban suggested the forum should convene early in December at the latest.
[00:03:42.062 --> 00:03:48.787]  Ban expressed strong support for an expanded emergency summit of the group of eight leading industrialized nations.
[00:03:49.347 --> 00:03:58.056]  After September 11th, the FBI put white-collar crime on the back burner to focus on terrorism and intelligence investigations.
[00:03:58.056 --> 00:04:06.644]  That's the gist of a New York Times report that says the agency is hard-pressed to find agents and resources to probe crimes linked to the current economic crisis.
[00:04:07.097 --> 00:04:15.307]  General Motors and Cerberus Capital Management are reportedly in fast-paced talks to merge General Motors and Chrysler before the end of the month.
[00:04:15.307 --> 00:04:24.599]  The two sides met Friday and are hopeful of announcing a deal before the November 4th general election in an attempt to get favorable political support.
[00:04:24.839 --> 00:04:27.761]  Well, coffee can be an effective weapon in the right hands.
[00:04:27.761 --> 00:04:35.127]  An off-duty Secret Service agent helped to foil a robbery at a Virginia convenience store by throwing hot coffee into the suspect's face.
[00:04:35.127 --> 00:04:39.971]  Stunned by the coffee, the suspect dropped most of the cash he had taken and fled.
[00:04:39.971 --> 00:04:44.935]  He was later captured and arrested on robbery charges and drunk driving.
[00:04:44.935 --> 00:04:46.016]  I'm Pete LaValle.
[00:04:46.016 --> 00:04:50.139]  You've been listening to IRN USA Radio News.
[00:04:52.054 --> 00:04:58.296]  Ionic Zone has the lowest prices in the USA on shock treatment ozone generators starting at $299.
[00:04:58.296 --> 00:05:11.999]  Ionic Zone shock treatment ozone generators are used by remediation contractors and homeowners alike to sterilize homes and cars, making them free from bacteria, molds, viruses, and complete removal of secondhand smoke, pet odors, you name it!
[00:05:12.239 --> 00:05:15.782]  What else can three oxygen atoms, in other words ozone, do?
[00:05:15.782 --> 00:05:20.567]  Many hospitals sterilize their operating rooms with ozone before and after operations.
[00:05:20.567 --> 00:05:22.649]  And have you ever heard of ozone therapy?
[00:05:22.649 --> 00:05:26.212]  Ionic Zone has a wealth of information on ozone therapy.
[00:05:26.212 --> 00:05:30.136]  Ozone therapy is used, among other things, to raise the body's oxygen level
[00:05:30.396 --> 00:05:33.017]  Which studies suggest boosts the immune system.
[00:05:33.017 --> 00:05:40.001]  You can learn more about ozone therapy or ionic zone ozone generators by going to ioniczone.com or calling 800-549-9535.
[00:05:40.001 --> 00:05:41.442]  That's I-O-N-I-C zone dot com or toll free 800-549-9535.
[00:05:41.442 --> 00:05:41.882]  Ionic Zone.
[00:05:54.927 --> 00:06:04.292]  Prepare yourself for a talk radio experience like no other.
[00:06:04.292 --> 00:06:07.054]  He stands for truth.
[00:06:07.054 --> 00:06:10.256]  He stands for justice.
[00:06:10.256 --> 00:06:12.717]  He stands for what's right.
[00:06:12.717 --> 00:06:15.999]  This is the Alex Jones Show.
[00:06:15.999 --> 00:06:18.840]  Call Alex now, toll free at 877-590-5525.
[00:06:24.372 --> 00:06:32.508]  Now live from Austin, Texas, here's Alex Jones.
[00:06:32.508 --> 00:06:33.370]  Hello, everybody.
[00:06:33.370 --> 00:06:35.654]  Thank you for joining us today.
[00:06:36.974 --> 00:06:39.816]  It is Sunday, the 19th of October, 2008.
[00:06:39.816 --> 00:06:43.578]  We're going to be here live for the next two hours.
[00:06:43.578 --> 00:06:46.660]  We'll also have wide open phones on a host of issues at 877-590-5525.
