[00:00:15.339 --> 00:00:16.440]  InfoWars.
[00:00:16.440 --> 00:00:17.620]  Tomorrow's news.
[00:00:17.620 --> 00:00:23.384]  Today.
[00:00:23.384 --> 00:00:28.867]  Jorge Shimon of Cuba's Communist Central Committee delivered a message of anti-American invective.
[00:00:28.867 --> 00:00:30.708]  The theme of Cuba's foreign policy.
[00:00:31.428 --> 00:00:35.892]  His audience included 500 students from Scandinavia, France and Britain.
[00:00:35.892 --> 00:00:37.733]  Some flower children.
[00:00:37.733 --> 00:00:42.477]  Many, veterans of student riots in their homelands.
[00:00:42.477 --> 00:00:47.961]  They arrived on cut-rate charter flights and their living expenses were paid by the Cuban government.
[00:00:47.961 --> 00:00:50.443]  They spent their mornings working in the field.
[00:00:50.443 --> 00:00:52.525]  Their afternoons in political discussions.
[00:00:54.824 --> 00:01:02.249]  For American radicals, for American students, the most impressive feature of Cuba will be the building of the 21st man, the man of the 21st century.
[00:01:04.967 --> 00:01:20.511]  An entirely new consciousness to change all of the old attitudes and to change the morality from one based in the individual I and to put it into the collective we, which much more enforces individuality than detracts from it.
[00:01:20.511 --> 00:01:32.334]  The people in the United States, particularly the young people, I think, look to the Cuban Revolution with hope that this offers a solution that the United States doesn't offer.
[00:01:35.237 --> 00:01:38.739]  They are crying out for freedom in the streets of Havana.
[00:01:38.739 --> 00:01:43.022]  This, the greatest show of discontent with the socialist government since the 1990s.
[00:01:43.022 --> 00:01:49.186]  Like back then, the trigger for this protest is the desperate economic situation.
[00:01:49.186 --> 00:01:52.808]  Right now the country is suffering from food shortages.
[00:01:54.303 --> 00:01:56.444]  We're here because of the repression of the people.
[00:01:56.444 --> 00:01:58.204]  They are starving us to death.
[00:01:58.204 --> 00:01:59.244]  Havana is collapsing.
[00:01:59.244 --> 00:02:00.845]  We have no homes, nothing.
[00:02:00.845 --> 00:02:02.465]  Cubans are fed up.
[00:02:02.465 --> 00:02:13.768]  As the Miami Herald reported, in an unprecedented display of anger and frustration, thousands of people took to the streets in cities and towns across Cuba to call for the end of the
[00:02:14.148 --> 00:02:14.849]  We're good.
[00:02:28.865 --> 00:02:29.846]  I'm speaking to you today because
[00:02:58.699 --> 00:03:01.620]  I have seen people like this before.
[00:03:01.620 --> 00:03:04.542]  I've seen movements like this before.
[00:03:04.542 --> 00:03:07.923]  I've seen ideas like this before.
[00:03:07.923 --> 00:03:10.224]  And I am here to tell you.
[00:03:10.224 --> 00:03:14.326]  We cannot let them take over our country.
[00:03:14.326 --> 00:03:17.367]  I heard the promises of Fidel Castro.
[00:03:17.367 --> 00:03:22.430]  And I can never forget all those who grew up around me.
[00:03:22.430 --> 00:03:23.110]  Who look like me.
