[00:00.000 --> 00:13.000]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[00:13.000 --> 00:29.000]  He's Alex Jones on the GCN Radio Network. And now, live from Austin, Texas, Alex Jones.
[00:29.000 --> 00:34.000]  On Wednesday, the 22nd day of September 2010, coming up in the third hour,
[00:34.000 --> 00:38.000]  former New Mexico Governor Gary Johnson will be our guest.
[00:38.000 --> 00:45.000]  He wants to discuss how the United States is clearly degenerating into a third world police state.
[00:45.000 --> 00:51.000]  That is coming up with the former governor, who is really becoming more vocal as of late,
[00:51.000 --> 00:58.000]  discussing the de-evolution of our once great republic.
[00:58.000 --> 01:04.000]  Obviously, most of you know, gold went almost up to $1,300 an ounce.
[01:04.000 --> 01:10.000]  And it's still going up as we speak, so we'll be tracking that, going over the latest in the economy,
[01:10.000 --> 01:12.000]  coming up in the next segment.
[01:12.000 --> 01:20.000]  In the next 10 minutes, Paul Joseph Watson is set to publish a key report at prisonplanet.com,
[01:20.000 --> 01:28.000]  dealing with President Obama in October or even early November surprise, staged terror attacks.
[01:28.000 --> 01:32.000]  We've learned to read the signs when they're considering staging an event.
[01:32.000 --> 01:38.000]  And they are full court press right now, hyping that terrorists may strike the United States.
[01:38.000 --> 01:43.000]  And we have Obama and Clinton advisors like Robert Shapiro saying,
[01:43.000 --> 01:53.000]  what Obama needs is a giant terror attack to win the midterm elections and to get a second term in 2012.
[01:53.000 --> 01:56.000]  I mean, they're out in the open talking about this.
[01:56.000 --> 02:01.000]  The criminals that run our government and run many other governments have been caught staging events.
[02:01.000 --> 02:02.000]  Hitler did it.
[02:02.000 --> 02:03.000]  The Tsars did it.
[02:03.000 --> 02:05.000]  After them, the Communist Russians did it.
[02:05.000 --> 02:10.000]  I mean, it's a favorite tactic used.
[02:10.000 --> 02:15.000]  And so this detailed report that I consulted with Paul on has got a lot of key bullet points,
[02:15.000 --> 02:17.000]  and that's coming out in the near future.
[02:17.000 --> 02:22.000]  We'll cover that after we get into the economy coming up in the next segment.
[02:22.000 --> 02:26.000]  We're also going to have open phones yet again for first-time callers.
