[00:00:07.560 --> 00:00:09.683]  Big Brother.
[00:00:09.683 --> 00:00:12.466]  Mainstream media.
[00:00:12.466 --> 00:00:15.049]  Government cover-ups.
[00:00:15.049 --> 00:00:16.811]  You want answers?
[00:00:16.811 --> 00:00:18.874]  Well, so does he.
[00:00:18.874 --> 00:00:25.181]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:00:26.420 --> 00:00:30.103]  Well, we're going to look at every angle of this historic election and what it means into the future.
[00:00:30.103 --> 00:00:34.066]  Now, the globalists tried to buy the election and barely got the House.
[00:00:34.066 --> 00:00:36.648]  And historically, we got a whole bunch of new seats in the Senate.
[00:00:36.648 --> 00:00:39.130]  But the fight is about to happen, obviously.
[00:00:39.130 --> 00:00:42.673]  The president literally, one minute ago, began speaking.
[00:00:42.673 --> 00:00:48.217]  We've got the satellite feed live right now, President Trump talking about this historic midterm election.
[00:00:48.217 --> 00:00:48.697]  Let's go to him.
[00:00:48.697 --> 00:00:53.982]  In 30 years, a sitting president's party has only gained a cumulative total of eight Senate seats.
[00:00:55.313 --> 00:00:58.295]  Averaging one per decade.
[00:00:58.295 --> 00:01:03.117]  So if we picked up two, three, or four, that's a big percentage of that number.
[00:01:03.117 --> 00:01:08.500]  So in the last 80 years, you think of that, only eight seats.
[00:01:08.500 --> 00:01:18.725]  In President Obama's first midterm election, he lost six Senate seats, including in the deep blue state of Massachusetts.
[00:01:19.736 --> 00:01:28.379]  Republicans captured at least four Senate seats held by Democrat incumbents.
[00:01:28.379 --> 00:01:34.041]  And these are tremendously talented, hardworking people that did this.
[00:01:34.041 --> 00:01:42.883]  Indiana, North Dakota, Florida, Missouri.
[00:01:42.883 --> 00:01:46.885]  We also won two open Senate seats in Tennessee,
[00:01:48.129 --> 00:01:56.733]  I want to congratulate our great champion who did such a great job in Tennessee, Marsha.
[00:01:56.733 --> 00:01:57.553]  This is live.
[00:01:57.553 --> 00:01:58.874]  And in Utah.
[00:01:58.874 --> 00:02:01.155]  And we're going to air it all later.
[00:02:01.155 --> 00:02:03.116]  And Arizona is looking very good.
[00:02:04.213 --> 00:02:04.954]  Really very good.
[00:02:04.954 --> 00:02:06.995]  There's still some races open in California and Arizona.
[00:02:06.995 --> 00:02:10.457]  That was a tough race and she's done a fantastic job.
[00:02:10.457 --> 00:02:17.881]  In each of these open seats, Democrats recruited very strong candidates with substantial fundraising and media support.
[00:02:17.881 --> 00:02:21.603]  We were getting bombarded with money on the other side.
[00:02:22.955 --> 00:02:31.239]  In the House, Republicans dramatically outperformed historical precedents and overcame a historic number of retirements.
[00:02:31.239 --> 00:02:38.962]  The most House Republican retirements in 88 years, 43 House Republicans retired.
[00:02:38.962 --> 00:02:39.763]  Yeah, that was the sabotage.
[00:02:39.763 --> 00:02:44.565]  I will say this, that in many cases they were chairman of committees.
[00:02:44.565 --> 00:02:46.466]  A lot of them were neocons.
[00:02:46.466 --> 00:02:49.327]  They weren't chairman because the Republicans have a rule for six years.
[00:02:50.160 --> 00:02:52.721]  And what that does is wonderful in one way.
[00:02:52.721 --> 00:02:56.403]  It lets people come through the system and become chairman.
[00:02:56.403 --> 00:02:58.464]  In another way, it drives people out.
[00:02:58.464 --> 00:03:01.005]  Because when they're a chairman, they don't want to go and not be a chairman.
[00:03:01.005 --> 00:03:02.726]  You can tell it's going to go on for a long time.
[00:03:02.726 --> 00:03:03.446]  We're going to go to break.
[00:03:03.446 --> 00:03:04.707]  Ted Nugent's going to respond.
[00:03:04.707 --> 00:03:06.687]  We come back.
[00:03:06.687 --> 00:03:10.609]  This is the big takeaway for me.
[00:03:10.609 --> 00:03:11.770]  Two things.
[00:03:11.770 --> 00:03:18.693]  Allowing illegal cartel level concerted racketeering censorship in the last year accelerated to the election.
[00:03:20.843 --> 00:03:29.652]  And the House not passing voter ID, as Michael Savage said in a tweet, the RINOs blew their last chance.
[00:03:29.652 --> 00:03:38.620]  Because illegal aliens and folks voting the names of dead people took it over the edge, along with the censorship.
[00:03:38.620 --> 00:03:45.047]  And now if we don't do something about the censorship, it's going to embolden even more censorship and deplatforming and harassment that's criminal.
[00:03:46.414 --> 00:03:50.757]  So now if Trump and the Republicans don't act decisively, they are aiding and abetting it.
[00:03:50.757 --> 00:03:57.301]  The President said he's about to act, and I trust the President, but I'm just saying, this is a big deal.
[00:03:57.301 --> 00:04:04.146]  And, you know, the fact that Ted Cruz only won by like three points in Texas is horrifying.
[00:04:04.146 --> 00:04:04.987]  Beto O'Rourke
[00:04:06.018 --> 00:04:14.605]  was an establishment, Hollywood-funded, globalist, anti-gun, fat cat, openly halfway funded by Soros, opening the border.
[00:04:14.605 --> 00:04:17.568]  So, this election's a wake-up call.
