[00:00:08.126 --> 00:00:12.531]  The answer to 1984 is 1776.
[00:00:12.531 --> 00:00:19.660]  You're listening to the Alex Jones Show.
[00:00:19.660 --> 00:00:23.605]  Today I signed legislation and an executive order.
[00:00:24.628 --> 00:00:30.330]  To hold China accountable for its oppressive actions against the people of Hong Kong.
[00:00:30.330 --> 00:00:36.032]  On July 14th, President Donald J. Trump signed into law H.R.
[00:00:36.032 --> 00:00:45.536]  7440, the Hong Kong Autonomy Act, and the President's Executive Order on Hong Kong Normalization.
[00:00:46.856 --> 00:00:48.758]  H.R.
[00:00:48.758 --> 00:00:59.568]  7440 imposes sanctions on foreign individuals, entities, and financial institutions that contribute to China's encroachment of Hong Kong.
[00:00:59.568 --> 00:01:01.330]  This bill gives the U.S.
[00:01:01.330 --> 00:01:05.033]  power to protect Hong Kong's autonomy.
[00:01:05.033 --> 00:01:09.277]  The executive order on Hong Kong normalization goes much further.
[00:01:10.638 --> 00:01:12.960]  Section 1 states how the U.S.
[00:01:12.960 --> 00:01:17.182]  will now treat Hong Kong the same as Communist China.
[00:01:17.182 --> 00:01:21.405]  This makes sense now that the CCP is absorbing Hong Kong.
[00:01:21.405 --> 00:01:28.209]  But it also sets a precedent for any other nations who choose to side with the Communist Chinese.
[00:01:28.209 --> 00:01:30.310]  Perhaps this is why the U.K.
[00:01:30.310 --> 00:01:35.714]  banned Huawei 5G on the same day this executive order was signed into law.
[00:01:37.605 --> 00:01:43.266]  But Section 4 best illustrates the extent of this national emergency.
[00:01:43.266 --> 00:01:47.047]  It grants extremely broad powers to the U.S.
[00:01:47.047 --> 00:02:02.670]  to go after individuals or entities involved directly or indirectly with supporting the Communist Chinese in any way, including American citizens, corporations, and financial institutions.
[00:02:03.837 --> 00:02:05.378]  This would include the U.S.
[00:02:05.378 --> 00:02:14.443]  mainstream media apparatus and Hollywood, which have been working for the CCP and parroting their propaganda for years.
[00:02:14.443 --> 00:02:21.988]  Hollywood's actors, producers, and directors pride themselves on celebrating freedom and the human spirit.
[00:02:21.988 --> 00:02:31.194]  And every year at the Academy Awards, Americans are lectured about how this country falls short of Hollywood's ideals of social justice.
[00:02:32.094 --> 00:02:39.936]  But Hollywood now regularly censors its own movies to appease the Chinese Communist Party.
[00:02:39.936 --> 00:02:46.078]  This would include tech giants like Twitter, Facebook, Google, and Apple.
[00:02:46.078 --> 00:02:48.539]  It could even include American politicians.
[00:02:49.858 --> 00:02:55.799]  The Communist Chinese have bought hundreds of thousands of acres of American farmland.
[00:02:55.799 --> 00:03:02.181]  And the language of this national emergency suggests that this could all be taken back by the U.S.
[00:03:02.181 --> 00:03:03.561]  government.
[00:03:03.561 --> 00:03:10.863]  The CCP has become as tyrannical and powerful as Nazi Germany ever was, if not more so.
[00:03:10.863 --> 00:03:16.364]  They have been seizing land from Africa, India, Australia, and the South China Sea.
[00:03:16.744 --> 00:03:24.708]  The Trump administration piled pressure on China Monday, rejecting nearly all of Beijing's territorial claims in the South China Sea.
[00:03:24.708 --> 00:03:42.578]  They have been rounding up Muslim Chinese, sending them via trains to concentration camps, shaving their heads and selling their hair to the U.S., and harvesting their organs for rich Saudi customers who require halal organs for their surgical transplants.
[00:03:43.942 --> 00:03:44.543]  The U.S.
[00:03:44.543 --> 00:03:52.750]  media, who love to paint President Trump as a new Hitler, ignore these authoritarian crimes against humanity.
[00:03:52.750 --> 00:03:59.175]  This may be why they are ignoring the President's executive order on Hong Kong normalization.
[00:03:59.175 --> 00:04:03.239]  The document reads like a declaration of war.
[00:04:03.239 --> 00:04:08.143]  And the American media have been working with the enemy.
[00:04:08.143 --> 00:04:10.465]  For InfoWars.com, this is Greg Reese.
[00:04:21.604 --> 00:04:26.276]  That full report can be found at band.video.
[00:04:30.327 --> 00:04:32.828]  Under the Greg Reese tab.
[00:04:32.828 --> 00:04:35.810]  Now I've got just incredible stacks of news.
[00:04:35.810 --> 00:04:42.634]  We've got Roger Stone sitting, waiting to come live here on the Alex Jones Show on this Sunday.
[00:04:42.634 --> 00:04:44.255]  What an incredible time to be alive.
[00:04:44.255 --> 00:04:46.756]  The fight for America is on.
[00:04:46.756 --> 00:04:55.721]  The left, while they put their Mark of the Beast slave mask on, have taken the political mask off and they've told you what they're all about.
[00:04:55.721 --> 00:04:57.342]  Destruction and killing America.
[00:04:59.750 --> 00:05:01.191]  It's Christmas in July.
[00:05:01.191 --> 00:05:02.431]  We ran the sale last year.
[00:05:02.431 --> 00:05:04.192]  It was very, very popular.
[00:05:04.192 --> 00:05:10.454]  And so I am now announcing that we are running it again in the year 2020, a very important election year.
[00:05:10.454 --> 00:05:15.996]  And we have some fabulous new shirts that I think should be the campaign shirt of 2020.
[00:05:15.996 --> 00:05:21.619]  It's the American Eagle, boldly spreading its wings, sitting atop a Betsy Ross flag.
[00:05:21.619 --> 00:05:24.260]  And the shirts are on sale right now at InfoWarsTore.com.
[00:05:25.401 --> 00:05:31.531]  I got the idea from the Trump campaign of having a similar shirt to the media called Nazi, which of course it isn't.
[00:05:31.531 --> 00:05:36.179]  And since it's so triggering to the leftists and the globalists, well, we're gonna make sure there's even more of these on the streets.
[00:05:36.954 --> 00:05:37.194]  I think so.
[00:06:12.552 --> 00:06:17.455]  Defending the Republic from enemies, foreign and domestic.
[00:06:17.455 --> 00:06:19.536]  It's Alex Jones.
[00:06:19.536 --> 00:06:23.279]  And now, your host, Owen Troyer.
[00:06:23.279 --> 00:06:36.227]  Ladies and gentlemen,
[00:06:38.519 --> 00:06:40.943]  It is Sunday, July 19th, 2020.
[00:06:40.943 --> 00:06:44.548]  This is the Alex Jones Show.
[00:06:46.172 --> 00:06:48.053]  Brought to you by InfoWarsStore.com.
[00:06:48.053 --> 00:06:49.754]  Filling in for Alex today, I'm Owen Schroer.
[00:06:49.754 --> 00:06:53.796]  Roger Stone is going to be co-hosting with me today as well.
[00:06:53.796 --> 00:06:54.676]  A lot to get to.
[00:06:54.676 --> 00:06:58.058]  I really don't even know what I would consider the top story.
[00:06:58.058 --> 00:07:11.964]  You've got President Trump signing the Hong Kong Normalization Bill, which opens up many avenues to go after Chinese operatives in the United States, in Hong Kong.
[00:07:11.964 --> 00:07:12.685]  You've got the
[00:07:13.942 --> 00:07:17.763]  COVID hoax that is the fake pandemic.
[00:07:17.763 --> 00:07:20.224]  It's just getting worse and worse.
[00:07:20.224 --> 00:07:22.965]  Where they're saying, oh, you died of a motorcycle accident.
[00:07:22.965 --> 00:07:24.706]  No, you died of COVID.
[00:07:24.706 --> 00:07:27.147]  Oh, we had 98% positive tests.
[00:07:27.147 --> 00:07:28.568]  And then they come back two weeks later.
[00:07:28.568 --> 00:07:30.248]  No, wait, it was 9.8.
[00:07:30.248 --> 00:07:33.109]  Oops, just a typo.
[00:07:33.109 --> 00:07:35.010]  The economy is struggling.
[00:07:36.459 --> 00:07:43.663]  The globalists are getting everything they want, a cashless society, a digital spy grid that you sign on to.
[00:07:43.663 --> 00:07:46.425]  The left is attacking the United States of America.
[00:07:47.429 --> 00:07:48.930]  On a daily basis.
[00:07:48.930 --> 00:07:50.771]  Riots every night in Portland.
[00:07:50.771 --> 00:07:53.033]  They now burn down police buildings.
[00:07:53.033 --> 00:07:55.334]  Riots every night in New York City.
[00:07:55.334 --> 00:07:58.356]  Shootings are up almost 300%.
[00:07:58.356 --> 00:08:05.580]  But de Blasio celebrates the lowest imprisonment rate while violence on the streets soars.
[00:08:05.580 --> 00:08:12.905]  Didn't stop one hero from taking the Black Lives Matter painted in the street and rubbing black paint all over it.
[00:08:12.905 --> 00:08:15.307]  And it was actually a black activist, a nice lady.
[00:08:16.252 --> 00:08:22.676]  And as soon as she got released from jail the first time after doing it, she went right back out and did it again.
[00:08:22.676 --> 00:08:40.226]  Then, the big bombshell that really is shaking some grounds today, Republican Mark Meadows says it's time for people to go to jail in the Russian collusion hoax.
[00:08:41.141 --> 00:08:41.841]  Absolutely.
[00:08:41.841 --> 00:08:45.622]  In fact, that time has come and went, quite frankly.
[00:08:45.622 --> 00:08:49.463]  But I guess we could still be in that time.
[00:08:49.463 --> 00:08:53.425]  And we also have other Chinese agents in America like the D.C.
[00:08:53.425 --> 00:08:59.426]  Mayor Muriel Bowser coming out basically publicly saying that she's with China.
[00:08:59.426 --> 00:09:06.548]  And then you've got Fox News that has now, as I predicted, gone anti-Trump with at least 90% of its programming.
[00:09:09.295 --> 00:09:12.356]  So we've got all that and more coming up with Roger Stone.
[00:09:12.356 --> 00:09:25.560]  But Roger, it's got to be nice to hear that there are some Republicans fighting for justice when it comes to this Russian collusion hoax, which of course, you got tangled in the web of lies.
[00:09:25.560 --> 00:09:27.761]  They destroyed your life financially.
[00:09:27.761 --> 00:09:30.722]  They put you through all that torture for all those years.
[00:09:30.722 --> 00:09:32.883]  Your family as well.
[00:09:32.883 --> 00:09:36.604]  Just not to mention all the lies and the mainstream news and everything else that came with it.
[00:09:37.384 --> 00:09:38.565]  It's gotta be nice to hear.
[00:09:38.565 --> 00:09:52.790]  Finally, a Republican with some cajones that steps up and says, no, it was actually Obama's men, the henchmen in the FBI, and the intelligence agencies that lied about the Russian collusion hoax.
[00:09:52.790 --> 00:09:54.751]  It's time for them to go to jail.
[00:09:54.751 --> 00:09:59.173]  Roger, it's been overdue, in my opinion.
[00:09:59.173 --> 00:10:06.216]  Well, extraordinary information declassified at the request of Senator Lindsey Graham this week just further proves
[00:10:07.314 --> 00:10:30.298]  That in 2016, the Obama administration was engaged in the largest single abuse of power in our history, where they actually used the full legal authority of the United States government and the extraordinary capability of our intelligence agency's surveillance capability to spy on the Republican candidate for president.
[00:10:30.891 --> 00:10:45.064]  To defraud the FISA courts, to mount an illegal coup, an attempt to undo the 2016 election, using evidence to justify all of this that they knew was fabricated.
[00:10:45.064 --> 00:10:55.173]  What amazes me is that CNN continues to say, both on the air and in their print stories, Trump has produced no evidence to prove that his campaign was
[00:10:56.638 --> 00:10:58.505]  We know that is untrue.
[00:10:58.505 --> 00:11:01.295]  Not only the declassified material.
[00:11:02.068 --> 00:11:10.254]  That Rick Grinnell so courageously pried out of the hands of federal bureaucrats, say, a month and a half ago.
[00:11:10.254 --> 00:11:21.683]  But now this new documentation, which proves once and for all that the Russian collusion delusion was a politically motivated hoax.
[00:11:21.683 --> 00:11:31.430]  Now, I know some people say, well, you've said that on Infowars for two years, but the way the media works today is somewhat different than the way it works 20 years ago.
[00:11:32.452 --> 00:11:34.393]  A lie is published.
[00:11:34.393 --> 00:11:42.536]  Truth-tellers like Alex Jones or yourself, myself, Tucker Carlson, Sean Hannity, Bill O'Reilly, you name it.
[00:11:42.536 --> 00:11:46.597]  We completely and thoroughly debunk the falsehood.
[00:11:46.597 --> 00:11:56.641]  Then only weeks later, the mainstream corporate-owned media comes right back out and recycles the same falsehood as if they never heard the rebuttal.
[00:11:56.641 --> 00:11:58.902]  It really is an extraordinary phenomenon.
[00:11:59.728 --> 00:12:06.532]  And I experienced it myself this week, and it's not what I want to talk about today, but it has to be hit.
[00:12:06.532 --> 00:12:14.756]  I got through an act of mercy, through a humanitarian act, which actually literally saved my life.
[00:12:14.756 --> 00:12:27.243]  Because the judge in my case, contrary to every legal precedent in every circuit in the United States, where people in my position either going to prison or in prison,
[00:12:28.015 --> 00:12:48.926]  Applied for compassionate transfer or release were granted it, but in my case it was denied in violation of the Bureau of Prisons and DOJ guidelines, in violation of all the facts of my age and health, and in violation of the real
[00:12:49.867 --> 00:12:55.170]  Conditions of the prison in Jessup, Georgia, where they wanted to send me.
[00:12:55.170 --> 00:13:10.737]  I bring this up only to demonstrate that we have judicial tyranny in our country because the facts are as I have just stated them, but the DC Circuit Court upheld this ruling by the judge in my case.
