[00:00:06.297 --> 00:00:07.598]  Big Brother.
[00:00:07.598 --> 00:00:09.360]  Mainstream media.
[00:00:09.360 --> 00:00:11.121]  Government cover-ups.
[00:00:11.121 --> 00:00:12.703]  You want answers?
[00:00:12.703 --> 00:00:14.264]  Well, so does he.
[00:00:14.264 --> 00:00:18.448]  He's Alex Jones on the GCN Radio Network.
[00:00:18.448 --> 00:00:22.511]  And now, live from Austin, Texas, Alex Jones.
[00:00:27.236 --> 00:00:30.760]  Welcome to the Alex Jones Show on this Monday, February 16, 2015.
[00:00:30.760 --> 00:00:31.801]  I'm David Knight.
[00:00:31.801 --> 00:00:33.163]  I'll be your host today.
[00:00:33.163 --> 00:00:35.785]  Alex Jones will be joining us in the second hour.
[00:00:35.785 --> 00:00:40.871]  Also talk show host on another talk show host on a GCM program, The Power Hour.
[00:00:40.871 --> 00:00:44.275]  Joyce Riley will also be joining us in the second hour.
[00:00:44.275 --> 00:00:48.059]  Now, of course, Joyce Riley is a registered nurse, a whistleblower,
[00:00:48.699 --> 00:01:06.788]  She's been a talk show host speaking out for individual liberty for quite some time on GCN She's going to be talking about her personal struggle with cancer And that'll be in the second hour and as I said Alex Jones will be joining us at that time as well Today I want to focus on what I believe is
[00:01:07.868 --> 00:01:15.113]  It's an attack on the very foundations of our individual rights, of our legal system, in a way that is unprecedented.
[00:01:15.113 --> 00:01:16.534]  Of course, it's an incremental story.
[00:01:16.534 --> 00:01:19.036]  We've seen this happening for a long time.
[00:01:19.036 --> 00:01:22.238]  But it's really coming to a head in a major way.
[00:01:22.238 --> 00:01:26.661]  And we're seeing a lot of support from the media, from a lot of individuals.
[00:01:26.661 --> 00:01:30.584]  We had the story this last Friday from Kit Daniels about the Canadian mother.
[00:01:31.244 --> 00:01:42.893]  Who wrote this angry, uninformed, strawman attack on people who don't give their informed consent to the pharmaceutical companies and the government.
[00:01:42.893 --> 00:01:45.895]  They're demanding that we do that without thinking.
[00:01:45.895 --> 00:01:52.981]  They're demanding the same kind of blind obedience to the government and to the pharmaceutical companies that they have.
[00:01:53.641 --> 00:01:56.083]  They don't want us to take a look at what's there.
[00:01:56.083 --> 00:02:00.446]  And so we're going to look at that as well as the attitudes that we're seeing surfacing in California.
