[00:00.000 --> 00:18.000]  Love, I was born a ramblin' man Tryna make a living and do any best I can
[00:18.000 --> 00:24.000]  When it's time for leaving I hope you understand
[00:24.000 --> 00:32.000]  I was born a ramblin' man When I fall the walls I can't look down and judge
[00:54.000 --> 01:01.000]  And so does he, live from the InfoWars.com Studios, it's Alex Jones
[01:06.000 --> 01:14.000]  Well, Matt Drudge almost got it 100% right. If you go to DrudgeReport.com, you see a big red apple.
[01:14.000 --> 01:22.000]  It says Apple regulates hate, but Apple officially four months ago moved to China, gave them the code keys to the Internet
[01:22.000 --> 01:26.000]  and announced that they would begin massive web censorship not just in China but worldwide
[01:26.000 --> 01:34.000]  and they actually said that well it's normal to be state run when you are in China
[01:34.000 --> 01:44.000]  where they now pay 0% taxes. Then last week a top engineer, there's only 200 people reportedly that had access to it
[01:44.000 --> 01:52.000]  and a secret plan called Operation Dragonfly where they were constructing a total web censorship tool for China
[01:52.000 --> 01:58.000]  but also testing it out on conservatives and Christians and nationalists here.
[01:58.000 --> 02:02.000]  That's the full body of the Intercept report. Well, that's exactly what I've been telling you.
[02:02.000 --> 02:08.000]  Obama gave them the Office of Personnel Management hack, our entire database of U.S. government and their families.
[02:08.000 --> 02:16.000]  97%, 98% of rare earth minerals. China is to be the main power source, the main industrial source,
[02:16.000 --> 02:24.000]  the main military source, the main global force controlling the planet.
[02:24.000 --> 02:28.000]  America has been sold out. Trump desperately has tried to get in there and change this
[02:28.000 --> 02:33.000]  and basically just negotiate something where we're not totally subservient
[02:33.000 --> 02:38.000]  and China, the EU, Deimos have all said no, we're going to crush the American people.
[02:38.000 --> 02:43.000]  Jack Dorsey said we're going to crush this nationalist Trump conservative movement.
[02:43.000 --> 02:51.000]  He said that what six months ago, we're going to crush you.
[02:51.000 --> 02:58.000]  And I went over this yesterday on the last stream show we put on the Alex Jones channel.
[02:58.000 --> 03:05.000]  Here's the news. Ten minutes before we went live, the Alex Jones channel that had two and a half billion views,
[03:05.000 --> 03:10.000]  they dialed it back to 1.6 billion views, 2.5 million subscribers, said it was terminated.
[03:10.000 --> 03:16.000]  That's breaking here now. So Facebook, Apple, Spotify, all banned us sometime last night
[03:16.000 --> 03:22.000]  and gave the fake folks at piss feed, buzz feed, yellow journalism feed, the breaking news
[03:22.000 --> 03:26.000]  that right before we went live, I said, check the Alex Jones channel.
[03:26.000 --> 03:29.000]  I told crew last week, they said, oh, they're just playing games with you.
[03:29.000 --> 03:32.000]  They've already shadow banned us, but they're not going to have the nerve to actually outright ban us.
[03:32.000 --> 03:40.000]  And I said, no, they are because this is the amount of propaganda you see.
[03:40.000 --> 03:45.000]  This is the type of propaganda you see before you invade a country.
[03:45.000 --> 03:49.000]  Well, they're invading the First Amendment. They're setting the present to shut us down.
[03:49.000 --> 04:02.000]  They had congressional hearings about Internet censorship and the Republicans were so incredibly stupid.
[04:02.000 --> 04:13.000]  The Republicans were so incredibly ignorant and had circles being run around them that they just green lighted to go all the way.
[04:13.000 --> 04:19.000]  Here's the Alex Jones channel. Remember just a few weeks ago? Oh, look, related channels.
[04:19.000 --> 04:25.000]  When you go to see what was left of Alex Jones and when everybody goes to see that I was erased, put it back up.
[04:25.000 --> 04:33.000]  When billions of people go trying to find it, they'll see buzz feed and the Tonight Show and SNL,
[04:33.000 --> 04:38.000]  all the leftist fake news channels who pose as comedy.
[04:38.000 --> 04:41.000]  So there you go. Isn't that funny? What happened, Alex Jones?
[04:41.000 --> 04:45.000]  Oh, nobody wants to listen to BuzzFeed or watch them. Oh, here they are.
[04:45.000 --> 04:49.000]  This is related channels. This is who took the scalp of the First Amendment.
[04:49.000 --> 04:57.000]  Let my grave marker on China Tube as YouTube and Google Mary China on my gravestone.
[04:57.000 --> 05:00.000]  It says BuzzFeed.
[05:00.000 --> 05:04.000]  Living in volcano may sound more dramatic than it really is.
[05:04.000 --> 05:07.000]  The real drama can be found here in Lelani Estates.
[05:07.000 --> 05:13.000]  But a lot of us on the Big Island rely on rainwater and we need to be concerned about ash and acid rain.
[05:13.000 --> 05:21.000]  Volcanic ash may contain heavy metal particles and acid rain could lower the pH of the water to unhealthy levels.
[05:21.000 --> 05:27.000]  To find out, we employed a series of tests for heavy metals, alkalinity and pH.
[05:27.000 --> 05:33.000]  What we learned was that there was in fact unhealthy levels of heavy metals and acidity in the rainwater.
[05:33.000 --> 05:37.000]  Next, we tested the water from our Alexa pure gravity filter.
[05:37.000 --> 05:44.000]  And not only were the heavy metal levels within safe measure, but the pH was also restored to optimal levels.
[05:44.000 --> 05:49.000]  As it turns out, the filter on the Alexa pure raises the pH of the water.
[05:49.000 --> 05:55.000]  So what we've learned is that volcanic ash and acid rain can contaminate a rainwater supply.
[05:55.000 --> 06:03.000]  But more importantly, a good water filtration system will purify it.
[06:25.000 --> 06:28.000]  They've announced that anyone criticizing the Communist Chinese will be banned.
[06:28.000 --> 06:32.000]  They've announced that they will comply, Apple specifically, with Chinese government rules.
[06:32.000 --> 06:36.000]  And say, in Reuters, the Chinese government now runs Apple worldwide.
[06:36.000 --> 06:40.000]  The code keys to all Apple devices in U.S. government, military facilities.
[06:40.000 --> 06:44.000]  Everything is compromised, opposite personnel management, everything transferred.
[06:44.000 --> 06:49.000]  Panama Canal, all deep water ports, 98% of rare earth minerals.
[06:49.000 --> 06:55.000]  Over 300,000 anchor baby women a year coming in, having babies from China, having it all paid for.
[06:55.000 --> 06:59.000]  Most of them wives of members of Chinese intelligence.
[06:59.000 --> 07:03.000]  All 50 U.S. public universities are basically run by the Chai comms.
[07:03.000 --> 07:06.000]  That's even mainstream news. We are wide open.
[07:06.000 --> 07:12.000]  Meanwhile, Jones 86th on 86th, Facebook strips in full wars.
[07:12.000 --> 07:16.000]  Totally bans it. Crackdown intensifies. YouTube just banned us.
[07:16.000 --> 07:20.000]  Tech completely says we've been terminated, terminated.
[07:20.000 --> 07:23.000]  That's right. Skynet, they've already been beaten.
[07:23.000 --> 07:26.000]  All they can do is send back a terminator from the past to feed us.
[07:26.000 --> 07:29.000]  Ha, ha, ha. Good lot. We already got you.
[07:29.000 --> 07:32.000]  Tech giants working together to block conservatives.
[07:32.000 --> 07:37.000]  Mass racketeering, pure antitrust.
[07:37.000 --> 07:40.000]  One billion percent.
[07:40.000 --> 07:42.000]  They even admit they're working.
[07:42.000 --> 07:49.000]  Once user info, data from banks, so they can then financially start banning you from financial purchases.
[07:49.000 --> 07:53.000]  Nets, pressure to ban climate deniers.
[07:53.000 --> 07:56.000]  Also, they're intensifying calls to ban Fox News.
[07:56.000 --> 08:00.000]  Social media, reducing children to mentality of three-year-olds.
[08:00.000 --> 08:06.000]  Anonymous vows to take down, expose, chillin' on.
[08:06.000 --> 08:09.000]  So it just goes on from there.
[08:09.000 --> 08:12.000]  Ladies and gentlemen, shooting on San Francisco Bridge, chaos.
[08:12.000 --> 08:18.000]  Army soldiers deployed to fight California wall fires.
[08:18.000 --> 08:22.000]  What did we tell you about last week and this Sunday?
[08:22.000 --> 08:27.000]  Diane Feinstein had Chinese spies her driver for 20 years.
[08:27.000 --> 08:30.000]  Detailed surface. Trump slams.
[08:30.000 --> 08:35.000]  Trump must come out. It's the chai-com takeover.
[08:35.000 --> 08:50.000]  The Chinese dictator went to Davos a year and a half ago was so arrogant that he said that we will defeat Trump and this American populist movement will help Europe defeat yours with money and more.
[08:50.000 --> 08:52.000]  This is total treason.
[08:52.000 --> 08:58.000]  Junker is the great heir to the most powerful, richest Nazi industrial family.
[08:58.000 --> 08:59.000]  Look it up.
[08:59.000 --> 09:09.000]  Junker is the dictator of the unelected EU. He owns Luxembourg because his grandfather took it by force in World War II.
[09:09.000 --> 09:13.000]  He vowed to crush Trump and to crush the American worker.
[09:13.000 --> 09:23.000]  Lloyd Blank fine at Goldman Sachs made jokes at Trump last year and said, you'll never bring back America's economy. Never.
[09:23.000 --> 09:32.000]  All I can say is we've been shadow banned for a year and a half and quite frankly it's only made us stronger when it comes to the core base of Info Wars listeners taking action.
[09:32.000 --> 09:35.000]  But it has not allowed us to reach a lot of new people.
[09:35.000 --> 09:46.000]  That's why you have to understand now that Info Wars is the most censored program in the world because we know the truth and the chai-coms want us off the air.
[09:46.000 --> 09:54.000]  The EU is finding Google, Facebook, Twitter, hate speech, whatever they define it, totally anti-American, secret groups report you.
[09:54.000 --> 09:55.000]  They never tell you what it is.
[09:55.000 --> 10:02.000]  So they're putting multi-billion dollar fines on these companies from one end and then China is saying you want to merge with us and have tax exemption from the other end.
[10:02.000 --> 10:04.000]  You've got to take the patriots off.
[10:04.000 --> 10:13.000]  You've got to take any Taiwanese off and you've got to block the Epoch Times who are the Falun Gong folks, sick of their families being grabbed and their organs being harvested.
[10:13.000 --> 10:17.000]  And so now they're being banned, they're being censored, they're being blocked.
[10:17.000 --> 10:29.000]  And notice it was only people like Drudge Report and Epoch Times, people that had been persecuted or people that were independent or people who'd met with Supreme Court justices and things that told them of this plan two and a half years ago.
[10:29.000 --> 10:39.000]  So our tech giants working together as censored conservatives, Apple and Facebook banned Info Wars on same day, YouTube now on the same day, Spotify on the same day.
[10:39.000 --> 10:47.000]  And I had the New York Times here on Friday only because this lady's been basically following me around, my family around in Austin.
[10:47.000 --> 10:48.000]  I wanted to do a test.
[10:48.000 --> 10:49.000]  I told her I was going to record her.
[10:49.000 --> 10:51.000]  She says, what are you going to do when you get banned?
[10:51.000 --> 10:53.000]  We're going to air this recording very soon.
[10:53.000 --> 10:56.000]  She goes, what are you going to do when you get banned off all these platforms?
[10:56.000 --> 11:00.000]  And she knew it was coming because New York Times isn't a news agency.
[11:00.000 --> 11:11.000]  It's a globalist intelligence operation on record. We have the Project Veritas videos where they're meeting with YouTube, trying to get certain videos banned, interfacing with them.
[11:11.000 --> 11:23.000]  So CNN particularly, the New York Times, The Washington Post, then MSNBC, they liaison with Soros and others to then develop the plan to first demonize me,
[11:23.000 --> 11:32.000]  build a strongman, I'm not, trick conservatives, nationalists, others into turning against me, so when they get picked off one by one, everyone else is trained.
[11:32.000 --> 11:37.000]  Well, I'm not getting grabbed right now. You're not a sardine, folks. You're not a minnow.
[11:37.000 --> 11:43.000]  They all get in little schools together hoping they're not the one that gets grabbed next because they're not singled out.
[11:43.000 --> 11:47.000]  Men and humans with courage is about being singled out.
[11:47.000 --> 11:53.000]  I knew what the enemy was doing. I knew their battle plan. I made the conscious decision to take action.
[11:53.000 --> 12:06.000]  I made the conscious decision to draw their fire and expose who they were believing in you and believing when you see the Alamo assaulted and myself probably destroyed.
[12:06.000 --> 12:11.000]  I've been telling you this for years that that is remember info wars, remember free speech.
[12:11.000 --> 12:18.000]  But see, they're smart. They're like, we got to first demonize it so he's not a martyr. People see right through that CNN that pushes the WMDs.
[12:18.000 --> 12:23.000]  The New York Times that wrote the lies on purpose that killed millions and sent our troops be blown into beds.
[12:23.000 --> 12:27.000]  These are evil, wicked sociopaths that know you have a soul.
[12:27.000 --> 12:31.000]  So they try to punch your buttons all day, but don't forget the financial support.
[12:31.000 --> 12:40.000]  That is the strongest thing you can do to make sure we continue on or strong in the fight, feed your gladiator, give us water, give us your prayers as well.
[12:40.000 --> 12:47.000]  We will fight hard. Give us your love, your support like sunshine on our faces, on our backs, on our chest to make us strong.
[12:47.000 --> 12:51.000]  You are the water, you are the sunshine, you are the fresh air, you are the food.
[12:51.000 --> 12:55.000]  You are the blood of this operation. You are the veins.
[12:55.000 --> 13:15.000]  infowarsstore.com, infowarslife.com, go there today and send them a strong message that you stand for the first amendment you stand for us and get air filtration, water filtration, optics, preparedness gear, high quality, durable foods, supplements that are so good for you and your family,
[13:15.000 --> 13:25.000]  the super high quality fish oil, the super high quality krill oil, the super high quality honor roll formula for children in their minds and their brains and everything.
[13:25.000 --> 13:39.000]  Go to infowarsstore and sign up for auto ship 10% off. Sign up for auto ship 10% off so that you get it each month and don't have to forget to support us, cancel any time.
[13:39.000 --> 13:50.000]  We got Patriot points, 5% of every purchase builds up. We've got free shipping on worth $50 or more. We make it so easy, but go there and know that we knew this was coming.
[13:50.000 --> 13:55.000]  That's why we really expanded on TV and radio and that's why we encourage local stations to advertise.
