[00:00.000 --> 00:06.340]  We are live, Wednesday, April 20th, 2016.
[00:06.340 --> 00:11.640]  You're about to hear some of the most powerful 9-11 inside information ever.
[00:11.640 --> 00:12.640]  Here's John Bowne's report.
[00:12.640 --> 00:17.640]  Uh, first class, uh, galley flight attendant and our person is in fact, and we can't get
[00:17.640 --> 00:18.640]  the shit off here.
[00:18.640 --> 00:19.640]  The door won't open.
[00:19.640 --> 00:24.360]  How should the U.S. respond to such a devastation?
[00:24.360 --> 00:27.280]  Well, I think they have to respond quickly and effectively.
[00:27.280 --> 00:31.480]  They have to find out exactly what the cause was, who did it, and they have to go after
[00:31.480 --> 00:34.760]  these people because, uh, there is no other choice.
[00:34.760 --> 00:44.840]  Obviously, for the war in Iraq, it's a big, fat mistake, all right?
[00:44.840 --> 00:50.680]  It took Jeb Bush, took him five days before his people told him what to say, and he ultimately
[00:50.680 --> 00:52.680]  said it was a mistake.
[00:52.680 --> 00:56.440]  The war in Iraq, we spent two trillion dollars, thousands of lives.
[00:56.440 --> 01:00.920]  We don't even have it, Iran is taking over Iraq with the second largest oil reserves
[01:00.920 --> 01:01.920]  in the world.
[01:01.920 --> 01:03.720]  We have destabilized the Middle East.
[01:03.720 --> 01:09.160]  On Monday, the Obama administration and the State Department said the release of the paper's
[01:09.160 --> 01:15.440]  detailing Saudi involvement in the 9-11 attacks and its support for al-Qaeda would damage
[01:15.440 --> 01:20.400]  U.S. national security and endanger citizens living abroad.
[01:20.400 --> 01:25.440]  Both the Obama and Bush administrations have refused to release the papers stored in a
[01:25.440 --> 01:28.160]  guarded vault beneath Washington, D.C.
[01:28.160 --> 01:31.600]  The FBI has also refused to unseal the documents.
[01:31.600 --> 01:33.840]  It needs to be classified.
[01:33.840 --> 01:38.760]  Former director of the FBI, Robert S. Mueller, said in a secret meeting, the White House
[01:38.760 --> 01:43.240]  has threatened to veto legislation that would release the documents.
[01:43.240 --> 01:47.120]  It's difficult to imagine a scenario where the president would sign it.
[01:47.120 --> 01:51.040]  White House spokesman Josh Earnest told reporters on Monday.
[01:51.040 --> 01:56.480]  He said the bill would jeopardize international sovereignty and put the U.S. at a significant
[01:56.480 --> 01:57.480]  risk.
[01:57.480 --> 02:02.240]  Obama allies on Capitol Hill, including an unnamed Republican senator, have vowed to
[02:02.240 --> 02:07.720]  prevent the Senate from taking up the justice against sponsors of terrorism act.
[02:07.720 --> 02:13.280]  The bill would remove Saudi Arabia's immunity in federal court and allow victims of the
[02:13.280 --> 02:15.720]  9-11 attacks to sue the kingdom.
[02:15.720 --> 02:16.720]  Governor Bush.
[02:16.720 --> 02:17.720]  How are we doing?
[02:17.720 --> 02:18.720]  Good, how are you doing?
[02:18.720 --> 02:21.880]  I'm just wondering, would you be in favor of seeing the 28 pages that have been redacted
[02:21.880 --> 02:22.880]  from the 9-11 commission report?
[02:22.880 --> 02:23.880]  Yes, sure.
[02:23.880 --> 02:24.880]  Would you be willing to see those released?
[02:24.880 --> 02:25.880]  Yeah, I'd like to see them.
[02:25.880 --> 02:26.880]  Got them?
[02:26.880 --> 02:27.880]  Well, we...
[02:27.880 --> 02:28.880]  Andrew, may I have them?
[02:28.880 --> 02:29.880]  Hopefully we can get them.
[02:29.880 --> 02:33.920]  In order to have the bill move forward, Senate Majority Leader Mitch McConnell would need
[02:33.920 --> 02:35.920]  to file procedural motions.
[02:35.920 --> 02:40.080]  60 votes are required to have the bill move forward.
[02:40.080 --> 02:44.920]  After 9-11, it was clear that the Congress was going to be called upon to conduct some
[02:44.920 --> 02:47.680]  form of an inquiry as to what happened.
[02:47.680 --> 02:53.280]  The decision by the leadership was to combine the intelligence committees of the House and
[02:53.280 --> 02:58.320]  the Senate into a single body for the first time in the history of the Congress that had
[02:58.320 --> 02:59.320]  occurred.
[02:59.320 --> 03:03.160]  On April 10th, the former chairman of the Senate Select Committee on Intelligence and
[03:03.160 --> 03:09.200]  Co-Chair of the Bipartisan Joint Congressional Inquiry into the 9-11 attacks, Bob Graham,
[03:09.200 --> 03:14.080]  told CBS News he believes Saudi Arabia was behind the attacks.
[03:14.080 --> 03:17.600]  What I'm trying to tell you is, so what?
[03:17.600 --> 03:21.960]  We did not invent corruption.
[03:21.960 --> 03:27.440]  Graham said support came from the Saudi government, charities and rich people in the country.
[03:27.440 --> 03:33.200]  He said that support was downplayed because of the special relationship between the United
[03:33.200 --> 03:36.000]  States and the Saudi Arabian Kingdom.
[03:36.000 --> 03:37.840]  The evidence is overwhelming.
[03:37.840 --> 03:42.360]  For example, here's Donald Rumsfeld chopping at the bit to keep the momentum of the New
[03:42.360 --> 03:44.760]  World Order's tyrannical soft war moving.
[03:44.760 --> 03:47.760]  We have been attacking in five years.
[03:47.760 --> 03:53.600]  Health, there's the perception that the threat is so low in the society that it's not surprising
[03:53.600 --> 03:56.600]  that the behavior pattern reflects a low threat assessment.
[03:56.600 --> 04:00.760]  And the same thing is in Europe, there's a low threat perception.
[04:00.760 --> 04:04.800]  Correction for that, I suppose, is an attack.
[04:04.800 --> 04:06.520]  Building 7, I often hear about.
[04:06.520 --> 04:07.760]  No plane hit Building 7.
[04:07.760 --> 04:09.320]  Why did Building 7 come down?
[04:09.320 --> 04:10.320]  What do you tell people?
[04:10.320 --> 04:12.080]  What is Building 7?
[04:12.080 --> 04:13.080]  Building 7.
[04:13.080 --> 04:16.520]  I have no idea, I've never heard that.
[04:16.520 --> 04:22.840]  We must never forget our fellow Americans that paid the ultimate price in a bid to end the
[04:22.840 --> 04:29.080]  American way, quarterbacked by a protected elite class now blackmailing the US government
[04:29.080 --> 04:34.040]  by threatening to sell off 750 billion in US assets.
[04:34.040 --> 04:39.760]  This obvious and inflated admission of guilt by the Saudis begs the question, how much
[04:39.760 --> 04:48.760]  are the 2,996 innocent fellow American lives that perished on 9-Eleven 2001 worth to you?
[04:48.760 --> 04:50.760]  What's going on, Betty?
[04:50.760 --> 04:53.760]  Betty, talk to me.
[04:53.760 --> 04:55.760]  Betty, are you there?
[04:55.760 --> 04:57.760]  John Bowne, for Infowars.com.
[04:57.760 --> 05:24.760]  We'll be back, stay with us.
[05:24.760 --> 05:35.080]  Back on March 1st, a voting location in New Bedford, Massachusetts, was locked down to
[05:35.080 --> 05:37.440]  accommodate a visit by Bill Clinton.
[05:37.440 --> 05:39.840]  They are affecting the voting at this poll.
[05:39.840 --> 05:44.340]  It's fraud and illegal, stated the person who filmed the footage, from one side of the
[05:44.340 --> 05:45.640]  street to the other.
[05:45.640 --> 05:48.640]  There's no way anybody can get down there to vote.
[05:48.640 --> 05:54.000]  New Bedford Mayor John F. Mitchell then campaigned for Clinton during a Bullhorn speech.
[05:54.000 --> 06:00.000]  violation of Massachusetts law. You can find more reports on infowars.com.
[06:00.000 --> 06:07.000]  Uh, yeah, first of all, I want to say, take the 12-act two SuperMail Brain Force Prostigar Silver Bullet.
[06:07.000 --> 06:10.000]  I use them all. They're phenomenal. They work. Buy them, folks.
[06:10.000 --> 06:11.000]  Thank you, brother.
[06:11.000 --> 06:13.000]  I really thank you guys for putting those out there.
[06:13.000 --> 06:19.000]  I am a relatively short-time listener and I'm quite a supporter of your fine, fine products.
[06:19.000 --> 06:21.000]  Welcome to the Info War.
[06:21.000 --> 06:27.000]  It's so easy to get these incredible nutraceuticals that support your health and the Info War at the same time.
[06:27.000 --> 06:31.000]  I'm a nine-year listener. I buy all the nutraceuticals, A-Q-F-X, uh, Nathan and I.
[06:31.000 --> 06:33.000]  Right. Let me ask you a question. Have they worked for you?
[06:33.000 --> 06:36.000]  They're one of the most unbelievable products I've ever had in my life.
[06:36.000 --> 06:38.000]  What products are you taking? Are you taking?
[06:38.000 --> 06:43.000]  Everything from, uh, SuperMail to, uh, Brain Force to Winterson, uh, X2.
[06:43.000 --> 06:49.000]  Even got a little, uh, DNA force, so when I just re-upped everything and I just went to Autofill.
[06:49.000 --> 06:54.000]  Visit infowarslife.com to read the information and research and to see the reviews for yourself.
[06:54.000 --> 06:56.000]  That's infowarslife.com.
[06:56.000 --> 07:25.000]  Or call 888-253-3139.
[07:25.000 --> 07:29.000]  We're giving you free shipping on all orders above $50.
[07:29.000 --> 07:35.000]  Listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[07:35.000 --> 07:43.000]  Just go to infowarsstore.com, select your favorite product or products, click on Autoship and choose how often you want us to send you another order.
[07:43.000 --> 07:50.000]  As you know, I coined the term 360 win and with the new Autoship feature at infowarslife.com, this is a sure win.
[07:50.000 --> 07:51.000]  10% off on Autoship.
[07:51.000 --> 07:56.000]  Win, win, win at infowarslife.com, free shipping on orders above $50.
[07:56.000 --> 08:00.000]  And all out of stock items are never out of stock when you sign up for Autoship.
[08:00.000 --> 08:08.000]  As a community moves towards despotism, respect is restricted to fewer people.
[08:08.000 --> 08:17.000]  That's veteran Denver police officer Charles Jones IV, smashing an unarmed suspect in the face six times.
[08:17.000 --> 08:22.000]  Officers accused of using excessive force on a suspect and trying to erase the evidence.
[08:22.000 --> 08:26.000]  I'm not deserving what they're doing in their own city. I don't understand what's going on.
[08:26.000 --> 08:37.000]  A community rates low on an information scale when the press, radio and other channels of communication are controlled by only a few people.
[08:37.000 --> 08:45.000]  Doesn't raise ethical questions about the use of government money to produce stories about the government that wind up being aired with no disclosure that they were produced by the government.
[08:45.000 --> 08:47.000]  How can you ask such a question?
[08:47.000 --> 08:50.000]  What difference at this point does it make?
[08:50.000 --> 08:57.000]  When a competent observer looks for signs of despotism in the community, he looks beyond fine words and noble phrases.
[08:57.000 --> 09:05.000]  There are actions I have the legal authority to take as president that will help make our immigration system more fair and more just.
[09:05.000 --> 09:08.000]  Tonight, I'm announcing those actions.
[09:08.000 --> 09:14.000]  What I say goes, see, I'm the law around here.
[09:14.000 --> 09:19.000]  You came, you saw, you died.
[09:19.000 --> 09:26.000]  Yes, in modern warfare, our military leaders are finding that words and ideas are highly effective weapons.
[09:26.000 --> 09:35.000]  We just have to be repetitive about this. We need to do this every day of the week and just really brainwash people into thinking about guns in a vastly different way.
[09:35.000 --> 09:40.000]  We are trained to deceive if we have to. You really don't have to trust me. You shouldn't trust me.
[09:40.000 --> 09:44.000]  In fact, by my actually participating that, I will taint the myth.
[09:44.000 --> 09:48.000]  In communities of this kind, despotism stands a good chance.
[09:48.000 --> 09:55.000]  The nine most terrifying words in the English language are, I'm from the government and I'm here to help.
[09:55.000 --> 10:00.000]  Help getting us youth? Well, we're going to do everything we can to help you.
[10:00.000 --> 10:04.000]  Resistance to tyrants is obedience to God.
[10:04.000 --> 10:13.000]  It's the Alex Jones show because there is a war for your mind.
[10:13.000 --> 10:20.000]  Ladies and gentlemen, we are seeing just amazing historical things happen every day now.
[10:20.000 --> 10:33.000]  The conspiratorial, patriot, extreme right wing view of the world is being documented to be the true state of the planet and how things operate.
[10:33.000 --> 10:40.000]  Now, I don't call it the extreme right wing patriot movement. That's what the mainstream media calls it.
[10:40.000 --> 10:44.000]  We are a movement based in the United States, but allied across the world.
[10:44.000 --> 10:53.000]  There are patriots and pro-humans in parties in Africa, in parties in Asia, in parties in Europe, in parties in Central and South America,
[10:53.000 --> 10:59.000]  as well as North America and the Pacific Islands, right through to Australia.
[10:59.000 --> 11:12.000]  We study history. We study economics. We study empires. We study cartels.
[11:12.000 --> 11:19.000]  We are learned. We are informed. We are involved.
[11:19.000 --> 11:32.000]  We are empowered individuals, as the Pentagon calls us. And the Pentagon is tasked with going after its number one enemy, J. Helm's own document submitted,
[11:32.000 --> 11:47.000]  the empowered individual, not a terrorist, not a criminal, but the empowered individual enlightened with a mind of renaissance.
[11:47.000 --> 12:02.000]  That individual will not fit in to this new robotic planetary dark age that the establishment is trying to foist upon us.
[12:02.000 --> 12:13.000]  But the spirit of liberty that beats in the human breast, the indomitable human spirit that refuses to submit, is beginning to rise.
[12:13.000 --> 12:23.000]  And just as the Earth itself goes through birth pains and just as tectonic activity rises to the highest level ever recorded,
[12:23.000 --> 12:35.000]  just as volcanoes begin to erupt as above so below, that's what the ancient alchemist said.
[12:35.000 --> 12:41.000]  And you're seeing that happen yet again in front of everyone. This is a great time of change.
[12:41.000 --> 12:45.000]  A lot of horrible things are going to happen in the next decade, obviously.
[12:45.000 --> 12:48.000]  But a lot of amazing things are going to happen as well.
[12:48.000 --> 12:53.000]  Humanity is entering its birthright of super science.
[12:53.000 --> 12:59.000]  And I used the 1900 term for comic book super science, imaginary super science.
[12:59.000 --> 13:09.000]  What was super science 100 years ago has been surpassed in almost every imagination of the mind of man.
[13:09.000 --> 13:14.000]  Quite a species. And that's why you've been told you're ugly.
[13:14.000 --> 13:20.000]  It's why you've been told you're a failure. It's why you've been told you're not beautiful and have no power.
[13:20.000 --> 13:31.000]  Because as Mahatma Gandhi said in our heart, in each human there is the seed of the universe.
[13:31.000 --> 13:41.000]  That's what we're talking about here today. The globalists want to rob that seed, that potential of our destiny,
[13:41.000 --> 13:49.000]  and run for the hills with it. This is a mugging, a cosmic globalist mugging of our species.
[13:49.000 --> 13:55.000]  An attempt to harness our species. True slavery.
[13:55.000 --> 14:03.000]  Slavery to the next power. Slavery squared. Total control of reality.
[14:03.000 --> 14:10.000]  False paradigms. Programmed masses.
[14:10.000 --> 14:18.000]  Donald Trump, just a symbol of populism, a flawed one as all humans are, was able to have an election.
[14:18.000 --> 14:28.000]  The last five contests that the Republicans cancelled them and just gave all the votes to the anointed one, Ted Cruz, anointed by,
[14:28.000 --> 14:35.000]  I guess our high priest, Glenn Beck, because he said so, and he wears ironic sweaters to look non-threatening,
[14:35.000 --> 14:38.000]  so everything's fine when he creeps around. We must do what he says.
[14:38.000 --> 14:45.000]  Him and Count Chocula, excuse me, Ted Cruz.
[14:45.000 --> 14:55.000]  They have actually got to have an election, and he dominated getting all the delegates in New York.
[14:55.000 --> 15:01.000]  Now, of course, Hillary was behind the polls in New York, but Bernie Sanders magically lost.
[15:01.000 --> 15:04.000]  And of course, when he wins states, she gets the delegates.
[15:04.000 --> 15:07.000]  That's why Cruz just started having the Republicans cancel primaries all out,
[15:07.000 --> 15:10.000]  because if you have them and then give the delegates when Trump wins,
[15:10.000 --> 15:15.000]  and then Tennessee, Arizona, Louisiana, and a bunch of other states, it's a little bit embarrassing.
[15:15.000 --> 15:19.000]  You know, like in Wyoming was another one.
[15:19.000 --> 15:24.000]  So you just cancel things outright, like Colorado and now other states.
[15:24.000 --> 15:32.000]  And the problem is, is that they can't get the Republicans and the party machines in states like Pennsylvania and New York.
[15:32.000 --> 15:35.000]  They're just not agreeing to say there was never voters.
[15:35.000 --> 15:38.000]  They didn't exist, and you're a cuckoo if you say it.
[15:38.000 --> 15:43.000]  I saw this talking point starting three weeks ago, and I played a lot of clips of it, made a big deal out of it,
[15:43.000 --> 15:52.000]  because Cruz would go on national television and radio and say the Texas senator,
[15:52.000 --> 15:54.000]  I mean, I got to say it, the carpet-bagging senator.
[15:54.000 --> 15:56.000]  I now do not accept Ted Cruz as a Texan.
[15:56.000 --> 15:57.000]  He's not from here.
[15:57.000 --> 15:58.000]  Nothing against Canadians.
[15:58.000 --> 15:59.000]  You've got a great country.
[15:59.000 --> 16:05.000]  But, you know, just please, man, stop with the cowboy hats and the boots and making us all look bad, okay?
