[00:00:16.290 --> 00:00:17.410]  InfoWars.
[00:00:17.410 --> 00:00:18.610]  Tomorrow's news.
[00:00:18.610 --> 00:00:18.950]  Today.
[00:00:34.992 --> 00:00:37.393]  It is Monday, July 3rd, 2023.
[00:00:37.393 --> 00:00:42.194]  I am your host, Alex Jones.
[00:00:42.194 --> 00:00:49.956]  The next phase of the globalist take-down of civilization, the Islamic uprising, has begun.
[00:00:49.956 --> 00:00:51.877]  Right on time as we predicted it would this summer.
[00:00:51.877 --> 00:01:04.120]  The EU is now using this to arrest prominent leaders, soccer team head coaches, you name it, that just mildly criticize the Islamic targeting of Christians and white people.
[00:01:05.199 --> 00:01:06.200]  They're being arrested.
[00:01:06.200 --> 00:01:09.482]  You will be destroyed.
[00:01:09.482 --> 00:01:10.583]  You will be annihilated.
[00:01:10.583 --> 00:01:14.366]  We will burn down Notre Dame.
[00:01:14.366 --> 00:01:18.490]  We will stab you to death and you will love it.
[00:01:18.490 --> 00:01:29.839]  And the entire Islamic world will dump its garbage on us, its criminals, its military-age men, and we will love it because we're sadomasochistic weaklings.
[00:01:29.839 --> 00:01:31.280]  At least that's what they think we are.
[00:01:31.280 --> 00:01:31.921]  Are we that?
[00:01:31.921 --> 00:01:34.002]  Well, on this eve of July 4th, our
[00:01:35.285 --> 00:01:39.887]  Nation's birth date, I declare my independence from all this tyranny.
[00:01:39.887 --> 00:01:44.809]  Boy, Trump, we called it back in the time as well, had reporters actually in France covering it.
[00:01:44.809 --> 00:01:46.770]  The national media say, Jones is insane!
[00:01:46.770 --> 00:01:52.092]  Paul Watson is in Paris and in Brussels and in other areas claiming there's no Go Zones!
[00:01:53.697 --> 00:02:02.128]  You're white, you walk through these areas, we can go up 10 miles, and every square inch somebody's threatening to kill you or attacking you or trying to run cars over you.
[00:02:02.128 --> 00:02:04.671]  Well now nobody denies the no-go zones.
[00:02:04.671 --> 00:02:10.079]  So here, ladies and gentlemen, is Trump from the time capsule as candidate Trump 2016.
[00:02:11.920 --> 00:02:13.941]  I wouldn't go to France.
[00:02:13.941 --> 00:02:15.322]  I wouldn't go to France.
[00:02:15.322 --> 00:02:17.824]  Because France is no longer France.
[00:02:17.824 --> 00:02:21.566]  France is no longer France.
[00:02:21.566 --> 00:02:23.347]  They won't like me for saying that.
[00:02:23.347 --> 00:02:26.049]  France is no longer France.
[00:02:26.049 --> 00:02:28.890]  And this world better be very careful.
[00:02:28.890 --> 00:02:30.972]  And they better get very tough.
[00:02:30.972 --> 00:02:33.433]  And very smart.
[00:02:33.433 --> 00:02:36.315]  Now, let's move to a few of the other little clips we have here.
[00:02:37.679 --> 00:02:41.624]  And we'll break more of this down when we come back after the break, but this is all part of a larger plan.
[00:02:41.624 --> 00:02:44.909]  We'll be laying that out in great detail.
[00:02:44.909 --> 00:02:46.151]  Let's now go to Clip.
[00:02:47.728 --> 00:02:49.249]  Now we'll do clip 20 next segment.
[00:02:49.249 --> 00:02:49.869]  It's too important.
[00:02:49.869 --> 00:02:50.549]  Very well known.
[00:02:50.549 --> 00:03:00.592]  Imam of Peace calls out Western countries for importing garbage that the Muslim countries wanted to imprison or isolate, which is dead on.
[00:03:00.592 --> 00:03:03.674]  We're going to be covering that coming up next segment.
[00:03:03.674 --> 00:03:07.395]  We're also going to get to the rest of the story.
[00:03:08.629 --> 00:03:10.790]  This is obviously massive.
[00:03:10.790 --> 00:03:11.470]  Shocking.
[00:03:11.470 --> 00:03:15.251]  Race rioters chant Allah Akbar as they torch France.
[00:03:15.251 --> 00:03:17.552]  719 arrested.
[00:03:17.552 --> 00:03:27.696]  Macron wants platforms to delete riot content, blame social media and video games for the riot spread, not the globalist government, the clergy plan, bringing in tens of millions of military-age Muslims.
[00:03:28.616 --> 00:03:29.656]  It begins.
[00:03:29.656 --> 00:03:31.297]  France has shut down the internet.
[00:03:31.297 --> 00:03:32.017]  It's already happened.
[00:03:32.017 --> 00:03:33.677]  I mean, widespread rioting.
[00:03:33.677 --> 00:03:38.059]  France detains, that's a soccer coach, for making racist and Islamophobic remarks.
[00:03:38.059 --> 00:03:40.019]  He just said, this is an Islamic takeover.
[00:03:40.019 --> 00:03:49.562]  Netflix, of course, last year had a whole show about the Islamic uprising and how beautiful it would be and how wonderful it would be, all based on innocent teens killing.
[00:03:49.562 --> 00:03:53.363]  Yeah, just a few weeks ago, it was supposedly Red Square that was going to be in fire.
[00:03:53.363 --> 00:03:56.304]  Now it's at least six nations in Europe
[00:03:58.004 --> 00:04:02.684]  Here's Macron on national television saying he's implementing the internet kill switch.
[00:04:04.155 --> 00:04:07.437]  We've got all this and more coming up and look at this.
[00:04:07.437 --> 00:04:15.442]  Thousands of illegal alien invaders, not migrants, were camping out in the forest of northern France waiting to jump boats and illegally cross the channel.
[00:04:15.442 --> 00:04:18.263]  Used to be a couple thousand a month, now it's a few thousand a day.
[00:04:18.263 --> 00:04:26.148]  They're actually kicking military veteran pensioners out of their Section 8 housing in the UK and putting the illegal aliens in it.
[00:04:26.148 --> 00:04:27.529]  You cannot make this up.
[00:04:27.529 --> 00:04:28.830]  Looks like the Texas border, doesn't it?
[00:04:30.396 --> 00:04:32.736]  All-UN NGO run.
[00:04:32.736 --> 00:04:36.897]  The guy that runs the Texas invasion for 10 years ran the EU invasion.
[00:04:36.897 --> 00:04:40.858]  Oh, and we got video coming up next segment of the Border Patrol.
[00:04:40.858 --> 00:04:45.179]  When the Texas Guard put up barbed wire, they came and cut it down to bring the illegals in.
[00:04:45.179 --> 00:04:46.679]  Because it's what they do.
[00:04:46.679 --> 00:04:49.299]  It's their job.
[00:04:49.299 --> 00:04:50.799]  They help smuggle the children in.
[00:04:50.799 --> 00:04:52.320]  It's just a fact.
[00:04:52.320 --> 00:04:55.480]  That's why they have Border Patrol checkpoints like 100 miles inside the U.S.
[00:04:55.480 --> 00:04:56.921]  They try to stop me and I just laugh at them.
[00:04:56.921 --> 00:04:58.561]  I mean, you don't control the border.
[00:04:58.561 --> 00:04:59.561]  You bring in the kids.
[00:05:04.338 --> 00:05:06.879]  This is the biggest sale of the year so far.
