[00:00:15.978 --> 00:00:17.099]  InfoWars.
[00:00:17.099 --> 00:00:18.301]  Tomorrow's news.
[00:00:18.301 --> 00:00:18.641]  Today.
[00:00:22.608 --> 00:00:29.892]  Ladies and gentlemen, thank you for joining us on this very important Monday, August 7th, 2023 transmission.
[00:00:29.892 --> 00:00:40.999]  I'm your host, Alex Jones, and we're going to be covering incredibly important information today, as we always do, but again, particularly important information concerning the future of not just the U.S., but the world.
[00:00:41.679 --> 00:00:47.581]  Since the end of World War II, the United States has been the country that controls the world reserve currency.
[00:00:47.581 --> 00:00:49.041]  That's given us incredible power.
[00:00:49.041 --> 00:00:54.063]  It's how we've been able to dominate the planet and turn into the corrupt empire that we actually are.
[00:00:54.063 --> 00:00:57.664]  As much as I hate the fact that America is this aggressive, tyrannical
[00:00:58.564 --> 00:01:05.067]  New World Order system that built the whole globalist program on the ashes of the old British Empire.
[00:01:05.067 --> 00:01:10.070]  When the dollar goes down, it is going to be hell on earth for Americans particularly.
[00:01:10.070 --> 00:01:13.932]  And I've said this for decades, the globalists are going to position the U.S.
[00:01:13.932 --> 00:01:26.378]  to build their world government, to build NATO, to build all this globalist infrastructure, set up China as the heir apparent, and then betray America from within to sell out not just the dollar, but our infrastructure.
[00:01:26.898 --> 00:01:27.078]  That's
[00:01:45.134 --> 00:02:09.572]  Serious time to be alive and out of all the issues you look at collapsing borders and war with Russia all of those are important but at the core of it is the globalist ending the old Bretton Woods agreement and the hegemonic power of the dollar bringing in a global basket of currencies pegged to a central bank digital currency where the central banks can program the currency, track and control where you go, how you spend it, not let you spend it, devalue it, upvalue it,
[00:02:10.152 --> 00:02:12.998]  And just give themselves incredible power through the ESGs.
[00:02:12.998 --> 00:02:14.160]  Now the ESGs are not dead.
[00:02:14.160 --> 00:02:16.243]  They're just changing the name of the ESGs.
[00:02:17.432 --> 00:02:19.834]  The good news is there is a global awakening.
[00:02:19.834 --> 00:02:21.775]  Just had dinner with Joe Rogan a couple nights ago.
[00:02:21.775 --> 00:02:23.877]  He is beyond red-pilled.
[00:02:23.877 --> 00:02:26.318]  I knew him 20-something years ago, and he was awake as I was.
[00:02:26.318 --> 00:02:34.324]  He kind of fell back asleep five, six years ago, started waking up three or four years ago, and now he's basically beyond me in many ways.
[00:02:34.324 --> 00:02:38.527]  I mean, he is born again hard, and that's endemic of what's happening all over.
[00:02:38.527 --> 00:02:40.449]  Tucker Carlson just did a big interview.
[00:02:41.329 --> 00:02:51.078]  With the younger Tate brother, Tristan, and that's going to be coming up here today, some clips of it, where they pointed out the deplatforming of InfoWars was just the beginning for everybody else.
[00:02:51.078 --> 00:02:55.141]  And it goes for the current attacks against InfoWars as well.
[00:02:55.141 --> 00:03:07.232]  So that's why you're tuning into the broadcast, you're sharing the links, you're sharing the articles is key because the globalists see InfoWars as the beachhead against them, because I've done the deepest wide spectrum research on their global program.
[00:03:07.492 --> 00:03:08.433]  And how to stop them.
[00:03:08.433 --> 00:03:09.994]  We've had all the experts on.
[00:03:09.994 --> 00:03:11.295]  I've been on the air 29 years.
[00:03:11.295 --> 00:03:14.918]  And quite frankly, it's not bragging when you say we're the best there is.
[00:03:14.918 --> 00:03:19.682]  And that's now recognized, ladies and gentlemen, that we are the trailblazers.
[00:03:19.682 --> 00:03:21.343]  Joe recognized it to me.
[00:03:21.343 --> 00:03:23.665]  Tucker Carlson just talked to me yesterday, recognized it.
[00:03:23.665 --> 00:03:25.627]  And again, it's not about bragging.
[00:03:25.627 --> 00:03:28.529]  It's about people understanding that folks are making their choice.
[00:03:28.529 --> 00:03:30.030]  And I've got some Elon Musk news too.
[00:03:30.951 --> 00:03:32.596]  I've talked to a lot of people close to Musk.
[00:03:32.596 --> 00:03:33.859]  I've talked to some of his top lawyers.
[00:03:33.859 --> 00:03:36.486]  I've talked to other people close to him, and they said, no, listen, Musk is 100% for real now.
[00:03:38.183 --> 00:03:40.744]  He has red-pilled himself completely.
[00:03:40.744 --> 00:03:42.505]  His brother almost died from the shot.
[00:03:42.505 --> 00:03:46.127]  His ex-wife took one of his kids away and is trying to chop their genitals off.
[00:03:46.127 --> 00:03:46.787]  He's pissed.
[00:03:46.787 --> 00:03:53.050]  And they said behind the scenes, he literally is on fire, totally pissed off and turning against the globalists.
[00:03:53.050 --> 00:03:54.070]  And I know Joe's for real.
[00:03:54.070 --> 00:03:58.753]  I'm not going to get into private conversations we had, but I mean, look at his show and see what he's doing.
[00:03:58.753 --> 00:03:59.513]  It's amazing.
[00:03:59.513 --> 00:04:03.815]  And again, it's not about focusing on Tucker Carlson or Joe Rogan or Elon Musk, but they're really kind of the big three up there.
[00:04:04.435 --> 00:04:10.641]  It's kind of like the brain trust behind a lot of it, but it's not that they're getting the news from me.
[00:04:10.641 --> 00:04:14.545]  Once you see the new world order, once you understand it's there, I'm not telling you what to see.
