[00:00:04.951 --> 00:00:06.251]  Big Brother.
[00:00:06.251 --> 00:00:08.032]  Mainstream media.
[00:00:08.032 --> 00:00:09.793]  Government cover-ups.
[00:00:09.793 --> 00:00:11.393]  You want answers?
[00:00:11.393 --> 00:00:12.914]  Well, so does he.
[00:00:12.914 --> 00:00:17.115]  He's Alex Jones on the GCN Radio Network.
[00:00:17.115 --> 00:00:21.197]  And now, live from Austin, Texas, Alex Jones.
[00:00:28.866 --> 00:00:33.871]  Alright folks, we have a very important, obvious broadcast line-up for you today.
[00:00:33.871 --> 00:00:36.714]  We always cover incredibly information.
[00:00:36.714 --> 00:00:41.879]  We always cover information of the greatest import.
[00:00:43.476 --> 00:00:51.442]  I was up last night doing a lot of research, going over a lot of information that I want to attempt to get to today.
[00:00:51.442 --> 00:01:08.855]  We don't have any guests today, other than the mayor of Quartzsite, where the police chief and others have reportedly declared civil emergency or martial law because the citizens are upset about what they believe to be corruption.
[00:01:10.487 --> 00:01:25.702]  And it's a microcosm of what's happening in the rest of the country and we've been following it in the last two weeks since a lady was of course arrested for simply asking questions during citizens communication during the time she was allotted to speak
[00:01:27.017 --> 00:01:32.382]  Even though the mayor said let her speak, she was arrested, and this is the essence of tyranny.
[00:01:32.382 --> 00:01:42.232]  If governments are able to start behaving like this, and I'm seeing more and more type videos and reports coming out, then we are in serious, serious trouble.
[00:01:42.232 --> 00:01:49.119]  Now, that said, the mayor is just popping in for about five minutes at the start of the radio broadcast.
[00:01:51.735 --> 00:02:08.773]  Well, at the start of the eight after second segment, in my mind, I think of that really as the official kickoff of the show, because some stations don't carry these first little five minute segments.
[00:02:08.773 --> 00:02:11.736]  And I told my producers, get the mayor on and I
[00:02:13.979 --> 00:02:18.701]  Also, in one side of my mind, no, I was intending not to have guests today so I could cover news and take calls.
[00:02:18.701 --> 00:02:21.061]  So I just looked down at my guest list right before I went live.
[00:02:21.061 --> 00:02:25.283]  That's why I was like, do-do, do-do, do-do, because I saw he's coming up right after the break.
[00:02:25.283 --> 00:02:26.723]  So my brain kind of reset there.
[00:02:26.723 --> 00:02:29.144]  I was also very, very late.
[00:02:29.144 --> 00:02:31.005]  I basically got no sleep.
[00:02:31.005 --> 00:02:38.227]  So I'm always slowly warming up once I get on air when I haven't had any sleep.
[00:02:39.705 --> 00:02:40.486]  Really to speak of.
[00:02:40.486 --> 00:02:41.226]  I feel great.
[00:02:41.226 --> 00:02:50.772]  I just, the brain does not crackle at first with as much direct connection to all the knowledge and data.
[00:02:50.772 --> 00:02:55.134]  Normally my brain is moving so fast that that's another problem.
[00:02:55.134 --> 00:03:03.099]  And then I start gibbering that I'm trying to cover so much, so much information.
[00:03:03.099 --> 00:03:06.261]  Looking at this news, I don't know where to start.
[00:03:08.010 --> 00:03:15.336]  We have the incredible Meet the Press interview Sunday with Geithner that I talked some about yesterday.
[00:03:15.336 --> 00:03:23.622]  We're actually going to play those clips here today where he said, what's coming to America is going to be worse than anything any of us have ever experienced.
[00:03:23.622 --> 00:03:29.466]  And he called it also the greatest recession or the Great Recession.
[00:03:29.466 --> 00:03:31.148]  It's a depression.
[00:03:31.148 --> 00:03:36.011]  And the fact that they're now admitting that they've known all along that we were in a depression for at least three years,
[00:03:37.555 --> 00:03:44.374]  Just confirms everything we already knew, but it's still shocking.
[00:03:46.210 --> 00:03:47.691]  To see it happening.
[00:03:47.691 --> 00:04:11.426]  It's one thing to intellectually know this is what private central banks have done all over the world over and over again, but it's another thing entirely to see it really happening and to know that the depression is only going to get worse and worse, and that under globalism we're designed to never come out of this, and that this is a planned implosion of the economy, and they put out all these white papers, and it is so rich
[00:04:12.347 --> 00:04:21.833]  In a disgusting way, to watch the very criminals who publicly engineered all this, publicly tell everybody that they're going to save us and take good care of us.
[00:04:21.833 --> 00:04:32.879]  So we're talking about the debt limit fight, the latest Fukushima news, and really the biggest news, even compared to the economy, that's one crime being committed.
[00:04:32.879 --> 00:04:38.903]  The fact that Fast and Furious is now really becoming the scandal it needs to be,
[00:04:40.492 --> 00:04:48.936]  And you've got multiple Border Patrol agents killed.
[00:04:48.936 --> 00:04:52.118]  Also, Ron Paul's announced he's retired from the House.
[00:04:52.118 --> 00:04:55.900]  Wow, this is a crazy morning.
[00:04:55.900 --> 00:04:56.520]  It's all coming up.
[00:05:00.731 --> 00:05:07.374]  When you're out on the road, the last place you want to be is on the road.
[00:05:07.374 --> 00:05:12.536]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:05:12.536 --> 00:05:21.260]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[00:05:21.260 --> 00:05:25.322]  They sew pride in every stitch.
[00:05:25.322 --> 00:05:27.703]  Guarantee you'll love the way they fit.
[00:05:39.413 --> 00:05:41.554]  We turn jeans inside out.
