[00:00:17.396 --> 00:00:18.516]  InfoWars.
[00:00:18.516 --> 00:00:19.697]  Tomorrow's news.
[00:00:19.697 --> 00:00:25.040]  Today.
[00:00:25.040 --> 00:00:29.723]  Ladies and gentlemen.
[00:00:29.723 --> 00:00:30.924]  We're now into the year 2022.
[00:00:30.924 --> 00:00:31.524]  Nine days in.
[00:00:35.217 --> 00:00:37.198]  And it's official.
[00:00:37.198 --> 00:00:52.306]  All over the world, the UN is directing internment camps that hold people for months if they misbehave when they're taken there for their 5 to 14 day quarantines when they're not even positive for COVID.
[00:00:52.306 --> 00:00:57.389]  If you're bad, you now stay a month, is the UN guideline.
[00:00:57.389 --> 00:01:00.730]  And they've introduced bills that are very close to passing in 11 states.
[00:01:03.322 --> 00:01:09.287]  New York, Washington State, Oregon, you name it.
[00:01:09.287 --> 00:01:13.550]  To hold you for 30 days per infraction.
[00:01:13.550 --> 00:01:15.571]  You kind of get how this works, right?
[00:01:15.571 --> 00:01:17.653]  You never get out.
[00:01:17.653 --> 00:01:24.818]  Oh, and it deputizes anybody the Democrats want to with law enforcement powers.
[00:01:24.818 --> 00:01:29.282]  Not under the elected sheriff who has that power constitutionally, under the health department.
[00:01:33.288 --> 00:01:39.632]  Remember, Obama said we need a domestic security force just as big and just as strong as our military.
[00:01:39.632 --> 00:01:54.380]  And then Dr. Ryan last year from the UN said the UN goal is to have all local governments go into the houses and take the children away.
[00:01:54.380 --> 00:02:00.283]  So, that's where we are.
[00:02:00.283 --> 00:02:01.144]  And it dovetails
[00:02:02.574 --> 00:02:14.601]  With the announcements in Politico and the Washington Post and CNN and scores of other establishment publications this weekend said, we're in a civil war.
[00:02:14.601 --> 00:02:21.445]  And now the Democrat talking point is we want to kill the conservatives and the Trump supporters.
[00:02:21.445 --> 00:02:24.267]  I've got the news.
[00:02:24.267 --> 00:02:25.648]  Just like that.
[00:02:25.648 --> 00:02:29.390]  Now we knew they were training for civil war years ago.
[00:02:30.618 --> 00:02:35.681]  And actually teaching that in their underground Democrat publications that were getting wide distribution by Soros.
[00:02:35.681 --> 00:02:40.104]  And there was a lot of media attacked me in 2017, 18, 19.
[00:02:40.104 --> 00:02:42.065]  Oh, but now they say it's true.
[00:02:42.065 --> 00:02:44.907]  And I have the articles all right here to remind people.
[00:02:44.907 --> 00:02:46.968]  This is the system making its big move.
[00:02:46.968 --> 00:02:48.829]  And why?
[00:02:48.829 --> 00:02:53.332]  Because they're getting ready to collapse the world economy by design.
[00:02:54.221 --> 00:03:07.533]  And all over the world, whether you're in Australia, or in Spain, or in Canada, or in a blue city, which is occupied by globalist forces, literally, like a foreign army.
[00:03:07.533 --> 00:03:13.318]  They have to get you ready for the total collapse, and that's why they're rolling out martial law with the training wheels.
[00:03:14.258 --> 00:03:18.261]  That it's all being done to protect you from COVID.
[00:03:18.261 --> 00:03:24.004]  And that's why they lie with a unified voice worldwide with fake numbers, fake statistics over and over again.
[00:03:24.004 --> 00:03:26.886]  Lie and tell you it's a vaccine when it's not.
[00:03:26.886 --> 00:03:29.388]  Lie and tell you it gives you 100% protection when it doesn't.
[00:03:29.388 --> 00:03:30.869]  Then they tell you it gives you no protection.
[00:03:30.869 --> 00:03:31.890]  You got to have another shot.
[00:03:31.890 --> 00:03:33.711]  You're not allowed to criticize it or you get banned.
[00:03:34.642 --> 00:03:50.565]  Now they're passing laws all over the world to arrest people that go out and protest or criticize or speak out because the pandemic would end if you just shut up and accept martial law and accept your vaccine passport and accept unlimited shots!
[00:03:50.565 --> 00:03:59.367]  If you'll just accept the government and Big Pharma run by the UN putting in your body what they want, when they want, but if you don't do what they say, Obama
[00:04:00.575 --> 00:04:02.796]  We'll send his domestic security force to get you.
[00:04:02.796 --> 00:04:04.876]  And you know who's in his third term right now?
[00:04:04.876 --> 00:04:05.997]  Barack Hussein Obama.
[00:04:05.997 --> 00:04:11.638]  Here it is.
[00:04:11.638 --> 00:04:19.601]  We cannot continue to rely only on our military in order to achieve the national security objectives that we've set.
[00:04:19.601 --> 00:04:26.643]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[00:04:31.445 --> 00:04:57.234]  And I can play you video from the outgoing Obama five and a half years ago at the UN with then Attorney General Loretta Lynch and they had tears in their eyes with Henry Kissinger as they announced the US cities, Democrats have every major city, were now under UN control under the Strong Cities Initiative and that they would be implementing the abolishment of the police and the rise of their new paramilitary force.
[00:05:00.623 --> 00:05:03.125]  Christmas 2021 is gone.
[00:05:03.125 --> 00:05:10.690]  It's in the rearview mirror, but you can still take advantage of Christmas prices going to the New Year at InfoWareStore.com.
[00:05:10.690 --> 00:05:14.692]  On to our best-selling products, now finally back in stock.
[00:05:14.692 --> 00:05:17.934]  We have the number one bestseller of all time.
[00:05:18.955 --> 00:05:27.318]  X2, the Deep Earth Crystal Iodine that is essential for all your body's activities, electrochemical functions of the cells, the mitochondria, your immune system.
[00:05:27.318 --> 00:05:28.919]  It is back in stock.
